seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51097,1984,  45.1999,   2.6420,   1.3482,   8.0847,   0.8330,   0.5276,   0.4880,   0.1649
A51097,1985,  46.1652,   2.6996,   1.3174,   7.9692,   0.8359,   0.4861,   0.4496,   0.1519
A51097,1986,  35.7876,   2.7236,   1.3642,   7.8537,   0.8389,   0.3734,   0.3454,   0.1167
A51097,1987,  42.7182,   3.0937,   1.6319,   7.7382,   0.8418,   0.5181,   0.4792,   0.1619
A51097,1988,  36.6134,   2.4359,   1.2312,   7.6227,   0.8448,   0.4210,   0.3894,   0.1316
A51097,1989,  55.9119,   3.3809,   1.9631,   7.5072,   0.8477,   0.6349,   0.5873,   0.1984
A51097,1990,  43.9478,   2.5598,   1.6596,   7.3917,   0.8506,   0.5109,   0.4725,   0.1596
A51097,1991,  35.0218,   2.2021,   1.2083,   7.2762,   0.8536,   0.3735,   0.3455,   0.1167
A51097,1992,  44.7438,   2.5047,   1.3384,   7.1607,   0.8565,   0.4836,   0.4473,   0.1511
A51097,1993,  43.2575,   2.8058,   1.7154,   7.0453,   0.8595,   0.4896,   0.4529,   0.1530
A51097,1994,  46.3842,   2.5687,   1.7210,   6.9298,   0.8624,   0.4952,   0.4581,   0.1548
A51097,1995,  41.3545,   2.4622,   1.5752,   6.8143,   0.8653,   0.4869,   0.4504,   0.1522
A51097,1996,  54.3306,   3.1691,   1.8720,   6.6988,   0.8683,   0.5939,   0.5493,   0.1856
A51097,1997,  38.1381,   2.2816,   1.3760,   6.5833,   0.8712,   0.4166,   0.3854,   0.1302
A51097,1998,  44.6697,   2.5112,   1.4401,   6.4678,   0.8741,   0.5216,   0.4825,   0.1630
A51097,1999,  47.1466,   2.1461,   1.3624,   6.3523,   0.8771,   0.4858,   0.4494,   0.1518
A51097,2000,  46.2071,   2.6897,   1.5730,   6.2368,   0.8800,   0.5441,   0.5033,   0.1700
A51097,2001,  36.1498,   2.0733,   1.4979,   6.1213,   0.8830,   0.4261,   0.3941,   0.1332
A51097,2002,  39.4726,   1.9773,   1.4325,   6.0058,   0.8859,   0.4401,   0.4071,   0.1375
A51097,2003,  63.9767,   2.9214,   2.3380,   5.8904,   0.8888,   0.7355,   0.6803,   0.2298
A51097,2004,  53.7396,   2.3689,   1.8858,   5.7749,   0.8918,   0.6094,   0.5637,   0.1904
A51097,2005,  41.3591,   1.8691,   1.4971,   5.6594,   0.8947,   0.4535,   0.4195,   0.1417
