seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51790,1984,  43.7477,   2.8078,   1.6392,   4.9993,   2.8477,   0.4912,   0.4544,   0.1535
A51790,1985,  42.6983,   2.9489,   1.4853,   4.9252,   2.8525,   0.4620,   0.4274,   0.1444
A51790,1986,  29.6264,   2.7954,   1.5507,   4.8510,   2.8572,   0.3304,   0.3056,   0.1033
A51790,1987,  41.9300,   2.9360,   1.5926,   4.7769,   2.8619,   0.5026,   0.4649,   0.1571
A51790,1988,  31.6928,   2.5972,   1.4345,   4.7027,   2.8667,   0.3596,   0.3326,   0.1124
A51790,1989,  46.3257,   2.8527,   2.0696,   4.6286,   2.8714,   0.5613,   0.5192,   0.1754
A51790,1990,  43.5587,   2.6307,   1.8892,   4.5545,   2.8762,   0.4901,   0.4534,   0.1532
A51790,1991,  39.0190,   2.5610,   1.6329,   4.4803,   2.8809,   0.4167,   0.3855,   0.1302
A51790,1992,  39.3232,   2.5969,   1.6919,   4.4062,   2.8856,   0.4799,   0.4439,   0.1500
A51790,1993,  39.0250,   2.8344,   1.9381,   4.3321,   2.8904,   0.4386,   0.4058,   0.1371
A51790,1994,  37.8304,   2.2958,   1.6382,   4.2579,   2.8951,   0.4081,   0.3775,   0.1275
A51790,1995,  44.0447,   2.6770,   1.9453,   4.1838,   2.8998,   0.5494,   0.5082,   0.1717
A51790,1996,  56.2166,   3.4857,   2.1910,   4.1096,   2.9046,   0.6240,   0.5772,   0.1950
A51790,1997,  37.2618,   2.5236,   1.7048,   4.0355,   2.9093,   0.4047,   0.3744,   0.1265
A51790,1998,  42.0243,   2.3983,   1.5534,   3.9614,   2.9141,   0.5147,   0.4761,   0.1609
A51790,1999,  33.2478,   1.8826,   1.2289,   3.8872,   2.9188,   0.3478,   0.3218,   0.1087
A51790,2000,  37.5392,   2.2016,   1.3989,   3.8131,   2.9235,   0.4644,   0.4296,   0.1451
A51790,2001,  28.8227,   1.8981,   1.3734,   3.7389,   2.9283,   0.3445,   0.3187,   0.1077
A51790,2002,  37.3132,   2.2475,   1.7289,   3.6648,   2.9330,   0.4246,   0.3927,   0.1327
A51790,2003,  57.8078,   2.6531,   2.2495,   3.5907,   2.9377,   0.6864,   0.6349,   0.2145
A51790,2004,  43.6359,   1.9404,   1.6520,   3.5165,   2.9425,   0.5020,   0.4644,   0.1569
A51790,2005,  37.7835,   1.7750,   2.0223,   3.4424,   2.9472,   0.4106,   0.3798,   0.1283
