seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B54031,1984,   1,   1.0457,   0.1220,   0.0509,   0.3465,   0.0485,   0.0095,   0.0088,   0.0030
B54031,1984,   2,   4.1570,   0.1571,   0.0676,   0.4079,   0.0747,   0.0377,   0.0349,   0.0118
B54031,1984,   3,   5.0778,   0.4166,   0.1922,   0.5048,   0.1109,   0.0460,   0.0426,   0.0144
B54031,1984,   4,   4.6521,   0.4018,   0.2419,   0.6056,   0.2270,   0.0843,   0.0780,   0.0264
B54031,1984,   5,   2.3545,   0.2125,   0.1517,   0.5858,   0.2309,   0.0427,   0.0395,   0.0133
B54031,1984,   6,   2.3779,   0.2478,   0.1553,   0.6213,   0.3328,   0.0431,   0.0399,   0.0135
B54031,1984,   7,   5.7155,   0.4470,   0.2219,   0.7043,   0.4205,   0.0518,   0.0479,   0.0162
B54031,1984,   8,   4.5259,   0.4603,   0.2009,   0.5867,   0.2714,   0.0410,   0.0379,   0.0128
B54031,1984,   9,   1.1589,   0.0862,   0.0410,   0.5808,   0.2420,   0.0105,   0.0097,   0.0033
B54031,1984,  10,   3.0422,   0.2001,   0.0907,   0.4609,   0.1890,   0.0276,   0.0255,   0.0086
B54031,1984,  11,   3.5194,   0.1805,   0.0793,   0.2584,   0.1453,   0.0319,   0.0295,   0.0100
B54031,1984,  12,   1.6820,   0.1066,   0.0476,   0.3764,   0.0161,   0.0152,   0.0141,   0.0048
B54031,1985,   1,   1.8067,   0.1757,   0.0679,   0.3401,   0.0482,   0.0164,   0.0151,   0.0051
B54031,1985,   2,   2.4531,   0.1504,   0.0475,   0.4003,   0.0744,   0.0222,   0.0206,   0.0069
B54031,1985,   3,   1.8913,   0.1752,   0.0732,   0.4954,   0.1105,   0.0171,   0.0159,   0.0054
B54031,1985,   4,   0.8857,   0.1439,   0.1125,   0.5944,   0.2260,   0.0161,   0.0149,   0.0050
B54031,1985,   5,   6.3098,   0.7259,   0.4148,   0.5750,   0.2299,   0.1144,   0.1058,   0.0357
B54031,1985,   6,   2.5692,   0.2290,   0.1230,   0.6098,   0.3313,   0.0466,   0.0431,   0.0146
B54031,1985,   7,   5.0752,   0.4835,   0.2125,   0.6913,   0.4187,   0.0460,   0.0426,   0.0144
B54031,1985,   8,   3.1335,   0.3761,   0.1418,   0.5758,   0.2702,   0.0284,   0.0263,   0.0089
B54031,1985,   9,   0.4792,   0.0493,   0.0217,   0.5701,   0.2409,   0.0043,   0.0040,   0.0014
B54031,1985,  10,   5.3856,   0.3777,   0.1492,   0.4523,   0.1881,   0.0488,   0.0452,   0.0153
B54031,1985,  11,  11.3655,   0.3271,   0.1216,   0.2536,   0.1447,   0.1030,   0.0953,   0.0322
B54031,1985,  12,   1.1599,   0.1151,   0.0385,   0.3694,   0.0161,   0.0105,   0.0097,   0.0033
B54031,1986,   1,   1.0889,   0.1072,   0.0447,   0.3336,   0.0480,   0.0099,   0.0091,   0.0031
B54031,1986,   2,   2.9536,   0.3402,   0.1529,   0.3927,   0.0741,   0.0268,   0.0248,   0.0084
B54031,1986,   3,   2.1692,   0.2081,   0.0876,   0.4861,   0.1100,   0.0197,   0.0182,   0.0061
B54031,1986,   4,   2.5757,   0.4365,   0.3275,   0.5832,   0.2250,   0.0467,   0.0432,   0.0146
B54031,1986,   5,   2.9402,   0.3493,   0.1942,   0.5641,   0.2289,   0.0533,   0.0493,   0.0167
B54031,1986,   6,   2.7500,   0.3798,   0.2163,   0.5983,   0.3299,   0.0499,   0.0461,   0.0156
B54031,1986,   7,   3.5111,   0.4083,   0.1838,   0.6782,   0.4169,   0.0318,   0.0294,   0.0099
B54031,1986,   8,   3.0004,   0.4682,   0.2083,   0.5650,   0.2690,   0.0272,   0.0252,   0.0085
B54031,1986,   9,   1.2716,   0.1141,   0.0508,   0.5593,   0.2399,   0.0115,   0.0107,   0.0036
B54031,1986,  10,   1.4242,   0.1487,   0.0676,   0.4438,   0.1873,   0.0129,   0.0119,   0.0040
B54031,1986,  11,   4.9760,   0.4608,   0.1601,   0.2488,   0.1440,   0.0451,   0.0417,   0.0141
B54031,1986,  12,   2.8212,   0.1949,   0.0618,   0.3624,   0.0160,   0.0256,   0.0237,   0.0080
B54031,1987,   1,   2.9784,   0.1788,   0.0576,   0.3272,   0.0478,   0.0270,   0.0250,   0.0084
B54031,1987,   2,   1.7290,   0.1057,   0.0410,   0.3852,   0.0738,   0.0157,   0.0145,   0.0049
B54031,1987,   3,   1.7566,   0.2222,   0.1166,   0.4767,   0.1095,   0.0159,   0.0147,   0.0050
B54031,1987,   4,   5.4054,   0.4288,   0.2431,   0.5720,   0.2241,   0.0980,   0.0906,   0.0306
B54031,1987,   5,   3.5096,   0.4642,   0.2819,   0.5532,   0.2279,   0.0636,   0.0589,   0.0199
B54031,1987,   6,   2.7792,   0.3315,   0.2151,   0.5867,   0.3284,   0.0504,   0.0466,   0.0157
B54031,1987,   7,   1.2598,   0.1498,   0.0643,   0.6652,   0.4150,   0.0114,   0.0106,   0.0036
B54031,1987,   8,   3.2225,   0.3558,   0.1685,   0.5541,   0.2678,   0.0292,   0.0270,   0.0091
B54031,1987,   9,   7.5491,   0.4283,   0.1950,   0.5485,   0.2388,   0.0684,   0.0633,   0.0214
B54031,1987,  10,   1.2183,   0.1169,   0.0572,   0.4352,   0.1865,   0.0110,   0.0102,   0.0035
B54031,1987,  11,   2.8671,   0.1936,   0.0788,   0.2440,   0.1434,   0.0260,   0.0240,   0.0081
B54031,1987,  12,   1.9776,   0.1666,   0.0577,   0.3554,   0.0159,   0.0179,   0.0166,   0.0056
B54031,1988,   1,   2.0584,   0.1028,   0.0286,   0.3208,   0.0476,   0.0187,   0.0173,   0.0058
B54031,1988,   2,   0.9083,   0.0790,   0.0357,   0.3776,   0.0734,   0.0082,   0.0076,   0.0026
B54031,1988,   3,   1.4124,   0.1603,   0.0826,   0.4674,   0.1090,   0.0128,   0.0118,   0.0040
B54031,1988,   4,   2.3110,   0.2747,   0.1833,   0.5607,   0.2231,   0.0419,   0.0388,   0.0131
B54031,1988,   5,   7.0798,   0.6654,   0.3738,   0.5424,   0.2268,   0.1284,   0.1187,   0.0401
B54031,1988,   6,   1.4797,   0.2002,   0.1197,   0.5752,   0.3270,   0.0268,   0.0248,   0.0084
B54031,1988,   7,   2.7447,   0.2928,   0.1098,   0.6521,   0.4132,   0.0249,   0.0230,   0.0078
B54031,1988,   8,   3.5638,   0.3434,   0.1480,   0.5432,   0.2667,   0.0323,   0.0299,   0.0101
B54031,1988,   9,   3.0675,   0.1901,   0.0747,   0.5378,   0.2378,   0.0278,   0.0257,   0.0087
B54031,1988,  10,   0.9282,   0.0789,   0.0353,   0.4267,   0.1857,   0.0084,   0.0078,   0.0026
B54031,1988,  11,   2.6731,   0.1558,   0.0723,   0.2392,   0.1428,   0.0242,   0.0224,   0.0076
B54031,1988,  12,   0.9733,   0.0681,   0.0224,   0.3485,   0.0159,   0.0088,   0.0082,   0.0028
B54031,1989,   1,   1.5570,   0.1187,   0.0685,   0.3144,   0.0474,   0.0141,   0.0131,   0.0044
B54031,1989,   2,   1.8513,   0.1204,   0.0671,   0.3701,   0.0731,   0.0168,   0.0155,   0.0052
B54031,1989,   3,   4.2052,   0.3067,   0.1735,   0.4580,   0.1085,   0.0381,   0.0353,   0.0119
B54031,1989,   4,   1.5756,   0.2174,   0.1357,   0.5495,   0.2221,   0.0286,   0.0264,   0.0089
B54031,1989,   5,   5.3478,   0.4849,   0.3033,   0.5315,   0.2258,   0.0970,   0.0897,   0.0303
B54031,1989,   6,   4.8622,   0.3678,   0.2712,   0.5637,   0.3255,   0.0881,   0.0815,   0.0275
B54031,1989,   7,   7.1719,   0.5774,   0.2818,   0.6391,   0.4114,   0.0650,   0.0601,   0.0203
B54031,1989,   8,   3.9524,   0.3693,   0.1674,   0.5323,   0.2655,   0.0358,   0.0331,   0.0112
B54031,1989,   9,   2.8851,   0.2502,   0.1327,   0.5270,   0.2367,   0.0262,   0.0242,   0.0082
B54031,1989,  10,   3.6921,   0.2267,   0.1290,   0.4182,   0.1848,   0.0335,   0.0310,   0.0105
B54031,1989,  11,   2.6669,   0.1556,   0.0941,   0.2345,   0.1421,   0.0242,   0.0224,   0.0076
B54031,1989,  12,   1.2522,   0.1368,   0.0587,   0.3415,   0.0158,   0.0114,   0.0105,   0.0035
B54031,1990,   1,   2.2537,   0.1468,   0.0735,   0.3079,   0.0472,   0.0204,   0.0189,   0.0064
B54031,1990,   2,   1.5215,   0.1037,   0.0674,   0.3625,   0.0728,   0.0138,   0.0128,   0.0043
B54031,1990,   3,   1.4838,   0.1588,   0.0954,   0.4486,   0.1080,   0.0135,   0.0124,   0.0042
B54031,1990,   4,   1.9457,   0.2295,   0.1487,   0.5383,   0.2211,   0.0353,   0.0326,   0.0110
B54031,1990,   5,   5.0051,   0.4092,   0.2864,   0.5207,   0.2248,   0.0907,   0.0839,   0.0284
B54031,1990,   6,   1.6363,   0.1374,   0.1046,   0.5522,   0.3240,   0.0297,   0.0274,   0.0093
B54031,1990,   7,   5.9437,   0.3727,   0.2322,   0.6260,   0.4095,   0.0539,   0.0498,   0.0168
B54031,1990,   8,   2.9157,   0.2827,   0.1464,   0.5215,   0.2643,   0.0264,   0.0244,   0.0083
B54031,1990,   9,   2.1063,   0.1577,   0.0740,   0.5162,   0.2356,   0.0191,   0.0177,   0.0060
B54031,1990,  10,   5.2696,   0.2085,   0.1301,   0.4096,   0.1840,   0.0478,   0.0442,   0.0149
B54031,1990,  11,   0.9316,   0.0609,   0.0303,   0.2297,   0.1415,   0.0084,   0.0078,   0.0026
B54031,1990,  12,   3.5396,   0.1785,   0.0672,   0.3345,   0.0157,   0.0321,   0.0297,   0.0100
B54031,1991,   1,   2.7897,   0.1605,   0.0538,   0.3015,   0.0470,   0.0253,   0.0234,   0.0079
B54031,1991,   2,   1.3304,   0.1368,   0.0651,   0.3549,   0.0725,   0.0121,   0.0112,   0.0038
B54031,1991,   3,   4.8225,   0.3815,   0.2102,   0.4393,   0.1076,   0.0437,   0.0404,   0.0137
B54031,1991,   4,   1.8839,   0.1724,   0.1112,   0.5271,   0.2201,   0.0342,   0.0316,   0.0107
B54031,1991,   5,   2.4635,   0.2227,   0.1352,   0.5098,   0.2238,   0.0447,   0.0413,   0.0140
B54031,1991,   6,   2.3947,   0.2447,   0.1497,   0.5407,   0.3226,   0.0434,   0.0402,   0.0136
B54031,1991,   7,   3.9702,   0.3911,   0.2167,   0.6130,   0.4077,   0.0360,   0.0333,   0.0112
B54031,1991,   8,   2.3687,   0.2245,   0.1014,   0.5106,   0.2631,   0.0215,   0.0199,   0.0067
B54031,1991,   9,   1.6171,   0.1269,   0.0600,   0.5055,   0.2346,   0.0147,   0.0136,   0.0046
B54031,1991,  10,   0.9612,   0.0867,   0.0474,   0.4011,   0.1832,   0.0087,   0.0081,   0.0027
B54031,1991,  11,   2.2141,   0.0976,   0.0415,   0.2249,   0.1409,   0.0201,   0.0186,   0.0063
B54031,1991,  12,   4.2769,   0.2168,   0.0769,   0.3275,   0.0156,   0.0388,   0.0359,   0.0121
B54031,1992,   1,   1.7108,   0.1095,   0.0429,   0.2951,   0.0468,   0.0155,   0.0143,   0.0048
B54031,1992,   2,   1.8709,   0.1570,   0.0871,   0.3474,   0.0721,   0.0170,   0.0157,   0.0053
B54031,1992,   3,   2.7376,   0.2918,   0.1501,   0.4299,   0.1071,   0.0248,   0.0230,   0.0078
B54031,1992,   4,   2.6525,   0.2042,   0.1906,   0.5158,   0.2191,   0.0481,   0.0445,   0.0150
B54031,1992,   5,   3.5470,   0.3303,   0.1857,   0.4990,   0.2228,   0.0643,   0.0595,   0.0201
B54031,1992,   6,   2.6234,   0.2520,   0.1426,   0.5292,   0.3211,   0.0476,   0.0440,   0.0149
B54031,1992,   7,   5.8400,   0.4739,   0.2267,   0.5999,   0.4058,   0.0529,   0.0490,   0.0165
B54031,1992,   8,   2.2829,   0.2163,   0.1102,   0.4997,   0.2619,   0.0207,   0.0191,   0.0065
B54031,1992,   9,   2.6365,   0.2046,   0.1112,   0.4947,   0.2335,   0.0239,   0.0221,   0.0075
B54031,1992,  10,   0.4354,   0.0425,   0.0247,   0.3925,   0.1824,   0.0039,   0.0037,   0.0012
B54031,1992,  11,   2.5219,   0.1564,   0.0795,   0.2201,   0.1402,   0.0229,   0.0211,   0.0071
B54031,1992,  12,   3.7254,   0.1518,   0.0439,   0.3206,   0.0156,   0.0338,   0.0312,   0.0106
B54031,1993,   1,   1.1843,   0.0961,   0.0442,   0.2887,   0.0465,   0.0107,   0.0099,   0.0034
B54031,1993,   2,   1.7337,   0.1248,   0.0509,   0.3398,   0.0718,   0.0157,   0.0145,   0.0049
B54031,1993,   3,   6.8301,   0.5107,   0.1999,   0.4206,   0.1066,   0.0619,   0.0573,   0.0193
B54031,1993,   4,   5.3146,   0.3751,   0.2601,   0.5046,   0.2181,   0.0963,   0.0891,   0.0301
B54031,1993,   5,   1.5998,   0.1847,   0.1216,   0.4881,   0.2218,   0.0290,   0.0268,   0.0091
B54031,1993,   6,   3.2384,   0.3421,   0.2062,   0.5177,   0.3197,   0.0587,   0.0543,   0.0183
B54031,1993,   7,   2.7679,   0.2906,   0.1691,   0.5869,   0.4040,   0.0251,   0.0232,   0.0078
