seg,year,month,day,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51089,1984,   1,  16,   0.1275,   0.0057,   0.0020,   0.0125,   0.0007,   0.0012,   0.0011,   0.0004
A51089,1984,   1,  17,   0.0011,   0.0000,   0.0000,   0.0125,   0.0007,   0.0000,   0.0000,   0.0000
A51089,1984,   1,  18,   0.2810,   0.0267,   0.0112,   0.0125,   0.0007,   0.0025,   0.0024,   0.0008
A51089,1984,   1,  19,   0.4596,   0.0250,   0.0094,   0.0125,   0.0007,   0.0042,   0.0039,   0.0013
A51089,1984,   1,  20,   0.0000,   0.0000,   0.0000,   0.0125,   0.0007,   0.0000,   0.0000,   0.0000
A51089,1984,   1,  21,   0.0002,   0.0000,   0.0000,   0.0125,   0.0007,   0.0000,   0.0000,   0.0000
A51089,1984,   1,  22,   0.0000,   0.0000,   0.0000,   0.0125,   0.0007,   0.0000,   0.0000,   0.0000
A51089,1984,   1,  23,   0.0000,   0.0000,   0.0000,   0.0125,   0.0007,   0.0000,   0.0000,   0.0000
A51089,1984,   1,  24,   0.0786,   0.0033,   0.0017,   0.0125,   0.0007,   0.0007,   0.0007,   0.0002
A51089,1984,   1,  25,   0.4388,   0.0168,   0.0065,   0.0125,   0.0007,   0.0040,   0.0037,   0.0012
A51089,1984,   1,  26,   0.0000,   0.0000,   0.0000,   0.0125,   0.0007,   0.0000,   0.0000,   0.0000
A51089,1984,   1,  27,   0.0000,   0.0000,   0.0000,   0.0125,   0.0007,   0.0000,   0.0000,   0.0000
A51089,1984,   1,  28,   0.0000,   0.0000,   0.0000,   0.0125,   0.0007,   0.0000,   0.0000,   0.0000
A51089,1984,   1,  29,   0.0045,   0.0001,   0.0000,   0.0125,   0.0007,   0.0000,   0.0000,   0.0000
A51089,1984,   1,  30,   0.0097,   0.0004,   0.0002,   0.0125,   0.0007,   0.0001,   0.0001,   0.0000
A51089,1984,   1,  31,   0.0361,   0.0022,   0.0020,   0.0125,   0.0007,   0.0003,   0.0003,   0.0001
A51089,1984,   2,   1,   0.0000,   0.0000,   0.0000,   0.0159,   0.0008,   0.0000,   0.0000,   0.0000
A51089,1984,   2,   2,   0.0000,   0.0000,   0.0000,   0.0159,   0.0008,   0.0000,   0.0000,   0.0000
A51089,1984,   2,   3,   0.0389,   0.0008,   0.0001,   0.0159,   0.0008,   0.0004,   0.0003,   0.0001
A51089,1984,   2,   4,   0.1287,   0.0069,   0.0044,   0.0159,   0.0008,   0.0012,   0.0011,   0.0004
A51089,1984,   2,   5,   0.0277,   0.0014,   0.0011,   0.0159,   0.0008,   0.0003,   0.0002,   0.0001
A51089,1984,   2,   6,   0.1572,   0.0079,   0.0067,   0.0159,   0.0008,   0.0014,   0.0013,   0.0004
A51089,1984,   2,   7,   0.0243,   0.0016,   0.0012,   0.0159,   0.0008,   0.0002,   0.0002,   0.0001
A51089,1984,   2,   8,   0.0000,   0.0000,   0.0000,   0.0159,   0.0008,   0.0000,   0.0000,   0.0000
A51089,1984,   2,   9,   0.0000,   0.0000,   0.0000,   0.0159,   0.0008,   0.0000,   0.0000,   0.0000
A51089,1984,   2,  10,   0.0000,   0.0000,   0.0000,   0.0159,   0.0008,   0.0000,   0.0000,   0.0000
A51089,1984,   2,  11,   0.0170,   0.0014,   0.0010,   0.0159,   0.0008,   0.0002,   0.0001,   0.0000
A51089,1984,   2,  12,   0.0026,   0.0001,   0.0001,   0.0159,   0.0008,   0.0000,   0.0000,   0.0000
A51089,1984,   2,  13,   0.0594,   0.0021,   0.0020,   0.0159,   0.0008,   0.0005,   0.0005,   0.0002
A51089,1984,   2,  14,   2.4853,   0.0397,   0.0528,   0.0159,   0.0008,   0.0225,   0.0208,   0.0070
A51089,1984,   2,  15,   0.0248,   0.0004,   0.0003,   0.0159,   0.0008,   0.0002,   0.0002,   0.0001
A51089,1984,   2,  16,   0.0000,   0.0000,   0.0000,   0.0159,   0.0008,   0.0000,   0.0000,   0.0000
A51089,1984,   2,  17,   0.0000,   0.0000,   0.0000,   0.0159,   0.0008,   0.0000,   0.0000,   0.0000
A51089,1984,   2,  18,   0.0000,   0.0000,   0.0000,   0.0159,   0.0008,   0.0000,   0.0000,   0.0000
A51089,1984,   2,  19,   0.0000,   0.0000,   0.0000,   0.0159,   0.0008,   0.0000,   0.0000,   0.0000
A51089,1984,   2,  20,   0.0325,   0.0006,   0.0005,   0.0159,   0.0008,   0.0003,   0.0003,   0.0001
A51089,1984,   2,  21,   0.0000,   0.0000,   0.0000,   0.0159,   0.0008,   0.0000,   0.0000,   0.0000
A51089,1984,   2,  22,   0.0000,   0.0000,   0.0000,   0.0159,   0.0008,   0.0000,   0.0000,   0.0000
A51089,1984,   2,  23,   0.9079,   0.0356,   0.0208,   0.0159,   0.0008,   0.0082,   0.0076,   0.0026
A51089,1984,   2,  24,   0.9069,   0.0179,   0.0090,   0.0159,   0.0008,   0.0082,   0.0076,   0.0026
A51089,1984,   2,  25,   0.0029,   0.0000,   0.0000,   0.0159,   0.0008,   0.0000,   0.0000,   0.0000
A51089,1984,   2,  26,   0.0000,   0.0000,   0.0000,   0.0159,   0.0008,   0.0000,   0.0000,   0.0000
A51089,1984,   2,  27,   0.0667,   0.0015,   0.0008,   0.0159,   0.0008,   0.0006,   0.0006,   0.0002
A51089,1984,   2,  28,   0.5138,   0.0080,   0.0032,   0.0159,   0.0008,   0.0047,   0.0043,   0.0015
A51089,1984,   2,  29,   0.0994,   0.0018,   0.0010,   0.0159,   0.0008,   0.0009,   0.0008,   0.0003
A51089,1984,   3,   1,   0.0000,   0.0000,   0.0000,   0.0158,   0.0013,   0.0000,   0.0000,   0.0000
A51089,1984,   3,   2,   0.0000,   0.0000,   0.0000,   0.0158,   0.0013,   0.0000,   0.0000,   0.0000
A51089,1984,   3,   3,   0.0000,   0.0000,   0.0000,   0.0158,   0.0013,   0.0000,   0.0000,   0.0000
A51089,1984,   3,   4,   0.0000,   0.0000,   0.0000,   0.0158,   0.0013,   0.0000,   0.0000,   0.0000
A51089,1984,   3,   5,   0.2377,   0.0114,   0.0094,   0.0158,   0.0013,   0.0022,   0.0020,   0.0007
A51089,1984,   3,   6,   0.5669,   0.0475,   0.0364,   0.0158,   0.0013,   0.0051,   0.0048,   0.0016
A51089,1984,   3,   7,   0.0954,   0.0061,   0.0035,   0.0158,   0.0013,   0.0009,   0.0008,   0.0003
A51089,1984,   3,   8,   0.0001,   0.0000,   0.0000,   0.0158,   0.0013,   0.0000,   0.0000,   0.0000
A51089,1984,   3,   9,   0.0000,   0.0000,   0.0000,   0.0158,   0.0013,   0.0000,   0.0000,   0.0000
A51089,1984,   3,  10,   0.0000,   0.0000,   0.0000,   0.0158,   0.0013,   0.0000,   0.0000,   0.0000
A51089,1984,   3,  11,   0.0000,   0.0000,   0.0000,   0.0158,   0.0013,   0.0000,   0.0000,   0.0000
A51089,1984,   3,  12,   0.0000,   0.0000,   0.0000,   0.0158,   0.0013,   0.0000,   0.0000,   0.0000
A51089,1984,   3,  13,   0.6955,   0.0725,   0.0350,   0.0158,   0.0013,   0.0063,   0.0058,   0.0020
A51089,1984,   3,  14,   0.3314,   0.0230,   0.0113,   0.0158,   0.0013,   0.0030,   0.0028,   0.0009
A51089,1984,   3,  15,   0.0000,   0.0000,   0.0000,   0.0158,   0.0013,   0.0000,   0.0000,   0.0000
A51089,1984,   3,  16,   0.0000,   0.0000,   0.0000,   0.0158,   0.0013,   0.0000,   0.0000,   0.0000
A51089,1984,   3,  17,   0.0000,   0.0000,   0.0000,   0.0158,   0.0013,   0.0000,   0.0000,   0.0000
A51089,1984,   3,  18,   0.0000,   0.0000,   0.0000,   0.0158,   0.0013,   0.0000,   0.0000,   0.0000
A51089,1984,   3,  19,   0.2956,   0.0246,   0.0181,   0.0158,   0.0013,   0.0027,   0.0025,   0.0008
A51089,1984,   3,  20,   0.0632,   0.0060,   0.0051,   0.0158,   0.0013,   0.0006,   0.0005,   0.0002
A51089,1984,   3,  21,   1.0306,   0.0616,   0.0568,   0.0158,   0.0013,   0.0093,   0.0086,   0.0029
A51089,1984,   3,  22,   0.0399,   0.0020,   0.0019,   0.0158,   0.0013,   0.0004,   0.0003,   0.0001
A51089,1984,   3,  23,   0.0000,   0.0000,   0.0000,   0.0158,   0.0013,   0.0000,   0.0000,   0.0000
A51089,1984,   3,  24,   0.0000,   0.0000,   0.0000,   0.0158,   0.0013,   0.0000,   0.0000,   0.0000
A51089,1984,   3,  25,   1.0094,   0.0511,   0.0390,   0.0158,   0.0013,   0.0091,   0.0085,   0.0029
A51089,1984,   3,  26,   0.5189,   0.0265,   0.0213,   0.0158,   0.0013,   0.0047,   0.0044,   0.0015
A51089,1984,   3,  27,   0.0000,   0.0000,   0.0000,   0.0158,   0.0013,   0.0000,   0.0000,   0.0000
A51089,1984,   3,  28,   0.6988,   0.0319,   0.0276,   0.0158,   0.0013,   0.0063,   0.0059,   0.0020
A51089,1984,   3,  29,   1.3486,   0.0445,   0.0329,   0.0158,   0.0013,   0.0122,   0.0113,   0.0038
A51089,1984,   3,  30,   0.0000,   0.0000,   0.0000,   0.0158,   0.0013,   0.0000,   0.0000,   0.0000
A51089,1984,   3,  31,   0.0000,   0.0000,   0.0000,   0.0158,   0.0013,   0.0000,   0.0000,   0.0000
A51089,1984,   4,   1,   0.0000,   0.0000,   0.0000,   0.0188,   0.0019,   0.0000,   0.0000,   0.0000
A51089,1984,   4,   2,   0.0000,   0.0000,   0.0000,   0.0188,   0.0019,   0.0000,   0.0000,   0.0000
A51089,1984,   4,   3,   0.0000,   0.0000,   0.0000,   0.0188,   0.0019,   0.0000,   0.0000,   0.0000
A51089,1984,   4,   4,   0.3693,   0.0167,   0.0117,   0.0188,   0.0019,   0.0067,   0.0062,   0.0021
A51089,1984,   4,   5,   0.4509,   0.0369,   0.0300,   0.0188,   0.0019,   0.0082,   0.0076,   0.0026
A51089,1984,   4,   6,   0.0031,   0.0000,   0.0000,   0.0188,   0.0019,   0.0001,   0.0001,   0.0000
A51089,1984,   4,   7,   0.0000,   0.0000,   0.0000,   0.0188,   0.0019,   0.0000,   0.0000,   0.0000
A51089,1984,   4,   8,   0.0000,   0.0000,   0.0000,   0.0188,   0.0019,   0.0000,   0.0000,   0.0000
A51089,1984,   4,   9,   0.0435,   0.0028,   0.0017,   0.0188,   0.0019,   0.0008,   0.0007,   0.0002
A51089,1984,   4,  10,   1.1548,   0.0581,   0.0304,   0.0188,   0.0019,   0.0209,   0.0194,   0.0065
A51089,1984,   4,  11,   0.0343,   0.0011,   0.0006,   0.0188,   0.0019,   0.0006,   0.0006,   0.0002
A51089,1984,   4,  12,   0.0000,   0.0000,   0.0000,   0.0188,   0.0019,   0.0000,   0.0000,   0.0000
A51089,1984,   4,  13,   0.0817,   0.0028,   0.0021,   0.0188,   0.0019,   0.0015,   0.0014,   0.0005
A51089,1984,   4,  14,   0.1080,   0.0058,   0.0045,   0.0188,   0.0019,   0.0020,   0.0018,   0.0006
A51089,1984,   4,  15,   0.1992,   0.0092,   0.0092,   0.0188,   0.0019,   0.0036,   0.0033,   0.0011
A51089,1984,   4,  16,   0.0433,   0.0018,   0.0021,   0.0188,   0.0019,   0.0008,   0.0007,   0.0002
A51089,1984,   4,  17,   0.0176,   0.0012,   0.0015,   0.0188,   0.0019,   0.0003,   0.0003,   0.0001
A51089,1984,   4,  18,   0.0221,   0.0010,   0.0012,   0.0188,   0.0019,   0.0004,   0.0004,   0.0001
A51089,1984,   4,  19,   0.0115,   0.0005,   0.0005,   0.0188,   0.0019,   0.0002,   0.0002,   0.0001
A51089,1984,   4,  20,   0.0056,   0.0003,   0.0003,   0.0188,   0.0019,   0.0001,   0.0001,   0.0000
A51089,1984,   4,  21,   0.0680,   0.0065,   0.0059,   0.0188,   0.0019,   0.0012,   0.0011,   0.0004
A51089,1984,   4,  22,   0.1457,   0.0196,   0.0144,   0.0188,   0.0019,   0.0026,   0.0024,   0.0008
A51089,1984,   4,  23,   0.2982,   0.0320,   0.0277,   0.0188,   0.0019,   0.0054,   0.0050,   0.0017
A51089,1984,   4,  24,   0.1555,   0.0104,   0.0095,   0.0188,   0.0019,   0.0028,   0.0026,   0.0009
A51089,1984,   4,  25,   0.0014,   0.0000,   0.0000,   0.0188,   0.0019,   0.0000,   0.0000,   0.0000
A51089,1984,   4,  26,   0.0000,   0.0000,   0.0000,   0.0188,   0.0019,   0.0000,   0.0000,   0.0000
A51089,1984,   4,  27,   0.0000,   0.0000,   0.0000,   0.0188,   0.0019,   0.0000,   0.0000,   0.0000
A51089,1984,   4,  28,   0.0000,   0.0000,   0.0000,   0.0188,   0.0019,   0.0000,   0.0000,   0.0000
A51089,1984,   4,  29,   0.1475,   0.0184,   0.0183,   0.0188,   0.0019,   0.0027,   0.0025,   0.0008
A51089,1984,   4,  30,   0.0216,   0.0027,   0.0033,   0.0188,   0.0019,   0.0004,   0.0004,   0.0001
A51089,1984,   5,   1,   0.0277,   0.0022,   0.0024,   0.0201,   0.0022,   0.0005,   0.0005,   0.0002
A51089,1984,   5,   2,   0.0071,   0.0004,   0.0005,   0.0201,   0.0022,   0.0001,   0.0001,   0.0000
A51089,1984,   5,   3,   0.3420,   0.0315,   0.0273,   0.0201,   0.0022,   0.0062,   0.0057,   0.0019
A51089,1984,   5,   4,   0.7191,   0.0524,   0.0401,   0.0201,   0.0022,   0.0130,   0.0121,   0.0041
A51089,1984,   5,   5,   0.0009,   0.0000,   0.0000,   0.0201,   0.0022,   0.0000,   0.0000,   0.0000
A51089,1984,   5,   6,   0.1428,   0.0091,   0.0061,   0.0201,   0.0022,   0.0026,   0.0024,   0.0008
A51089,1984,   5,   7,   0.6100,   0.0387,   0.0244,   0.0201,   0.0022,   0.0111,   0.0102,   0.0035
A51089,1984,   5,   8,   0.2179,   0.0084,   0.0062,   0.0201,   0.0022,   0.0039,   0.0037,   0.0012
A51089,1984,   5,   9,   0.1087,   0.0037,   0.0032,   0.0201,   0.0022,   0.0020,   0.0018,   0.0006
A51089,1984,   5,  10,   0.0000,   0.0000,   0.0000,   0.0201,   0.0022,   0.0000,   0.0000,   0.0000
A51089,1984,   5,  11,   0.0000,   0.0000,   0.0000,   0.0201,   0.0022,   0.0000,   0.0000,   0.0000
A51089,1984,   5,  12,   0.0041,   0.0000,   0.0000,   0.0201,   0.0022,   0.0001,   0.0001,   0.0000
A51089,1984,   5,  13,   0.0000,   0.0000,   0.0000,   0.0201,   0.0022,   0.0000,   0.0000,   0.0000
A51089,1984,   5,  14,   0.0042,   0.0002,   0.0002,   0.0201,   0.0022,   0.0001,   0.0001,   0.0000
A51089,1984,   5,  15,   0.0000,   0.0000,   0.0000,   0.0201,   0.0022,   0.0000,   0.0000,   0.0000
A51089,1984,   5,  16,   0.0000,   0.0000,   0.0000,   0.0201,   0.0022,   0.0000,   0.0000,   0.0000
A51089,1984,   5,  17,   0.0000,   0.0000,   0.0000,   0.0201,   0.0022,   0.0000,   0.0000,   0.0000
A51089,1984,   5,  18,   0.0000,   0.0000,   0.0000,   0.0201,   0.0022,   0.0000,   0.0000,   0.0000
A51089,1984,   5,  19,   0.0000,   0.0000,   0.0000,   0.0201,   0.0022,   0.0000,   0.0000,   0.0000
A51089,1984,   5,  20,   0.0000,   0.0000,   0.0000,   0.0201,   0.0022,   0.0000,   0.0000,   0.0000
A51089,1984,   5,  21,   0.0000,   0.0000,   0.0000,   0.0201,   0.0022,   0.0000,   0.0000,   0.0000
A51089,1984,   5,  22,   0.1508,   0.0125,   0.0208,   0.0201,   0.0022,   0.0027,   0.0025,   0.0009
A51089,1984,   5,  23,   0.2200,   0.0162,   0.0156,   0.0201,   0.0022,   0.0040,   0.0037,   0.0012
A51089,1984,   5,  24,   0.3154,   0.0188,   0.0179,   0.0201,   0.0022,   0.0057,   0.0053,   0.0018
A51089,1984,   5,  25,   0.0000,   0.0000,   0.0000,   0.0201,   0.0022,   0.0000,   0.0000,   0.0000
A51089,1984,   5,  26,   0.0026,   0.0001,   0.0001,   0.0201,   0.0022,   0.0000,   0.0000,   0.0000
A51089,1984,   5,  27,   0.4119,   0.0316,   0.0243,   0.0201,   0.0022,   0.0075,   0.0069,   0.0023
A51089,1984,   5,  28,   1.0697,   0.0767,   0.0694,   0.0201,   0.0022,   0.0194,   0.0179,   0.0061
A51089,1984,   5,  29,   0.7825,   0.0324,   0.0214,   0.0201,   0.0022,   0.0142,   0.0131,   0.0044
A51089,1984,   5,  30,   0.1703,   0.0081,   0.0057,   0.0201,   0.0022,   0.0031,   0.0029,   0.0010
A51089,1984,   5,  31,   0.0000,   0.0000,   0.0000,   0.0201,   0.0022,   0.0000,   0.0000,   0.0000
A51089,1984,   6,   1,   0.0000,   0.0000,   0.0000,   0.0166,   0.0024,   0.0000,   0.0000,   0.0000
A51089,1984,   6,   2,   0.0000,   0.0000,   0.0000,   0.0166,   0.0024,   0.0000,   0.0000,   0.0000
A51089,1984,   6,   3,   0.0000,   0.0000,   0.0000,   0.0166,   0.0024,   0.0000,   0.0000,   0.0000
A51089,1984,   6,   4,   0.0000,   0.0000,   0.0000,   0.0166,   0.0024,   0.0000,   0.0000,   0.0000
A51089,1984,   6,   5,   0.0108,   0.0005,   0.0006,   0.0166,   0.0024,   0.0002,   0.0002,   0.0001
A51089,1984,   6,   6,   0.0071,   0.0009,   0.0011,   0.0166,   0.0024,   0.0001,   0.0001,   0.0000
A51089,1984,   6,   7,   0.0092,   0.0005,   0.0007,   0.0166,   0.0024,   0.0002,   0.0002,   0.0001
A51089,1984,   6,   8,   0.0000,   0.0000,   0.0000,   0.0166,   0.0024,   0.0000,   0.0000,   0.0000
A51089,1984,   6,   9,   0.0000,   0.0000,   0.0000,   0.0166,   0.0024,   0.0000,   0.0000,   0.0000
A51089,1984,   6,  10,   0.0000,   0.0000,   0.0000,   0.0166,   0.0024,   0.0000,   0.0000,   0.0000
A51089,1984,   6,  11,   0.0000,   0.0000,   0.0000,   0.0166,   0.0024,   0.0000,   0.0000,   0.0000
A51089,1984,   6,  12,   0.0902,   0.0046,   0.0055,   0.0166,   0.0024,   0.0016,   0.0015,   0.0005
A51089,1984,   6,  13,   0.0000,   0.0000,   0.0000,   0.0166,   0.0024,   0.0000,   0.0000,   0.0000
A51089,1984,   6,  14,   0.0000,   0.0000,   0.0000,   0.0166,   0.0024,   0.0000,   0.0000,   0.0000
A51089,1984,   6,  15,   0.2213,   0.0172,   0.0138,   0.0166,   0.0024,   0.0040,   0.0037,   0.0013
A51089,1984,   6,  16,   0.1797,   0.0206,   0.0186,   0.0166,   0.0024,   0.0033,   0.0030,   0.0010
A51089,1984,   6,  17,   0.0002,   0.0000,   0.0000,   0.0166,   0.0024,   0.0000,   0.0000,   0.0000
A51089,1984,   6,  18,   0.1290,   0.0119,   0.0095,   0.0166,   0.0024,   0.0023,   0.0022,   0.0007
A51089,1984,   6,  19,   0.0000,   0.0000,   0.0000,   0.0166,   0.0024,   0.0000,   0.0000,   0.0000
A51089,1984,   6,  20,   0.0000,   0.0000,   0.0000,   0.0166,   0.0024,   0.0000,   0.0000,   0.0000
A51089,1984,   6,  21,   0.0419,   0.0032,   0.0028,   0.0166,   0.0024,   0.0008,   0.0007,   0.0002
A51089,1984,   6,  22,   0.0038,   0.0003,   0.0002,   0.0166,   0.0024,   0.0001,   0.0001,   0.0000
A51089,1984,   6,  23,   0.0242,   0.0025,   0.0019,   0.0166,   0.0024,   0.0004,   0.0004,   0.0001
A51089,1984,   6,  24,   0.0612,   0.0083,   0.0068,   0.0166,   0.0024,   0.0011,   0.0010,   0.0003
A51089,1984,   6,  25,   0.2858,   0.0319,   0.0256,   0.0166,   0.0024,   0.0052,   0.0048,   0.0016
A51089,1984,   6,  26,   0.0000,   0.0000,   0.0000,   0.0166,   0.0024,   0.0000,   0.0000,   0.0000
A51089,1984,   6,  27,   0.0826,   0.0043,   0.0039,   0.0166,   0.0024,   0.0015,   0.0014,   0.0005
A51089,1984,   6,  28,   0.1257,   0.0101,   0.0084,   0.0166,   0.0024,   0.0023,   0.0021,   0.0007
A51089,1984,   6,  29,   0.2553,   0.0186,   0.0144,   0.0166,   0.0024,   0.0046,   0.0043,   0.0014
A51089,1984,   6,  30,   0.0460,   0.0031,   0.0020,   0.0166,   0.0024,   0.0008,   0.0008,   0.0003
A51089,1984,   7,   1,   0.3765,   0.0333,   0.0160,   0.0173,   0.0036,   0.0034,   0.0032,   0.0011
A51089,1984,   7,   2,   0.0060,   0.0005,   0.0003,   0.0173,   0.0036,   0.0001,   0.0001,   0.0000
A51089,1984,   7,   3,   0.1522,   0.0132,   0.0060,   0.0173,   0.0036,   0.0014,   0.0013,   0.0004
A51089,1984,   7,   4,   0.0000,   0.0000,   0.0000,   0.0173,   0.0036,   0.0000,   0.0000,   0.0000
A51089,1984,   7,   5,   0.7542,   0.0487,   0.0223,   0.0173,   0.0036,   0.0068,   0.0063,   0.0021
A51089,1984,   7,   6,   0.3807,   0.0219,   0.0089,   0.0173,   0.0036,   0.0035,   0.0032,   0.0011
A51089,1984,   7,   7,   0.0859,   0.0046,   0.0016,   0.0173,   0.0036,   0.0008,   0.0007,   0.0002
A51089,1984,   7,   8,   0.0526,   0.0023,   0.0007,   0.0173,   0.0036,   0.0005,   0.0004,   0.0001
A51089,1984,   7,   9,   0.0000,   0.0000,   0.0000,   0.0173,   0.0036,   0.0000,   0.0000,   0.0000
A51089,1984,   7,  10,   0.0330,   0.0020,   0.0009,   0.0173,   0.0036,   0.0003,   0.0003,   0.0001
A51089,1984,   7,  11,   0.4187,   0.0217,   0.0075,   0.0173,   0.0036,   0.0038,   0.0035,   0.0012
A51089,1984,   7,  12,   0.0210,   0.0011,   0.0005,   0.0173,   0.0036,   0.0002,   0.0002,   0.0001
A51089,1984,   7,  13,   0.4448,   0.0341,   0.0205,   0.0173,   0.0036,   0.0040,   0.0037,   0.0013
A51089,1984,   7,  14,   0.1180,   0.0086,   0.0040,   0.0173,   0.0036,   0.0011,   0.0010,   0.0003
A51089,1984,   7,  15,   0.1185,   0.0107,   0.0046,   0.0173,   0.0036,   0.0011,   0.0010,   0.0003
A51089,1984,   7,  16,   0.1371,   0.0086,   0.0030,   0.0173,   0.0036,   0.0012,   0.0011,   0.0004
A51089,1984,   7,  17,   0.3511,   0.0313,   0.0169,   0.0173,   0.0036,   0.0032,   0.0029,   0.0010
A51089,1984,   7,  18,   1.8897,   0.1046,   0.0493,   0.0173,   0.0036,   0.0171,   0.0158,   0.0054
A51089,1984,   7,  19,   0.1052,   0.0036,   0.0012,   0.0173,   0.0036,   0.0010,   0.0009,   0.0003
A51089,1984,   7,  20,   0.0000,   0.0000,   0.0000,   0.0173,   0.0036,   0.0000,   0.0000,   0.0000
A51089,1984,   7,  21,   0.2155,   0.0085,   0.0027,   0.0173,   0.0036,   0.0020,   0.0018,   0.0006
A51089,1984,   7,  22,   0.1865,   0.0075,   0.0023,   0.0173,   0.0036,   0.0017,   0.0016,   0.0005
A51089,1984,   7,  23,   0.1944,   0.0056,   0.0018,   0.0173,   0.0036,   0.0018,   0.0016,   0.0006
A51089,1984,   7,  24,   0.0053,   0.0001,   0.0000,   0.0173,   0.0036,   0.0000,   0.0000,   0.0000
A51089,1984,   7,  25,   0.2362,   0.0177,   0.0081,   0.0173,   0.0036,   0.0021,   0.0020,   0.0007
A51089,1984,   7,  26,   0.3034,   0.0260,   0.0148,   0.0173,   0.0036,   0.0028,   0.0025,   0.0009
A51089,1984,   7,  27,   0.2812,   0.0240,   0.0095,   0.0173,   0.0036,   0.0025,   0.0024,   0.0008
A51089,1984,   7,  28,   0.4621,   0.0345,   0.0168,   0.0173,   0.0036,   0.0042,   0.0039,   0.0013
A51089,1984,   7,  29,   0.1184,   0.0078,   0.0029,   0.0173,   0.0036,   0.0011,   0.0010,   0.0003
A51089,1984,   7,  30,   0.2772,   0.0175,   0.0052,   0.0173,   0.0036,   0.0025,   0.0023,   0.0008
A51089,1984,   7,  31,   0.0033,   0.0001,   0.0000,   0.0173,   0.0036,   0.0000,   0.0000,   0.0000
A51089,1984,   8,   1,   0.0669,   0.0038,   0.0012,   0.0154,   0.0016,   0.0006,   0.0006,   0.0002
A51089,1984,   8,   2,   0.0362,   0.0024,   0.0008,   0.0154,   0.0016,   0.0003,   0.0003,   0.0001
A51089,1984,   8,   3,   0.0379,   0.0021,   0.0008,   0.0154,   0.0016,   0.0003,   0.0003,   0.0001
A51089,1984,   8,   4,   0.0073,   0.0006,   0.0002,   0.0154,   0.0016,   0.0001,   0.0001,   0.0000
A51089,1984,   8,   5,   0.0101,   0.0008,   0.0003,   0.0154,   0.0016,   0.0001,   0.0001,   0.0000
A51089,1984,   8,   6,   0.0365,   0.0033,   0.0020,   0.0154,   0.0016,   0.0003,   0.0003,   0.0001
A51089,1984,   8,   7,   0.0806,   0.0019,   0.0006,   0.0154,   0.0016,   0.0007,   0.0007,   0.0002
A51089,1984,   8,   8,   0.1399,   0.0122,   0.0062,   0.0154,   0.0016,   0.0013,   0.0012,   0.0004
A51089,1984,   8,   9,   0.4668,   0.0361,   0.0162,   0.0154,   0.0016,   0.0042,   0.0039,   0.0013
A51089,1984,   8,  10,   0.1713,   0.0120,   0.0056,   0.0154,   0.0016,   0.0016,   0.0014,   0.0005
A51089,1984,   8,  11,   0.6060,   0.0498,   0.0250,   0.0154,   0.0016,   0.0055,   0.0051,   0.0017
A51089,1984,   8,  12,   0.6968,   0.0438,   0.0206,   0.0154,   0.0016,   0.0063,   0.0058,   0.0020
A51089,1984,   8,  13,   1.0994,   0.0536,   0.0188,   0.0154,   0.0016,   0.0100,   0.0092,   0.0031
A51089,1984,   8,  14,   0.5397,   0.0244,   0.0083,   0.0154,   0.0016,   0.0049,   0.0045,   0.0015
