seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A37157,1984,  49.0065,   2.7168,   1.5324,   6.3129,   0.5822,   0.5358,   0.4956,   0.1674
A37157,1985,  40.9386,   2.0855,   1.0035,   6.2670,   0.5885,   0.4234,   0.3916,   0.1323
A37157,1986,  34.6820,   2.6552,   1.4780,   6.2210,   0.5948,   0.3618,   0.3347,   0.1131
A37157,1987,  51.0044,   2.5015,   1.3204,   6.1751,   0.6011,   0.5916,   0.5472,   0.1849
A37157,1988,  35.9234,   2.3365,   1.2368,   6.1292,   0.6074,   0.4029,   0.3727,   0.1259
A37157,1989,  59.6028,   3.6325,   2.5475,   6.0833,   0.6138,   0.7316,   0.6767,   0.2286
A37157,1990,  53.3647,   2.4490,   1.8104,   6.0373,   0.6201,   0.6004,   0.5554,   0.1876
A37157,1991,  40.0678,   2.3062,   1.3809,   5.9914,   0.6264,   0.4452,   0.4118,   0.1391
A37157,1992,  47.6997,   2.3525,   1.4705,   5.9455,   0.6327,   0.5632,   0.5210,   0.1760
A37157,1993,  52.1619,   2.8142,   1.6872,   5.8996,   0.6390,   0.5854,   0.5415,   0.1829
A37157,1994,  42.6599,   2.3186,   1.6423,   5.8536,   0.6453,   0.4516,   0.4177,   0.1411
A37157,1995,  51.2597,   2.7538,   1.9303,   5.8077,   0.6516,   0.6347,   0.5871,   0.1984
A37157,1996,  60.3571,   3.3485,   2.3900,   5.7618,   0.6580,   0.6568,   0.6075,   0.2052
A37157,1997,  41.3226,   2.5818,   1.6221,   5.7159,   0.6643,   0.4785,   0.4426,   0.1495
A37157,1998,  44.6981,   2.4590,   1.5686,   5.6700,   0.6706,   0.5450,   0.5041,   0.1703
A37157,1999,  45.9078,   2.4143,   1.5197,   5.6240,   0.6769,   0.5000,   0.4625,   0.1563
A37157,2000,  38.2842,   2.4764,   1.5846,   5.5781,   0.6832,   0.4653,   0.4304,   0.1454
A37157,2001,  32.9231,   2.0631,   1.4983,   5.5322,   0.6895,   0.3939,   0.3643,   0.1231
A37157,2002,  42.3968,   2.0477,   1.3050,   5.4863,   0.6959,   0.4501,   0.4163,   0.1406
A37157,2003,  62.3386,   2.7718,   2.1813,   5.4404,   0.7022,   0.7495,   0.6933,   0.2342
A37157,2004,  44.0259,   2.0564,   1.7469,   5.3944,   0.7085,   0.5055,   0.4676,   0.1580
A37157,2005,  39.2760,   1.8009,   1.3657,   5.3485,   0.7148,   0.4276,   0.3955,   0.1336
