seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A37145,1984,  47.1903,   2.5223,   1.1934,   6.4889,   0.6530,   0.5282,   0.4886,   0.1651
A37145,1985,  43.8600,   2.2636,   0.9481,   6.4169,   0.6614,   0.4591,   0.4247,   0.1435
A37145,1986,  35.0534,   2.5617,   1.2819,   6.3449,   0.6698,   0.3616,   0.3345,   0.1130
A37145,1987,  46.4271,   2.4648,   1.1600,   6.2729,   0.6782,   0.5183,   0.4794,   0.1620
A37145,1988,  38.1091,   2.4949,   1.1666,   6.2009,   0.6866,   0.4325,   0.4000,   0.1351
A37145,1989,  53.9535,   3.3530,   2.0615,   6.1289,   0.6950,   0.6324,   0.5850,   0.1976
A37145,1990,  46.5220,   2.3982,   1.6273,   6.0569,   0.7034,   0.5374,   0.4971,   0.1679
A37145,1991,  37.2923,   2.1722,   1.2476,   5.9849,   0.7118,   0.4018,   0.3717,   0.1256
A37145,1992,  44.6079,   2.2791,   1.3300,   5.9129,   0.7203,   0.4926,   0.4556,   0.1539
A37145,1993,  48.6996,   2.5158,   1.5086,   5.8409,   0.7287,   0.5399,   0.4994,   0.1687
A37145,1994,  43.2554,   2.4058,   1.5370,   5.7689,   0.7371,   0.4661,   0.4311,   0.1456
A37145,1995,  55.0313,   2.8712,   1.7780,   5.6970,   0.7455,   0.6733,   0.6228,   0.2104
A37145,1996,  55.0441,   2.8452,   1.9289,   5.6250,   0.7539,   0.5906,   0.5463,   0.1846
A37145,1997,  42.5705,   2.5851,   1.6209,   5.5530,   0.7623,   0.4921,   0.4552,   0.1538
A37145,1998,  51.1389,   2.6701,   1.5451,   5.4810,   0.7707,   0.5701,   0.5274,   0.1782
A37145,1999,  47.9571,   2.2074,   1.3881,   5.4090,   0.7791,   0.5071,   0.4691,   0.1585
A37145,2000,  46.0202,   2.8151,   1.6743,   5.3370,   0.7875,   0.5731,   0.5301,   0.1791
A37145,2001,  37.2287,   2.0690,   1.4165,   5.2650,   0.7959,   0.4447,   0.4113,   0.1390
A37145,2002,  47.1831,   2.1552,   1.2777,   5.1930,   0.8043,   0.4937,   0.4567,   0.1543
A37145,2003,  65.0540,   2.8310,   2.1552,   5.1210,   0.8127,   0.7931,   0.7336,   0.2478
A37145,2004,  47.6263,   2.1364,   1.7050,   5.0490,   0.8211,   0.5287,   0.4891,   0.1652
A37145,2005,  36.9878,   1.6371,   1.3034,   4.9770,   0.8295,   0.4051,   0.3747,   0.1266
