seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42075,1984,   1,   2.1588,   0.2640,   0.1426,   0.3462,   0.1576,   0.0196,   0.0181,   0.0061
A42075,1984,   2,   4.2947,   0.3012,   0.1599,   0.3599,   0.1555,   0.0389,   0.0360,   0.0122
A42075,1984,   3,   4.4554,   0.5045,   0.2497,   0.4903,   0.2887,   0.0404,   0.0374,   0.0126
A42075,1984,   4,   4.1501,   0.4360,   0.3094,   0.5503,   0.5483,   0.0752,   0.0696,   0.0235
A42075,1984,   5,   7.3483,   0.7929,   0.6600,   0.7418,   0.5552,   0.1332,   0.1232,   0.0416
A42075,1984,   6,   5.4026,   0.5965,   0.4510,   0.8572,   1.0251,   0.0979,   0.0906,   0.0306
A42075,1984,   7,   6.1379,   0.6384,   0.2963,   0.7760,   1.1462,   0.0556,   0.0515,   0.0174
A42075,1984,   8,   3.4436,   0.5698,   0.2935,   0.8413,   0.6995,   0.0312,   0.0289,   0.0098
A42075,1984,   9,   1.4534,   0.1591,   0.0938,   0.7360,   0.5922,   0.0132,   0.0122,   0.0041
A42075,1984,  10,   2.3680,   0.2481,   0.1713,   0.5695,   0.4457,   0.0215,   0.0199,   0.0067
A42075,1984,  11,   3.6149,   0.1930,   0.1348,   0.3074,   0.3756,   0.0328,   0.0303,   0.0102
A42075,1984,  12,   2.2570,   0.2375,   0.1140,   0.3215,   0.0742,   0.0205,   0.0189,   0.0064
A42075,1985,   1,   1.0644,   0.1233,   0.0714,   0.3396,   0.1580,   0.0096,   0.0089,   0.0030
A42075,1985,   2,   2.7019,   0.1643,   0.0595,   0.3529,   0.1559,   0.0245,   0.0227,   0.0077
A42075,1985,   3,   1.9809,   0.2808,   0.1668,   0.4808,   0.2895,   0.0180,   0.0166,   0.0056
A42075,1985,   4,   1.2101,   0.1670,   0.1405,   0.5397,   0.5498,   0.0219,   0.0203,   0.0069
A42075,1985,   5,   5.2790,   0.4824,   0.3498,   0.7275,   0.5568,   0.0957,   0.0885,   0.0299
A42075,1985,   6,   2.9634,   0.3543,   0.2477,   0.8406,   1.0279,   0.0537,   0.0497,   0.0168
A42075,1985,   7,   3.9531,   0.5202,   0.2297,   0.7610,   1.1495,   0.0358,   0.0331,   0.0112
A42075,1985,   8,   2.7945,   0.3712,   0.1546,   0.8251,   0.7015,   0.0253,   0.0234,   0.0079
A42075,1985,   9,   5.5058,   0.2619,   0.1059,   0.7218,   0.5939,   0.0499,   0.0462,   0.0156
A42075,1985,  10,   1.4480,   0.1180,   0.0649,   0.5585,   0.4470,   0.0131,   0.0121,   0.0041
A42075,1985,  11,   5.6792,   0.3480,   0.1935,   0.3014,   0.3767,   0.0515,   0.0476,   0.0161
A42075,1985,  12,   1.8261,   0.1498,   0.0693,   0.3153,   0.0744,   0.0166,   0.0153,   0.0052
A42075,1986,   1,   3.5883,   0.2247,   0.1086,   0.3329,   0.1585,   0.0325,   0.0301,   0.0102
A42075,1986,   2,   4.3659,   0.4203,   0.2253,   0.3460,   0.1564,   0.0396,   0.0366,   0.0124
A42075,1986,   3,   2.2793,   0.2110,   0.1188,   0.4714,   0.2904,   0.0207,   0.0191,   0.0065
A42075,1986,   4,   3.7968,   0.3253,   0.2562,   0.5291,   0.5514,   0.0688,   0.0637,   0.0215
A42075,1986,   5,   1.4101,   0.1442,   0.1217,   0.7132,   0.5584,   0.0256,   0.0236,   0.0080
A42075,1986,   6,   2.0365,   0.2670,   0.1830,   0.8241,   1.0308,   0.0369,   0.0342,   0.0115
