seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42115,1984,  44.2563,   4.7995,   2.3578,   6.7538,   1.0871,   0.5413,   0.5007,   0.1692
A42115,1985,  40.2713,   4.4378,   2.1493,   6.6264,   1.0819,   0.4498,   0.4161,   0.1406
A42115,1986,  47.2630,   5.4234,   2.5358,   6.4989,   1.0767,   0.5421,   0.5014,   0.1694
A42115,1987,  42.7881,   4.7560,   2.2279,   6.3715,   1.0714,   0.5039,   0.4661,   0.1575
A42115,1988,  34.2716,   3.6831,   1.7008,   6.2440,   1.0662,   0.3881,   0.3590,   0.1213
A42115,1989,  43.7616,   4.5627,   2.3376,   6.1166,   1.0610,   0.5529,   0.5114,   0.1728
A42115,1990,  49.5174,   4.7159,   2.5349,   5.9891,   1.0557,   0.5535,   0.5120,   0.1730
A42115,1991,  33.6440,   3.4998,   1.6966,   5.8617,   1.0505,   0.3733,   0.3453,   0.1167
A42115,1992,  44.6562,   4.5166,   2.3291,   5.7342,   1.0452,   0.5044,   0.4666,   0.1576
A42115,1993,  47.4086,   4.7323,   2.2102,   5.6068,   1.0400,   0.5531,   0.5116,   0.1728
A42115,1994,  50.1459,   4.7800,   2.6340,   5.4793,   1.0348,   0.5701,   0.5273,   0.1782
A42115,1995,  40.6963,   3.7282,   2.1121,   5.3519,   1.0295,   0.4459,   0.4124,   0.1393
A42115,1996,  54.6158,   4.9919,   2.8555,   5.2244,   1.0243,   0.6356,   0.5879,   0.1986
A42115,1997,  36.7573,   3.7473,   1.8724,   5.0970,   1.0190,   0.4083,   0.3777,   0.1276
A42115,1998,  44.5396,   3.8488,   2.2242,   4.9695,   1.0138,   0.5487,   0.5076,   0.1715
A42115,1999,  41.3791,   3.3956,   1.8298,   4.8421,   1.0086,   0.4628,   0.4281,   0.1446
A42115,2000,  48.9092,   4.7733,   2.6804,   4.7146,   1.0033,   0.6152,   0.5691,   0.1922
A42115,2001,  38.1743,   3.5064,   2.1315,   4.5872,   0.9981,   0.4346,   0.4020,   0.1358
A42115,2002,  48.7615,   3.6060,   2.3254,   4.4597,   0.9929,   0.5770,   0.5337,   0.1803
A42115,2003,  54.8887,   3.8501,   2.7174,   4.3323,   0.9876,   0.6364,   0.5887,   0.1989
A42115,2004,  54.7820,   3.7926,   2.6901,   4.2048,   0.9824,   0.6198,   0.5734,   0.1937
A42115,2005,  49.1783,   2.7459,   1.9915,   4.0774,   0.9772,   0.5298,   0.4901,   0.1656
