seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51580,1984,  42.2140,   2.5214,   1.5647,   5.5272,   0.5473,   0.4616,   0.4269,   0.1442
A51580,1985,  40.0455,   2.3903,   1.2627,   5.4628,   0.5495,   0.4443,   0.4110,   0.1388
A51580,1986,  31.4226,   2.5548,   1.3900,   5.3983,   0.5517,   0.3350,   0.3099,   0.1047
A51580,1987,  41.1595,   2.4796,   1.4363,   5.3338,   0.5538,   0.4872,   0.4506,   0.1522
A51580,1988,  31.5957,   2.2760,   1.2141,   5.2693,   0.5560,   0.3464,   0.3204,   0.1082
A51580,1989,  48.8158,   3.0486,   2.0435,   5.2049,   0.5582,   0.5854,   0.5414,   0.1829
A51580,1990,  37.8712,   2.0729,   1.5315,   5.1404,   0.5603,   0.4287,   0.3965,   0.1340
A51580,1991,  35.1782,   2.0791,   1.2022,   5.0759,   0.5625,   0.3832,   0.3545,   0.1198
A51580,1992,  36.2191,   2.2518,   1.3810,   5.0114,   0.5647,   0.4353,   0.4027,   0.1360
A51580,1993,  37.8592,   2.4866,   1.5372,   4.9469,   0.5668,   0.4296,   0.3973,   0.1342
A51580,1994,  35.8411,   2.1838,   1.6193,   4.8825,   0.5690,   0.3988,   0.3689,   0.1246
A51580,1995,  37.4675,   2.2878,   1.6381,   4.8180,   0.5712,   0.4663,   0.4314,   0.1457
A51580,1996,  46.9053,   3.0485,   2.0234,   4.7535,   0.5733,   0.5324,   0.4925,   0.1664
A51580,1997,  31.5416,   2.1107,   1.2785,   4.6890,   0.5755,   0.3684,   0.3408,   0.1151
A51580,1998,  41.4355,   2.4234,   1.6427,   4.6246,   0.5777,   0.5119,   0.4735,   0.1600
A51580,1999,  35.6822,   2.0895,   1.3741,   4.5601,   0.5799,   0.3847,   0.3559,   0.1202
A51580,2000,  36.6504,   2.1622,   1.5143,   4.4956,   0.5820,   0.4298,   0.3975,   0.1343
A51580,2001,  33.9431,   2.0857,   1.4900,   4.4311,   0.5842,   0.4054,   0.3750,   0.1267
A51580,2002,  40.6670,   2.0753,   1.5457,   4.3667,   0.5864,   0.4679,   0.4328,   0.1462
A51580,2003,  55.2857,   2.5356,   2.0489,   4.3022,   0.5885,   0.6747,   0.6241,   0.2108
A51580,2004,  47.2308,   2.0235,   1.6538,   4.2377,   0.5907,   0.5588,   0.5169,   0.1746
A51580,2005,  35.9719,   1.8916,   1.5969,   4.1732,   0.5929,   0.3986,   0.3687,   0.1246
