seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A24029,1984,   1,   1.6800,   0.1663,   0.0787,   0.5138,   0.0460,   0.0152,   0.0141,   0.0048
A24029,1984,   2,   4.4224,   0.2058,   0.1194,   0.5073,   0.0609,   0.0401,   0.0371,   0.0125
A24029,1984,   3,   5.3977,   0.4673,   0.2253,   0.6328,   0.1329,   0.0489,   0.0453,   0.0153
A24029,1984,   4,   4.0586,   0.3300,   0.2583,   0.7806,   0.2922,   0.0736,   0.0681,   0.0230
A24029,1984,   5,   5.5233,   0.5113,   0.4166,   0.8803,   0.2894,   0.1001,   0.0926,   0.0313
A24029,1984,   6,   2.9708,   0.3477,   0.2570,   0.9816,   0.3660,   0.0539,   0.0498,   0.0168
A24029,1984,   7,   5.9345,   0.5498,   0.2307,   0.9969,   0.3667,   0.0538,   0.0498,   0.0168
A24029,1984,   8,   3.0524,   0.3927,   0.1334,   1.1170,   0.2741,   0.0277,   0.0256,   0.0086
A24029,1984,   9,   1.6918,   0.1358,   0.0759,   0.8139,   0.2393,   0.0153,   0.0142,   0.0048
A24029,1984,  10,   2.9487,   0.1822,   0.0954,   0.8925,   0.1602,   0.0267,   0.0247,   0.0084
A24029,1984,  11,   3.2025,   0.1880,   0.1185,   0.5156,   0.1081,   0.0290,   0.0269,   0.0091
A24029,1984,  12,   1.7022,   0.1309,   0.0654,   0.5204,   0.0328,   0.0154,   0.0143,   0.0048
A24029,1985,   1,   1.8683,   0.1643,   0.0928,   0.5033,   0.0458,   0.0169,   0.0157,   0.0053
A24029,1985,   2,   3.0192,   0.1545,   0.0499,   0.4970,   0.0606,   0.0274,   0.0253,   0.0086
A24029,1985,   3,   2.4546,   0.2770,   0.1605,   0.6200,   0.1324,   0.0223,   0.0206,   0.0070
A24029,1985,   4,   0.5455,   0.0769,   0.0606,   0.7647,   0.2910,   0.0099,   0.0091,   0.0031
A24029,1985,   5,   5.1926,   0.4840,   0.3618,   0.8624,   0.2883,   0.0941,   0.0871,   0.0294
A24029,1985,   6,   2.4651,   0.3459,   0.2315,   0.9616,   0.3645,   0.0447,   0.0413,   0.0140
A24029,1985,   7,   3.9160,   0.4607,   0.1902,   0.9766,   0.3652,   0.0355,   0.0328,   0.0111
A24029,1985,   8,   3.9184,   0.4619,   0.1802,   1.0943,   0.2730,   0.0355,   0.0329,   0.0111
A24029,1985,   9,   6.8984,   0.2312,   0.0943,   0.7974,   0.2383,   0.0625,   0.0578,   0.0195
A24029,1985,  10,   2.9969,   0.1544,   0.0802,   0.8743,   0.1596,   0.0272,   0.0251,   0.0085
A24029,1985,  11,   3.7539,   0.2235,   0.1146,   0.5051,   0.1077,   0.0340,   0.0315,   0.0106
