seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51115,1984,  41.5517,   2.3591,   1.0945,   5.9254,   0.7146,   0.4919,   0.4550,   0.1537
A51115,1985,  45.4507,   2.5078,   1.1430,   5.8443,   0.7162,   0.4781,   0.4422,   0.1494
A51115,1986,  32.6073,   2.3989,   1.0742,   5.7633,   0.7178,   0.3287,   0.3041,   0.1027
A51115,1987,  42.4106,   2.9312,   1.4080,   5.6821,   0.7194,   0.5000,   0.4625,   0.1562
A51115,1988,  39.9661,   2.5360,   1.2272,   5.6011,   0.7210,   0.4687,   0.4336,   0.1465
A51115,1989,  59.2963,   3.4321,   1.7577,   5.5200,   0.7226,   0.6649,   0.6150,   0.2078
A51115,1990,  41.6836,   2.4165,   1.4116,   5.4389,   0.7242,   0.4623,   0.4276,   0.1445
A51115,1991,  37.9219,   2.2841,   1.1399,   5.3578,   0.7258,   0.4147,   0.3836,   0.1296
A51115,1992,  51.7092,   2.7936,   1.3881,   5.2767,   0.7274,   0.5600,   0.5180,   0.1750
A51115,1993,  42.5672,   2.5359,   1.4298,   5.1956,   0.7289,   0.5001,   0.4626,   0.1563
A51115,1994,  48.2877,   2.5771,   1.4535,   5.1145,   0.7305,   0.5028,   0.4650,   0.1571
A51115,1995,  38.2557,   2.1937,   1.2096,   5.0334,   0.7321,   0.4408,   0.4078,   0.1378
A51115,1996,  58.0819,   3.3390,   1.7905,   4.9524,   0.7337,   0.6250,   0.5781,   0.1953
A51115,1997,  43.2889,   2.3525,   1.2162,   4.8713,   0.7353,   0.4590,   0.4246,   0.1434
A51115,1998,  56.1869,   3.0894,   1.5746,   4.7902,   0.7369,   0.6347,   0.5871,   0.1984
A51115,1999,  56.0934,   2.2111,   1.2041,   4.7091,   0.7385,   0.5814,   0.5378,   0.1817
A51115,2000,  50.9267,   2.8403,   1.4125,   4.6280,   0.7401,   0.5744,   0.5313,   0.1795
A51115,2001,  35.1380,   2.0489,   1.2700,   4.5469,   0.7417,   0.4213,   0.3897,   0.1317
A51115,2002,  45.5325,   2.1905,   1.4454,   4.4658,   0.7433,   0.4986,   0.4613,   0.1558
A51115,2003,  66.0883,   3.0022,   2.1459,   4.3847,   0.7449,   0.7347,   0.6796,   0.2296
A51115,2004,  57.1485,   2.5573,   1.8262,   4.3036,   0.7465,   0.6521,   0.6031,   0.2038
A51115,2005,  48.6864,   2.1592,   1.5094,   4.2225,   0.7481,   0.5551,   0.5134,   0.1735
