seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51830,1984,   1,   4.1874,   0.1803,   0.0748,   0.5839,   0.0300,   0.0380,   0.0351,   0.0119
A51830,1984,   2,   3.6210,   0.1276,   0.0691,   0.6082,   0.0447,   0.0328,   0.0304,   0.0103
A51830,1984,   3,   6.8986,   0.3390,   0.1749,   0.7446,   0.0804,   0.0625,   0.0578,   0.0195
A51830,1984,   4,   4.8044,   0.2319,   0.1940,   0.7651,   0.0855,   0.0871,   0.0806,   0.0272
A51830,1984,   5,   5.3006,   0.2923,   0.2721,   0.8168,   0.0886,   0.0961,   0.0889,   0.0300
A51830,1984,   6,   2.8863,   0.1932,   0.1469,   0.6716,   0.1202,   0.0523,   0.0484,   0.0164
A51830,1984,   7,   6.7661,   0.4416,   0.1975,   0.7558,   0.0936,   0.0613,   0.0567,   0.0192
A51830,1984,   8,   1.1738,   0.1073,   0.0469,   0.7716,   0.0826,   0.0106,   0.0098,   0.0033
A51830,1984,   9,   1.3209,   0.0803,   0.0532,   0.7381,   0.0545,   0.0120,   0.0111,   0.0037
A51830,1984,  10,   0.7814,   0.0343,   0.0229,   0.7272,   0.0491,   0.0071,   0.0066,   0.0022
A51830,1984,  11,   2.5420,   0.1079,   0.0611,   0.4937,   0.0485,   0.0230,   0.0213,   0.0072
A51830,1984,  12,   1.9689,   0.0732,   0.0304,   0.4534,   0.0175,   0.0178,   0.0165,   0.0056
A51830,1985,   1,   4.3933,   0.1798,   0.0958,   0.5760,   0.0301,   0.0398,   0.0368,   0.0124
A51830,1985,   2,   3.5947,   0.1111,   0.0452,   0.6000,   0.0449,   0.0326,   0.0301,   0.0102
A51830,1985,   3,   2.7088,   0.1698,   0.0983,   0.7345,   0.0806,   0.0246,   0.0227,   0.0077
A51830,1985,   4,   0.6809,   0.0498,   0.0461,   0.7548,   0.0858,   0.0123,   0.0114,   0.0039
A51830,1985,   5,   3.4615,   0.2568,   0.2069,   0.8057,   0.0889,   0.0628,   0.0580,   0.0196
A51830,1985,   6,   3.2862,   0.2699,   0.2470,   0.6625,   0.1205,   0.0596,   0.0551,   0.0186
A51830,1985,   7,   6.5066,   0.4734,   0.2495,   0.7455,   0.0939,   0.0590,   0.0546,   0.0184
A51830,1985,   8,   4.7981,   0.2305,   0.1035,   0.7611,   0.0828,   0.0435,   0.0402,   0.0136
A51830,1985,   9,   8.5281,   0.1560,   0.0522,   0.7281,   0.0547,   0.0773,   0.0715,   0.0242
A51830,1985,  10,   3.7768,   0.1440,   0.0743,   0.7174,   0.0493,   0.0342,   0.0317,   0.0107
A51830,1985,  11,   6.2093,   0.2072,   0.1309,   0.4870,   0.0486,   0.0563,   0.0521,   0.0176
A51830,1985,  12,   1.0109,   0.0532,   0.0243,   0.4473,   0.0176,   0.0092,   0.0085,   0.0029
A51830,1986,   1,   2.7877,   0.1077,   0.0500,   0.5680,   0.0302,   0.0253,   0.0234,   0.0079
A51830,1986,   2,   3.0276,   0.1880,   0.1121,   0.5917,   0.0450,   0.0274,   0.0254,   0.0086
A51830,1986,   3,   1.4133,   0.0775,   0.0700,   0.7244,   0.0809,   0.0128,   0.0119,   0.0040
A51830,1986,   4,   1.3257,   0.1417,   0.1502,   0.7444,   0.0861,   0.0240,   0.0222,   0.0075
A51830,1986,   5,   2.4424,   0.2012,   0.1704,   0.7946,   0.0891,   0.0443,   0.0410,   0.0138
A51830,1986,   6,   1.0217,   0.1127,   0.0964,   0.6534,   0.1209,   0.0185,   0.0171,   0.0058
A51830,1986,   7,   4.5819,   0.4110,   0.2069,   0.7353,   0.0941,   0.0415,   0.0384,   0.0130
A51830,1986,   8,   8.1491,   0.5352,   0.2669,   0.7506,   0.0831,   0.0739,   0.0683,   0.0231
A51830,1986,   9,   0.6831,   0.0702,   0.0410,   0.7181,   0.0549,   0.0062,   0.0057,   0.0019
A51830,1986,  10,   2.0535,   0.0916,   0.0511,   0.7075,   0.0494,   0.0186,   0.0172,   0.0058
A51830,1986,  11,   2.1086,   0.1570,   0.0861,   0.4803,   0.0488,   0.0191,   0.0177,   0.0060
A51830,1986,  12,   5.1238,   0.1898,   0.0747,   0.4411,   0.0176,   0.0464,   0.0430,   0.0145
A51830,1987,   1,   7.9903,   0.2637,   0.0795,   0.5601,   0.0303,   0.0724,   0.0670,   0.0226
A51830,1987,   2,   2.4618,   0.1148,   0.0470,   0.5835,   0.0452,   0.0223,   0.0206,   0.0070
A51830,1987,   3,   2.8568,   0.2059,   0.1169,   0.7143,   0.0811,   0.0259,   0.0240,   0.0081
A51830,1987,   4,   4.2654,   0.2059,   0.1524,   0.7340,   0.0863,   0.0773,   0.0715,   0.0242
A51830,1987,   5,   3.4253,   0.3341,   0.3103,   0.7836,   0.0894,   0.0621,   0.0574,   0.0194
A51830,1987,   6,   6.7152,   0.5640,   0.4372,   0.6443,   0.1213,   0.1217,   0.1126,   0.0380
A51830,1987,   7,   2.0876,   0.1562,   0.0959,   0.7250,   0.0944,   0.0189,   0.0175,   0.0059
A51830,1987,   8,   3.0503,   0.3354,   0.2202,   0.7402,   0.0833,   0.0277,   0.0256,   0.0086
A51830,1987,   9,   3.0327,   0.1897,   0.1092,   0.7081,   0.0550,   0.0275,   0.0254,   0.0086
A51830,1987,  10,   1.6783,   0.0924,   0.0546,   0.6976,   0.0496,   0.0152,   0.0141,   0.0048
A51830,1987,  11,   3.7076,   0.1342,   0.0870,   0.4736,   0.0489,   0.0336,   0.0311,   0.0105
A51830,1987,  12,   3.0696,   0.1567,   0.0820,   0.4350,   0.0177,   0.0278,   0.0257,   0.0087
A51830,1988,   1,   2.5341,   0.1159,   0.0459,   0.5522,   0.0304,   0.0230,   0.0212,   0.0072
A51830,1988,   2,   4.0497,   0.1683,   0.0765,   0.5752,   0.0453,   0.0367,   0.0340,   0.0115
A51830,1988,   3,   2.3956,   0.2059,   0.1359,   0.7042,   0.0814,   0.0217,   0.0201,   0.0068
A51830,1988,   4,   2.6744,   0.2148,   0.2036,   0.7236,   0.0866,   0.0485,   0.0448,   0.0152
A51830,1988,   5,   6.0865,   0.3806,   0.2552,   0.7725,   0.0897,   0.1103,   0.1021,   0.0345
A51830,1988,   6,   2.7710,   0.2686,   0.1780,   0.6352,   0.1216,   0.0502,   0.0465,   0.0157
A51830,1988,   7,   3.4514,   0.1869,   0.0882,   0.7148,   0.0947,   0.0313,   0.0289,   0.0098
A51830,1988,   8,   4.0046,   0.3009,   0.1572,   0.7297,   0.0836,   0.0363,   0.0336,   0.0113
A51830,1988,   9,   2.7753,   0.0830,   0.0413,   0.6981,   0.0552,   0.0252,   0.0233,   0.0079
A51830,1988,  10,   2.9820,   0.1659,   0.0959,   0.6878,   0.0497,   0.0270,   0.0250,   0.0084
A51830,1988,  11,   4.3066,   0.1274,   0.0742,   0.4669,   0.0491,   0.0390,   0.0361,   0.0122
A51830,1988,  12,   0.6552,   0.0406,   0.0171,   0.4288,   0.0177,   0.0059,   0.0055,   0.0019
A51830,1989,   1,   2.1179,   0.1206,   0.0777,   0.5443,   0.0305,   0.0192,   0.0178,   0.0060
A51830,1989,   2,   5.7172,   0.2631,   0.1559,   0.5670,   0.0454,   0.0518,   0.0479,   0.0162
A51830,1989,   3,   8.2631,   0.4756,   0.2991,   0.6941,   0.0816,   0.0749,   0.0693,   0.0234
A51830,1989,   4,   5.8398,   0.4111,   0.4119,   0.7132,   0.0869,   0.1059,   0.0979,   0.0331
A51830,1989,   5,   4.0698,   0.1943,   0.1709,   0.7614,   0.0900,   0.0738,   0.0682,   0.0231
A51830,1989,   6,   5.7465,   0.3405,   0.3304,   0.6261,   0.1220,   0.1042,   0.0964,   0.0326
A51830,1989,   7,   5.7456,   0.3725,   0.2211,   0.7045,   0.0950,   0.0521,   0.0482,   0.0163
A51830,1989,   8,   9.3711,   0.4841,   0.1827,   0.7192,   0.0838,   0.0849,   0.0786,   0.0265
A51830,1989,   9,   4.8456,   0.1438,   0.0731,   0.6881,   0.0554,   0.0439,   0.0406,   0.0137
A51830,1989,  10,   3.4236,   0.1145,   0.0734,   0.6779,   0.0499,   0.0310,   0.0287,   0.0097
A51830,1989,  11,   4.3093,   0.1797,   0.1320,   0.4602,   0.0492,   0.0391,   0.0361,   0.0122
A51830,1989,  12,   2.5583,   0.0983,   0.0419,   0.4227,   0.0178,   0.0232,   0.0215,   0.0072
A51830,1990,   1,   4.0871,   0.1800,   0.1548,   0.5364,   0.0306,   0.0370,   0.0343,   0.0116
A51830,1990,   2,   3.2804,   0.1126,   0.1303,   0.5587,   0.0456,   0.0297,   0.0275,   0.0093
A51830,1990,   3,   3.9448,   0.2342,   0.1734,   0.6840,   0.0819,   0.0358,   0.0331,   0.0112
A51830,1990,   4,   2.6216,   0.1525,   0.1690,   0.7029,   0.0871,   0.0475,   0.0440,   0.0149
A51830,1990,   5,   5.9405,   0.2733,   0.2602,   0.7503,   0.0902,   0.1077,   0.0996,   0.0337
A51830,1990,   6,   1.2199,   0.1112,   0.1113,   0.6170,   0.1224,   0.0221,   0.0205,   0.0069
A51830,1990,   7,   3.7260,   0.2212,   0.1462,   0.6943,   0.0953,   0.0338,   0.0312,   0.0106
A51830,1990,   8,   4.9602,   0.3180,   0.1974,   0.7088,   0.0841,   0.0450,   0.0416,   0.0141
A51830,1990,   9,   2.0202,   0.0993,   0.0588,   0.6781,   0.0556,   0.0183,   0.0169,   0.0057
A51830,1990,  10,   3.5426,   0.1038,   0.0725,   0.6680,   0.0500,   0.0321,   0.0297,   0.0100
A51830,1990,  11,   1.7179,   0.0582,   0.0509,   0.4535,   0.0494,   0.0156,   0.0144,   0.0049
A51830,1990,  12,   3.4438,   0.1733,   0.0828,   0.4165,   0.0178,   0.0312,   0.0289,   0.0098
A51830,1991,   1,   4.4531,   0.1686,   0.0665,   0.5284,   0.0307,   0.0404,   0.0373,   0.0126
A51830,1991,   2,   1.2405,   0.0778,   0.0591,   0.5505,   0.0457,   0.0112,   0.0104,   0.0035
A51830,1991,   3,   5.1621,   0.2856,   0.2093,   0.6739,   0.0821,   0.0468,   0.0433,   0.0146
A51830,1991,   4,   2.4832,   0.1524,   0.1092,   0.6925,   0.0874,   0.0450,   0.0416,   0.0141
A51830,1991,   5,   0.7522,   0.0591,   0.0522,   0.7393,   0.0905,   0.0136,   0.0126,   0.0043
A51830,1991,   6,   3.9719,   0.3104,   0.2726,   0.6079,   0.1228,   0.0720,   0.0666,   0.0225
A51830,1991,   7,   6.0733,   0.3882,   0.2352,   0.6840,   0.0956,   0.0551,   0.0509,   0.0172
A51830,1991,   8,   2.4556,   0.1965,   0.1114,   0.6983,   0.0843,   0.0223,   0.0206,   0.0070
A51830,1991,   9,   3.2241,   0.1133,   0.0781,   0.6681,   0.0557,   0.0292,   0.0270,   0.0091
A51830,1991,  10,   3.4847,   0.1530,   0.0864,   0.6582,   0.0502,   0.0316,   0.0292,   0.0099
A51830,1991,  11,   1.0144,   0.0495,   0.0342,   0.4468,   0.0496,   0.0092,   0.0085,   0.0029
A51830,1991,  12,   3.2109,   0.1506,   0.0789,   0.4104,   0.0179,   0.0291,   0.0269,   0.0091
A51830,1992,   1,   2.6218,   0.0674,   0.0373,   0.5205,   0.0308,   0.0238,   0.0220,   0.0074
A51830,1992,   2,   2.8869,   0.1236,   0.0823,   0.5422,   0.0459,   0.0262,   0.0242,   0.0082
A51830,1992,   3,   4.2442,   0.1957,   0.1206,   0.6638,   0.0824,   0.0385,   0.0356,   0.0120
A51830,1992,   4,   2.5849,   0.1385,   0.1649,   0.6821,   0.0877,   0.0469,   0.0433,   0.0146
A51830,1992,   5,   4.3878,   0.3021,   0.2030,   0.7282,   0.0908,   0.0795,   0.0736,   0.0249
A51830,1992,   6,   2.9740,   0.2086,   0.1709,   0.5988,   0.1231,   0.0539,   0.0499,   0.0168
A51830,1992,   7,   5.2826,   0.3099,   0.1797,   0.6738,   0.0959,   0.0479,   0.0443,   0.0150
A51830,1992,   8,  10.3461,   0.5040,   0.2710,   0.6879,   0.0846,   0.0938,   0.0867,   0.0293
A51830,1992,   9,   2.7085,   0.1024,   0.0783,   0.6580,   0.0559,   0.0246,   0.0227,   0.0077
A51830,1992,  10,   2.4783,   0.1424,   0.0959,   0.6483,   0.0503,   0.0225,   0.0208,   0.0070
A51830,1992,  11,   3.0997,   0.1072,   0.0917,   0.4401,   0.0497,   0.0281,   0.0260,   0.0088
A51830,1992,  12,   4.0673,   0.1924,   0.0755,   0.4042,   0.0179,   0.0369,   0.0341,   0.0115
A51830,1993,   1,   5.0736,   0.1771,   0.1043,   0.5126,   0.0309,   0.0460,   0.0425,   0.0144
A51830,1993,   2,   2.3534,   0.1001,   0.0394,   0.5340,   0.0460,   0.0213,   0.0197,   0.0067
A51830,1993,   3,   7.1713,   0.3544,   0.1888,   0.6537,   0.0826,   0.0650,   0.0601,   0.0203
A51830,1993,   4,   3.6402,   0.1940,   0.1868,   0.6717,   0.0879,   0.0660,   0.0610,   0.0206
A51830,1993,   5,   5.4824,   0.3668,   0.3829,   0.7171,   0.0910,   0.0994,   0.0919,   0.0311
A51830,1993,   6,   2.9788,   0.2426,   0.2131,   0.5897,   0.1235,   0.0540,   0.0500,   0.0169
A51830,1993,   7,   1.3530,   0.1306,   0.0997,   0.6635,   0.0962,   0.0123,   0.0113,   0.0038
A51830,1993,   8,   1.9984,   0.1979,   0.1410,   0.6774,   0.0849,   0.0181,   0.0168,   0.0057
A51830,1993,   9,   3.9433,   0.2279,   0.1949,   0.6480,   0.0561,   0.0357,   0.0331,   0.0112
A51830,1993,  10,   3.6346,   0.1696,   0.1188,   0.6385,   0.0505,   0.0329,   0.0305,   0.0103
A51830,1993,  11,   2.0755,   0.0528,   0.0518,   0.4334,   0.0499,   0.0188,   0.0174,   0.0059
A51830,1993,  12,   3.5393,   0.1424,   0.0662,   0.3981,   0.0180,   0.0321,   0.0297,   0.0100
A51830,1994,   1,   3.9733,   0.1572,   0.0840,   0.5047,   0.0310,   0.0360,   0.0333,   0.0113
A51830,1994,   2,   4.6619,   0.1769,   0.1433,   0.5257,   0.0461,   0.0423,   0.0391,   0.0132
A51830,1994,   3,   9.1822,   0.3792,   0.2959,   0.6436,   0.0829,   0.0832,   0.0770,   0.0260
A51830,1994,   4,   1.5628,   0.0997,   0.1565,   0.6614,   0.0882,   0.0283,   0.0262,   0.0089
A51830,1994,   5,   4.0682,   0.3040,   0.2593,   0.7060,   0.0913,   0.0738,   0.0682,   0.0230
A51830,1994,   6,   2.0015,   0.1605,   0.1599,   0.5805,   0.1239,   0.0363,   0.0336,   0.0113
A51830,1994,   7,   7.4805,   0.4009,   0.2632,   0.6533,   0.0965,   0.0678,   0.0627,   0.0212
A51830,1994,   8,   3.5137,   0.1763,   0.1126,   0.6669,   0.0851,   0.0319,   0.0295,   0.0100
A51830,1994,   9,   2.7830,   0.1269,   0.0834,   0.6380,   0.0562,   0.0252,   0.0233,   0.0079
A51830,1994,  10,   2.5867,   0.1108,   0.0842,   0.6286,   0.0507,   0.0234,   0.0217,   0.0073
A51830,1994,  11,   4.5010,   0.1315,   0.0901,   0.4267,   0.0500,   0.0408,   0.0377,   0.0128
A51830,1994,  12,   1.2269,   0.0630,   0.0425,   0.3919,   0.0181,   0.0111,   0.0103,   0.0035
A51830,1995,   1,   3.1922,   0.1207,   0.0591,   0.4968,   0.0311,   0.0289,   0.0268,   0.0090
A51830,1995,   2,   1.7096,   0.0911,   0.0515,   0.5175,   0.0463,   0.0155,   0.0143,   0.0048
A51830,1995,   3,   3.5763,   0.1847,   0.1541,   0.6335,   0.0831,   0.0324,   0.0300,   0.0101
A51830,1995,   4,   2.7350,   0.1512,   0.1581,   0.6510,   0.0885,   0.0496,   0.0459,   0.0155
A51830,1995,   5,   4.2531,   0.3018,   0.2333,   0.6949,   0.0916,   0.0771,   0.0713,   0.0241
A51830,1995,   6,   3.9522,   0.2317,   0.2278,   0.5714,   0.1242,   0.0717,   0.0663,   0.0224
A51830,1995,   7,   2.8063,   0.1955,   0.1270,   0.6430,   0.0968,   0.0254,   0.0235,   0.0079
A51830,1995,   8,   1.1046,   0.0763,   0.0520,   0.6565,   0.0854,   0.0100,   0.0093,   0.0031
