seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51143,1984,  47.0578,   2.5933,   1.3896,   5.8984,   0.5978,   0.5201,   0.4811,   0.1625
A51143,1985,  43.3994,   2.2613,   0.9984,   5.8496,   0.6038,   0.4444,   0.4111,   0.1389
A51143,1986,  33.4724,   2.5587,   1.3306,   5.8008,   0.6099,   0.3510,   0.3247,   0.1097
A51143,1987,  48.5617,   2.3489,   1.1511,   5.7520,   0.6159,   0.5716,   0.5287,   0.1786
A51143,1988,  37.1939,   2.4897,   1.2497,   5.7032,   0.6219,   0.4303,   0.3980,   0.1345
A51143,1989,  56.8500,   3.4543,   2.2404,   5.6544,   0.6279,   0.6889,   0.6373,   0.2153
A51143,1990,  52.3654,   2.5249,   1.7355,   5.6056,   0.6339,   0.5879,   0.5438,   0.1837
A51143,1991,  36.6669,   2.1204,   1.2162,   5.5568,   0.6400,   0.4150,   0.3839,   0.1297
A51143,1992,  43.8663,   2.3075,   1.2929,   5.5081,   0.6460,   0.5076,   0.4696,   0.1586
A51143,1993,  47.6157,   2.6610,   1.5841,   5.4593,   0.6520,   0.5342,   0.4942,   0.1669
A51143,1994,  42.1890,   2.3673,   1.5625,   5.4105,   0.6580,   0.4491,   0.4154,   0.1403
A51143,1995,  50.7320,   2.7120,   1.7593,   5.3617,   0.6640,   0.6278,   0.5808,   0.1962
A51143,1996,  58.6076,   3.1418,   2.0207,   5.3129,   0.6700,   0.6274,   0.5804,   0.1961
A51143,1997,  39.9579,   2.5711,   1.5317,   5.2642,   0.6761,   0.4467,   0.4132,   0.1396
A51143,1998,  44.1548,   2.4038,   1.4644,   5.2154,   0.6821,   0.5190,   0.4801,   0.1622
A51143,1999,  41.8446,   2.2685,   1.3754,   5.1666,   0.6881,   0.4422,   0.4091,   0.1382
A51143,2000,  39.8119,   2.5265,   1.5559,   5.1178,   0.6941,   0.4855,   0.4490,   0.1517
A51143,2001,  32.3514,   1.9492,   1.3349,   5.0690,   0.7001,   0.3963,   0.3666,   0.1239
A51143,2002,  42.2659,   2.0157,   1.2877,   5.0202,   0.7061,   0.4571,   0.4229,   0.1429
A51143,2003,  64.7656,   2.9455,   2.2039,   4.9714,   0.7122,   0.7827,   0.7240,   0.2446
A51143,2004,  46.3239,   2.1358,   1.5957,   4.9226,   0.7182,   0.5289,   0.4893,   0.1653
A51143,2005,  39.0520,   1.7942,   1.3375,   4.8739,   0.7242,   0.4242,   0.3924,   0.1326
