seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51199,1984,   1,   3.7771,   0.1889,   0.0766,   0.5717,   0.0379,   0.0342,   0.0317,   0.0107
A51199,1984,   2,   3.7729,   0.1239,   0.0545,   0.6015,   0.0484,   0.0342,   0.0316,   0.0107
A51199,1984,   3,   6.3476,   0.3224,   0.1504,   0.7428,   0.0875,   0.0575,   0.0532,   0.0180
A51199,1984,   4,   4.9606,   0.2378,   0.1801,   0.7831,   0.0940,   0.0899,   0.0832,   0.0281
A51199,1984,   5,   5.3682,   0.2912,   0.2573,   0.8480,   0.0990,   0.0973,   0.0900,   0.0304
A51199,1984,   6,   2.7266,   0.1891,   0.1422,   0.7222,   0.1353,   0.0494,   0.0457,   0.0154
A51199,1984,   7,   6.9927,   0.4749,   0.2046,   0.8105,   0.1029,   0.0634,   0.0586,   0.0198
A51199,1984,   8,   1.2152,   0.1126,   0.0493,   0.8728,   0.0942,   0.0110,   0.0102,   0.0034
A51199,1984,   9,   1.4209,   0.0860,   0.0548,   0.7590,   0.0594,   0.0129,   0.0119,   0.0040
A51199,1984,  10,   0.8291,   0.0372,   0.0235,   0.7440,   0.0559,   0.0075,   0.0070,   0.0023
A51199,1984,  11,   2.5994,   0.1183,   0.0619,   0.4743,   0.0558,   0.0236,   0.0218,   0.0074
A51199,1984,  12,   2.1292,   0.0774,   0.0307,   0.4496,   0.0212,   0.0193,   0.0179,   0.0060
A51199,1985,   1,   4.4397,   0.1940,   0.0902,   0.5634,   0.0379,   0.0402,   0.0372,   0.0126
A51199,1985,   2,   3.5455,   0.1146,   0.0458,   0.5927,   0.0485,   0.0321,   0.0297,   0.0100
A51199,1985,   3,   3.0663,   0.1925,   0.1059,   0.7320,   0.0876,   0.0278,   0.0257,   0.0087
A51199,1985,   4,   0.5761,   0.0381,   0.0348,   0.7717,   0.0942,   0.0104,   0.0097,   0.0033
A51199,1985,   5,   3.2469,   0.2298,   0.1707,   0.8356,   0.0991,   0.0589,   0.0544,   0.0184
A51199,1985,   6,   3.7448,   0.3166,   0.2502,   0.7117,   0.1354,   0.0679,   0.0628,   0.0212
A51199,1985,   7,   6.0690,   0.4507,   0.2309,   0.7987,   0.1030,   0.0550,   0.0509,   0.0172
A51199,1985,   8,   3.1961,   0.1811,   0.0813,   0.8601,   0.0943,   0.0290,   0.0268,   0.0091
A51199,1985,   9,   7.2501,   0.1847,   0.0605,   0.7480,   0.0594,   0.0657,   0.0608,   0.0205
A51199,1985,  10,   4.0476,   0.1778,   0.0896,   0.7332,   0.0559,   0.0367,   0.0339,   0.0115
A51199,1985,  11,   5.9292,   0.2117,   0.1255,   0.4674,   0.0559,   0.0537,   0.0497,   0.0168
A51199,1985,  12,   1.0671,   0.0526,   0.0210,   0.4430,   0.0212,   0.0097,   0.0089,   0.0030
A51199,1986,   1,   2.4259,   0.0994,   0.0382,   0.5550,   0.0380,   0.0220,   0.0203,   0.0069
A51199,1986,   2,   2.8991,   0.1863,   0.1016,   0.5839,   0.0486,   0.0263,   0.0243,   0.0082
A51199,1986,   3,   1.0590,   0.0578,   0.0486,   0.7212,   0.0877,   0.0096,   0.0089,   0.0030
A51199,1986,   4,   1.4970,   0.1596,   0.1506,   0.7603,   0.0943,   0.0271,   0.0251,   0.0085
A51199,1986,   5,   1.6292,   0.1193,   0.0895,   0.8233,   0.0992,   0.0295,   0.0273,   0.0092
A51199,1986,   6,   0.9320,   0.0991,   0.0845,   0.7012,   0.1356,   0.0169,   0.0156,   0.0053
A51199,1986,   7,   4.0791,   0.3970,   0.1911,   0.7869,   0.1032,   0.0370,   0.0342,   0.0116
A51199,1986,   8,   8.1295,   0.5500,   0.2749,   0.8474,   0.0944,   0.0737,   0.0682,   0.0230
A51199,1986,   9,   0.6610,   0.0763,   0.0440,   0.7369,   0.0595,   0.0060,   0.0055,   0.0019
A51199,1986,  10,   1.7147,   0.0901,   0.0478,   0.7223,   0.0560,   0.0155,   0.0144,   0.0049
A51199,1986,  11,   2.0902,   0.1532,   0.0781,   0.4605,   0.0559,   0.0189,   0.0175,   0.0059
A51199,1986,  12,   5.2109,   0.2017,   0.0729,   0.4365,   0.0213,   0.0472,   0.0437,   0.0148
A51199,1987,   1,   8.2843,   0.3315,   0.0964,   0.5467,   0.0380,   0.0751,   0.0695,   0.0235
A51199,1987,   2,   2.3665,   0.1079,   0.0391,   0.5752,   0.0486,   0.0215,   0.0198,   0.0067
A51199,1987,   3,   2.9310,   0.1961,   0.1058,   0.7104,   0.0878,   0.0266,   0.0246,   0.0083
A51199,1987,   4,   3.7066,   0.1921,   0.1256,   0.7489,   0.0944,   0.0672,   0.0622,   0.0210
A51199,1987,   5,   3.4556,   0.3372,   0.2831,   0.8109,   0.0993,   0.0626,   0.0579,   0.0196
A51199,1987,   6,   6.1053,   0.5512,   0.4001,   0.6907,   0.1357,   0.1107,   0.1024,   0.0346
A51199,1987,   7,   2.2612,   0.1959,   0.1135,   0.7751,   0.1033,   0.0205,   0.0190,   0.0064
A51199,1987,   8,   2.7748,   0.3049,   0.1819,   0.8347,   0.0945,   0.0252,   0.0233,   0.0079
A51199,1987,   9,   3.2704,   0.2123,   0.1124,   0.7259,   0.0596,   0.0296,   0.0274,   0.0093
