seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A24003,1984,  41.4761,   3.2204,   2.0589,  11.8717,   1.5290,   0.4795,   0.4435,   0.1498
A24003,1985,  39.2764,   2.7730,   1.6492,  11.6406,   1.5166,   0.4298,   0.3976,   0.1343
A24003,1986,  37.3970,   3.1858,   1.9360,  11.4096,   1.5041,   0.3872,   0.3582,   0.1210
A24003,1987,  37.6322,   2.9328,   1.8781,  11.1786,   1.4917,   0.4341,   0.4015,   0.1356
A24003,1988,  36.9789,   2.6645,   1.6057,  10.9475,   1.4793,   0.4082,   0.3776,   0.1276
A24003,1989,  53.5835,   4.2442,   3.1964,  10.7164,   1.4668,   0.6679,   0.6178,   0.2087
A24003,1990,  46.2477,   3.3715,   2.4768,  10.4854,   1.4544,   0.5454,   0.5045,   0.1704
A24003,1991,  34.0356,   2.6197,   1.8510,  10.2544,   1.4420,   0.3576,   0.3308,   0.1117
A24003,1992,  40.5017,   2.8730,   2.0078,  10.0233,   1.4295,   0.4311,   0.3988,   0.1347
A24003,1993,  43.7346,   3.3590,   2.3552,   9.7923,   1.4171,   0.4883,   0.4517,   0.1526
A24003,1994,  48.1272,   3.7957,   2.7507,   9.5612,   1.4046,   0.5109,   0.4726,   0.1597
A24003,1995,  40.2064,   2.5025,   2.0623,   9.3302,   1.3922,   0.4504,   0.4166,   0.1407
A24003,1996,  56.7708,   3.6390,   2.7292,   9.0992,   1.3798,   0.6549,   0.6058,   0.2047
A24003,1997,  40.8026,   2.8383,   1.8173,   8.8681,   1.3673,   0.4639,   0.4291,   0.1450
A24003,1998,  39.0118,   2.6010,   1.6489,   8.6371,   1.3549,   0.4607,   0.4261,   0.1440
A24003,1999,  47.2613,   2.6231,   1.8300,   8.4060,   1.3425,   0.4863,   0.4498,   0.1520
A24003,2000,  46.9121,   2.8904,   1.9264,   8.1750,   1.3300,   0.5451,   0.5042,   0.1704
A24003,2001,  38.2356,   2.4335,   2.1173,   7.9439,   1.3176,   0.4556,   0.4214,   0.1424
A24003,2002,  44.9458,   2.1299,   1.7469,   7.7129,   1.3051,   0.4974,   0.4601,   0.1554
A24003,2003,  66.8400,   3.1285,   2.8804,   7.4818,   1.2927,   0.7661,   0.7087,   0.2394
A24003,2004,  47.4165,   2.6207,   2.5047,   7.2508,   1.2803,   0.5654,   0.5230,   0.1767
A24003,2005,  46.1357,   2.4423,   1.7787,   7.0197,   1.2678,   0.5208,   0.4817,   0.1627
