seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51191,1984,  40.2275,   2.4076,   1.4815,   5.7721,   0.6946,   0.4940,   0.4570,   0.1544
A51191,1985,  39.2998,   2.3004,   1.0844,   5.7035,   0.6954,   0.4423,   0.4091,   0.1382
A51191,1986,  38.5466,   2.5784,   1.2676,   5.6350,   0.6961,   0.4141,   0.3830,   0.1294
A51191,1987,  40.8296,   2.5433,   1.4063,   5.5664,   0.6969,   0.4855,   0.4491,   0.1517
A51191,1988,  34.0430,   2.0981,   1.1082,   5.4978,   0.6976,   0.3786,   0.3502,   0.1183
A51191,1989,  48.2178,   2.6896,   1.7546,   5.4292,   0.6984,   0.5531,   0.5116,   0.1728
A51191,1990,  54.2015,   2.8885,   1.9390,   5.3606,   0.6991,   0.6173,   0.5710,   0.1929
A51191,1991,  48.7249,   2.7557,   1.4063,   5.2920,   0.6999,   0.5419,   0.5012,   0.1693
A51191,1992,  43.5680,   2.4702,   1.3263,   5.2234,   0.7006,   0.5015,   0.4639,   0.1567
A51191,1993,  41.8153,   2.5007,   1.2710,   5.1549,   0.7014,   0.4452,   0.4118,   0.1391
A51191,1994,  48.6104,   2.1974,   1.5549,   5.0863,   0.7021,   0.5510,   0.5097,   0.1722
A51191,1995,  45.0761,   2.5542,   1.7296,   5.0177,   0.7028,   0.5363,   0.4961,   0.1676
A51191,1996,  54.2866,   2.9843,   1.8710,   4.9491,   0.7036,   0.6233,   0.5766,   0.1948
A51191,1997,  43.8716,   2.6058,   1.5685,   4.8805,   0.7043,   0.5179,   0.4791,   0.1618
A51191,1998,  49.5315,   2.8459,   1.8686,   4.8119,   0.7051,   0.6423,   0.5941,   0.2007
A51191,1999,  38.1692,   2.3116,   1.3206,   4.7434,   0.7058,   0.4391,   0.4062,   0.1372
A51191,2000,  38.6780,   2.4042,   1.4737,   4.6748,   0.7066,   0.4653,   0.4304,   0.1454
A51191,2001,  41.0199,   2.0014,   1.3187,   4.6062,   0.7073,   0.4737,   0.4382,   0.1480
A51191,2002,  46.1664,   2.0542,   1.3626,   4.5376,   0.7081,   0.4961,   0.4589,   0.1550
A51191,2003,  59.7164,   2.7546,   1.8924,   4.4690,   0.7088,   0.6986,   0.6462,   0.2183
A51191,2004,  50.7281,   2.1394,   1.5411,   4.4004,   0.7096,   0.6117,   0.5658,   0.1911
A51191,2005,  37.1132,   1.7869,   1.3425,   4.3319,   0.7103,   0.4277,   0.3956,   0.1336
