seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51740,1984,  42.7289,   2.0816,   1.9360,  10.8554,   1.1655,   0.5104,   0.4721,   0.1595
A51740,1985,  47.3065,   2.1669,   1.9807,  10.6663,   1.1627,   0.5119,   0.4735,   0.1600
A51740,1986,  27.9447,   1.8512,   1.8406,  10.4772,   1.1598,   0.3009,   0.2783,   0.0940
A51740,1987,  48.6821,   2.8062,   2.6393,  10.2882,   1.1570,   0.5402,   0.4997,   0.1688
A51740,1988,  41.6138,   2.3863,   2.2209,  10.0990,   1.1541,   0.4979,   0.4606,   0.1556
A51740,1989,  61.7915,   2.9981,   3.0660,   9.9099,   1.1512,   0.7023,   0.6497,   0.2195
A51740,1990,  40.7123,   2.1287,   2.6112,   9.7209,   1.1484,   0.4583,   0.4239,   0.1432
A51740,1991,  40.6498,   2.1814,   2.1440,   9.5318,   1.1455,   0.4570,   0.4227,   0.1428
A51740,1992,  49.4498,   2.2984,   2.3232,   9.3427,   1.1427,   0.5188,   0.4799,   0.1621
A51740,1993,  38.7846,   1.9788,   2.4026,   9.1536,   1.1398,   0.4473,   0.4138,   0.1398
A51740,1994,  49.6748,   2.2345,   2.5562,   8.9645,   1.1370,   0.5048,   0.4670,   0.1578
A51740,1995,  36.7498,   1.7803,   1.9553,   8.7754,   1.1341,   0.4223,   0.3906,   0.1320
A51740,1996,  58.3405,   3.0022,   3.5046,   8.5863,   1.1312,   0.6581,   0.6087,   0.2056
A51740,1997,  41.5947,   2.0767,   2.2149,   8.3973,   1.1284,   0.4432,   0.4100,   0.1385
A51740,1998,  56.4768,   2.5989,   2.5963,   8.2082,   1.1255,   0.6207,   0.5741,   0.1940
A51740,1999,  62.2932,   1.7581,   1.7703,   8.0191,   1.1227,   0.6530,   0.6040,   0.2041
A51740,2000,  50.5737,   2.1301,   2.2037,   7.8300,   1.1198,   0.5968,   0.5521,   0.1865
A51740,2001,  32.5520,   1.5071,   1.9506,   7.6409,   1.1170,   0.4003,   0.3703,   0.1251
A51740,2002,  51.2527,   2.0216,   2.8412,   7.4518,   1.1141,   0.5568,   0.5150,   0.1740
A51740,2003,  62.0134,   2.1425,   3.1329,   7.2627,   1.1113,   0.7059,   0.6530,   0.2206
A51740,2004,  52.8676,   1.8988,   2.8403,   7.0736,   1.1084,   0.6002,   0.5552,   0.1876
A51740,2005,  51.6436,   1.7516,   2.5572,   6.8845,   1.1055,   0.5830,   0.5393,   0.1822
