seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42097,1984,   1,   1.5883,   0.2153,   0.1060,   0.4010,   0.0530,   0.0144,   0.0133,   0.0045
A42097,1984,   2,   4.3835,   0.3164,   0.1467,   0.4345,   0.0609,   0.0397,   0.0368,   0.0124
A42097,1984,   3,   3.9803,   0.4095,   0.1769,   0.5782,   0.1151,   0.0361,   0.0334,   0.0113
A42097,1984,   4,   4.8280,   0.5763,   0.3471,   0.5149,   0.1951,   0.0875,   0.0810,   0.0274
A42097,1984,   5,   4.9047,   0.6266,   0.4326,   0.6391,   0.2079,   0.0889,   0.0822,   0.0278
A42097,1984,   6,   5.9336,   0.7011,   0.4942,   0.7915,   0.4065,   0.1076,   0.0995,   0.0336
A42097,1984,   7,   4.0937,   0.4857,   0.2060,   0.6709,   0.4322,   0.0371,   0.0343,   0.0116
A42097,1984,   8,   4.0463,   0.6332,   0.2696,   0.6723,   0.2524,   0.0367,   0.0339,   0.0115
A42097,1984,   9,   0.8866,   0.1127,   0.0701,   0.6255,   0.1846,   0.0080,   0.0074,   0.0025
A42097,1984,  10,   2.1099,   0.2725,   0.1587,   0.5349,   0.1474,   0.0191,   0.0177,   0.0060
A42097,1984,  11,   4.8824,   0.2374,   0.1405,   0.3612,   0.1142,   0.0443,   0.0409,   0.0138
A42097,1984,  12,   2.8229,   0.3084,   0.1241,   0.3556,   0.0257,   0.0256,   0.0237,   0.0080
A42097,1985,   1,   0.7645,   0.0966,   0.0459,   0.3934,   0.0530,   0.0069,   0.0064,   0.0022
A42097,1985,   2,   2.0584,   0.1616,   0.0548,   0.4263,   0.0608,   0.0187,   0.0173,   0.0058
A42097,1985,   3,   2.0603,   0.2535,   0.1194,   0.5673,   0.1149,   0.0187,   0.0173,   0.0058
A42097,1985,   4,   1.7716,   0.2567,   0.1804,   0.5052,   0.1948,   0.0321,   0.0297,   0.0100
A42097,1985,   5,   4.9334,   0.4820,   0.3192,   0.6270,   0.2077,   0.0894,   0.0827,   0.0279
A42097,1985,   6,   4.7810,   0.5454,   0.3567,   0.7766,   0.4060,   0.0867,   0.0802,   0.0271
A42097,1985,   7,   3.7883,   0.5355,   0.2398,   0.6583,   0.4316,   0.0343,   0.0318,   0.0107
A42097,1985,   8,   3.3711,   0.4470,   0.1927,   0.6597,   0.2521,   0.0306,   0.0283,   0.0095
A42097,1985,   9,   3.9020,   0.2738,   0.1079,   0.6137,   0.1843,   0.0354,   0.0327,   0.0111
A42097,1985,  10,   1.5482,   0.1440,   0.0749,   0.5249,   0.1472,   0.0140,   0.0130,   0.0044
