seg,year,month,day,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B51187,1984,   1,  17,   0.0180,   0.0013,   0.0005,   0.0157,   0.0013,   0.0002,   0.0002,   0.0001
B51187,1984,   1,  18,   0.0437,   0.0069,   0.0035,   0.0157,   0.0013,   0.0004,   0.0004,   0.0001
B51187,1984,   1,  19,   0.3673,   0.0389,   0.0114,   0.0157,   0.0013,   0.0033,   0.0031,   0.0010
B51187,1984,   1,  20,   0.0000,   0.0000,   0.0000,   0.0157,   0.0013,   0.0000,   0.0000,   0.0000
B51187,1984,   1,  21,   0.0000,   0.0000,   0.0000,   0.0157,   0.0013,   0.0000,   0.0000,   0.0000
B51187,1984,   1,  22,   0.0000,   0.0000,   0.0000,   0.0157,   0.0013,   0.0000,   0.0000,   0.0000
B51187,1984,   1,  23,   0.0000,   0.0000,   0.0000,   0.0157,   0.0013,   0.0000,   0.0000,   0.0000
B51187,1984,   1,  24,   0.1109,   0.0061,   0.0026,   0.0157,   0.0013,   0.0010,   0.0009,   0.0003
B51187,1984,   1,  25,   0.0226,   0.0012,   0.0006,   0.0157,   0.0013,   0.0002,   0.0002,   0.0001
B51187,1984,   1,  26,   0.0000,   0.0000,   0.0000,   0.0157,   0.0013,   0.0000,   0.0000,   0.0000
B51187,1984,   1,  27,   0.0000,   0.0000,   0.0000,   0.0157,   0.0013,   0.0000,   0.0000,   0.0000
B51187,1984,   1,  28,   0.0000,   0.0000,   0.0000,   0.0157,   0.0013,   0.0000,   0.0000,   0.0000
B51187,1984,   1,  29,   0.0029,   0.0001,   0.0000,   0.0157,   0.0013,   0.0000,   0.0000,   0.0000
B51187,1984,   1,  30,   0.0141,   0.0013,   0.0006,   0.0157,   0.0013,   0.0001,   0.0001,   0.0000
B51187,1984,   1,  31,   0.0082,   0.0008,   0.0007,   0.0157,   0.0013,   0.0001,   0.0001,   0.0000
B51187,1984,   2,   1,   0.0000,   0.0000,   0.0000,   0.0179,   0.0014,   0.0000,   0.0000,   0.0000
B51187,1984,   2,   2,   0.0000,   0.0000,   0.0000,   0.0179,   0.0014,   0.0000,   0.0000,   0.0000
B51187,1984,   2,   3,   0.0000,   0.0000,   0.0000,   0.0179,   0.0014,   0.0000,   0.0000,   0.0000
B51187,1984,   2,   4,   0.0841,   0.0070,   0.0058,   0.0179,   0.0014,   0.0008,   0.0007,   0.0002
B51187,1984,   2,   5,   0.1997,   0.0226,   0.0126,   0.0179,   0.0014,   0.0018,   0.0017,   0.0006
B51187,1984,   2,   6,   0.0399,   0.0035,   0.0014,   0.0179,   0.0014,   0.0004,   0.0003,   0.0001
B51187,1984,   2,   7,   0.0042,   0.0001,   0.0000,   0.0179,   0.0014,   0.0000,   0.0000,   0.0000
B51187,1984,   2,   8,   0.0000,   0.0000,   0.0000,   0.0179,   0.0014,   0.0000,   0.0000,   0.0000
B51187,1984,   2,   9,   0.0000,   0.0000,   0.0000,   0.0179,   0.0014,   0.0000,   0.0000,   0.0000
B51187,1984,   2,  10,   0.0000,   0.0000,   0.0000,   0.0179,   0.0014,   0.0000,   0.0000,   0.0000
B51187,1984,   2,  11,   0.0254,   0.0025,   0.0017,   0.0179,   0.0014,   0.0002,   0.0002,   0.0001
B51187,1984,   2,  12,   0.0918,   0.0086,   0.0065,   0.0179,   0.0014,   0.0008,   0.0008,   0.0003
B51187,1984,   2,  13,   0.0270,   0.0031,   0.0029,   0.0179,   0.0014,   0.0002,   0.0002,   0.0001
B51187,1984,   2,  14,   2.1270,   0.0427,   0.0144,   0.0179,   0.0014,   0.0193,   0.0178,   0.0060
B51187,1984,   2,  15,   1.5700,   0.0290,   0.0121,   0.0179,   0.0014,   0.0142,   0.0132,   0.0044
B51187,1984,   2,  16,   0.0248,   0.0006,   0.0002,   0.0179,   0.0014,   0.0002,   0.0002,   0.0001
B51187,1984,   2,  17,   0.0016,   0.0000,   0.0000,   0.0179,   0.0014,   0.0000,   0.0000,   0.0000
B51187,1984,   2,  18,   0.0997,   0.0036,   0.0017,   0.0179,   0.0014,   0.0009,   0.0008,   0.0003
B51187,1984,   2,  19,   0.0034,   0.0000,   0.0000,   0.0179,   0.0014,   0.0000,   0.0000,   0.0000
B51187,1984,   2,  20,   0.0062,   0.0001,   0.0000,   0.0179,   0.0014,   0.0001,   0.0001,   0.0000
B51187,1984,   2,  21,   0.0009,   0.0000,   0.0000,   0.0179,   0.0014,   0.0000,   0.0000,   0.0000
B51187,1984,   2,  22,   0.0000,   0.0000,   0.0000,   0.0179,   0.0014,   0.0000,   0.0000,   0.0000
B51187,1984,   2,  23,   0.0000,   0.0000,   0.0000,   0.0179,   0.0014,   0.0000,   0.0000,   0.0000
B51187,1984,   2,  24,   1.4430,   0.0553,   0.0172,   0.0179,   0.0014,   0.0131,   0.0121,   0.0041
B51187,1984,   2,  25,   0.0718,   0.0025,   0.0010,   0.0179,   0.0014,   0.0007,   0.0006,   0.0002
B51187,1984,   2,  26,   0.0038,   0.0001,   0.0001,   0.0179,   0.0014,   0.0000,   0.0000,   0.0000
B51187,1984,   2,  27,   0.0184,   0.0006,   0.0001,   0.0179,   0.0014,   0.0002,   0.0002,   0.0001
B51187,1984,   2,  28,   0.4893,   0.0192,   0.0052,   0.0179,   0.0014,   0.0044,   0.0041,   0.0014
B51187,1984,   2,  29,   0.0982,   0.0035,   0.0012,   0.0179,   0.0014,   0.0009,   0.0008,   0.0003
B51187,1984,   3,   1,   0.0000,   0.0000,   0.0000,   0.0208,   0.0022,   0.0000,   0.0000,   0.0000
B51187,1984,   3,   2,   0.0000,   0.0000,   0.0000,   0.0208,   0.0022,   0.0000,   0.0000,   0.0000
B51187,1984,   3,   3,   0.0000,   0.0000,   0.0000,   0.0208,   0.0022,   0.0000,   0.0000,   0.0000
B51187,1984,   3,   4,   0.0000,   0.0000,   0.0000,   0.0208,   0.0022,   0.0000,   0.0000,   0.0000
B51187,1984,   3,   5,   0.0530,   0.0044,   0.0023,   0.0208,   0.0022,   0.0005,   0.0004,   0.0002
B51187,1984,   3,   6,   0.0541,   0.0064,   0.0041,   0.0208,   0.0022,   0.0005,   0.0005,   0.0002
B51187,1984,   3,   7,   0.0023,   0.0001,   0.0000,   0.0208,   0.0022,   0.0000,   0.0000,   0.0000
B51187,1984,   3,   8,   0.0000,   0.0000,   0.0000,   0.0208,   0.0022,   0.0000,   0.0000,   0.0000
B51187,1984,   3,   9,   0.2939,   0.0554,   0.0250,   0.0208,   0.0022,   0.0027,   0.0025,   0.0008
B51187,1984,   3,  10,   0.0000,   0.0000,   0.0000,   0.0208,   0.0022,   0.0000,   0.0000,   0.0000
B51187,1984,   3,  11,   0.0000,   0.0000,   0.0000,   0.0208,   0.0022,   0.0000,   0.0000,   0.0000
B51187,1984,   3,  12,   0.0000,   0.0000,   0.0000,   0.0208,   0.0022,   0.0000,   0.0000,   0.0000
B51187,1984,   3,  13,   0.4036,   0.0467,   0.0184,   0.0208,   0.0022,   0.0037,   0.0034,   0.0011
B51187,1984,   3,  14,   0.2037,   0.0190,   0.0075,   0.0208,   0.0022,   0.0018,   0.0017,   0.0006
B51187,1984,   3,  15,   0.0022,   0.0000,   0.0000,   0.0208,   0.0022,   0.0000,   0.0000,   0.0000
B51187,1984,   3,  16,   0.0000,   0.0000,   0.0000,   0.0208,   0.0022,   0.0000,   0.0000,   0.0000
B51187,1984,   3,  17,   0.0007,   0.0000,   0.0000,   0.0208,   0.0022,   0.0000,   0.0000,   0.0000
B51187,1984,   3,  18,   0.0378,   0.0024,   0.0013,   0.0208,   0.0022,   0.0003,   0.0003,   0.0001
B51187,1984,   3,  19,   0.0042,   0.0001,   0.0000,   0.0208,   0.0022,   0.0000,   0.0000,   0.0000
B51187,1984,   3,  20,   0.0000,   0.0000,   0.0000,   0.0208,   0.0022,   0.0000,   0.0000,   0.0000
B51187,1984,   3,  21,   0.8120,   0.0841,   0.0378,   0.0208,   0.0022,   0.0074,   0.0068,   0.0023
B51187,1984,   3,  22,   0.0849,   0.0059,   0.0045,   0.0208,   0.0022,   0.0008,   0.0007,   0.0002
B51187,1984,   3,  23,   0.0000,   0.0000,   0.0000,   0.0208,   0.0022,   0.0000,   0.0000,   0.0000
B51187,1984,   3,  24,   0.0007,   0.0000,   0.0000,   0.0208,   0.0022,   0.0000,   0.0000,   0.0000
B51187,1984,   3,  25,   0.1670,   0.0118,   0.0062,   0.0208,   0.0022,   0.0015,   0.0014,   0.0005
B51187,1984,   3,  26,   0.6648,   0.0388,   0.0168,   0.0208,   0.0022,   0.0060,   0.0056,   0.0019
B51187,1984,   3,  27,   0.0036,   0.0000,   0.0000,   0.0208,   0.0022,   0.0000,   0.0000,   0.0000
B51187,1984,   3,  28,   0.3313,   0.0226,   0.0099,   0.0208,   0.0022,   0.0030,   0.0028,   0.0009
B51187,1984,   3,  29,   3.0294,   0.0795,   0.0282,   0.0208,   0.0022,   0.0275,   0.0254,   0.0086
B51187,1984,   3,  30,   0.0780,   0.0008,   0.0003,   0.0208,   0.0022,   0.0007,   0.0007,   0.0002
B51187,1984,   3,  31,   0.0031,   0.0000,   0.0000,   0.0208,   0.0022,   0.0000,   0.0000,   0.0000
B51187,1984,   4,   1,   0.0000,   0.0000,   0.0000,   0.0261,   0.0040,   0.0000,   0.0000,   0.0000
B51187,1984,   4,   2,   0.0000,   0.0000,   0.0000,   0.0261,   0.0040,   0.0000,   0.0000,   0.0000
B51187,1984,   4,   3,   0.0026,   0.0000,   0.0000,   0.0261,   0.0040,   0.0000,   0.0000,   0.0000
B51187,1984,   4,   4,   0.0552,   0.0016,   0.0009,   0.0261,   0.0040,   0.0010,   0.0009,   0.0003
B51187,1984,   4,   5,   1.1691,   0.0928,   0.0503,   0.0261,   0.0040,   0.0212,   0.0196,   0.0066
B51187,1984,   4,   6,   0.0400,   0.0021,   0.0016,   0.0261,   0.0040,   0.0007,   0.0007,   0.0002
B51187,1984,   4,   7,   0.0008,   0.0000,   0.0000,   0.0261,   0.0040,   0.0000,   0.0000,   0.0000
B51187,1984,   4,   8,   0.0026,   0.0001,   0.0001,   0.0261,   0.0040,   0.0000,   0.0000,   0.0000
B51187,1984,   4,   9,   0.0000,   0.0000,   0.0000,   0.0261,   0.0040,   0.0000,   0.0000,   0.0000
B51187,1984,   4,  10,   0.0000,   0.0000,   0.0000,   0.0261,   0.0040,   0.0000,   0.0000,   0.0000
B51187,1984,   4,  11,   0.0000,   0.0000,   0.0000,   0.0261,   0.0040,   0.0000,   0.0000,   0.0000
B51187,1984,   4,  12,   0.0000,   0.0000,   0.0000,   0.0261,   0.0040,   0.0000,   0.0000,   0.0000
B51187,1984,   4,  13,   0.0000,   0.0000,   0.0000,   0.0261,   0.0040,   0.0000,   0.0000,   0.0000
B51187,1984,   4,  14,   0.0823,   0.0091,   0.0061,   0.0261,   0.0040,   0.0015,   0.0014,   0.0005
B51187,1984,   4,  15,   1.2785,   0.0718,   0.0457,   0.0261,   0.0040,   0.0232,   0.0214,   0.0072
B51187,1984,   4,  16,   0.5479,   0.0240,   0.0155,   0.0261,   0.0040,   0.0099,   0.0092,   0.0031
B51187,1984,   4,  17,   0.0998,   0.0051,   0.0037,   0.0261,   0.0040,   0.0018,   0.0017,   0.0006
B51187,1984,   4,  18,   0.1497,   0.0048,   0.0037,   0.0261,   0.0040,   0.0027,   0.0025,   0.0008
B51187,1984,   4,  19,   0.0638,   0.0024,   0.0017,   0.0261,   0.0040,   0.0012,   0.0011,   0.0004
B51187,1984,   4,  20,   0.0199,   0.0008,   0.0004,   0.0261,   0.0040,   0.0004,   0.0003,   0.0001
B51187,1984,   4,  21,   0.0026,   0.0000,   0.0000,   0.0261,   0.0040,   0.0000,   0.0000,   0.0000
B51187,1984,   4,  22,   0.0655,   0.0070,   0.0031,   0.0261,   0.0040,   0.0012,   0.0011,   0.0004
B51187,1984,   4,  23,   0.9647,   0.0854,   0.0452,   0.0261,   0.0040,   0.0175,   0.0162,   0.0055
B51187,1984,   4,  24,   0.0217,   0.0012,   0.0009,   0.0261,   0.0040,   0.0004,   0.0004,   0.0001
B51187,1984,   4,  25,   0.0026,   0.0000,   0.0000,   0.0261,   0.0040,   0.0000,   0.0000,   0.0000
B51187,1984,   4,  26,   0.0000,   0.0000,   0.0000,   0.0261,   0.0040,   0.0000,   0.0000,   0.0000
B51187,1984,   4,  27,   0.0000,   0.0000,   0.0000,   0.0261,   0.0040,   0.0000,   0.0000,   0.0000
B51187,1984,   4,  28,   0.0000,   0.0000,   0.0000,   0.0261,   0.0040,   0.0000,   0.0000,   0.0000
B51187,1984,   4,  29,   0.2990,   0.0239,   0.0196,   0.0261,   0.0040,   0.0054,   0.0050,   0.0017
B51187,1984,   4,  30,   0.0475,   0.0011,   0.0004,   0.0261,   0.0040,   0.0009,   0.0008,   0.0003
B51187,1984,   5,   1,   0.0207,   0.0016,   0.0015,   0.0237,   0.0039,   0.0004,   0.0003,   0.0001
B51187,1984,   5,   2,   0.0028,   0.0001,   0.0001,   0.0237,   0.0039,   0.0001,   0.0000,   0.0000
B51187,1984,   5,   3,   0.0240,   0.0024,   0.0015,   0.0237,   0.0039,   0.0004,   0.0004,   0.0001
B51187,1984,   5,   4,   0.9720,   0.0791,   0.0517,   0.0237,   0.0039,   0.0176,   0.0163,   0.0055
B51187,1984,   5,   5,   0.2535,   0.0175,   0.0091,   0.0237,   0.0039,   0.0046,   0.0043,   0.0014
B51187,1984,   5,   6,   0.1687,   0.0169,   0.0077,   0.0237,   0.0039,   0.0031,   0.0028,   0.0010
B51187,1984,   5,   7,   0.2969,   0.0268,   0.0144,   0.0237,   0.0039,   0.0054,   0.0050,   0.0017
B51187,1984,   5,   8,   0.0563,   0.0047,   0.0022,   0.0237,   0.0039,   0.0010,   0.0009,   0.0003
B51187,1984,   5,   9,   0.0995,   0.0059,   0.0036,   0.0237,   0.0039,   0.0018,   0.0017,   0.0006
B51187,1984,   5,  10,   0.0028,   0.0000,   0.0000,   0.0237,   0.0039,   0.0001,   0.0000,   0.0000
B51187,1984,   5,  11,   0.0251,   0.0016,   0.0010,   0.0237,   0.0039,   0.0005,   0.0004,   0.0001
B51187,1984,   5,  12,   0.0125,   0.0009,   0.0005,   0.0237,   0.0039,   0.0002,   0.0002,   0.0001
B51187,1984,   5,  13,   0.0163,   0.0010,   0.0007,   0.0237,   0.0039,   0.0003,   0.0003,   0.0001
B51187,1984,   5,  14,   0.0050,   0.0001,   0.0001,   0.0237,   0.0039,   0.0001,   0.0001,   0.0000
B51187,1984,   5,  15,   0.0028,   0.0001,   0.0001,   0.0237,   0.0039,   0.0001,   0.0000,   0.0000
B51187,1984,   5,  16,   0.0000,   0.0000,   0.0000,   0.0237,   0.0039,   0.0000,   0.0000,   0.0000
B51187,1984,   5,  17,   0.0000,   0.0000,   0.0000,   0.0237,   0.0039,   0.0000,   0.0000,   0.0000
B51187,1984,   5,  18,   0.0000,   0.0000,   0.0000,   0.0237,   0.0039,   0.0000,   0.0000,   0.0000
B51187,1984,   5,  19,   0.0054,   0.0004,   0.0005,   0.0237,   0.0039,   0.0001,   0.0001,   0.0000
B51187,1984,   5,  20,   0.0000,   0.0000,   0.0000,   0.0237,   0.0039,   0.0000,   0.0000,   0.0000
B51187,1984,   5,  21,   0.0054,   0.0001,   0.0001,   0.0237,   0.0039,   0.0001,   0.0001,   0.0000
B51187,1984,   5,  22,   0.0028,   0.0001,   0.0002,   0.0237,   0.0039,   0.0001,   0.0000,   0.0000
B51187,1984,   5,  23,   0.0240,   0.0021,   0.0022,   0.0237,   0.0039,   0.0004,   0.0004,   0.0001
B51187,1984,   5,  24,   0.4198,   0.0369,   0.0333,   0.0237,   0.0039,   0.0076,   0.0070,   0.0024
B51187,1984,   5,  25,   0.0000,   0.0000,   0.0000,   0.0237,   0.0039,   0.0000,   0.0000,   0.0000
B51187,1984,   5,  26,   0.0000,   0.0000,   0.0000,   0.0237,   0.0039,   0.0000,   0.0000,   0.0000
B51187,1984,   5,  27,   0.0143,   0.0010,   0.0007,   0.0237,   0.0039,   0.0003,   0.0002,   0.0001
B51187,1984,   5,  28,   0.0591,   0.0057,   0.0040,   0.0237,   0.0039,   0.0011,   0.0010,   0.0003
B51187,1984,   5,  29,   0.3036,   0.0260,   0.0203,   0.0237,   0.0039,   0.0055,   0.0051,   0.0017
B51187,1984,   5,  30,   0.3914,   0.0389,   0.0228,   0.0237,   0.0039,   0.0071,   0.0066,   0.0022
B51187,1984,   5,  31,   0.0054,   0.0001,   0.0001,   0.0237,   0.0039,   0.0001,   0.0001,   0.0000
B51187,1984,   6,   1,   0.0000,   0.0000,   0.0000,   0.0216,   0.0063,   0.0000,   0.0000,   0.0000
B51187,1984,   6,   2,   0.0423,   0.0030,   0.0015,   0.0216,   0.0063,   0.0008,   0.0007,   0.0002
B51187,1984,   6,   3,   0.0000,   0.0000,   0.0000,   0.0216,   0.0063,   0.0000,   0.0000,   0.0000
B51187,1984,   6,   4,   0.0000,   0.0000,   0.0000,   0.0216,   0.0063,   0.0000,   0.0000,   0.0000
B51187,1984,   6,   5,   0.0000,   0.0000,   0.0000,   0.0216,   0.0063,   0.0000,   0.0000,   0.0000
B51187,1984,   6,   6,   0.0543,   0.0088,   0.0073,   0.0216,   0.0063,   0.0010,   0.0009,   0.0003
B51187,1984,   6,   7,   0.0012,   0.0000,   0.0000,   0.0216,   0.0063,   0.0000,   0.0000,   0.0000
B51187,1984,   6,   8,   0.0000,   0.0000,   0.0000,   0.0216,   0.0063,   0.0000,   0.0000,   0.0000
B51187,1984,   6,   9,   0.0006,   0.0000,   0.0000,   0.0216,   0.0063,   0.0000,   0.0000,   0.0000
B51187,1984,   6,  10,   0.0000,   0.0000,   0.0000,   0.0216,   0.0063,   0.0000,   0.0000,   0.0000
B51187,1984,   6,  11,   0.0020,   0.0001,   0.0002,   0.0216,   0.0063,   0.0000,   0.0000,   0.0000
B51187,1984,   6,  12,   0.0177,   0.0020,   0.0015,   0.0216,   0.0063,   0.0003,   0.0003,   0.0001
B51187,1984,   6,  13,   0.0000,   0.0000,   0.0000,   0.0216,   0.0063,   0.0000,   0.0000,   0.0000
B51187,1984,   6,  14,   0.0677,   0.0057,   0.0050,   0.0216,   0.0063,   0.0012,   0.0011,   0.0004
B51187,1984,   6,  15,   0.0029,   0.0002,   0.0002,   0.0216,   0.0063,   0.0001,   0.0000,   0.0000
B51187,1984,   6,  16,   0.0000,   0.0000,   0.0000,   0.0216,   0.0063,   0.0000,   0.0000,   0.0000
B51187,1984,   6,  17,   0.0204,   0.0030,   0.0020,   0.0216,   0.0063,   0.0004,   0.0003,   0.0001
B51187,1984,   6,  18,   0.2021,   0.0335,   0.0210,   0.0216,   0.0063,   0.0037,   0.0034,   0.0011
B51187,1984,   6,  19,   0.1876,   0.0184,   0.0135,   0.0216,   0.0063,   0.0034,   0.0031,   0.0011
B51187,1984,   6,  20,   0.0000,   0.0000,   0.0000,   0.0216,   0.0063,   0.0000,   0.0000,   0.0000
B51187,1984,   6,  21,   0.0000,   0.0000,   0.0000,   0.0216,   0.0063,   0.0000,   0.0000,   0.0000
B51187,1984,   6,  22,   0.0012,   0.0000,   0.0000,   0.0216,   0.0063,   0.0000,   0.0000,   0.0000
B51187,1984,   6,  23,   0.0143,   0.0012,   0.0007,   0.0216,   0.0063,   0.0003,   0.0002,   0.0001
B51187,1984,   6,  24,   0.0046,   0.0005,   0.0003,   0.0216,   0.0063,   0.0001,   0.0001,   0.0000
B51187,1984,   6,  25,   0.6621,   0.0695,   0.0482,   0.0216,   0.0063,   0.0120,   0.0111,   0.0038
B51187,1984,   6,  26,   0.0294,   0.0028,   0.0019,   0.0216,   0.0063,   0.0005,   0.0005,   0.0002
B51187,1984,   6,  27,   0.0000,   0.0000,   0.0000,   0.0216,   0.0063,   0.0000,   0.0000,   0.0000
B51187,1984,   6,  28,   0.0020,   0.0001,   0.0001,   0.0216,   0.0063,   0.0000,   0.0000,   0.0000
B51187,1984,   6,  29,   0.0680,   0.0051,   0.0036,   0.0216,   0.0063,   0.0012,   0.0011,   0.0004
B51187,1984,   6,  30,   0.1910,   0.0183,   0.0121,   0.0216,   0.0063,   0.0035,   0.0032,   0.0011
B51187,1984,   7,   1,   1.1586,   0.0946,   0.0463,   0.0252,   0.0073,   0.0105,   0.0097,   0.0033
B51187,1984,   7,   2,   0.0750,   0.0058,   0.0019,   0.0252,   0.0073,   0.0007,   0.0006,   0.0002
B51187,1984,   7,   3,   0.1453,   0.0133,   0.0053,   0.0252,   0.0073,   0.0013,   0.0012,   0.0004
B51187,1984,   7,   4,   0.0000,   0.0000,   0.0000,   0.0252,   0.0073,   0.0000,   0.0000,   0.0000
B51187,1984,   7,   5,   0.0149,   0.0007,   0.0002,   0.0252,   0.0073,   0.0001,   0.0001,   0.0000
B51187,1984,   7,   6,   0.4008,   0.0230,   0.0084,   0.0252,   0.0073,   0.0036,   0.0034,   0.0011
B51187,1984,   7,   7,   0.3098,   0.0185,   0.0071,   0.0252,   0.0073,   0.0028,   0.0026,   0.0009
B51187,1984,   7,   8,   0.0293,   0.0015,   0.0004,   0.0252,   0.0073,   0.0003,   0.0002,   0.0001
B51187,1984,   7,   9,   0.0000,   0.0000,   0.0000,   0.0252,   0.0073,   0.0000,   0.0000,   0.0000
B51187,1984,   7,  10,   0.0000,   0.0000,   0.0000,   0.0252,   0.0073,   0.0000,   0.0000,   0.0000
B51187,1984,   7,  11,   0.3357,   0.0230,   0.0091,   0.0252,   0.0073,   0.0030,   0.0028,   0.0010
B51187,1984,   7,  12,   0.1747,   0.0077,   0.0027,   0.0252,   0.0073,   0.0016,   0.0015,   0.0005
B51187,1984,   7,  13,   0.0116,   0.0002,   0.0000,   0.0252,   0.0073,   0.0001,   0.0001,   0.0000
B51187,1984,   7,  14,   0.0000,   0.0000,   0.0000,   0.0252,   0.0073,   0.0000,   0.0000,   0.0000
B51187,1984,   7,  15,   0.0000,   0.0000,   0.0000,   0.0252,   0.0073,   0.0000,   0.0000,   0.0000
B51187,1984,   7,  16,   0.1246,   0.0118,   0.0044,   0.0252,   0.0073,   0.0011,   0.0010,   0.0004
B51187,1984,   7,  17,   0.0392,   0.0039,   0.0020,   0.0252,   0.0073,   0.0004,   0.0003,   0.0001
B51187,1984,   7,  18,   0.2468,   0.0271,   0.0143,   0.0252,   0.0073,   0.0022,   0.0021,   0.0007
B51187,1984,   7,  19,   0.0304,   0.0022,   0.0008,   0.0252,   0.0073,   0.0003,   0.0003,   0.0001
B51187,1984,   7,  20,   0.0000,   0.0000,   0.0000,   0.0252,   0.0073,   0.0000,   0.0000,   0.0000
B51187,1984,   7,  21,   0.3779,   0.0345,   0.0180,   0.0252,   0.0073,   0.0034,   0.0032,   0.0011
B51187,1984,   7,  22,   0.1658,   0.0135,   0.0055,   0.0252,   0.0073,   0.0015,   0.0014,   0.0005
B51187,1984,   7,  23,   0.1230,   0.0070,   0.0018,   0.0252,   0.0073,   0.0011,   0.0010,   0.0003
B51187,1984,   7,  24,   0.0151,   0.0006,   0.0001,   0.0252,   0.0073,   0.0001,   0.0001,   0.0000
B51187,1984,   7,  25,   0.0077,   0.0002,   0.0000,   0.0252,   0.0073,   0.0001,   0.0001,   0.0000
B51187,1984,   7,  26,   0.0082,   0.0002,   0.0000,   0.0252,   0.0073,   0.0001,   0.0001,   0.0000
B51187,1984,   7,  27,   0.2166,   0.0213,   0.0089,   0.0252,   0.0073,   0.0020,   0.0018,   0.0006
B51187,1984,   7,  28,   0.0064,   0.0001,   0.0000,   0.0252,   0.0073,   0.0001,   0.0001,   0.0000
B51187,1984,   7,  29,   0.0000,   0.0000,   0.0000,   0.0252,   0.0073,   0.0000,   0.0000,   0.0000
B51187,1984,   7,  30,   0.0088,   0.0002,   0.0000,   0.0252,   0.0073,   0.0001,   0.0001,   0.0000
B51187,1984,   7,  31,   0.0047,   0.0004,   0.0001,   0.0252,   0.0073,   0.0000,   0.0000,   0.0000
B51187,1984,   8,   1,   0.0000,   0.0000,   0.0000,   0.0237,   0.0048,   0.0000,   0.0000,   0.0000
B51187,1984,   8,   2,   0.0903,   0.0094,   0.0038,   0.0237,   0.0048,   0.0008,   0.0008,   0.0003
B51187,1984,   8,   3,   0.7495,   0.0776,   0.0406,   0.0237,   0.0048,   0.0068,   0.0063,   0.0021
B51187,1984,   8,   4,   0.0600,   0.0048,   0.0017,   0.0237,   0.0048,   0.0005,   0.0005,   0.0002
B51187,1984,   8,   5,   0.3498,   0.0295,   0.0092,   0.0237,   0.0048,   0.0032,   0.0029,   0.0010
B51187,1984,   8,   6,   0.0020,   0.0001,   0.0000,   0.0237,   0.0048,   0.0000,   0.0000,   0.0000
B51187,1984,   8,   7,   0.1033,   0.0052,   0.0014,   0.0237,   0.0048,   0.0009,   0.0009,   0.0003
B51187,1984,   8,   8,   0.0122,   0.0006,   0.0001,   0.0237,   0.0048,   0.0001,   0.0001,   0.0000
B51187,1984,   8,   9,   0.0676,   0.0047,   0.0016,   0.0237,   0.0048,   0.0006,   0.0006,   0.0002
B51187,1984,   8,  10,   0.8384,   0.0588,   0.0350,   0.0237,   0.0048,   0.0076,   0.0070,   0.0024
B51187,1984,   8,  11,   0.8145,   0.0594,   0.0237,   0.0237,   0.0048,   0.0074,   0.0068,   0.0023
B51187,1984,   8,  12,   1.7195,   0.1064,   0.0300,   0.0237,   0.0048,   0.0156,   0.0144,   0.0049
B51187,1984,   8,  13,   0.7849,   0.0423,   0.0108,   0.0237,   0.0048,   0.0071,   0.0066,   0.0022
B51187,1984,   8,  14,   0.4997,   0.0219,   0.0058,   0.0237,   0.0048,   0.0045,   0.0042,   0.0014
