seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51067,1984,   1,   1.6240,   0.0887,   0.0363,   0.3935,   0.0201,   0.0147,   0.0136,   0.0046
A51067,1984,   2,   5.1060,   0.1315,   0.0938,   0.4550,   0.0233,   0.0463,   0.0428,   0.0145
A51067,1984,   3,   5.5210,   0.3558,   0.2182,   0.4624,   0.0493,   0.0500,   0.0463,   0.0156
A51067,1984,   4,   3.7704,   0.2436,   0.1633,   0.5725,   0.0596,   0.0684,   0.0632,   0.0214
A51067,1984,   5,   5.2291,   0.3170,   0.2310,   0.5539,   0.0689,   0.0948,   0.0877,   0.0296
A51067,1984,   6,   1.2974,   0.1193,   0.0891,   0.4484,   0.0825,   0.0235,   0.0218,   0.0074
A51067,1984,   7,   6.1237,   0.3752,   0.1560,   0.5365,   0.1069,   0.0555,   0.0513,   0.0173
A51067,1984,   8,   5.8983,   0.3562,   0.1546,   0.4635,   0.0588,   0.0535,   0.0495,   0.0167
A51067,1984,   9,   0.5742,   0.0248,   0.0123,   0.6043,   0.0510,   0.0052,   0.0048,   0.0016
A51067,1984,  10,   2.7669,   0.1113,   0.0559,   0.5299,   0.0329,   0.0251,   0.0232,   0.0078
A51067,1984,  11,   2.7002,   0.1157,   0.0578,   0.3737,   0.0340,   0.0245,   0.0226,   0.0076
A51067,1984,  12,   1.6254,   0.0861,   0.0401,   0.3713,   0.0125,   0.0147,   0.0136,   0.0046
A51067,1985,   1,   2.8134,   0.1092,   0.0466,   0.3892,   0.0202,   0.0255,   0.0236,   0.0080
A51067,1985,   2,   4.1322,   0.1229,   0.0518,   0.4501,   0.0234,   0.0375,   0.0346,   0.0117
A51067,1985,   3,   1.4500,   0.1061,   0.0459,   0.4574,   0.0495,   0.0131,   0.0122,   0.0041
A51067,1985,   4,   1.6735,   0.1254,   0.0872,   0.5663,   0.0598,   0.0303,   0.0281,   0.0095
A51067,1985,   5,   5.7450,   0.4488,   0.2690,   0.5479,   0.0692,   0.1042,   0.0963,   0.0325
A51067,1985,   6,   2.1621,   0.2137,   0.1219,   0.4435,   0.0828,   0.0392,   0.0363,   0.0122
A51067,1985,   7,   5.4700,   0.4227,   0.1502,   0.5306,   0.1073,   0.0496,   0.0459,   0.0155
A51067,1985,   8,   8.1037,   0.4560,   0.1772,   0.4585,   0.0590,   0.0735,   0.0679,   0.0230
A51067,1985,   9,   0.7835,   0.0495,   0.0274,   0.5977,   0.0512,   0.0071,   0.0066,   0.0022
A51067,1985,  10,   4.0162,   0.2266,   0.0988,   0.5242,   0.0330,   0.0364,   0.0337,   0.0114
A51067,1985,  11,  10.6174,   0.2317,   0.0973,   0.3697,   0.0341,   0.0962,   0.0890,   0.0301
A51067,1985,  12,   1.1967,   0.0606,   0.0220,   0.3673,   0.0126,   0.0108,   0.0100,   0.0034
A51067,1986,   1,   1.0568,   0.0774,   0.0369,   0.3850,   0.0202,   0.0096,   0.0089,   0.0030
