seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51141,1984,   1,   2.1620,   0.1046,   0.0403,   0.4020,   0.0244,   0.0196,   0.0181,   0.0061
A51141,1984,   2,   4.9989,   0.1269,   0.0936,   0.4795,   0.0301,   0.0453,   0.0419,   0.0142
A51141,1984,   3,   6.2553,   0.3996,   0.2677,   0.4736,   0.0482,   0.0567,   0.0524,   0.0177
A51141,1984,   4,   3.7417,   0.2467,   0.1681,   0.5554,   0.0745,   0.0678,   0.0627,   0.0212
A51141,1984,   5,   6.2983,   0.3483,   0.2664,   0.5677,   0.0896,   0.1142,   0.1056,   0.0357
A51141,1984,   6,   1.4373,   0.1280,   0.0906,   0.4534,   0.0961,   0.0261,   0.0241,   0.0081
A51141,1984,   7,   5.7150,   0.3944,   0.1754,   0.5057,   0.1282,   0.0518,   0.0479,   0.0162
A51141,1984,   8,   3.6222,   0.2302,   0.1041,   0.4446,   0.0598,   0.0328,   0.0304,   0.0103
A51141,1984,   9,   0.4721,   0.0242,   0.0124,   0.5992,   0.0503,   0.0043,   0.0040,   0.0013
A51141,1984,  10,   2.7715,   0.1134,   0.0592,   0.5160,   0.0347,   0.0251,   0.0232,   0.0079
A51141,1984,  11,   2.9721,   0.1195,   0.0596,   0.3943,   0.0491,   0.0269,   0.0249,   0.0084
A51141,1984,  12,   1.2871,   0.0652,   0.0303,   0.4023,   0.0112,   0.0117,   0.0108,   0.0036
A51141,1985,   1,   2.9014,   0.1103,   0.0570,   0.3979,   0.0244,   0.0263,   0.0243,   0.0082
A51141,1985,   2,   4.2691,   0.1226,   0.0515,   0.4746,   0.0302,   0.0387,   0.0358,   0.0121
A51141,1985,   3,   1.4260,   0.0911,   0.0433,   0.4688,   0.0483,   0.0129,   0.0120,   0.0040
A51141,1985,   4,   2.6899,   0.1956,   0.1306,   0.5498,   0.0747,   0.0488,   0.0451,   0.0152
A51141,1985,   5,   6.8411,   0.5192,   0.3229,   0.5619,   0.0899,   0.1240,   0.1147,   0.0388
A51141,1985,   6,   3.2778,   0.2646,   0.1566,   0.4488,   0.0965,   0.0594,   0.0550,   0.0186
A51141,1985,   7,   5.4786,   0.3917,   0.1592,   0.5006,   0.1287,   0.0497,   0.0459,   0.0155
A51141,1985,   8,  10.6383,   0.5217,   0.2057,   0.4401,   0.0601,   0.0964,   0.0892,   0.0301
A51141,1985,   9,   0.4201,   0.0214,   0.0146,   0.5931,   0.0505,   0.0038,   0.0035,   0.0012
A51141,1985,  10,   5.3564,   0.2802,   0.1271,   0.5108,   0.0349,   0.0486,   0.0449,   0.0152
A51141,1985,  11,  10.4249,   0.2443,   0.1107,   0.3903,   0.0492,   0.0945,   0.0874,   0.0295
A51141,1985,  12,   1.4928,   0.0710,   0.0286,   0.3982,   0.0112,   0.0135,   0.0125,   0.0042
A51141,1986,   1,   1.2293,   0.0760,   0.0339,   0.3939,   0.0245,   0.0111,   0.0103,   0.0035
A51141,1986,   2,   2.7396,   0.2276,   0.1402,   0.4698,   0.0303,   0.0248,   0.0230,   0.0078
A51141,1986,   3,   2.1550,   0.1258,   0.0777,   0.4640,   0.0485,   0.0195,   0.0181,   0.0061
A51141,1986,   4,   1.5787,   0.1816,   0.1762,   0.5441,   0.0750,   0.0286,   0.0265,   0.0089
A51141,1986,   5,   2.7760,   0.2765,   0.1613,   0.5562,   0.0903,   0.0503,   0.0466,   0.0157
A51141,1986,   6,   0.9907,   0.1050,   0.0840,   0.4442,   0.0969,   0.0180,   0.0166,   0.0056
A51141,1986,   7,   4.0005,   0.4494,   0.2373,   0.4954,   0.1292,   0.0363,   0.0335,   0.0113
A51141,1986,   8,   5.7203,   0.4471,   0.1668,   0.4356,   0.0603,   0.0519,   0.0480,   0.0162
A51141,1986,   9,   4.2545,   0.1678,   0.0738,   0.5871,   0.0507,   0.0386,   0.0357,   0.0121
A51141,1986,  10,   2.9344,   0.1579,   0.0728,   0.5056,   0.0350,   0.0266,   0.0246,   0.0083
A51141,1986,  11,   4.9120,   0.2706,   0.1154,   0.3863,   0.0494,   0.0445,   0.0412,   0.0139
A51141,1986,  12,   5.3932,   0.2019,   0.0650,   0.3941,   0.0113,   0.0489,   0.0452,   0.0153
A51141,1987,   1,   4.2940,   0.1693,   0.0586,   0.3898,   0.0246,   0.0389,   0.0360,   0.0122
A51141,1987,   2,   4.1929,   0.1214,   0.0409,   0.4649,   0.0304,   0.0380,   0.0352,   0.0119
A51141,1987,   3,   6.4257,   0.2923,   0.1541,   0.4592,   0.0487,   0.0582,   0.0539,   0.0182
A51141,1987,   4,  10.1371,   0.4340,   0.2907,   0.5385,   0.0753,   0.1838,   0.1700,   0.0574
A51141,1987,   5,   3.0023,   0.2851,   0.1709,   0.5505,   0.0906,   0.0544,   0.0503,   0.0170
A51141,1987,   6,   3.1546,   0.2502,   0.1515,   0.4396,   0.0973,   0.0572,   0.0529,   0.0179
A51141,1987,   7,   5.4819,   0.2918,   0.1069,   0.4903,   0.1297,   0.0497,   0.0460,   0.0155
A51141,1987,   8,   2.2786,   0.2198,   0.0961,   0.4311,   0.0605,   0.0207,   0.0191,   0.0065
A51141,1987,   9,   9.1869,   0.2973,   0.1334,   0.5810,   0.0509,   0.0833,   0.0770,   0.0260
A51141,1987,  10,   1.1598,   0.0696,   0.0346,   0.5004,   0.0351,   0.0105,   0.0097,   0.0033
A51141,1987,  11,   4.9523,   0.1764,   0.0830,   0.3823,   0.0496,   0.0449,   0.0415,   0.0140
A51141,1987,  12,   3.0584,   0.0980,   0.0420,   0.3901,   0.0113,   0.0277,   0.0256,   0.0087
A51141,1988,   1,   2.7078,   0.1116,   0.0410,   0.3857,   0.0247,   0.0245,   0.0227,   0.0077
A51141,1988,   2,   1.7115,   0.0997,   0.0637,   0.4601,   0.0305,   0.0155,   0.0144,   0.0048
A51141,1988,   3,   1.9217,   0.1292,   0.0891,   0.4544,   0.0489,   0.0174,   0.0161,   0.0054
A51141,1988,   4,   3.1391,   0.1922,   0.1329,   0.5329,   0.0756,   0.0569,   0.0526,   0.0178
A51141,1988,   5,   2.2487,   0.1895,   0.1163,   0.5447,   0.0910,   0.0408,   0.0377,   0.0127
A51141,1988,   6,   2.6556,   0.2459,   0.1425,   0.4351,   0.0976,   0.0481,   0.0445,   0.0150
A51141,1988,   7,   5.6524,   0.3397,   0.1415,   0.4852,   0.1302,   0.0512,   0.0474,   0.0160
A51141,1988,   8,   3.8823,   0.2384,   0.1055,   0.4266,   0.0608,   0.0352,   0.0326,   0.0110
A51141,1988,   9,   3.7915,   0.1701,   0.0743,   0.5750,   0.0511,   0.0344,   0.0318,   0.0107
A51141,1988,  10,   1.9600,   0.1112,   0.0608,   0.4951,   0.0353,   0.0178,   0.0164,   0.0056
A51141,1988,  11,   4.3260,   0.1710,   0.0795,   0.3783,   0.0498,   0.0392,   0.0363,   0.0123
A51141,1988,  12,   0.9140,   0.0573,   0.0259,   0.3860,   0.0114,   0.0083,   0.0077,   0.0026
A51141,1989,   1,   1.9174,   0.1125,   0.0621,   0.3817,   0.0248,   0.0174,   0.0161,   0.0054
A51141,1989,   2,   3.3742,   0.1798,   0.1206,   0.4552,   0.0307,   0.0306,   0.0283,   0.0096
A51141,1989,   3,   4.7059,   0.3629,   0.2017,   0.4496,   0.0491,   0.0427,   0.0395,   0.0133
A51141,1989,   4,   2.5347,   0.2053,   0.1852,   0.5273,   0.0759,   0.0460,   0.0425,   0.0144
A51141,1989,   5,   5.7342,   0.3442,   0.2743,   0.5390,   0.0913,   0.1040,   0.0962,   0.0325
A51141,1989,   6,   9.8570,   0.4566,   0.3333,   0.4305,   0.0980,   0.1787,   0.1653,   0.0558
A51141,1989,   7,   7.2675,   0.4668,   0.2518,   0.4801,   0.1307,   0.0659,   0.0609,   0.0206
A51141,1989,   8,   5.5372,   0.4504,   0.2179,   0.4221,   0.0610,   0.0502,   0.0464,   0.0157
A51141,1989,   9,  10.0006,   0.3166,   0.1751,   0.5689,   0.0513,   0.0907,   0.0839,   0.0283
A51141,1989,  10,   4.0749,   0.0996,   0.0548,   0.4899,   0.0354,   0.0369,   0.0342,   0.0115
A51141,1989,  11,   3.0959,   0.1489,   0.0894,   0.3743,   0.0500,   0.0281,   0.0260,   0.0088
A51141,1989,  12,   2.9922,   0.1456,   0.0622,   0.3819,   0.0114,   0.0271,   0.0251,   0.0085
A51141,1990,   1,   3.7609,   0.1374,   0.0903,   0.3776,   0.0249,   0.0341,   0.0315,   0.0107
A51141,1990,   2,   4.9019,   0.1638,   0.1415,   0.4504,   0.0308,   0.0444,   0.0411,   0.0139
A51141,1990,   3,   4.7673,   0.2331,   0.1497,   0.4448,   0.0493,   0.0432,   0.0400,   0.0135
A51141,1990,   4,   3.0415,   0.2032,   0.1696,   0.5217,   0.0762,   0.0551,   0.0510,   0.0172
A51141,1990,   5,   7.0126,   0.3867,   0.3006,   0.5332,   0.0917,   0.1271,   0.1176,   0.0397
A51141,1990,   6,   0.5542,   0.0464,   0.0430,   0.4259,   0.0984,   0.0100,   0.0093,   0.0031
A51141,1990,   7,   6.5501,   0.2451,   0.1261,   0.4750,   0.1312,   0.0594,   0.0549,   0.0186
A51141,1990,   8,   3.5943,   0.2979,   0.1684,   0.4176,   0.0613,   0.0326,   0.0301,   0.0102
A51141,1990,   9,   1.2239,   0.1081,   0.0693,   0.5628,   0.0515,   0.0111,   0.0103,   0.0035
