seg,year,month,day,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A36003,1984,   1,  24,   0.1042,   0.0118,   0.0051,   0.0195,   0.0008,   0.0009,   0.0009,   0.0003
A36003,1984,   1,  25,   0.0448,   0.0049,   0.0025,   0.0195,   0.0008,   0.0004,   0.0004,   0.0001
A36003,1984,   1,  26,   0.0240,   0.0020,   0.0013,   0.0195,   0.0008,   0.0002,   0.0002,   0.0001
A36003,1984,   1,  27,   0.0141,   0.0007,   0.0003,   0.0195,   0.0008,   0.0001,   0.0001,   0.0000
A36003,1984,   1,  28,   0.0134,   0.0012,   0.0005,   0.0195,   0.0008,   0.0001,   0.0001,   0.0000
A36003,1984,   1,  29,   0.0264,   0.0025,   0.0009,   0.0195,   0.0008,   0.0002,   0.0002,   0.0001
A36003,1984,   1,  30,   0.0135,   0.0019,   0.0008,   0.0195,   0.0008,   0.0001,   0.0001,   0.0000
A36003,1984,   1,  31,   0.1459,   0.0277,   0.0101,   0.0195,   0.0008,   0.0013,   0.0012,   0.0004
A36003,1984,   2,   1,   0.0148,   0.0006,   0.0001,   0.0178,   0.0014,   0.0001,   0.0001,   0.0000
A36003,1984,   2,   2,   0.0183,   0.0006,   0.0001,   0.0178,   0.0014,   0.0002,   0.0002,   0.0001
A36003,1984,   2,   3,   0.0000,   0.0000,   0.0000,   0.0178,   0.0014,   0.0000,   0.0000,   0.0000
A36003,1984,   2,   4,   0.1271,   0.0202,   0.0112,   0.0178,   0.0014,   0.0012,   0.0011,   0.0004
A36003,1984,   2,   5,   0.0149,   0.0018,   0.0006,   0.0178,   0.0014,   0.0001,   0.0001,   0.0000
A36003,1984,   2,   6,   0.0149,   0.0018,   0.0008,   0.0178,   0.0014,   0.0001,   0.0001,   0.0000
A36003,1984,   2,   7,   0.0330,   0.0048,   0.0037,   0.0178,   0.0014,   0.0003,   0.0003,   0.0001
A36003,1984,   2,   8,   0.0174,   0.0007,   0.0001,   0.0178,   0.0014,   0.0002,   0.0001,   0.0000
A36003,1984,   2,   9,   0.0006,   0.0000,   0.0000,   0.0178,   0.0014,   0.0000,   0.0000,   0.0000
A36003,1984,   2,  10,   0.0098,   0.0004,   0.0000,   0.0178,   0.0014,   0.0001,   0.0001,   0.0000
A36003,1984,   2,  11,   0.0512,   0.0080,   0.0050,   0.0178,   0.0014,   0.0005,   0.0004,   0.0001
A36003,1984,   2,  12,   0.0158,   0.0014,   0.0008,   0.0178,   0.0014,   0.0001,   0.0001,   0.0000
A36003,1984,   2,  13,   0.1415,   0.0163,   0.0091,   0.0178,   0.0014,   0.0013,   0.0012,   0.0004
A36003,1984,   2,  14,   0.0975,   0.0089,   0.0058,   0.0178,   0.0014,   0.0009,   0.0008,   0.0003
A36003,1984,   2,  15,   0.6034,   0.0435,   0.0239,   0.0178,   0.0014,   0.0055,   0.0051,   0.0017
A36003,1984,   2,  16,   0.0000,   0.0000,   0.0000,   0.0178,   0.0014,   0.0000,   0.0000,   0.0000
A36003,1984,   2,  17,   0.0211,   0.0006,   0.0001,   0.0178,   0.0014,   0.0002,   0.0002,   0.0001
A36003,1984,   2,  18,   0.0945,   0.0081,   0.0030,   0.0178,   0.0014,   0.0009,   0.0008,   0.0003
A36003,1984,   2,  19,   0.0686,   0.0041,   0.0012,   0.0178,   0.0014,   0.0006,   0.0006,   0.0002
A36003,1984,   2,  20,   0.2253,   0.0202,   0.0094,   0.0178,   0.0014,   0.0020,   0.0019,   0.0006
A36003,1984,   2,  21,   0.0644,   0.0051,   0.0033,   0.0178,   0.0014,   0.0006,   0.0005,   0.0002
A36003,1984,   2,  22,   0.0305,   0.0035,   0.0019,   0.0178,   0.0014,   0.0003,   0.0003,   0.0001
A36003,1984,   2,  23,   0.0000,   0.0000,   0.0000,   0.0178,   0.0014,   0.0000,   0.0000,   0.0000
A36003,1984,   2,  24,   0.0083,   0.0002,   0.0000,   0.0178,   0.0014,   0.0001,   0.0001,   0.0000
A36003,1984,   2,  25,   0.0000,   0.0000,   0.0000,   0.0178,   0.0014,   0.0000,   0.0000,   0.0000
A36003,1984,   2,  26,   0.1049,   0.0098,   0.0037,   0.0178,   0.0014,   0.0010,   0.0009,   0.0003
A36003,1984,   2,  27,   0.0140,   0.0011,   0.0003,   0.0178,   0.0014,   0.0001,   0.0001,   0.0000
A36003,1984,   2,  28,   0.7959,   0.0520,   0.0204,   0.0178,   0.0014,   0.0072,   0.0067,   0.0023
A36003,1984,   2,  29,   0.7980,   0.0369,   0.0128,   0.0178,   0.0014,   0.0072,   0.0067,   0.0023
A36003,1984,   3,   1,   0.0501,   0.0017,   0.0009,   0.0195,   0.0025,   0.0005,   0.0004,   0.0001
A36003,1984,   3,   2,   0.0485,   0.0016,   0.0007,   0.0195,   0.0025,   0.0004,   0.0004,   0.0001
A36003,1984,   3,   3,   0.0451,   0.0022,   0.0010,   0.0195,   0.0025,   0.0004,   0.0004,   0.0001
A36003,1984,   3,   4,   0.0000,   0.0000,   0.0000,   0.0195,   0.0025,   0.0000,   0.0000,   0.0000
A36003,1984,   3,   5,   0.0563,   0.0037,   0.0016,   0.0195,   0.0025,   0.0005,   0.0005,   0.0002
A36003,1984,   3,   6,   0.0608,   0.0070,   0.0038,   0.0195,   0.0025,   0.0006,   0.0005,   0.0002
A36003,1984,   3,   7,   0.0401,   0.0051,   0.0035,   0.0195,   0.0025,   0.0004,   0.0003,   0.0001
A36003,1984,   3,   8,   0.0063,   0.0007,   0.0003,   0.0195,   0.0025,   0.0001,   0.0001,   0.0000
A36003,1984,   3,   9,   0.1502,   0.0200,   0.0097,   0.0195,   0.0025,   0.0014,   0.0013,   0.0004
A36003,1984,   3,  10,   0.0000,   0.0000,   0.0000,   0.0195,   0.0025,   0.0000,   0.0000,   0.0000
A36003,1984,   3,  11,   0.0277,   0.0042,   0.0020,   0.0195,   0.0025,   0.0003,   0.0002,   0.0001
A36003,1984,   3,  12,   0.0269,   0.0025,   0.0019,   0.0195,   0.0025,   0.0002,   0.0002,   0.0001
A36003,1984,   3,  13,   0.0779,   0.0142,   0.0072,   0.0195,   0.0025,   0.0007,   0.0007,   0.0002
A36003,1984,   3,  14,   0.1074,   0.0181,   0.0088,   0.0195,   0.0025,   0.0010,   0.0009,   0.0003
A36003,1984,   3,  15,   0.0116,   0.0012,   0.0006,   0.0195,   0.0025,   0.0001,   0.0001,   0.0000
A36003,1984,   3,  16,   0.0146,   0.0014,   0.0008,   0.0195,   0.0025,   0.0001,   0.0001,   0.0000
A36003,1984,   3,  17,   0.0637,   0.0092,   0.0054,   0.0195,   0.0025,   0.0006,   0.0005,   0.0002
A36003,1984,   3,  18,   0.0063,   0.0005,   0.0003,   0.0195,   0.0025,   0.0001,   0.0001,   0.0000
A36003,1984,   3,  19,   0.0855,   0.0112,   0.0060,   0.0195,   0.0025,   0.0008,   0.0007,   0.0002
A36003,1984,   3,  20,   0.0000,   0.0000,   0.0000,   0.0195,   0.0025,   0.0000,   0.0000,   0.0000
A36003,1984,   3,  21,   0.0525,   0.0096,   0.0062,   0.0195,   0.0025,   0.0005,   0.0004,   0.0001
A36003,1984,   3,  22,   0.1432,   0.0289,   0.0184,   0.0195,   0.0025,   0.0013,   0.0012,   0.0004
A36003,1984,   3,  23,   0.0578,   0.0080,   0.0056,   0.0195,   0.0025,   0.0005,   0.0005,   0.0002
A36003,1984,   3,  24,   0.0160,   0.0020,   0.0011,   0.0195,   0.0025,   0.0001,   0.0001,   0.0000
A36003,1984,   3,  25,   0.0000,   0.0000,   0.0000,   0.0195,   0.0025,   0.0000,   0.0000,   0.0000
A36003,1984,   3,  26,   0.0000,   0.0000,   0.0000,   0.0195,   0.0025,   0.0000,   0.0000,   0.0000
A36003,1984,   3,  27,   0.0000,   0.0000,   0.0000,   0.0195,   0.0025,   0.0000,   0.0000,   0.0000
A36003,1984,   3,  28,   0.0095,   0.0008,   0.0005,   0.0195,   0.0025,   0.0001,   0.0001,   0.0000
A36003,1984,   3,  29,   0.9549,   0.1227,   0.0484,   0.0195,   0.0025,   0.0087,   0.0080,   0.0027
A36003,1984,   3,  30,   0.3377,   0.0224,   0.0124,   0.0195,   0.0025,   0.0031,   0.0028,   0.0010
A36003,1984,   3,  31,   0.0562,   0.0026,   0.0013,   0.0195,   0.0025,   0.0005,   0.0005,   0.0002
A36003,1984,   4,   1,   0.0000,   0.0000,   0.0000,   0.0166,   0.0027,   0.0000,   0.0000,   0.0000
A36003,1984,   4,   2,   0.0296,   0.0005,   0.0002,   0.0166,   0.0027,   0.0005,   0.0005,   0.0002
A36003,1984,   4,   3,   0.0806,   0.0017,   0.0008,   0.0166,   0.0027,   0.0015,   0.0014,   0.0005
A36003,1984,   4,   4,   0.2579,   0.0230,   0.0121,   0.0166,   0.0027,   0.0047,   0.0043,   0.0015
A36003,1984,   4,   5,   0.5147,   0.0502,   0.0252,   0.0166,   0.0027,   0.0093,   0.0086,   0.0029
A36003,1984,   4,   6,   0.2792,   0.0261,   0.0153,   0.0166,   0.0027,   0.0051,   0.0047,   0.0016
A36003,1984,   4,   7,   0.0373,   0.0027,   0.0014,   0.0166,   0.0027,   0.0007,   0.0006,   0.0002
A36003,1984,   4,   8,   0.0164,   0.0004,   0.0002,   0.0166,   0.0027,   0.0003,   0.0003,   0.0001
A36003,1984,   4,   9,   0.0000,   0.0000,   0.0000,   0.0166,   0.0027,   0.0000,   0.0000,   0.0000
A36003,1984,   4,  10,   0.0000,   0.0000,   0.0000,   0.0166,   0.0027,   0.0000,   0.0000,   0.0000
A36003,1984,   4,  11,   0.0000,   0.0000,   0.0000,   0.0166,   0.0027,   0.0000,   0.0000,   0.0000
A36003,1984,   4,  12,   0.0000,   0.0000,   0.0000,   0.0166,   0.0027,   0.0000,   0.0000,   0.0000
A36003,1984,   4,  13,   0.0252,   0.0033,   0.0031,   0.0166,   0.0027,   0.0005,   0.0004,   0.0001
A36003,1984,   4,  14,   0.1319,   0.0278,   0.0219,   0.0166,   0.0027,   0.0024,   0.0022,   0.0007
A36003,1984,   4,  15,   0.3332,   0.0380,   0.0255,   0.0166,   0.0027,   0.0060,   0.0056,   0.0019
A36003,1984,   4,  16,   0.1215,   0.0129,   0.0084,   0.0166,   0.0027,   0.0022,   0.0020,   0.0007
A36003,1984,   4,  17,   0.1564,   0.0162,   0.0111,   0.0166,   0.0027,   0.0028,   0.0026,   0.0009
A36003,1984,   4,  18,   0.0896,   0.0129,   0.0082,   0.0166,   0.0027,   0.0016,   0.0015,   0.0005
A36003,1984,   4,  19,   0.3347,   0.0434,   0.0232,   0.0166,   0.0027,   0.0061,   0.0056,   0.0019
A36003,1984,   4,  20,   0.0663,   0.0075,   0.0043,   0.0166,   0.0027,   0.0012,   0.0011,   0.0004
A36003,1984,   4,  21,   0.0000,   0.0000,   0.0000,   0.0166,   0.0027,   0.0000,   0.0000,   0.0000
A36003,1984,   4,  22,   0.0462,   0.0014,   0.0009,   0.0166,   0.0027,   0.0008,   0.0008,   0.0003
A36003,1984,   4,  23,   0.1445,   0.0174,   0.0101,   0.0166,   0.0027,   0.0026,   0.0024,   0.0008
A36003,1984,   4,  24,   0.1880,   0.0260,   0.0151,   0.0166,   0.0027,   0.0034,   0.0032,   0.0011
A36003,1984,   4,  25,   1.1240,   0.1274,   0.0689,   0.0166,   0.0027,   0.0204,   0.0188,   0.0064
A36003,1984,   4,  26,   0.0343,   0.0019,   0.0014,   0.0166,   0.0027,   0.0006,   0.0006,   0.0002
A36003,1984,   4,  27,   0.0000,   0.0000,   0.0000,   0.0166,   0.0027,   0.0000,   0.0000,   0.0000
A36003,1984,   4,  28,   0.0000,   0.0000,   0.0000,   0.0166,   0.0027,   0.0000,   0.0000,   0.0000
A36003,1984,   4,  29,   0.0022,   0.0001,   0.0001,   0.0166,   0.0027,   0.0000,   0.0000,   0.0000
A36003,1984,   4,  30,   0.0000,   0.0000,   0.0000,   0.0166,   0.0027,   0.0000,   0.0000,   0.0000
A36003,1984,   5,   1,   0.0230,   0.0018,   0.0014,   0.0174,   0.0029,   0.0004,   0.0004,   0.0001
A36003,1984,   5,   2,   0.0000,   0.0000,   0.0000,   0.0174,   0.0029,   0.0000,   0.0000,   0.0000
A36003,1984,   5,   3,   0.0479,   0.0041,   0.0046,   0.0174,   0.0029,   0.0009,   0.0008,   0.0003
A36003,1984,   5,   4,   0.7135,   0.0937,   0.0674,   0.0174,   0.0029,   0.0129,   0.0120,   0.0040
A36003,1984,   5,   5,   0.2038,   0.0175,   0.0107,   0.0174,   0.0029,   0.0037,   0.0034,   0.0012
A36003,1984,   5,   6,   0.0256,   0.0012,   0.0007,   0.0174,   0.0029,   0.0005,   0.0004,   0.0001
A36003,1984,   5,   7,   0.0000,   0.0000,   0.0000,   0.0174,   0.0029,   0.0000,   0.0000,   0.0000
A36003,1984,   5,   8,   0.0881,   0.0085,   0.0056,   0.0174,   0.0029,   0.0016,   0.0015,   0.0005
A36003,1984,   5,   9,   0.3495,   0.0406,   0.0287,   0.0174,   0.0029,   0.0063,   0.0059,   0.0020
A36003,1984,   5,  10,   0.1606,   0.0120,   0.0103,   0.0174,   0.0029,   0.0029,   0.0027,   0.0009
A36003,1984,   5,  11,   0.1422,   0.0156,   0.0106,   0.0174,   0.0029,   0.0026,   0.0024,   0.0008
A36003,1984,   5,  12,   0.9273,   0.1152,   0.0752,   0.0174,   0.0029,   0.0168,   0.0156,   0.0053
A36003,1984,   5,  13,   0.3896,   0.0214,   0.0194,   0.0174,   0.0029,   0.0071,   0.0065,   0.0022
A36003,1984,   5,  14,   0.9927,   0.0680,   0.0474,   0.0174,   0.0029,   0.0180,   0.0166,   0.0056
A36003,1984,   5,  15,   0.0465,   0.0014,   0.0010,   0.0174,   0.0029,   0.0008,   0.0008,   0.0003
A36003,1984,   5,  16,   0.0236,   0.0007,   0.0003,   0.0174,   0.0029,   0.0004,   0.0004,   0.0001
A36003,1984,   5,  17,   0.0000,   0.0000,   0.0000,   0.0174,   0.0029,   0.0000,   0.0000,   0.0000
A36003,1984,   5,  18,   0.0000,   0.0000,   0.0000,   0.0174,   0.0029,   0.0000,   0.0000,   0.0000
A36003,1984,   5,  19,   0.5275,   0.0472,   0.0325,   0.0174,   0.0029,   0.0096,   0.0088,   0.0030
A36003,1984,   5,  20,   0.1017,   0.0092,   0.0077,   0.0174,   0.0029,   0.0018,   0.0017,   0.0006
A36003,1984,   5,  21,   0.3531,   0.0277,   0.0224,   0.0174,   0.0029,   0.0064,   0.0059,   0.0020
A36003,1984,   5,  22,   0.0951,   0.0042,   0.0030,   0.0174,   0.0029,   0.0017,   0.0016,   0.0005
A36003,1984,   5,  23,   0.1965,   0.0211,   0.0136,   0.0174,   0.0029,   0.0036,   0.0033,   0.0011
A36003,1984,   5,  24,   0.4847,   0.0442,   0.0420,   0.0174,   0.0029,   0.0088,   0.0081,   0.0027
A36003,1984,   5,  25,   0.0000,   0.0000,   0.0000,   0.0174,   0.0029,   0.0000,   0.0000,   0.0000
A36003,1984,   5,  26,   0.0386,   0.0024,   0.0016,   0.0174,   0.0029,   0.0007,   0.0006,   0.0002
A36003,1984,   5,  27,   0.0625,   0.0060,   0.0044,   0.0174,   0.0029,   0.0011,   0.0010,   0.0004
A36003,1984,   5,  28,   1.0993,   0.1227,   0.0965,   0.0174,   0.0029,   0.0199,   0.0184,   0.0062
A36003,1984,   5,  29,   0.3990,   0.0303,   0.0237,   0.0174,   0.0029,   0.0072,   0.0067,   0.0023
A36003,1984,   5,  30,   0.0620,   0.0032,   0.0018,   0.0174,   0.0029,   0.0011,   0.0010,   0.0004
A36003,1984,   5,  31,   0.0000,   0.0000,   0.0000,   0.0174,   0.0029,   0.0000,   0.0000,   0.0000
A36003,1984,   6,   1,   0.0000,   0.0000,   0.0000,   0.0215,   0.0054,   0.0000,   0.0000,   0.0000
A36003,1984,   6,   2,   0.0000,   0.0000,   0.0000,   0.0215,   0.0054,   0.0000,   0.0000,   0.0000
A36003,1984,   6,   3,   0.0885,   0.0037,   0.0029,   0.0215,   0.0054,   0.0016,   0.0015,   0.0005
A36003,1984,   6,   4,   0.0162,   0.0005,   0.0004,   0.0215,   0.0054,   0.0003,   0.0003,   0.0001
A36003,1984,   6,   5,   0.0000,   0.0000,   0.0000,   0.0215,   0.0054,   0.0000,   0.0000,   0.0000
A36003,1984,   6,   6,   0.1373,   0.0216,   0.0154,   0.0215,   0.0054,   0.0025,   0.0023,   0.0008
A36003,1984,   6,   7,   0.0000,   0.0000,   0.0000,   0.0215,   0.0054,   0.0000,   0.0000,   0.0000
A36003,1984,   6,   8,   0.0000,   0.0000,   0.0000,   0.0215,   0.0054,   0.0000,   0.0000,   0.0000
A36003,1984,   6,   9,   0.0000,   0.0000,   0.0000,   0.0215,   0.0054,   0.0000,   0.0000,   0.0000
A36003,1984,   6,  10,   0.0000,   0.0000,   0.0000,   0.0215,   0.0054,   0.0000,   0.0000,   0.0000
A36003,1984,   6,  11,   0.0000,   0.0000,   0.0000,   0.0215,   0.0054,   0.0000,   0.0000,   0.0000
A36003,1984,   6,  12,   0.0000,   0.0000,   0.0000,   0.0215,   0.0054,   0.0000,   0.0000,   0.0000
A36003,1984,   6,  13,   0.0126,   0.0013,   0.0016,   0.0215,   0.0054,   0.0002,   0.0002,   0.0001
A36003,1984,   6,  14,   0.6456,   0.0937,   0.0950,   0.0215,   0.0054,   0.0117,   0.0108,   0.0037
A36003,1984,   6,  15,   0.0211,   0.0015,   0.0015,   0.0215,   0.0054,   0.0004,   0.0004,   0.0001
A36003,1984,   6,  16,   0.0000,   0.0000,   0.0000,   0.0215,   0.0054,   0.0000,   0.0000,   0.0000
A36003,1984,   6,  17,   0.1460,   0.0164,   0.0121,   0.0215,   0.0054,   0.0026,   0.0024,   0.0008
A36003,1984,   6,  18,   2.7367,   0.2387,   0.2106,   0.0215,   0.0054,   0.0496,   0.0459,   0.0155
A36003,1984,   6,  19,   1.2560,   0.0848,   0.0874,   0.0215,   0.0054,   0.0228,   0.0211,   0.0071
A36003,1984,   6,  20,   0.0000,   0.0000,   0.0000,   0.0215,   0.0054,   0.0000,   0.0000,   0.0000
A36003,1984,   6,  21,   0.0000,   0.0000,   0.0000,   0.0215,   0.0054,   0.0000,   0.0000,   0.0000
A36003,1984,   6,  22,   0.0126,   0.0001,   0.0001,   0.0215,   0.0054,   0.0002,   0.0002,   0.0001
A36003,1984,   6,  23,   0.0763,   0.0015,   0.0011,   0.0215,   0.0054,   0.0014,   0.0013,   0.0004
A36003,1984,   6,  24,   0.4714,   0.0286,   0.0206,   0.0215,   0.0054,   0.0085,   0.0079,   0.0027
A36003,1984,   6,  25,   0.2131,   0.0242,   0.0166,   0.0215,   0.0054,   0.0039,   0.0036,   0.0012
A36003,1984,   6,  26,   0.0762,   0.0055,   0.0044,   0.0215,   0.0054,   0.0014,   0.0013,   0.0004
A36003,1984,   6,  27,   0.0000,   0.0000,   0.0000,   0.0215,   0.0054,   0.0000,   0.0000,   0.0000
A36003,1984,   6,  28,   0.4060,   0.0468,   0.0381,   0.0215,   0.0054,   0.0074,   0.0068,   0.0023
A36003,1984,   6,  29,   0.0327,   0.0029,   0.0024,   0.0215,   0.0054,   0.0006,   0.0005,   0.0002
A36003,1984,   6,  30,   0.0332,   0.0039,   0.0024,   0.0215,   0.0054,   0.0006,   0.0006,   0.0002
A36003,1984,   7,   1,   0.0345,   0.0022,   0.0007,   0.0190,   0.0062,   0.0003,   0.0003,   0.0001
A36003,1984,   7,   2,   0.1183,   0.0099,   0.0038,   0.0190,   0.0062,   0.0011,   0.0010,   0.0003
A36003,1984,   7,   3,   0.0000,   0.0000,   0.0000,   0.0190,   0.0062,   0.0000,   0.0000,   0.0000
A36003,1984,   7,   4,   0.0000,   0.0000,   0.0000,   0.0190,   0.0062,   0.0000,   0.0000,   0.0000
A36003,1984,   7,   5,   0.4505,   0.0720,   0.0385,   0.0190,   0.0062,   0.0041,   0.0038,   0.0013
A36003,1984,   7,   6,   0.6861,   0.0824,   0.0360,   0.0190,   0.0062,   0.0062,   0.0058,   0.0019
A36003,1984,   7,   7,   0.1858,   0.0193,   0.0094,   0.0190,   0.0062,   0.0017,   0.0016,   0.0005
A36003,1984,   7,   8,   0.0000,   0.0000,   0.0000,   0.0190,   0.0062,   0.0000,   0.0000,   0.0000
A36003,1984,   7,   9,   0.0648,   0.0017,   0.0003,   0.0190,   0.0062,   0.0006,   0.0005,   0.0002
A36003,1984,   7,  10,   0.0571,   0.0030,   0.0006,   0.0190,   0.0062,   0.0005,   0.0005,   0.0002
A36003,1984,   7,  11,   0.0249,   0.0021,   0.0010,   0.0190,   0.0062,   0.0002,   0.0002,   0.0001
A36003,1984,   7,  12,   0.5552,   0.0641,   0.0326,   0.0190,   0.0062,   0.0050,   0.0047,   0.0016
A36003,1984,   7,  13,   0.0000,   0.0000,   0.0000,   0.0190,   0.0062,   0.0000,   0.0000,   0.0000
A36003,1984,   7,  14,   0.0000,   0.0000,   0.0000,   0.0190,   0.0062,   0.0000,   0.0000,   0.0000
A36003,1984,   7,  15,   0.0000,   0.0000,   0.0000,   0.0190,   0.0062,   0.0000,   0.0000,   0.0000
A36003,1984,   7,  16,   0.0000,   0.0000,   0.0000,   0.0190,   0.0062,   0.0000,   0.0000,   0.0000
A36003,1984,   7,  17,   0.0000,   0.0000,   0.0000,   0.0190,   0.0062,   0.0000,   0.0000,   0.0000
A36003,1984,   7,  18,   0.0199,   0.0027,   0.0016,   0.0190,   0.0062,   0.0002,   0.0002,   0.0001
A36003,1984,   7,  19,   0.0631,   0.0080,   0.0044,   0.0190,   0.0062,   0.0006,   0.0005,   0.0002
A36003,1984,   7,  20,   0.0000,   0.0000,   0.0000,   0.0190,   0.0062,   0.0000,   0.0000,   0.0000
A36003,1984,   7,  21,   0.0000,   0.0000,   0.0000,   0.0190,   0.0062,   0.0000,   0.0000,   0.0000
A36003,1984,   7,  22,   0.0000,   0.0000,   0.0000,   0.0190,   0.0062,   0.0000,   0.0000,   0.0000
A36003,1984,   7,  23,   0.0000,   0.0000,   0.0000,   0.0190,   0.0062,   0.0000,   0.0000,   0.0000
A36003,1984,   7,  24,   0.0130,   0.0005,   0.0002,   0.0190,   0.0062,   0.0001,   0.0001,   0.0000
A36003,1984,   7,  25,   0.0217,   0.0011,   0.0006,   0.0190,   0.0062,   0.0002,   0.0002,   0.0001
A36003,1984,   7,  26,   0.6190,   0.0435,   0.0281,   0.0190,   0.0062,   0.0056,   0.0052,   0.0018
A36003,1984,   7,  27,   0.6556,   0.0476,   0.0241,   0.0190,   0.0062,   0.0059,   0.0055,   0.0019
A36003,1984,   7,  28,   0.0402,   0.0022,   0.0007,   0.0190,   0.0062,   0.0004,   0.0003,   0.0001
A36003,1984,   7,  29,   0.0000,   0.0000,   0.0000,   0.0190,   0.0062,   0.0000,   0.0000,   0.0000
A36003,1984,   7,  30,   0.0000,   0.0000,   0.0000,   0.0190,   0.0062,   0.0000,   0.0000,   0.0000
A36003,1984,   7,  31,   0.0000,   0.0000,   0.0000,   0.0190,   0.0062,   0.0000,   0.0000,   0.0000
A36003,1984,   8,   1,   0.0366,   0.0008,   0.0001,   0.0172,   0.0052,   0.0003,   0.0003,   0.0001
A36003,1984,   8,   2,   0.0189,   0.0018,   0.0007,   0.0172,   0.0052,   0.0002,   0.0002,   0.0001
A36003,1984,   8,   3,   0.1240,   0.0219,   0.0114,   0.0172,   0.0052,   0.0011,   0.0010,   0.0004
A36003,1984,   8,   4,   0.2968,   0.0414,   0.0175,   0.0172,   0.0052,   0.0027,   0.0025,   0.0008
A36003,1984,   8,   5,   0.1374,   0.0158,   0.0063,   0.0172,   0.0052,   0.0012,   0.0012,   0.0004
A36003,1984,   8,   6,   0.0274,   0.0020,   0.0006,   0.0172,   0.0052,   0.0002,   0.0002,   0.0001
A36003,1984,   8,   7,   0.3374,   0.0453,   0.0223,   0.0172,   0.0052,   0.0031,   0.0028,   0.0010
A36003,1984,   8,   8,   0.0089,   0.0002,   0.0000,   0.0172,   0.0052,   0.0001,   0.0001,   0.0000
A36003,1984,   8,   9,   0.0020,   0.0002,   0.0001,   0.0172,   0.0052,   0.0000,   0.0000,   0.0000
A36003,1984,   8,  10,   0.0000,   0.0000,   0.0000,   0.0172,   0.0052,   0.0000,   0.0000,   0.0000
A36003,1984,   8,  11,   0.2991,   0.0426,   0.0225,   0.0172,   0.0052,   0.0027,   0.0025,   0.0008
A36003,1984,   8,  12,   1.0892,   0.1665,   0.0914,   0.0172,   0.0052,   0.0099,   0.0091,   0.0031
A36003,1984,   8,  13,   0.9417,   0.0784,   0.0230,   0.0172,   0.0052,   0.0085,   0.0079,   0.0027
A36003,1984,   8,  14,   2.0520,   0.1586,   0.0488,   0.0172,   0.0052,   0.0186,   0.0172,   0.0058
