seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51117,1984,  50.6263,   2.5875,   1.2493,   6.2401,   0.7018,   0.5851,   0.5412,   0.1829
A51117,1985,  44.9774,   2.2511,   0.9764,   6.1640,   0.7098,   0.4765,   0.4408,   0.1489
A51117,1986,  34.4932,   2.3819,   1.1522,   6.0879,   0.7177,   0.3517,   0.3254,   0.1099
A51117,1987,  49.7374,   2.8066,   1.3169,   6.0118,   0.7257,   0.5737,   0.5307,   0.1793
A51117,1988,  38.6391,   2.4575,   1.1483,   5.9357,   0.7337,   0.4441,   0.4108,   0.1388
A51117,1989,  56.9060,   3.2944,   1.8924,   5.8596,   0.7417,   0.6665,   0.6165,   0.2083
A51117,1990,  46.2519,   2.4751,   1.5978,   5.7835,   0.7497,   0.5475,   0.5064,   0.1711
A51117,1991,  37.8098,   2.0753,   1.1411,   5.7074,   0.7577,   0.4087,   0.3781,   0.1277
A51117,1992,  40.0435,   2.0884,   1.1666,   5.6313,   0.7657,   0.4462,   0.4127,   0.1394
A51117,1993,  44.5124,   2.3028,   1.4005,   5.5552,   0.7737,   0.5137,   0.4752,   0.1605
A51117,1994,  41.4521,   2.2456,   1.3585,   5.4791,   0.7817,   0.4483,   0.4147,   0.1401
A51117,1995,  43.9699,   2.3127,   1.3783,   5.4029,   0.7896,   0.5320,   0.4921,   0.1663
A51117,1996,  50.3501,   2.5842,   1.6095,   5.3269,   0.7976,   0.5394,   0.4989,   0.1686
A51117,1997,  39.8495,   2.3920,   1.4879,   5.2508,   0.8056,   0.4591,   0.4247,   0.1435
A51117,1998,  44.2863,   2.4650,   1.3626,   5.1747,   0.8136,   0.5021,   0.4645,   0.1569
A51117,1999,  48.4549,   2.2288,   1.3588,   5.0986,   0.8216,   0.5172,   0.4784,   0.1616
A51117,2000,  40.1137,   2.3466,   1.4136,   5.0225,   0.8296,   0.5052,   0.4673,   0.1579
A51117,2001,  36.4356,   2.0036,   1.3396,   4.9464,   0.8376,   0.4470,   0.4135,   0.1397
A51117,2002,  48.3562,   2.0284,   1.2826,   4.8702,   0.8456,   0.5070,   0.4690,   0.1584
A51117,2003,  65.6722,   2.8527,   2.1738,   4.7941,   0.8535,   0.7714,   0.7135,   0.2411
A51117,2004,  47.0768,   2.0272,   1.5832,   4.7180,   0.8615,   0.5427,   0.5020,   0.1696
A51117,2005,  35.7845,   1.4124,   1.0903,   4.6419,   0.8695,   0.3881,   0.3590,   0.1213
