seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A37135,1984,  48.0401,   2.3134,   1.0826,   6.8185,   1.0136,   0.5353,   0.4951,   0.1673
A37135,1985,  47.5949,   2.1819,   0.9205,   6.7463,   1.0265,   0.5051,   0.4672,   0.1578
A37135,1986,  34.7313,   2.2868,   1.2292,   6.6741,   1.0394,   0.3588,   0.3319,   0.1121
A37135,1987,  44.5241,   2.1769,   1.0740,   6.6019,   1.0523,   0.4873,   0.4507,   0.1523
A37135,1988,  36.6069,   2.2850,   1.1254,   6.5297,   1.0652,   0.4156,   0.3844,   0.1299
A37135,1989,  54.3839,   3.2386,   2.1490,   6.4575,   1.0781,   0.6290,   0.5818,   0.1966
A37135,1990,  45.6843,   2.1619,   1.5521,   6.3853,   1.0910,   0.5244,   0.4851,   0.1639
A37135,1991,  39.9737,   2.0869,   1.3308,   6.3132,   1.1039,   0.4339,   0.4013,   0.1356
A37135,1992,  45.6840,   2.0657,   1.2576,   6.2410,   1.1169,   0.5119,   0.4735,   0.1600
A37135,1993,  49.0834,   2.3147,   1.4341,   6.1688,   1.1298,   0.5339,   0.4939,   0.1668
A37135,1994,  44.0003,   2.1644,   1.4393,   6.0966,   1.1427,   0.4720,   0.4366,   0.1475
A37135,1995,  55.4227,   2.5903,   1.6334,   6.0245,   1.1556,   0.6662,   0.6162,   0.2082
A37135,1996,  53.7537,   2.6137,   1.9302,   5.9523,   1.1685,   0.5919,   0.5475,   0.1850
A37135,1997,  43.4598,   2.2771,   1.5376,   5.8801,   1.1814,   0.5049,   0.4670,   0.1578
A37135,1998,  52.9862,   2.4340,   1.4283,   5.8079,   1.1943,   0.5807,   0.5372,   0.1815
A37135,1999,  49.4777,   2.0254,   1.3195,   5.7357,   1.2073,   0.5214,   0.4823,   0.1630
A37135,2000,  45.1651,   2.6041,   1.5785,   5.6635,   1.2202,   0.5505,   0.5092,   0.1720
A37135,2001,  36.5094,   1.7936,   1.2387,   5.5914,   1.2331,   0.4214,   0.3898,   0.1317
A37135,2002,  46.9509,   2.0163,   1.1836,   5.5192,   1.2460,   0.4795,   0.4435,   0.1498
A37135,2003,  65.4203,   2.6417,   2.0497,   5.4470,   1.2589,   0.7955,   0.7358,   0.2486
A37135,2004,  48.4772,   2.0122,   1.7601,   5.3748,   1.2718,   0.5362,   0.4959,   0.1675
A37135,2005,  36.6776,   1.5338,   1.2735,   5.3026,   1.2847,   0.3950,   0.3654,   0.1234
