seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B37005,1984,   1,   1.6720,   0.0808,   0.0377,   0.3823,   0.0296,   0.0152,   0.0140,   0.0047
B37005,1984,   2,   5.9305,   0.1315,   0.0984,   0.4311,   0.0430,   0.0538,   0.0497,   0.0168
B37005,1984,   3,   3.9060,   0.2655,   0.1914,   0.4131,   0.0649,   0.0354,   0.0328,   0.0111
B37005,1984,   4,   5.0543,   0.2700,   0.1919,   0.4793,   0.1082,   0.0916,   0.0848,   0.0286
B37005,1984,   5,   6.1260,   0.2631,   0.2142,   0.4620,   0.1011,   0.1111,   0.1027,   0.0347
B37005,1984,   6,   4.3110,   0.3191,   0.2144,   0.3817,   0.1364,   0.0782,   0.0723,   0.0244
B37005,1984,   7,   6.0106,   0.3587,   0.1560,   0.4297,   0.2190,   0.0545,   0.0504,   0.0170
B37005,1984,   8,   3.4165,   0.1947,   0.0890,   0.4025,   0.0994,   0.0310,   0.0286,   0.0097
B37005,1984,   9,   0.7690,   0.0399,   0.0211,   0.5007,   0.0874,   0.0070,   0.0064,   0.0022
B37005,1984,  10,   3.1390,   0.1174,   0.0753,   0.4673,   0.0663,   0.0285,   0.0263,   0.0089
B37005,1984,  11,   3.3167,   0.1047,   0.0592,   0.3831,   0.0688,   0.0301,   0.0278,   0.0094
B37005,1984,  12,   1.4757,   0.0568,   0.0318,   0.4395,   0.0163,   0.0134,   0.0124,   0.0042
B37005,1985,   1,   2.6947,   0.0879,   0.0467,   0.3797,   0.0298,   0.0244,   0.0226,   0.0076
B37005,1985,   2,   4.0011,   0.1213,   0.0680,   0.4282,   0.0433,   0.0363,   0.0335,   0.0113
B37005,1985,   3,   1.5274,   0.1126,   0.0632,   0.4103,   0.0653,   0.0138,   0.0128,   0.0043
B37005,1985,   4,   3.0578,   0.1985,   0.1528,   0.4761,   0.1089,   0.0554,   0.0513,   0.0173
B37005,1985,   5,   3.9723,   0.2886,   0.1787,   0.4588,   0.1017,   0.0720,   0.0666,   0.0225
B37005,1985,   6,   2.4922,   0.1788,   0.1217,   0.3791,   0.1373,   0.0452,   0.0418,   0.0141
B37005,1985,   7,   4.9446,   0.3258,   0.1311,   0.4268,   0.2204,   0.0448,   0.0415,   0.0140
B37005,1985,   8,   6.5883,   0.3337,   0.1177,   0.3997,   0.1000,   0.0597,   0.0552,   0.0187
B37005,1985,   9,   0.8989,   0.0541,   0.0350,   0.4973,   0.0880,   0.0081,   0.0075,   0.0025
B37005,1985,  10,   3.5731,   0.1862,   0.0844,   0.4641,   0.0667,   0.0324,   0.0300,   0.0101
B37005,1985,  11,   8.4535,   0.2050,   0.0992,   0.3805,   0.0692,   0.0766,   0.0709,   0.0239
B37005,1985,  12,   1.0145,   0.0445,   0.0202,   0.4365,   0.0164,   0.0092,   0.0085,   0.0029
B37005,1986,   1,   1.4052,   0.0687,   0.0307,   0.3771,   0.0299,   0.0127,   0.0118,   0.0040
B37005,1986,   2,   2.9782,   0.1715,   0.1130,   0.4253,   0.0436,   0.0270,   0.0250,   0.0084
B37005,1986,   3,   2.3649,   0.1273,   0.0739,   0.4075,   0.0657,   0.0214,   0.0198,   0.0067
B37005,1986,   4,   0.8776,   0.0766,   0.0767,   0.4728,   0.1095,   0.0159,   0.0147,   0.0050
B37005,1986,   5,   5.4100,   0.3876,   0.2499,   0.4557,   0.1023,   0.0981,   0.0907,   0.0306
B37005,1986,   6,   0.6623,   0.0711,   0.0505,   0.3765,   0.1381,   0.0120,   0.0111,   0.0038
B37005,1986,   7,   2.6766,   0.2581,   0.1419,   0.4239,   0.2218,   0.0243,   0.0224,   0.0076
B37005,1986,   8,   5.2570,   0.4439,   0.1806,   0.3970,   0.1007,   0.0477,   0.0441,   0.0149
