seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51069,1984,  42.3773,   3.1629,   1.5731,   7.1570,   1.0084,   0.4650,   0.4301,   0.1453
A51069,1985,  36.3723,   2.7586,   1.2414,   7.0419,   1.0083,   0.3971,   0.3673,   0.1241
A51069,1986,  31.7839,   3.3841,   1.6282,   6.9269,   1.0081,   0.3476,   0.3215,   0.1086
A51069,1987,  40.3374,   3.2831,   1.6308,   6.8118,   1.0080,   0.4842,   0.4479,   0.1513
A51069,1988,  32.4125,   2.7658,   1.3901,   6.6967,   1.0078,   0.4069,   0.3764,   0.1272
A51069,1989,  38.0456,   3.1129,   2.0162,   6.5816,   1.0077,   0.4619,   0.4273,   0.1444
A51069,1990,  40.7241,   2.6558,   1.6755,   6.4666,   1.0076,   0.4443,   0.4109,   0.1388
A51069,1991,  27.4045,   2.0690,   1.2123,   6.3515,   1.0074,   0.3016,   0.2790,   0.0942
A51069,1992,  39.9772,   2.6792,   1.5711,   6.2364,   1.0073,   0.4709,   0.4355,   0.1471
A51069,1993,  42.8453,   3.0707,   1.7368,   6.1213,   1.0071,   0.4849,   0.4485,   0.1515
A51069,1994,  40.8355,   2.8552,   1.7209,   6.0063,   1.0070,   0.4395,   0.4065,   0.1373
A51069,1995,  39.3803,   2.8239,   1.6935,   5.8912,   1.0068,   0.4603,   0.4258,   0.1438
A51069,1996,  58.1971,   4.0848,   2.3188,   5.7761,   1.0067,   0.6524,   0.6035,   0.2039
A51069,1997,  31.7451,   2.3185,   1.2428,   5.6610,   1.0065,   0.3467,   0.3207,   0.1083
A51069,1998,  37.4506,   2.6497,   1.6201,   5.5459,   1.0064,   0.4685,   0.4334,   0.1464
A51069,1999,  37.4542,   2.4032,   1.4749,   5.4309,   1.0063,   0.3935,   0.3640,   0.1230
A51069,2000,  36.0441,   2.3729,   1.4352,   5.3158,   1.0061,   0.4262,   0.3942,   0.1332
A51069,2001,  32.2471,   2.3183,   1.6421,   5.2007,   1.0060,   0.3825,   0.3539,   0.1195
A51069,2002,  42.2777,   2.7119,   1.8922,   5.0856,   1.0058,   0.5081,   0.4700,   0.1588
A51069,2003,  55.8334,   2.7656,   2.1289,   4.9706,   1.0057,   0.6527,   0.6038,   0.2040
A51069,2004,  45.1420,   2.2459,   1.8480,   4.8555,   1.0055,   0.5366,   0.4963,   0.1677
A51069,2005,  35.3192,   1.8249,   1.4493,   4.7404,   1.0054,   0.3918,   0.3625,   0.1225
