seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51105,1984,  51.9043,   3.0423,   1.8913,   5.5432,   0.3993,   0.6163,   0.5701,   0.1926
A51105,1985,  43.2431,   2.7083,   1.2606,   5.4965,   0.4009,   0.4986,   0.4612,   0.1558
A51105,1986,  46.7135,   2.7507,   1.3151,   5.4497,   0.4025,   0.4898,   0.4530,   0.1531
A51105,1987,  41.9981,   2.5231,   1.2927,   5.4029,   0.4040,   0.4998,   0.4623,   0.1562
A51105,1988,  40.1070,   2.0681,   1.1584,   5.3561,   0.4056,   0.4491,   0.4154,   0.1403
A51105,1989,  60.7495,   3.1310,   2.0074,   5.3093,   0.4072,   0.7258,   0.6714,   0.2268
A51105,1990,  52.3186,   2.5765,   1.7114,   5.2625,   0.4088,   0.5968,   0.5521,   0.1865
A51105,1991,  61.8017,   3.0700,   1.5565,   5.2157,   0.4104,   0.6748,   0.6242,   0.2109
A51105,1992,  44.8708,   2.6363,   1.3672,   5.1690,   0.4119,   0.5097,   0.4715,   0.1593
A51105,1993,  45.3579,   2.5351,   1.2821,   5.1222,   0.4135,   0.4928,   0.4558,   0.1540
A51105,1994,  54.4938,   2.4542,   1.6043,   5.0754,   0.4151,   0.6309,   0.5836,   0.1972
A51105,1995,  48.4014,   2.6521,   1.7668,   5.0286,   0.4167,   0.5681,   0.5255,   0.1775
A51105,1996,  61.0556,   3.1361,   1.9275,   4.9818,   0.4182,   0.6911,   0.6392,   0.2160
A51105,1997,  45.5737,   2.7753,   1.5350,   4.9351,   0.4198,   0.5269,   0.4874,   0.1647
A51105,1998,  52.6732,   3.0412,   2.0317,   4.8883,   0.4214,   0.6841,   0.6328,   0.2138
A51105,1999,  36.5525,   2.2337,   1.2913,   4.8415,   0.4230,   0.4222,   0.3905,   0.1319
A51105,2000,  41.0049,   2.6777,   1.5910,   4.7947,   0.4245,   0.4957,   0.4585,   0.1549
A51105,2001,  46.2669,   2.2973,   1.4204,   4.7479,   0.4261,   0.5230,   0.4838,   0.1634
A51105,2002,  52.9139,   2.6076,   1.7435,   4.7011,   0.4277,   0.5674,   0.5248,   0.1773
A51105,2003,  61.0355,   2.6762,   1.8397,   4.6544,   0.4293,   0.7409,   0.6853,   0.2315
A51105,2004,  56.6216,   2.0785,   1.4428,   4.6076,   0.4309,   0.6481,   0.5995,   0.2025
A51105,2005,  42.1055,   1.9566,   1.4968,   4.5608,   0.4324,   0.4873,   0.4508,   0.1523
