seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42025,1984,  55.3153,   4.7591,   2.5966,   8.3237,   0.9198,   0.7014,   0.6488,   0.2192
A42025,1985,  43.2294,   3.6114,   1.8269,   8.1772,   0.9180,   0.4926,   0.4557,   0.1539
A42025,1986,  49.8108,   4.4282,   2.0913,   8.0306,   0.9161,   0.5673,   0.5247,   0.1773
A42025,1987,  51.0988,   4.4012,   2.1374,   7.8841,   0.9143,   0.5772,   0.5339,   0.1804
A42025,1988,  46.6754,   3.8045,   1.7989,   7.7376,   0.9124,   0.5307,   0.4909,   0.1658
A42025,1989,  52.2638,   4.1263,   2.2187,   7.5911,   0.9106,   0.6636,   0.6138,   0.2074
A42025,1990,  63.0341,   4.5102,   2.6463,   7.4446,   0.9088,   0.7160,   0.6623,   0.2237
A42025,1991,  42.2994,   3.6349,   1.9328,   7.2980,   0.9069,   0.4627,   0.4280,   0.1446
A42025,1992,  52.7683,   4.0799,   2.2126,   7.1515,   0.9051,   0.6057,   0.5602,   0.1893
A42025,1993,  56.9049,   4.3794,   2.2630,   7.0050,   0.9032,   0.6672,   0.6172,   0.2085
A42025,1994,  60.6099,   4.6479,   2.8921,   6.8585,   0.9014,   0.7070,   0.6540,   0.2209
A42025,1995,  47.8623,   3.5920,   2.1954,   6.7120,   0.8995,   0.5324,   0.4925,   0.1664
A42025,1996,  74.4464,   5.3315,   3.2569,   6.5654,   0.8977,   0.8399,   0.7769,   0.2625
A42025,1997,  45.0184,   3.5136,   1.7825,   6.4189,   0.8958,   0.4942,   0.4571,   0.1544
A42025,1998,  50.5826,   3.7272,   2.2134,   6.2724,   0.8940,   0.6043,   0.5589,   0.1888
A42025,1999,  48.4104,   3.0544,   1.7352,   6.1259,   0.8921,   0.5165,   0.4777,   0.1614
A42025,2000,  51.6243,   3.9232,   2.2925,   5.9793,   0.8903,   0.6260,   0.5790,   0.1956
A42025,2001,  42.6897,   3.2705,   2.0622,   5.8328,   0.8885,   0.4798,   0.4438,   0.1499
A42025,2002,  53.8771,   3.0498,   2.1098,   5.6863,   0.8866,   0.6252,   0.5783,   0.1954
A42025,2003,  67.7741,   3.5078,   2.6287,   5.5398,   0.8848,   0.7748,   0.7167,   0.2421
A42025,2004,  62.5302,   3.7523,   2.9537,   5.3933,   0.8829,   0.7224,   0.6682,   0.2257
A42025,2005,  54.6638,   2.6474,   1.9867,   5.2467,   0.8811,   0.6002,   0.5551,   0.1875
