seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A36107,1984,   1,   1.3845,   0.1874,   0.0772,   0.4709,   0.0272,   0.0125,   0.0116,   0.0039
A36107,1984,   2,   3.6978,   0.2124,   0.0786,   0.4832,   0.0390,   0.0335,   0.0310,   0.0105
A36107,1984,   3,   2.9910,   0.2580,   0.1191,   0.5967,   0.0741,   0.0271,   0.0251,   0.0085
A36107,1984,   4,   4.5207,   0.4288,   0.2406,   0.4586,   0.0876,   0.0820,   0.0758,   0.0256
A36107,1984,   5,   7.4171,   0.7793,   0.5267,   0.5010,   0.0953,   0.1345,   0.1244,   0.0420
A36107,1984,   6,   3.7033,   0.4071,   0.3088,   0.5838,   0.2176,   0.0671,   0.0621,   0.0210
A36107,1984,   7,   5.3606,   0.5252,   0.2635,   0.5474,   0.2477,   0.0486,   0.0449,   0.0152
A36107,1984,   8,   4.7550,   0.4986,   0.1943,   0.4874,   0.2110,   0.0431,   0.0399,   0.0135
A36107,1984,   9,   2.1565,   0.2261,   0.1345,   0.5553,   0.1105,   0.0195,   0.0181,   0.0061
A36107,1984,  10,   2.1849,   0.2339,   0.1270,   0.4817,   0.0951,   0.0198,   0.0183,   0.0062
A36107,1984,  11,   3.1758,   0.2145,   0.1022,   0.4133,   0.0611,   0.0288,   0.0266,   0.0090
A36107,1984,  12,   3.1141,   0.2498,   0.0998,   0.3912,   0.0258,   0.0282,   0.0261,   0.0088
A36107,1985,   1,   1.0018,   0.1167,   0.0445,   0.4622,   0.0270,   0.0091,   0.0084,   0.0028
A36107,1985,   2,   1.2882,   0.1375,   0.0448,   0.4744,   0.0388,   0.0117,   0.0108,   0.0036
A36107,1985,   3,   2.7482,   0.3457,   0.1711,   0.5858,   0.0736,   0.0249,   0.0230,   0.0078
A36107,1985,   4,   1.7854,   0.2404,   0.1780,   0.4502,   0.0871,   0.0324,   0.0299,   0.0101
A36107,1985,   5,   2.5353,   0.3309,   0.2413,   0.4918,   0.0948,   0.0460,   0.0425,   0.0144
A36107,1985,   6,   2.7810,   0.2812,   0.2097,   0.5730,   0.2164,   0.0504,   0.0466,   0.0158
A36107,1985,   7,   3.7334,   0.4457,   0.1979,   0.5374,   0.2463,   0.0338,   0.0313,   0.0106
A36107,1985,   8,   3.1130,   0.4401,   0.2209,   0.4784,   0.2098,   0.0282,   0.0261,   0.0088
A36107,1985,   9,   3.9254,   0.2951,   0.1305,   0.5451,   0.1099,   0.0356,   0.0329,   0.0111
A36107,1985,  10,   2.2202,   0.2506,   0.1256,   0.4728,   0.0945,   0.0201,   0.0186,   0.0063
A36107,1985,  11,   5.0558,   0.3618,   0.1461,   0.4057,   0.0607,   0.0458,   0.0424,   0.0143
A36107,1985,  12,   2.2220,   0.2213,   0.0783,   0.3840,   0.0257,   0.0201,   0.0186,   0.0063
A36107,1986,   1,   2.0618,   0.1831,   0.0633,   0.4536,   0.0269,   0.0187,   0.0173,   0.0058
A36107,1986,   2,   3.1397,   0.3254,   0.1148,   0.4655,   0.0386,   0.0285,   0.0263,   0.0089
A36107,1986,   3,   2.6962,   0.3105,   0.1553,   0.5748,   0.0732,   0.0244,   0.0226,   0.0076
A36107,1986,   4,   3.1103,   0.3467,   0.2067,   0.4417,   0.0866,   0.0564,   0.0522,   0.0176
A36107,1986,   5,   3.1925,   0.3443,   0.2754,   0.4826,   0.0942,   0.0579,   0.0535,   0.0181
A36107,1986,   6,   4.6289,   0.5469,   0.3697,   0.5623,   0.2151,   0.0839,   0.0776,   0.0262
A36107,1986,   7,   5.7122,   0.5950,   0.2903,   0.5273,   0.2449,   0.0518,   0.0479,   0.0162
A36107,1986,   8,   3.6103,   0.4898,   0.2247,   0.4695,   0.2086,   0.0327,   0.0303,   0.0102
A36107,1986,   9,   2.5322,   0.3472,   0.1669,   0.5349,   0.1093,   0.0230,   0.0212,   0.0072
A36107,1986,  10,   2.8899,   0.3432,   0.1757,   0.4640,   0.0940,   0.0262,   0.0242,   0.0082
A36107,1986,  11,   4.8474,   0.3972,   0.1626,   0.3981,   0.0604,   0.0439,   0.0406,   0.0137
A36107,1986,  12,   2.2937,   0.1886,   0.0601,   0.3768,   0.0255,   0.0208,   0.0192,   0.0065
A36107,1987,   1,   3.0931,   0.2725,   0.0869,   0.4449,   0.0267,   0.0280,   0.0259,   0.0088
A36107,1987,   2,   0.6020,   0.0663,   0.0265,   0.4566,   0.0384,   0.0055,   0.0050,   0.0017
A36107,1987,   3,   1.3818,   0.1527,   0.0646,   0.5638,   0.0728,   0.0125,   0.0116,   0.0039
A36107,1987,   4,   4.7499,   0.4817,   0.2782,   0.4333,   0.0861,   0.0861,   0.0797,   0.0269
A36107,1987,   5,   2.2632,   0.3015,   0.2101,   0.4734,   0.0936,   0.0410,   0.0380,   0.0128
A36107,1987,   6,   4.0113,   0.5184,   0.3464,   0.5516,   0.2138,   0.0727,   0.0673,   0.0227
A36107,1987,   7,   4.9403,   0.5129,   0.2429,   0.5172,   0.2434,   0.0448,   0.0414,   0.0140
A36107,1987,   8,   3.6195,   0.3660,   0.1818,   0.4605,   0.2074,   0.0328,   0.0303,   0.0103
A36107,1987,   9,   5.0871,   0.4612,   0.2092,   0.5247,   0.1086,   0.0461,   0.0427,   0.0144
A36107,1987,  10,   2.6061,   0.2578,   0.1300,   0.4551,   0.0934,   0.0236,   0.0219,   0.0074
A36107,1987,  11,   2.0305,   0.1678,   0.0964,   0.3905,   0.0600,   0.0184,   0.0170,   0.0058
A36107,1987,  12,   1.9562,   0.1717,   0.0714,   0.3696,   0.0254,   0.0177,   0.0164,   0.0055
A36107,1988,   1,   1.3937,   0.1449,   0.0516,   0.4363,   0.0266,   0.0126,   0.0117,   0.0039
A36107,1988,   2,   2.7966,   0.2850,   0.1098,   0.4477,   0.0381,   0.0253,   0.0234,   0.0079
A36107,1988,   3,   1.5116,   0.2148,   0.1335,   0.5528,   0.0723,   0.0137,   0.0127,   0.0043
A36107,1988,   4,   2.6886,   0.3202,   0.2055,   0.4249,   0.0856,   0.0487,   0.0451,   0.0152
A36107,1988,   5,   3.5682,   0.3441,   0.1817,   0.4642,   0.0931,   0.0647,   0.0598,   0.0202
A36107,1988,   6,   1.5145,   0.1481,   0.1351,   0.5408,   0.2126,   0.0275,   0.0254,   0.0086
A36107,1988,   7,   5.7782,   0.5555,   0.2428,   0.5072,   0.2420,   0.0524,   0.0484,   0.0164
A36107,1988,   8,   5.3834,   0.5300,   0.2497,   0.4516,   0.2062,   0.0488,   0.0451,   0.0152
A36107,1988,   9,   2.1916,   0.1740,   0.0850,   0.5145,   0.1080,   0.0199,   0.0184,   0.0062
A36107,1988,  10,   2.7467,   0.1880,   0.0813,   0.4463,   0.0929,   0.0249,   0.0230,   0.0078
A36107,1988,  11,   2.8559,   0.2489,   0.1078,   0.3829,   0.0597,   0.0259,   0.0239,   0.0081
A36107,1988,  12,   1.2687,   0.1150,   0.0438,   0.3624,   0.0253,   0.0115,   0.0106,   0.0036
A36107,1989,   1,   1.2364,   0.1331,   0.0516,   0.4276,   0.0264,   0.0112,   0.0104,   0.0035
A36107,1989,   2,   1.8596,   0.1871,   0.0769,   0.4388,   0.0379,   0.0169,   0.0156,   0.0053
A36107,1989,   3,   3.5496,   0.3443,   0.1874,   0.5419,   0.0719,   0.0322,   0.0298,   0.0101
A36107,1989,   4,   1.6597,   0.1659,   0.1186,   0.4164,   0.0851,   0.0301,   0.0278,   0.0094
A36107,1989,   5,   7.0512,   0.5819,   0.3752,   0.4549,   0.0925,   0.1278,   0.1182,   0.0399
A36107,1989,   6,   5.6668,   0.5460,   0.3624,   0.5301,   0.2113,   0.1027,   0.0950,   0.0321
A36107,1989,   7,   2.7655,   0.3063,   0.1531,   0.4971,   0.2406,   0.0251,   0.0232,   0.0078
A36107,1989,   8,   2.8177,   0.2864,   0.1540,   0.4426,   0.2049,   0.0255,   0.0236,   0.0080
A36107,1989,   9,   5.3564,   0.2991,   0.1370,   0.5043,   0.1073,   0.0486,   0.0449,   0.0152
A36107,1989,  10,   3.1615,   0.2267,   0.1235,   0.4374,   0.0923,   0.0287,   0.0265,   0.0090
A36107,1989,  11,   2.8687,   0.2716,   0.1704,   0.3753,   0.0593,   0.0260,   0.0241,   0.0081
A36107,1989,  12,   1.3463,   0.1615,   0.0659,   0.3552,   0.0251,   0.0122,   0.0113,   0.0038
A36107,1990,   1,   2.7945,   0.2464,   0.1101,   0.4189,   0.0263,   0.0253,   0.0234,   0.0079
A36107,1990,   2,   3.4104,   0.2655,   0.1221,   0.4299,   0.0377,   0.0309,   0.0286,   0.0097
A36107,1990,   3,   1.5004,   0.2178,   0.1379,   0.5309,   0.0715,   0.0136,   0.0126,   0.0043
A36107,1990,   4,   2.8407,   0.3959,   0.2536,   0.4080,   0.0846,   0.0515,   0.0476,   0.0161
A36107,1990,   5,   5.3109,   0.5102,   0.3586,   0.4457,   0.0920,   0.0963,   0.0891,   0.0301
A36107,1990,   6,   2.5982,   0.3377,   0.2503,   0.5194,   0.2101,   0.0471,   0.0436,   0.0147
A36107,1990,   7,   3.6229,   0.3748,   0.1990,   0.4870,   0.2391,   0.0328,   0.0304,   0.0103
A36107,1990,   8,   4.5102,   0.5032,   0.2504,   0.4336,   0.2037,   0.0409,   0.0378,   0.0128
A36107,1990,   9,   3.0568,   0.2980,   0.1562,   0.4941,   0.1067,   0.0277,   0.0256,   0.0087
A36107,1990,  10,   7.9097,   0.4490,   0.2485,   0.4285,   0.0918,   0.0717,   0.0663,   0.0224
A36107,1990,  11,   3.1493,   0.2235,   0.1071,   0.3677,   0.0590,   0.0285,   0.0264,   0.0089
A36107,1990,  12,   4.8244,   0.3238,   0.1226,   0.3480,   0.0250,   0.0437,   0.0405,   0.0137
A36107,1991,   1,   2.1302,   0.1763,   0.0577,   0.4103,   0.0261,   0.0193,   0.0179,   0.0060
A36107,1991,   2,   1.6765,   0.1657,   0.0556,   0.4210,   0.0375,   0.0152,   0.0141,   0.0047
A36107,1991,   3,   3.6126,   0.4409,   0.2221,   0.5199,   0.0711,   0.0327,   0.0303,   0.0102
A36107,1991,   4,   3.7029,   0.3691,   0.2164,   0.3996,   0.0841,   0.0671,   0.0621,   0.0210
A36107,1991,   5,   1.4700,   0.1891,   0.1358,   0.4365,   0.0914,   0.0267,   0.0247,   0.0083
A36107,1991,   6,   1.5125,   0.1697,   0.1181,   0.5086,   0.2088,   0.0274,   0.0254,   0.0086
A36107,1991,   7,   2.2825,   0.2860,   0.1416,   0.4770,   0.2377,   0.0207,   0.0191,   0.0065
A36107,1991,   8,   3.2602,   0.3608,   0.1641,   0.4247,   0.2025,   0.0296,   0.0273,   0.0092
A36107,1991,   9,   2.8207,   0.2596,   0.1336,   0.4838,   0.1061,   0.0256,   0.0237,   0.0080
A36107,1991,  10,   1.7588,   0.2051,   0.1151,   0.4197,   0.0912,   0.0159,   0.0147,   0.0050
A36107,1991,  11,   4.1581,   0.2397,   0.1017,   0.3601,   0.0586,   0.0377,   0.0349,   0.0118
A36107,1991,  12,   2.8175,   0.2330,   0.0871,   0.3409,   0.0248,   0.0255,   0.0236,   0.0080
A36107,1992,   1,   1.8495,   0.1751,   0.0648,   0.4016,   0.0259,   0.0168,   0.0155,   0.0052
A36107,1992,   2,   1.7778,   0.2215,   0.0996,   0.4122,   0.0372,   0.0161,   0.0149,   0.0050
A36107,1992,   3,   3.6981,   0.3860,   0.2116,   0.5090,   0.0706,   0.0335,   0.0310,   0.0105
A36107,1992,   4,   2.9749,   0.3889,   0.2745,   0.3911,   0.0836,   0.0539,   0.0499,   0.0169
A36107,1992,   5,   4.3437,   0.4451,   0.3040,   0.4273,   0.0909,   0.0787,   0.0728,   0.0246
A36107,1992,   6,   2.7030,   0.2183,   0.1428,   0.4979,   0.2076,   0.0490,   0.0453,   0.0153
A36107,1992,   7,   7.1160,   0.6615,   0.3550,   0.4669,   0.2363,   0.0645,   0.0597,   0.0202
A36107,1992,   8,   3.2183,   0.3246,   0.1817,   0.4157,   0.2013,   0.0292,   0.0270,   0.0091
A36107,1992,   9,   4.2196,   0.3133,   0.1821,   0.4736,   0.1054,   0.0382,   0.0354,   0.0120
A36107,1992,  10,   3.5358,   0.2600,   0.1385,   0.4108,   0.0907,   0.0321,   0.0296,   0.0100
A36107,1992,  11,   3.9979,   0.3189,   0.1729,   0.3525,   0.0583,   0.0362,   0.0335,   0.0113
A36107,1992,  12,   3.0343,   0.2380,   0.0927,   0.3337,   0.0247,   0.0275,   0.0254,   0.0086
A36107,1993,   1,   1.8073,   0.1832,   0.0587,   0.3930,   0.0258,   0.0164,   0.0152,   0.0051
A36107,1993,   2,   1.8764,   0.1307,   0.0388,   0.4033,   0.0370,   0.0170,   0.0157,   0.0053
A36107,1993,   3,   4.4455,   0.3882,   0.1384,   0.4980,   0.0702,   0.0403,   0.0373,   0.0126
A36107,1993,   4,   7.7616,   0.4875,   0.3200,   0.3827,   0.0831,   0.1407,   0.1302,   0.0440
A36107,1993,   5,   1.5038,   0.1509,   0.1119,   0.4181,   0.0903,   0.0273,   0.0252,   0.0085
A36107,1993,   6,   4.4893,   0.5474,   0.3318,   0.4872,   0.2063,   0.0814,   0.0753,   0.0254
A36107,1993,   7,   2.1731,   0.2704,   0.1383,   0.4568,   0.2348,   0.0197,   0.0182,   0.0062
A36107,1993,   8,   3.8316,   0.3929,   0.1779,   0.4067,   0.2001,   0.0347,   0.0321,   0.0109
A36107,1993,   9,   4.4897,   0.4921,   0.2476,   0.4634,   0.1048,   0.0407,   0.0376,   0.0127
A36107,1993,  10,   2.8038,   0.3230,   0.1601,   0.4020,   0.0901,   0.0254,   0.0235,   0.0079
A36107,1993,  11,   4.3698,   0.2451,   0.1130,   0.3449,   0.0579,   0.0396,   0.0366,   0.0124
A36107,1993,  12,   2.8647,   0.2130,   0.0662,   0.3265,   0.0245,   0.0260,   0.0240,   0.0081
A36107,1994,   1,   3.7899,   0.2561,   0.0894,   0.3843,   0.0256,   0.0344,   0.0318,   0.0107
A36107,1994,   2,   1.9037,   0.1370,   0.0650,   0.3944,   0.0368,   0.0173,   0.0160,   0.0054
A36107,1994,   3,   5.3966,   0.4004,   0.1702,   0.4870,   0.0698,   0.0489,   0.0452,   0.0153
A36107,1994,   4,   2.9689,   0.3656,   0.2988,   0.3743,   0.0826,   0.0538,   0.0498,   0.0168
A36107,1994,   5,   2.8396,   0.3342,   0.2541,   0.4089,   0.0898,   0.0515,   0.0476,   0.0161
A36107,1994,   6,   7.6154,   0.6495,   0.5941,   0.4764,   0.2050,   0.1381,   0.1277,   0.0431
A36107,1994,   7,   4.5693,   0.4841,   0.2544,   0.4468,   0.2334,   0.0414,   0.0383,   0.0129
A36107,1994,   8,   7.6640,   0.6156,   0.3370,   0.3978,   0.1988,   0.0695,   0.0643,   0.0217
A36107,1994,   9,   4.3588,   0.2237,   0.1162,   0.4532,   0.1042,   0.0395,   0.0365,   0.0123
A36107,1994,  10,   1.3043,   0.0882,   0.0556,   0.3931,   0.0896,   0.0118,   0.0109,   0.0037
A36107,1994,  11,   3.3399,   0.1959,   0.1073,   0.3373,   0.0576,   0.0303,   0.0280,   0.0095
A36107,1994,  12,   2.6588,   0.1514,   0.0661,   0.3193,   0.0244,   0.0241,   0.0223,   0.0075
A36107,1995,   1,   2.6568,   0.1965,   0.0888,   0.3756,   0.0255,   0.0241,   0.0223,   0.0075
A36107,1995,   2,   1.9220,   0.2223,   0.0999,   0.3855,   0.0366,   0.0174,   0.0161,   0.0054
