seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51036,1984,  44.2988,   2.6388,   1.3370,   7.7791,   1.2004,   0.5158,   0.4771,   0.1612
A51036,1985,  49.9493,   2.7764,   1.3071,   7.6651,   1.2042,   0.5153,   0.4767,   0.1610
A51036,1986,  36.4128,   2.6733,   1.3317,   7.5511,   1.2080,   0.3789,   0.3505,   0.1184
A51036,1987,  41.9118,   2.8883,   1.4886,   7.4372,   1.2119,   0.5041,   0.4663,   0.1575
A51036,1988,  36.2629,   2.4244,   1.1955,   7.3232,   1.2157,   0.4131,   0.3821,   0.1291
A51036,1989,  55.3405,   3.3460,   1.9309,   7.2092,   1.2195,   0.6335,   0.5860,   0.1980
A51036,1990,  41.6849,   2.3740,   1.5464,   7.0953,   1.2234,   0.4766,   0.4408,   0.1489
A51036,1991,  37.7594,   2.3350,   1.2658,   6.9813,   1.2272,   0.4019,   0.3718,   0.1256
A51036,1992,  43.6864,   2.5128,   1.3935,   6.8673,   1.2310,   0.4916,   0.4548,   0.1536
A51036,1993,  44.6822,   2.8469,   1.7704,   6.7533,   1.2348,   0.5168,   0.4780,   0.1615
A51036,1994,  46.2695,   2.4909,   1.6707,   6.6394,   1.2387,   0.4894,   0.4527,   0.1530
A51036,1995,  39.6475,   2.3757,   1.4815,   6.5254,   1.2425,   0.4550,   0.4208,   0.1422
A51036,1996,  58.3040,   3.4160,   2.1077,   6.4114,   1.2463,   0.6296,   0.5824,   0.1968
A51036,1997,  39.6329,   2.3657,   1.4818,   6.2974,   1.2502,   0.4311,   0.3988,   0.1347
A51036,1998,  47.7859,   2.7500,   1.6089,   6.1835,   1.2540,   0.5450,   0.5042,   0.1703
A51036,1999,  56.2148,   2.3261,   1.4763,   6.0695,   1.2578,   0.5959,   0.5512,   0.1862
A51036,2000,  46.9741,   2.6775,   1.5572,   5.9555,   1.2616,   0.5542,   0.5126,   0.1732
A51036,2001,  33.7884,   1.8632,   1.2703,   5.8415,   1.2655,   0.3969,   0.3672,   0.1240
A51036,2002,  42.4893,   2.0892,   1.4519,   5.7276,   1.2693,   0.4666,   0.4316,   0.1458
A51036,2003,  68.8992,   3.0435,   2.4738,   5.6136,   1.2731,   0.7801,   0.7216,   0.2438
A51036,2004,  59.2078,   2.4634,   1.9651,   5.4996,   1.2770,   0.6882,   0.6366,   0.2151
A51036,2005,  40.9940,   1.8270,   1.4674,   5.3857,   1.2808,   0.4460,   0.4125,   0.1394
