seg,year,month,day,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51053,1984,   1,  21,   0.0000,   0.0000,   0.0000,   0.0175,   0.0007,   0.0000,   0.0000,   0.0000
A51053,1984,   1,  22,   0.0000,   0.0000,   0.0000,   0.0175,   0.0007,   0.0000,   0.0000,   0.0000
A51053,1984,   1,  23,   0.0000,   0.0000,   0.0000,   0.0175,   0.0007,   0.0000,   0.0000,   0.0000
A51053,1984,   1,  24,   0.0640,   0.0018,   0.0005,   0.0175,   0.0007,   0.0006,   0.0005,   0.0002
A51053,1984,   1,  25,   0.6766,   0.0167,   0.0082,   0.0175,   0.0007,   0.0061,   0.0057,   0.0019
A51053,1984,   1,  26,   0.0000,   0.0000,   0.0000,   0.0175,   0.0007,   0.0000,   0.0000,   0.0000
A51053,1984,   1,  27,   0.0000,   0.0000,   0.0000,   0.0175,   0.0007,   0.0000,   0.0000,   0.0000
A51053,1984,   1,  28,   0.0004,   0.0000,   0.0000,   0.0175,   0.0007,   0.0000,   0.0000,   0.0000
A51053,1984,   1,  29,   0.0002,   0.0000,   0.0000,   0.0175,   0.0007,   0.0000,   0.0000,   0.0000
A51053,1984,   1,  30,   0.0003,   0.0000,   0.0000,   0.0175,   0.0007,   0.0000,   0.0000,   0.0000
A51053,1984,   1,  31,   0.1947,   0.0119,   0.0084,   0.0175,   0.0007,   0.0018,   0.0016,   0.0006
A51053,1984,   2,   1,   0.0000,   0.0000,   0.0000,   0.0192,   0.0013,   0.0000,   0.0000,   0.0000
A51053,1984,   2,   2,   0.0000,   0.0000,   0.0000,   0.0192,   0.0013,   0.0000,   0.0000,   0.0000
A51053,1984,   2,   3,   0.0059,   0.0001,   0.0000,   0.0192,   0.0013,   0.0001,   0.0000,   0.0000
A51053,1984,   2,   4,   0.4473,   0.0202,   0.0148,   0.0192,   0.0013,   0.0041,   0.0038,   0.0013
A51053,1984,   2,   5,   0.2862,   0.0146,   0.0098,   0.0192,   0.0013,   0.0026,   0.0024,   0.0008
A51053,1984,   2,   6,   0.1960,   0.0113,   0.0067,   0.0192,   0.0013,   0.0018,   0.0016,   0.0006
A51053,1984,   2,   7,   0.1346,   0.0076,   0.0045,   0.0192,   0.0013,   0.0012,   0.0011,   0.0004
A51053,1984,   2,   8,   0.0000,   0.0000,   0.0000,   0.0192,   0.0013,   0.0000,   0.0000,   0.0000
A51053,1984,   2,   9,   0.0000,   0.0000,   0.0000,   0.0192,   0.0013,   0.0000,   0.0000,   0.0000
A51053,1984,   2,  10,   0.0000,   0.0000,   0.0000,   0.0192,   0.0013,   0.0000,   0.0000,   0.0000
A51053,1984,   2,  11,   0.0510,   0.0022,   0.0020,   0.0192,   0.0013,   0.0005,   0.0004,   0.0001
A51053,1984,   2,  12,   0.1090,   0.0050,   0.0058,   0.0192,   0.0013,   0.0010,   0.0009,   0.0003
A51053,1984,   2,  13,   0.0002,   0.0000,   0.0000,   0.0192,   0.0013,   0.0000,   0.0000,   0.0000
A51053,1984,   2,  14,   2.1895,   0.0317,   0.0243,   0.0192,   0.0013,   0.0198,   0.0184,   0.0062
A51053,1984,   2,  15,   0.4147,   0.0082,   0.0061,   0.0192,   0.0013,   0.0038,   0.0035,   0.0012
A51053,1984,   2,  16,   0.0002,   0.0000,   0.0000,   0.0192,   0.0013,   0.0000,   0.0000,   0.0000
A51053,1984,   2,  17,   0.0027,   0.0000,   0.0000,   0.0192,   0.0013,   0.0000,   0.0000,   0.0000
A51053,1984,   2,  18,   0.0558,   0.0018,   0.0013,   0.0192,   0.0013,   0.0005,   0.0005,   0.0002
A51053,1984,   2,  19,   0.0000,   0.0000,   0.0000,   0.0192,   0.0013,   0.0000,   0.0000,   0.0000
A51053,1984,   2,  20,   0.0000,   0.0000,   0.0000,   0.0192,   0.0013,   0.0000,   0.0000,   0.0000
A51053,1984,   2,  21,   0.0000,   0.0000,   0.0000,   0.0192,   0.0013,   0.0000,   0.0000,   0.0000
A51053,1984,   2,  22,   0.0004,   0.0000,   0.0000,   0.0192,   0.0013,   0.0000,   0.0000,   0.0000
A51053,1984,   2,  23,   0.5388,   0.0293,   0.0132,   0.0192,   0.0013,   0.0049,   0.0045,   0.0015
A51053,1984,   2,  24,   0.7170,   0.0248,   0.0077,   0.0192,   0.0013,   0.0065,   0.0060,   0.0020
A51053,1984,   2,  25,   0.0000,   0.0000,   0.0000,   0.0192,   0.0013,   0.0000,   0.0000,   0.0000
A51053,1984,   2,  26,   0.0004,   0.0000,   0.0000,   0.0192,   0.0013,   0.0000,   0.0000,   0.0000
A51053,1984,   2,  27,   0.0586,   0.0022,   0.0011,   0.0192,   0.0013,   0.0005,   0.0005,   0.0002
A51053,1984,   2,  28,   0.4862,   0.0132,   0.0046,   0.0192,   0.0013,   0.0044,   0.0041,   0.0014
A51053,1984,   2,  29,   0.0086,   0.0002,   0.0002,   0.0192,   0.0013,   0.0001,   0.0001,   0.0000
A51053,1984,   3,   1,   0.0000,   0.0000,   0.0000,   0.0214,   0.0022,   0.0000,   0.0000,   0.0000
A51053,1984,   3,   2,   0.0000,   0.0000,   0.0000,   0.0214,   0.0022,   0.0000,   0.0000,   0.0000
A51053,1984,   3,   3,   0.0000,   0.0000,   0.0000,   0.0214,   0.0022,   0.0000,   0.0000,   0.0000
A51053,1984,   3,   4,   0.0000,   0.0000,   0.0000,   0.0214,   0.0022,   0.0000,   0.0000,   0.0000
A51053,1984,   3,   5,   0.1322,   0.0056,   0.0031,   0.0214,   0.0022,   0.0012,   0.0011,   0.0004
A51053,1984,   3,   6,   1.8934,   0.0861,   0.0531,   0.0214,   0.0022,   0.0172,   0.0159,   0.0054
A51053,1984,   3,   7,   0.2477,   0.0136,   0.0056,   0.0214,   0.0022,   0.0022,   0.0021,   0.0007
A51053,1984,   3,   8,   0.0003,   0.0000,   0.0000,   0.0214,   0.0022,   0.0000,   0.0000,   0.0000
A51053,1984,   3,   9,   0.2645,   0.0134,   0.0069,   0.0214,   0.0022,   0.0024,   0.0022,   0.0007
A51053,1984,   3,  10,   0.0000,   0.0000,   0.0000,   0.0214,   0.0022,   0.0000,   0.0000,   0.0000
A51053,1984,   3,  11,   0.0000,   0.0000,   0.0000,   0.0214,   0.0022,   0.0000,   0.0000,   0.0000
A51053,1984,   3,  12,   0.0000,   0.0000,   0.0000,   0.0214,   0.0022,   0.0000,   0.0000,   0.0000
A51053,1984,   3,  13,   0.2946,   0.0318,   0.0095,   0.0214,   0.0022,   0.0027,   0.0025,   0.0008
A51053,1984,   3,  14,   0.8312,   0.0582,   0.0198,   0.0214,   0.0022,   0.0075,   0.0070,   0.0024
A51053,1984,   3,  15,   0.0000,   0.0000,   0.0000,   0.0214,   0.0022,   0.0000,   0.0000,   0.0000
A51053,1984,   3,  16,   0.0000,   0.0000,   0.0000,   0.0214,   0.0022,   0.0000,   0.0000,   0.0000
A51053,1984,   3,  17,   0.0000,   0.0000,   0.0000,   0.0214,   0.0022,   0.0000,   0.0000,   0.0000
A51053,1984,   3,  18,   0.0000,   0.0000,   0.0000,   0.0214,   0.0022,   0.0000,   0.0000,   0.0000
A51053,1984,   3,  19,   0.0503,   0.0025,   0.0012,   0.0214,   0.0022,   0.0005,   0.0004,   0.0001
A51053,1984,   3,  20,   0.0590,   0.0040,   0.0018,   0.0214,   0.0022,   0.0005,   0.0005,   0.0002
A51053,1984,   3,  21,   0.3820,   0.0220,   0.0139,   0.0214,   0.0022,   0.0035,   0.0032,   0.0011
A51053,1984,   3,  22,   0.0048,   0.0001,   0.0000,   0.0214,   0.0022,   0.0000,   0.0000,   0.0000
A51053,1984,   3,  23,   0.0000,   0.0000,   0.0000,   0.0214,   0.0022,   0.0000,   0.0000,   0.0000
A51053,1984,   3,  24,   0.1113,   0.0032,   0.0015,   0.0214,   0.0022,   0.0010,   0.0009,   0.0003
A51053,1984,   3,  25,   0.4703,   0.0238,   0.0167,   0.0214,   0.0022,   0.0043,   0.0039,   0.0013
A51053,1984,   3,  26,   0.8762,   0.0379,   0.0201,   0.0214,   0.0022,   0.0079,   0.0073,   0.0025
A51053,1984,   3,  27,   0.0048,   0.0002,   0.0001,   0.0214,   0.0022,   0.0000,   0.0000,   0.0000
A51053,1984,   3,  28,   0.4484,   0.0183,   0.0081,   0.0214,   0.0022,   0.0041,   0.0038,   0.0013
A51053,1984,   3,  29,   1.4712,   0.0405,   0.0170,   0.0214,   0.0022,   0.0133,   0.0123,   0.0042
A51053,1984,   3,  30,   0.0074,   0.0000,   0.0000,   0.0214,   0.0022,   0.0001,   0.0001,   0.0000
A51053,1984,   3,  31,   0.0000,   0.0000,   0.0000,   0.0214,   0.0022,   0.0000,   0.0000,   0.0000
A51053,1984,   4,   1,   0.0000,   0.0000,   0.0000,   0.0210,   0.0034,   0.0000,   0.0000,   0.0000
A51053,1984,   4,   2,   0.0000,   0.0000,   0.0000,   0.0210,   0.0034,   0.0000,   0.0000,   0.0000
A51053,1984,   4,   3,   0.0000,   0.0000,   0.0000,   0.0210,   0.0034,   0.0000,   0.0000,   0.0000
A51053,1984,   4,   4,   0.2871,   0.0107,   0.0070,   0.0210,   0.0034,   0.0052,   0.0048,   0.0016
A51053,1984,   4,   5,   0.7975,   0.0439,   0.0343,   0.0210,   0.0034,   0.0145,   0.0134,   0.0045
A51053,1984,   4,   6,   0.0036,   0.0002,   0.0001,   0.0210,   0.0034,   0.0001,   0.0001,   0.0000
A51053,1984,   4,   7,   0.0000,   0.0000,   0.0000,   0.0210,   0.0034,   0.0000,   0.0000,   0.0000
A51053,1984,   4,   8,   0.0000,   0.0000,   0.0000,   0.0210,   0.0034,   0.0000,   0.0000,   0.0000
A51053,1984,   4,   9,   0.0000,   0.0000,   0.0000,   0.0210,   0.0034,   0.0000,   0.0000,   0.0000
A51053,1984,   4,  10,   0.0965,   0.0047,   0.0018,   0.0210,   0.0034,   0.0017,   0.0016,   0.0005
A51053,1984,   4,  11,   0.0000,   0.0000,   0.0000,   0.0210,   0.0034,   0.0000,   0.0000,   0.0000
A51053,1984,   4,  12,   0.0000,   0.0000,   0.0000,   0.0210,   0.0034,   0.0000,   0.0000,   0.0000
A51053,1984,   4,  13,   0.0016,   0.0000,   0.0000,   0.0210,   0.0034,   0.0000,   0.0000,   0.0000
A51053,1984,   4,  14,   0.4130,   0.0282,   0.0286,   0.0210,   0.0034,   0.0075,   0.0069,   0.0023
A51053,1984,   4,  15,   0.5792,   0.0313,   0.0240,   0.0210,   0.0034,   0.0105,   0.0097,   0.0033
A51053,1984,   4,  16,   0.3482,   0.0148,   0.0122,   0.0210,   0.0034,   0.0063,   0.0058,   0.0020
A51053,1984,   4,  17,   0.1658,   0.0107,   0.0099,   0.0210,   0.0034,   0.0030,   0.0028,   0.0009
A51053,1984,   4,  18,   0.0016,   0.0000,   0.0000,   0.0210,   0.0034,   0.0000,   0.0000,   0.0000
A51053,1984,   4,  19,   0.0001,   0.0000,   0.0000,   0.0210,   0.0034,   0.0000,   0.0000,   0.0000
A51053,1984,   4,  20,   0.0491,   0.0021,   0.0015,   0.0210,   0.0034,   0.0009,   0.0008,   0.0003
A51053,1984,   4,  21,   0.0003,   0.0000,   0.0000,   0.0210,   0.0034,   0.0000,   0.0000,   0.0000
A51053,1984,   4,  22,   0.2543,   0.0406,   0.0226,   0.0210,   0.0034,   0.0046,   0.0043,   0.0014
A51053,1984,   4,  23,   1.6066,   0.1252,   0.0688,   0.0210,   0.0034,   0.0291,   0.0269,   0.0091
A51053,1984,   4,  24,   0.0024,   0.0000,   0.0000,   0.0210,   0.0034,   0.0000,   0.0000,   0.0000
A51053,1984,   4,  25,   0.0000,   0.0000,   0.0000,   0.0210,   0.0034,   0.0000,   0.0000,   0.0000
A51053,1984,   4,  26,   0.0000,   0.0000,   0.0000,   0.0210,   0.0034,   0.0000,   0.0000,   0.0000
A51053,1984,   4,  27,   0.0000,   0.0000,   0.0000,   0.0210,   0.0034,   0.0000,   0.0000,   0.0000
A51053,1984,   4,  28,   0.0000,   0.0000,   0.0000,   0.0210,   0.0034,   0.0000,   0.0000,   0.0000
A51053,1984,   4,  29,   0.0000,   0.0000,   0.0000,   0.0210,   0.0034,   0.0000,   0.0000,   0.0000
A51053,1984,   4,  30,   0.0003,   0.0000,   0.0000,   0.0210,   0.0034,   0.0000,   0.0000,   0.0000
A51053,1984,   5,   1,   0.0104,   0.0007,   0.0010,   0.0226,   0.0029,   0.0002,   0.0002,   0.0001
A51053,1984,   5,   2,   0.0000,   0.0000,   0.0000,   0.0226,   0.0029,   0.0000,   0.0000,   0.0000
A51053,1984,   5,   3,   0.0184,   0.0019,   0.0018,   0.0226,   0.0029,   0.0003,   0.0003,   0.0001
A51053,1984,   5,   4,   0.0635,   0.0045,   0.0050,   0.0226,   0.0029,   0.0012,   0.0011,   0.0004
A51053,1984,   5,   5,   0.0122,   0.0009,   0.0007,   0.0226,   0.0029,   0.0002,   0.0002,   0.0001
A51053,1984,   5,   6,   0.1225,   0.0118,   0.0079,   0.0226,   0.0029,   0.0022,   0.0021,   0.0007
A51053,1984,   5,   7,   0.4527,   0.0415,   0.0282,   0.0226,   0.0029,   0.0082,   0.0076,   0.0026
A51053,1984,   5,   8,   0.0294,   0.0022,   0.0013,   0.0226,   0.0029,   0.0005,   0.0005,   0.0002
A51053,1984,   5,   9,   0.3005,   0.0212,   0.0140,   0.0226,   0.0029,   0.0054,   0.0050,   0.0017
A51053,1984,   5,  10,   0.0000,   0.0000,   0.0000,   0.0226,   0.0029,   0.0000,   0.0000,   0.0000
A51053,1984,   5,  11,   0.0000,   0.0000,   0.0000,   0.0226,   0.0029,   0.0000,   0.0000,   0.0000
A51053,1984,   5,  12,   0.0000,   0.0000,   0.0000,   0.0226,   0.0029,   0.0000,   0.0000,   0.0000
A51053,1984,   5,  13,   0.0000,   0.0000,   0.0000,   0.0226,   0.0029,   0.0000,   0.0000,   0.0000
A51053,1984,   5,  14,   0.0000,   0.0000,   0.0000,   0.0226,   0.0029,   0.0000,   0.0000,   0.0000
A51053,1984,   5,  15,   0.0000,   0.0000,   0.0000,   0.0226,   0.0029,   0.0000,   0.0000,   0.0000
A51053,1984,   5,  16,   0.0000,   0.0000,   0.0000,   0.0226,   0.0029,   0.0000,   0.0000,   0.0000
A51053,1984,   5,  17,   0.0000,   0.0000,   0.0000,   0.0226,   0.0029,   0.0000,   0.0000,   0.0000
A51053,1984,   5,  18,   0.0000,   0.0000,   0.0000,   0.0226,   0.0029,   0.0000,   0.0000,   0.0000
A51053,1984,   5,  19,   0.0000,   0.0000,   0.0000,   0.0226,   0.0029,   0.0000,   0.0000,   0.0000
A51053,1984,   5,  20,   0.0000,   0.0000,   0.0000,   0.0226,   0.0029,   0.0000,   0.0000,   0.0000
A51053,1984,   5,  21,   0.0000,   0.0000,   0.0000,   0.0226,   0.0029,   0.0000,   0.0000,   0.0000
A51053,1984,   5,  22,   0.0000,   0.0000,   0.0000,   0.0226,   0.0029,   0.0000,   0.0000,   0.0000
A51053,1984,   5,  23,   0.0006,   0.0000,   0.0001,   0.0226,   0.0029,   0.0000,   0.0000,   0.0000
A51053,1984,   5,  24,   0.5345,   0.0473,   0.0355,   0.0226,   0.0029,   0.0097,   0.0090,   0.0030
A51053,1984,   5,  25,   0.0000,   0.0000,   0.0000,   0.0226,   0.0029,   0.0000,   0.0000,   0.0000
A51053,1984,   5,  26,   0.0002,   0.0000,   0.0000,   0.0226,   0.0029,   0.0000,   0.0000,   0.0000
A51053,1984,   5,  27,   0.0379,   0.0035,   0.0024,   0.0226,   0.0029,   0.0007,   0.0006,   0.0002
A51053,1984,   5,  28,   0.1728,   0.0144,   0.0102,   0.0226,   0.0029,   0.0031,   0.0029,   0.0010
A51053,1984,   5,  29,   0.5087,   0.0188,   0.0174,   0.0226,   0.0029,   0.0092,   0.0085,   0.0029
A51053,1984,   5,  30,   2.5495,   0.1472,   0.0910,   0.0226,   0.0029,   0.0462,   0.0428,   0.0144
A51053,1984,   5,  31,   0.1416,   0.0069,   0.0029,   0.0226,   0.0029,   0.0026,   0.0024,   0.0008
A51053,1984,   6,   1,   0.0009,   0.0000,   0.0000,   0.0182,   0.0036,   0.0000,   0.0000,   0.0000
A51053,1984,   6,   2,   0.0419,   0.0018,   0.0008,   0.0182,   0.0036,   0.0008,   0.0007,   0.0002
A51053,1984,   6,   3,   0.0000,   0.0000,   0.0000,   0.0182,   0.0036,   0.0000,   0.0000,   0.0000
A51053,1984,   6,   4,   0.0000,   0.0000,   0.0000,   0.0182,   0.0036,   0.0000,   0.0000,   0.0000
A51053,1984,   6,   5,   0.0000,   0.0000,   0.0000,   0.0182,   0.0036,   0.0000,   0.0000,   0.0000
A51053,1984,   6,   6,   0.0000,   0.0000,   0.0000,   0.0182,   0.0036,   0.0000,   0.0000,   0.0000
A51053,1984,   6,   7,   0.0374,   0.0042,   0.0032,   0.0182,   0.0036,   0.0007,   0.0006,   0.0002
A51053,1984,   6,   8,   0.0785,   0.0031,   0.0028,   0.0182,   0.0036,   0.0014,   0.0013,   0.0004
A51053,1984,   6,   9,   0.0000,   0.0000,   0.0000,   0.0182,   0.0036,   0.0000,   0.0000,   0.0000
A51053,1984,   6,  10,   0.0000,   0.0000,   0.0000,   0.0182,   0.0036,   0.0000,   0.0000,   0.0000
A51053,1984,   6,  11,   0.0000,   0.0000,   0.0000,   0.0182,   0.0036,   0.0000,   0.0000,   0.0000
A51053,1984,   6,  12,   0.0000,   0.0000,   0.0000,   0.0182,   0.0036,   0.0000,   0.0000,   0.0000
A51053,1984,   6,  13,   0.0000,   0.0000,   0.0000,   0.0182,   0.0036,   0.0000,   0.0000,   0.0000
A51053,1984,   6,  14,   0.0016,   0.0001,   0.0001,   0.0182,   0.0036,   0.0000,   0.0000,   0.0000
A51053,1984,   6,  15,   0.2342,   0.0269,   0.0179,   0.0182,   0.0036,   0.0042,   0.0039,   0.0013
A51053,1984,   6,  16,   0.0923,   0.0103,   0.0062,   0.0182,   0.0036,   0.0017,   0.0015,   0.0005
A51053,1984,   6,  17,   0.0003,   0.0000,   0.0000,   0.0182,   0.0036,   0.0000,   0.0000,   0.0000
A51053,1984,   6,  18,   0.0101,   0.0008,   0.0006,   0.0182,   0.0036,   0.0002,   0.0002,   0.0001
A51053,1984,   6,  19,   0.0002,   0.0000,   0.0000,   0.0182,   0.0036,   0.0000,   0.0000,   0.0000
A51053,1984,   6,  20,   0.0000,   0.0000,   0.0000,   0.0182,   0.0036,   0.0000,   0.0000,   0.0000
A51053,1984,   6,  21,   0.0000,   0.0000,   0.0000,   0.0182,   0.0036,   0.0000,   0.0000,   0.0000
A51053,1984,   6,  22,   0.0000,   0.0000,   0.0000,   0.0182,   0.0036,   0.0000,   0.0000,   0.0000
A51053,1984,   6,  23,   0.0000,   0.0000,   0.0000,   0.0182,   0.0036,   0.0000,   0.0000,   0.0000
A51053,1984,   6,  24,   0.0105,   0.0012,   0.0009,   0.0182,   0.0036,   0.0002,   0.0002,   0.0001
A51053,1984,   6,  25,   0.0406,   0.0040,   0.0032,   0.0182,   0.0036,   0.0007,   0.0007,   0.0002
A51053,1984,   6,  26,   0.0000,   0.0000,   0.0000,   0.0182,   0.0036,   0.0000,   0.0000,   0.0000
A51053,1984,   6,  27,   0.0000,   0.0000,   0.0000,   0.0182,   0.0036,   0.0000,   0.0000,   0.0000
A51053,1984,   6,  28,   0.0248,   0.0035,   0.0025,   0.0182,   0.0036,   0.0004,   0.0004,   0.0001
A51053,1984,   6,  29,   0.4051,   0.0317,   0.0243,   0.0182,   0.0036,   0.0073,   0.0068,   0.0023
A51053,1984,   6,  30,   0.9719,   0.0457,   0.0459,   0.0182,   0.0036,   0.0176,   0.0163,   0.0055
A51053,1984,   7,   1,   0.4694,   0.0279,   0.0098,   0.0193,   0.0041,   0.0043,   0.0039,   0.0013
A51053,1984,   7,   2,   0.0092,   0.0006,   0.0002,   0.0193,   0.0041,   0.0001,   0.0001,   0.0000
A51053,1984,   7,   3,   0.5027,   0.0342,   0.0102,   0.0193,   0.0041,   0.0046,   0.0042,   0.0014
A51053,1984,   7,   4,   0.0000,   0.0000,   0.0000,   0.0193,   0.0041,   0.0000,   0.0000,   0.0000
A51053,1984,   7,   5,   0.0004,   0.0000,   0.0000,   0.0193,   0.0041,   0.0000,   0.0000,   0.0000
A51053,1984,   7,   6,   0.1767,   0.0068,   0.0018,   0.0193,   0.0041,   0.0016,   0.0015,   0.0005
A51053,1984,   7,   7,   0.0353,   0.0017,   0.0005,   0.0193,   0.0041,   0.0003,   0.0003,   0.0001
A51053,1984,   7,   8,   0.2332,   0.0233,   0.0081,   0.0193,   0.0041,   0.0021,   0.0020,   0.0007
A51053,1984,   7,   9,   0.0000,   0.0000,   0.0000,   0.0193,   0.0041,   0.0000,   0.0000,   0.0000
A51053,1984,   7,  10,   0.0048,   0.0005,   0.0001,   0.0193,   0.0041,   0.0000,   0.0000,   0.0000
A51053,1984,   7,  11,   0.0115,   0.0012,   0.0004,   0.0193,   0.0041,   0.0001,   0.0001,   0.0000
A51053,1984,   7,  12,   0.3644,   0.0395,   0.0153,   0.0193,   0.0041,   0.0033,   0.0031,   0.0010
A51053,1984,   7,  13,   0.8879,   0.0939,   0.0371,   0.0193,   0.0041,   0.0080,   0.0074,   0.0025
A51053,1984,   7,  14,   0.0877,   0.0067,   0.0018,   0.0193,   0.0041,   0.0008,   0.0007,   0.0002
A51053,1984,   7,  15,   0.1705,   0.0122,   0.0031,   0.0193,   0.0041,   0.0015,   0.0014,   0.0005
A51053,1984,   7,  16,   0.0068,   0.0004,   0.0001,   0.0193,   0.0041,   0.0001,   0.0001,   0.0000
A51053,1984,   7,  17,   0.0601,   0.0044,   0.0014,   0.0193,   0.0041,   0.0005,   0.0005,   0.0002
A51053,1984,   7,  18,   0.4684,   0.0260,   0.0077,   0.0193,   0.0041,   0.0042,   0.0039,   0.0013
A51053,1984,   7,  19,   0.3692,   0.0232,   0.0075,   0.0193,   0.0041,   0.0033,   0.0031,   0.0010
A51053,1984,   7,  20,   0.0012,   0.0001,   0.0000,   0.0193,   0.0041,   0.0000,   0.0000,   0.0000
A51053,1984,   7,  21,   0.2387,   0.0097,   0.0032,   0.0193,   0.0041,   0.0022,   0.0020,   0.0007
A51053,1984,   7,  22,   0.1377,   0.0062,   0.0019,   0.0193,   0.0041,   0.0012,   0.0012,   0.0004
A51053,1984,   7,  23,   0.1918,   0.0062,   0.0012,   0.0193,   0.0041,   0.0017,   0.0016,   0.0005
A51053,1984,   7,  24,   0.0020,   0.0001,   0.0000,   0.0193,   0.0041,   0.0000,   0.0000,   0.0000
A51053,1984,   7,  25,   0.0355,   0.0025,   0.0006,   0.0193,   0.0041,   0.0003,   0.0003,   0.0001
A51053,1984,   7,  26,   0.0211,   0.0017,   0.0004,   0.0193,   0.0041,   0.0002,   0.0002,   0.0001
A51053,1984,   7,  27,   0.7359,   0.0647,   0.0259,   0.0193,   0.0041,   0.0067,   0.0062,   0.0021
A51053,1984,   7,  28,   0.6712,   0.0554,   0.0198,   0.0193,   0.0041,   0.0061,   0.0056,   0.0019
A51053,1984,   7,  29,   0.4374,   0.0358,   0.0092,   0.0193,   0.0041,   0.0040,   0.0037,   0.0012
A51053,1984,   7,  30,   0.1570,   0.0116,   0.0025,   0.0193,   0.0041,   0.0014,   0.0013,   0.0004
A51053,1984,   7,  31,   0.0006,   0.0000,   0.0000,   0.0193,   0.0041,   0.0000,   0.0000,   0.0000
A51053,1984,   8,   1,   0.0120,   0.0006,   0.0001,   0.0233,   0.0030,   0.0001,   0.0001,   0.0000
A51053,1984,   8,   2,   0.0101,   0.0004,   0.0001,   0.0233,   0.0030,   0.0001,   0.0001,   0.0000
A51053,1984,   8,   3,   0.0047,   0.0001,   0.0000,   0.0233,   0.0030,   0.0000,   0.0000,   0.0000
A51053,1984,   8,   4,   0.6170,   0.0570,   0.0189,   0.0233,   0.0030,   0.0056,   0.0052,   0.0017
A51053,1984,   8,   5,   0.2636,   0.0246,   0.0077,   0.0233,   0.0030,   0.0024,   0.0022,   0.0007
A51053,1984,   8,   6,   0.0080,   0.0002,   0.0000,   0.0233,   0.0030,   0.0001,   0.0001,   0.0000
A51053,1984,   8,   7,   0.0000,   0.0000,   0.0000,   0.0233,   0.0030,   0.0000,   0.0000,   0.0000
A51053,1984,   8,   8,   0.0000,   0.0000,   0.0000,   0.0233,   0.0030,   0.0000,   0.0000,   0.0000
A51053,1984,   8,   9,   0.0988,   0.0072,   0.0026,   0.0233,   0.0030,   0.0009,   0.0008,   0.0003
A51053,1984,   8,  10,   0.3092,   0.0288,   0.0109,   0.0233,   0.0030,   0.0028,   0.0026,   0.0009
A51053,1984,   8,  11,   0.0919,   0.0091,   0.0028,   0.0233,   0.0030,   0.0008,   0.0008,   0.0003
A51053,1984,   8,  12,   0.0338,   0.0031,   0.0007,   0.0233,   0.0030,   0.0003,   0.0003,   0.0001
A51053,1984,   8,  13,   0.0750,   0.0078,   0.0024,   0.0233,   0.0030,   0.0007,   0.0006,   0.0002
A51053,1984,   8,  14,   0.6517,   0.0654,   0.0237,   0.0233,   0.0030,   0.0059,   0.0055,   0.0018
