seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B51017,1984,   1,   1.6325,   0.1062,   0.0391,   0.3724,   0.0119,   0.0148,   0.0137,   0.0046
B51017,1984,   2,   4.9985,   0.1349,   0.0776,   0.3972,   0.0196,   0.0453,   0.0419,   0.0142
B51017,1984,   3,   5.3559,   0.3570,   0.1870,   0.4163,   0.0397,   0.0485,   0.0449,   0.0152
B51017,1984,   4,   4.5150,   0.3499,   0.2096,   0.4886,   0.0418,   0.0819,   0.0757,   0.0256
B51017,1984,   5,   3.7001,   0.2510,   0.1894,   0.4792,   0.0466,   0.0671,   0.0620,   0.0210
B51017,1984,   6,   1.4562,   0.1561,   0.0935,   0.4375,   0.0561,   0.0264,   0.0244,   0.0082
B51017,1984,   7,   6.2777,   0.3722,   0.1653,   0.4455,   0.0804,   0.0569,   0.0526,   0.0178
B51017,1984,   8,   8.3188,   0.4837,   0.2059,   0.4307,   0.0715,   0.0754,   0.0698,   0.0236
B51017,1984,   9,   1.4365,   0.0591,   0.0272,   0.4694,   0.0572,   0.0130,   0.0120,   0.0041
B51017,1984,  10,   4.2446,   0.1806,   0.0845,   0.4445,   0.0238,   0.0385,   0.0356,   0.0120
B51017,1984,  11,   3.8306,   0.1396,   0.0563,   0.3196,   0.0231,   0.0347,   0.0321,   0.0109
B51017,1984,  12,   2.2797,   0.1032,   0.0433,   0.3399,   0.0081,   0.0207,   0.0191,   0.0065
B51017,1985,   1,   2.2102,   0.1287,   0.0435,   0.3675,   0.0119,   0.0200,   0.0185,   0.0063
B51017,1985,   2,   3.1644,   0.1224,   0.0443,   0.3919,   0.0196,   0.0287,   0.0265,   0.0090
B51017,1985,   3,   1.9735,   0.1744,   0.0779,   0.4108,   0.0398,   0.0179,   0.0165,   0.0056
B51017,1985,   4,   1.5787,   0.1568,   0.1106,   0.4822,   0.0419,   0.0286,   0.0265,   0.0089
B51017,1985,   5,   4.8589,   0.4281,   0.2264,   0.4728,   0.0467,   0.0881,   0.0815,   0.0275
B51017,1985,   6,   1.7859,   0.1793,   0.1089,   0.4317,   0.0562,   0.0324,   0.0299,   0.0101
B51017,1985,   7,   6.1476,   0.4915,   0.1844,   0.4396,   0.0805,   0.0557,   0.0515,   0.0174
B51017,1985,   8,   5.1216,   0.4489,   0.1686,   0.4251,   0.0716,   0.0464,   0.0429,   0.0145
B51017,1985,   9,   0.2175,   0.0117,   0.0056,   0.4632,   0.0573,   0.0020,   0.0018,   0.0006
B51017,1985,  10,   2.9841,   0.1730,   0.0689,   0.4386,   0.0238,   0.0270,   0.0250,   0.0085
B51017,1985,  11,  13.1327,   0.2611,   0.0923,   0.3154,   0.0232,   0.1190,   0.1101,   0.0372
B51017,1985,  12,   0.7621,   0.0531,   0.0188,   0.3354,   0.0082,   0.0069,   0.0064,   0.0022
B51017,1986,   1,   1.4362,   0.0917,   0.0386,   0.3626,   0.0119,   0.0130,   0.0120,   0.0041
B51017,1986,   2,   2.7028,   0.2394,   0.0959,   0.3867,   0.0197,   0.0245,   0.0227,   0.0077
B51017,1986,   3,   2.2023,   0.1463,   0.0710,   0.4053,   0.0399,   0.0200,   0.0185,   0.0062
B51017,1986,   4,   1.5145,   0.2240,   0.1744,   0.4758,   0.0420,   0.0275,   0.0254,   0.0086
B51017,1986,   5,   3.7159,   0.3147,   0.1798,   0.4665,   0.0468,   0.0674,   0.0623,   0.0211
B51017,1986,   6,   1.6389,   0.1656,   0.1137,   0.4259,   0.0563,   0.0297,   0.0275,   0.0093
B51017,1986,   7,   2.9580,   0.2591,   0.1049,   0.4338,   0.0807,   0.0268,   0.0248,   0.0084
B51017,1986,   8,   3.8715,   0.3676,   0.1432,   0.4194,   0.0717,   0.0351,   0.0325,   0.0110
B51017,1986,   9,   2.5558,   0.1476,   0.0612,   0.4570,   0.0574,   0.0232,   0.0214,   0.0072
B51017,1986,  10,   1.5394,   0.1226,   0.0561,   0.4328,   0.0239,   0.0140,   0.0129,   0.0044
