43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PL2_5630_0001,0.25158E+00,0.18548E+00,0.16588E+00,0.15269E+00,0.14294E+00,0.13534E+00,0.12850E+00,0.12281E+00,0.11894E+00,0.11533E+00,0.11201E+00,0.10584E+00,0.10132E+00,0.97497E-01,0.94610E-01,0.91529E-01,0.84636E-01,0.78316E-01,0.73091E-01,0.68868E-01,0.64717E-01,0.60019E-01,0.54276E-01,0.48474E-01,0.42758E-01,0.37191E-01,0.33598E-01,0.29722E-01,0.27586E-01,0.25331E-01,0.23075E-01,0.20929E-01,0.18893E-01,0.17995E-01,0.17179E-01,0.16240E-01,0.15497E-01,0.14921E-01,0.13837E-01,0.12044E-01,0.10550E-01,0.83466E-02,0.26195E-02,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PL3_5250_0001,0.10870E-02,0.11535E-03,0.58346E-04,0.35271E-04,0.25018E-04,0.18618E-04,0.14183E-04,0.11859E-04,0.98217E-05,0.84591E-05,0.70938E-05,0.52508E-05,0.41049E-05,0.33629E-05,0.27548E-05,0.22544E-05,0.15196E-05,0.10733E-05,0.77558E-06,0.58428E-06,0.47075E-06,0.41933E-06,0.38438E-06,0.35533E-06,0.32864E-06,0.30485E-06,0.28332E-06,0.26321E-06,0.25703E-06,0.25096E-06,0.24295E-06,0.23662E-06,0.22848E-06,0.22383E-06,0.21867E-06,0.21427E-06,0.20739E-06,0.20119E-06,0.19502E-06,0.18285E-06,0.16859E-06,0.15033E-06,0.95797E-07,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PL3_5360_5250,0.22273E+00,0.16275E+00,0.14173E+00,0.12351E+00,0.11182E+00,0.10197E+00,0.95357E-01,0.88594E-01,0.83916E-01,0.79501E-01,0.74955E-01,0.69151E-01,0.64611E-01,0.61078E-01,0.58392E-01,0.56068E-01,0.51259E-01,0.47302E-01,0.43957E-01,0.41105E-01,0.38864E-01,0.36338E-01,0.33101E-01,0.30062E-01,0.27281E-01,0.24677E-01,0.22534E-01,0.20281E-01,0.19428E-01,0.18784E-01,0.17930E-01,0.16767E-01,0.15575E-01,0.14925E-01,0.14251E-01,0.13535E-01,0.12699E-01,0.11809E-01,0.10944E-01,0.99248E-02,0.88126E-02,0.72527E-02,0.43556E-02,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM0_4640_4820,0.99782E+00,0.46789E+00,0.37449E+00,0.32791E+00,0.29113E+00,0.26956E+00,0.25220E+00,0.23632E+00,0.22546E+00,0.21501E+00,0.20463E+00,0.18814E+00,0.17503E+00,0.16584E+00,0.15683E+00,0.14927E+00,0.13442E+00,0.12047E+00,0.10243E+00,0.85023E-01,0.62034E-01,0.21616E-01,0.23157E-02,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM1_3120_3400,0.65145E+00,0.44733E+00,0.37817E+00,0.34337E+00,0.31784E+00,0.30237E+00,0.28908E+00,0.27913E+00,0.26843E+00,0.26077E+00,0.25511E+00,0.24600E+00,0.23771E+00,0.23055E+00,0.22447E+00,0.21949E+00,0.20894E+00,0.20063E+00,0.19342E+00,0.18687E+00,0.18045E+00,0.17434E+00,0.16811E+00,0.15988E+00,0.15086E+00,0.14217E+00,0.13411E+00,0.12609E+00,0.12283E+00,0.11932E+00,0.11553E+00,0.11159E+00,0.10724E+00,0.10510E+00,0.10334E+00,0.10123E+00,0.99215E-01,0.96951E-01,0.94575E-01,0.92276E-01,0.89900E-01,0.87571E-01,0.66865E-01,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM1_3450_3400,0.57305E+00,0.37001E+00,0.30161E+00,0.26444E+00,0.24275E+00,0.22765E+00,0.21619E+00,0.20688E+00,0.19993E+00,0.19331E+00,0.18830E+00,0.18010E+00,0.17295E+00,0.16780E+00,0.16287E+00,0.15929E+00,0.15149E+00,0.14587E+00,0.14056E+00,0.13450E+00,0.12789E+00,0.12097E+00,0.11445E+00,0.10821E+00,0.10197E+00,0.95972E-01,0.90221E-01,0.84930E-01,0.82831E-01,0.80463E-01,0.77882E-01,0.75493E-01,0.72796E-01,0.71323E-01,0.69670E-01,0.67897E-01,0.65532E-01,0.63029E-01,0.59921E-01,0.57061E-01,0.53757E-01,0.49295E-01,0.36522E-01,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM1_3510_4000,0.18176E+01,0.87694E+00,0.74043E+00,0.67180E+00,0.63289E+00,0.59547E+00,0.56811E+00,0.54585E+00,0.52980E+00,0.51548E+00,0.50381E+00,0.48441E+00,0.46566E+00,0.44668E+00,0.43319E+00,0.41937E+00,0.39213E+00,0.36976E+00,0.35049E+00,0.33343E+00,0.31693E+00,0.30123E+00,0.28529E+00,0.27025E+00,0.25608E+00,0.23666E+00,0.21223E+00,0.18539E+00,0.17271E+00,0.15878E+00,0.14506E+00,0.12918E+00,0.11338E+00,0.10598E+00,0.97742E-01,0.89240E-01,0.79395E-01,0.69724E-01,0.60000E-01,0.48500E-01,0.32766E-01,0.00000E+00,0.00000E+00,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM1_3710_4040,0.69861E+00,0.40063E+00,0.32989E+00,0.29356E+00,0.27069E+00,0.25460E+00,0.24305E+00,0.23206E+00,0.22503E+00,0.21760E+00,0.21082E+00,0.20070E+00,0.19329E+00,0.18627E+00,0.18087E+00,0.17605E+00,0.16698E+00,0.15943E+00,0.15310E+00,0.14462E+00,0.13568E+00,0.12737E+00,0.11892E+00,0.11058E+00,0.10275E+00,0.94329E-01,0.87021E-01,0.79419E-01,0.75094E-01,0.69385E-01,0.63038E-01,0.55997E-01,0.48563E-01,0.45187E-01,0.41118E-01,0.36917E-01,0.31911E-01,0.26449E-01,0.19462E-01,0.93660E-02,0.97028E-04,0.00000E+00,0.00000E+00,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM1_3711_3710,0.95260E-02,0.67234E-03,0.30809E-03,0.20321E-03,0.14639E-03,0.11696E-03,0.96263E-04,0.79724E-04,0.69159E-04,0.59826E-04,0.53069E-04,0.42901E-04,0.36771E-04,0.31388E-04,0.27762E-04,0.24687E-04,0.19136E-04,0.15329E-04,0.12586E-04,0.10290E-04,0.82780E-05,0.66313E-05,0.51658E-05,0.39179E-05,0.29000E-05,0.20455E-05,0.13754E-05,0.88587E-06,0.69306E-06,0.53851E-06,0.40042E-06,0.28504E-06,0.19131E-06,0.15517E-06,0.12200E-06,0.95783E-07,0.70801E-07,0.48354E-07,0.30421E-07,0.18661E-07,0.95244E-08,0.30750E-08,0.00000E+00,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM1_4000_4290,0.65175E+00,0.38270E+00,0.32315E+00,0.29423E+00,0.27575E+00,0.26199E+00,0.25081E+00,0.23980E+00,0.23201E+00,0.22489E+00,0.21899E+00,0.20829E+00,0.20047E+00,0.19288E+00,0.18680E+00,0.18076E+00,0.16999E+00,0.15967E+00,0.15062E+00,0.14187E+00,0.13405E+00,0.12617E+00,0.11843E+00,0.10865E+00,0.98131E-01,0.88248E-01,0.78028E-01,0.67816E-01,0.63308E-01,0.59421E-01,0.55202E-01,0.50043E-01,0.44542E-01,0.41820E-01,0.38779E-01,0.35601E-01,0.31990E-01,0.28282E-01,0.23976E-01,0.19111E-01,0.13051E-01,0.00000E+00,0.00000E+00,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM1_4250_4500,0.76261E+00,0.39461E+00,0.34339E+00,0.31663E+00,0.29846E+00,0.28519E+00,0.27631E+00,0.26756E+00,0.26096E+00,0.25535E+00,0.24913E+00,0.23872E+00,0.23000E+00,0.22378E+00,0.21775E+00,0.21275E+00,0.20215E+00,0.19346E+00,0.18488E+00,0.17492E+00,0.16659E+00,0.15867E+00,0.15133E+00,0.14412E+00,0.13676E+00,0.12978E+00,0.12318E+00,0.11667E+00,0.11411E+00,0.11179E+00,0.10933E+00,0.10676E+00,0.10410E+00,0.10278E+00,0.10134E+00,0.99851E-01,0.97394E-01,0.94670E-01,0.91096E-01,0.87524E-01,0.83766E-01,0.78931E-01,0.67239E-01,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM1_4251_4250,0.17557E-06,0.91165E-07,0.73046E-07,0.58264E-07,0.49924E-07,0.42279E-07,0.37510E-07,0.33361E-07,0.29699E-07,0.26689E-07,0.24468E-07,0.21134E-07,0.18727E-07,0.16824E-07,0.14964E-07,0.13113E-07,0.97390E-08,0.85886E-08,0.75231E-08,0.66839E-08,0.60335E-08,0.51375E-08,0.41170E-08,0.27583E-08,0.18341E-08,0.12154E-08,0.74741E-09,0.56538E-09,0.54781E-09,0.53549E-09,0.52741E-09,0.52253E-09,0.51848E-09,0.51676E-09,0.51518E-09,0.51387E-09,0.51270E-09,0.51143E-09,0.51018E-09,0.50914E-09,0.50822E-09,0.50730E-09,0.50637E-09,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM1_4252_4250,0.59182E-01,0.41088E-06,0.28151E-06,0.21294E-06,0.16836E-06,0.13869E-06,0.11769E-06,0.99965E-07,0.88138E-07,0.77064E-07,0.69353E-07,0.56284E-07,0.46769E-07,0.38057E-07,0.31832E-07,0.27980E-07,0.24774E-07,0.22029E-07,0.19530E-07,0.17081E-07,0.14723E-07,0.12767E-07,0.10848E-07,0.90404E-08,0.73859E-08,0.58438E-08,0.44434E-08,0.32156E-08,0.27285E-08,0.22945E-08,0.18723E-08,0.14979E-08,0.11291E-08,0.94766E-09,0.76157E-09,0.57307E-09,0.37015E-09,0.20428E-09,0.60397E-10,0.12819E-11,0.00000E+00,0.00000E+00,0.00000E+00,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM1_4430_4200,0.95146E+00,0.48364E+00,0.39205E+00,0.34716E+00,0.31748E+00,0.29905E+00,0.28221E+00,0.27061E+00,0.26201E+00,0.25295E+00,0.24540E+00,0.23421E+00,0.22442E+00,0.21777E+00,0.21106E+00,0.20543E+00,0.19156E+00,0.17923E+00,0.16806E+00,0.15834E+00,0.14974E+00,0.14143E+00,0.13305E+00,0.12468E+00,0.11682E+00,0.10957E+00,0.10304E+00,0.93674E-01,0.89355E-01,0.84342E-01,0.78968E-01,0.72756E-01,0.65236E-01,0.61030E-01,0.57199E-01,0.53660E-01,0.49583E-01,0.45588E-01,0.41176E-01,0.35792E-01,0.30184E-01,0.23868E-01,0.00000E+00,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM1_4500_4580,0.33455E+00,0.22017E+00,0.18743E+00,0.17153E+00,0.16043E+00,0.15344E+00,0.14802E+00,0.14345E+00,0.13933E+00,0.13618E+00,0.13308E+00,0.12767E+00,0.12282E+00,0.11884E+00,0.11553E+00,0.11238E+00,0.10583E+00,0.10062E+00,0.96609E-01,0.92541E-01,0.89083E-01,0.85711E-01,0.81219E-01,0.76454E-01,0.71552E-01,0.66982E-01,0.62524E-01,0.58250E-01,0.56538E-01,0.54910E-01,0.53228E-01,0.51407E-01,0.49483E-01,0.48408E-01,0.47269E-01,0.46034E-01,0.44881E-01,0.43210E-01,0.40705E-01,0.37980E-01,0.34633E-01,0.30045E-01,0.19653E-01,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM2_2860_3040,0.13118E+01,0.90827E+00,0.77401E+00,0.70385E+00,0.65699E+00,0.62940E+00,0.60626E+00,0.58298E+00,0.56654E+00,0.55094E+00,0.53776E+00,0.50703E+00,0.48268E+00,0.46181E+00,0.44345E+00,0.42785E+00,0.39362E+00,0.37023E+00,0.35077E+00,0.33476E+00,0.32106E+00,0.30704E+00,0.28863E+00,0.26942E+00,0.24933E+00,0.22908E+00,0.20852E+00,0.18981E+00,0.18261E+00,0.17562E+00,0.16913E+00,0.16260E+00,0.15548E+00,0.15144E+00,0.14684E+00,0.14112E+00,0.13548E+00,0.13007E+00,0.12371E+00,0.11612E+00,0.10839E+00,0.10157E+00,0.79405E-01,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM2_3400_3340,0.16923E+00,0.12586E+00,0.10654E+00,0.93978E-01,0.85320E-01,0.79595E-01,0.75317E-01,0.71533E-01,0.67957E-01,0.65198E-01,0.63084E-01,0.59816E-01,0.57430E-01,0.55322E-01,0.53709E-01,0.52395E-01,0.49521E-01,0.47399E-01,0.45422E-01,0.43433E-01,0.41409E-01,0.39375E-01,0.37511E-01,0.35818E-01,0.34107E-01,0.32351E-01,0.30376E-01,0.27904E-01,0.26811E-01,0.25670E-01,0.24459E-01,0.23168E-01,0.21819E-01,0.21173E-01,0.20602E-01,0.20047E-01,0.19391E-01,0.18673E-01,0.17908E-01,0.17143E-01,0.16321E-01,0.15168E-01,0.11367E-01,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM2_4860_4670,0.98261E+00,0.55011E+00,0.46992E+00,0.42411E+00,0.39045E+00,0.36491E+00,0.34422E+00,0.32710E+00,0.31198E+00,0.30145E+00,0.29145E+00,0.27427E+00,0.25929E+00,0.24719E+00,0.23649E+00,0.22741E+00,0.21006E+00,0.19488E+00,0.18038E+00,0.16627E+00,0.15291E+00,0.14084E+00,0.12957E+00,0.11917E+00,0.10863E+00,0.99884E-01,0.90930E-01,0.81477E-01,0.77391E-01,0.73150E-01,0.68340E-01,0.63063E-01,0.58087E-01,0.55190E-01,0.51730E-01,0.48702E-01,0.45662E-01,0.42204E-01,0.38970E-01,0.35111E-01,0.31431E-01,0.26174E-01,0.12814E-01,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM3_3040_3340,0.84389E-01,0.68328E-01,0.64852E-01,0.62250E-01,0.59915E-01,0.57549E-01,0.54943E-01,0.53047E-01,0.51451E-01,0.49972E-01,0.48611E-01,0.46125E-01,0.43118E-01,0.40733E-01,0.38561E-01,0.36733E-01,0.33323E-01,0.30862E-01,0.28935E-01,0.27305E-01,0.25754E-01,0.24271E-01,0.22812E-01,0.21357E-01,0.20010E-01,0.18601E-01,0.16862E-01,0.14818E-01,0.14046E-01,0.13272E-01,0.12456E-01,0.11655E-01,0.10853E-01,0.10518E-01,0.10208E-01,0.98927E-02,0.96137E-02,0.93452E-02,0.89724E-02,0.85325E-02,0.79856E-02,0.70913E-02,0.51484E-02,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM3_4660_4620,0.60768E+00,0.34431E+00,0.27820E+00,0.24204E+00,0.21799E+00,0.20173E+00,0.18879E+00,0.17961E+00,0.17300E+00,0.16728E+00,0.16201E+00,0.15429E+00,0.14737E+00,0.14110E+00,0.13590E+00,0.13137E+00,0.12245E+00,0.11535E+00,0.10944E+00,0.10442E+00,0.97725E-01,0.91029E-01,0.84753E-01,0.77847E-01,0.71701E-01,0.65855E-01,0.60604E-01,0.55514E-01,0.53373E-01,0.50451E-01,0.46779E-01,0.42412E-01,0.37483E-01,0.34842E-01,0.32400E-01,0.29822E-01,0.26990E-01,0.23110E-01,0.18094E-01,0.11071E-01,0.22168E-04,0.00000E+00,0.00000E+00,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM3_4670_4660,0.74750E+00,0.36260E+00,0.29353E+00,0.26909E+00,0.25236E+00,0.23918E+00,0.22866E+00,0.22119E+00,0.21525E+00,0.21046E+00,0.20544E+00,0.19665E+00,0.18981E+00,0.18373E+00,0.17834E+00,0.17400E+00,0.16543E+00,0.15870E+00,0.15332E+00,0.14875E+00,0.14433E+00,0.13861E+00,0.12915E+00,0.11965E+00,0.11045E+00,0.10184E+00,0.94039E-01,0.86888E-01,0.84044E-01,0.81264E-01,0.78049E-01,0.74620E-01,0.70964E-01,0.68017E-01,0.64972E-01,0.61590E-01,0.57841E-01,0.53966E-01,0.50109E-01,0.45950E-01,0.41282E-01,0.33961E-01,0.18549E-01,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM4_3340_3341,0.69591E+00,0.47763E+00,0.39537E+00,0.34385E+00,0.31501E+00,0.28790E+00,0.26987E+00,0.25631E+00,0.24332E+00,0.23426E+00,0.22649E+00,0.21466E+00,0.20399E+00,0.19530E+00,0.18840E+00,0.18203E+00,0.17052E+00,0.16154E+00,0.15383E+00,0.14717E+00,0.13857E+00,0.12966E+00,0.12075E+00,0.11296E+00,0.10495E+00,0.97658E-01,0.90234E-01,0.83591E-01,0.80925E-01,0.78149E-01,0.75151E-01,0.70528E-01,0.64788E-01,0.62417E-01,0.59549E-01,0.56980E-01,0.54188E-01,0.51043E-01,0.47945E-01,0.44448E-01,0.41370E-01,0.36496E-01,0.25915E-01,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM4_3341_4040,0.38306E+00,0.23364E+00,0.19327E+00,0.16819E+00,0.15342E+00,0.14182E+00,0.13345E+00,0.12723E+00,0.12141E+00,0.11671E+00,0.11282E+00,0.10679E+00,0.10125E+00,0.97281E-01,0.94196E-01,0.91236E-01,0.85946E-01,0.81644E-01,0.76939E-01,0.72503E-01,0.68417E-01,0.64190E-01,0.60176E-01,0.56509E-01,0.52968E-01,0.49434E-01,0.46082E-01,0.42993E-01,0.41664E-01,0.40203E-01,0.37993E-01,0.35978E-01,0.33217E-01,0.31948E-01,0.30650E-01,0.29229E-01,0.27920E-01,0.26333E-01,0.24706E-01,0.23054E-01,0.21461E-01,0.19035E-01,0.13357E-01,
pcnt,   100.000,    99.000,    98.000,    97.000,    96.000,    95.000,    94.000,    93.000,    92.000,    91.000,    90.000,    88.000,    86.000,    84.000,    82.000,    80.000,    75.000,    70.000,    65.000,    60.000,    55.000,    50.000,    45.000,    40.000,    35.000,    30.000,    25.000,    20.000,    18.000,    16.000,    14.000,    12.000,    10.000,     9.000,     8.000,     7.000,     6.000,     5.000,     4.000,     3.000,     2.000,     1.000,     0.000,
PM4_4040_4410,0.35011E+00,0.26613E+00,0.22643E+00,0.19804E+00,0.18085E+00,0.16796E+00,0.15778E+00,0.14955E+00,0.14203E+00,0.13561E+00,0.13023E+00,0.12181E+00,0.11545E+00,0.10999E+00,0.10546E+00,0.10171E+00,0.95197E-01,0.89904E-01,0.85309E-01,0.81004E-01,0.76673E-01,0.72588E-01,0.68546E-01,0.64749E-01,0.61068E-01,0.56957E-01,0.51350E-01,0.46035E-01,0.43687E-01,0.41620E-01,0.39242E-01,0.36923E-01,0.34479E-01,0.33413E-01,0.32206E-01,0.31148E-01,0.30095E-01,0.28483E-01,0.26574E-01,0.24656E-01,0.22018E-01,0.18055E-01,0.49806E-02,
