 LoadType,Station,OutBias,EOS,PS,Sep,Atdep,Inload,InBias,Inload2, etc
TOTN,SL3_2420_2700, 0.4656E+00, 0.4042E+07, 0.1467E+07, 0.2704E+06, 0.1789E+05,
TOTN,SJ6_2130_0003, 0.5371E+00, 0.1067E+08, 0.1583E+07, 0.6013E+06, 0.2572E+06,
TOTN,SW7_1640_0003, 0.6121E+00, 0.1543E+08, 0.2702E+07, 0.7924E+06, 0.2951E+06,
TOTN,SU7_0850_0730, 0.8244E+00, 0.2162E+08, 0.5781E+07, 0.1386E+07, 0.5319E+06,
TOTN,SU8_1610_1530, 0.7481E+00, 0.9363E+07, 0.4381E+07, 0.8544E+06, 0.4212E+06, 0.2249E+08, 0.8244E+00,
TOTN,SL9_2490_2520, 0.6034E+00, 0.2166E+08, 0.7924E+07, 0.1524E+07, 0.7954E+06, 0.8293E+07, 0.5371E+00, 0.1420E+08, 0.6121E+00, 0.3178E+08, 0.7481E+00,
TOTP,SL3_2420_2700, 0.7861E+00, 0.4145E+06, 0.2204E+06, 0.0000E+00, 0.5566E+03,
TOTP,SJ6_2130_0003, 0.1170E+01, 0.8888E+06, 0.3024E+06, 0.0000E+00, 0.1195E+05,
TOTP,SW7_1640_0003, 0.8309E+00, 0.1214E+07, 0.3870E+06, 0.0000E+00, 0.1424E+05,
TOTP,SU7_0850_0730, 0.9970E+00, 0.1844E+07, 0.7778E+06, 0.0000E+00, 0.2604E+05,
TOTP,SU8_1610_1530, 0.9461E+00, 0.7495E+06, 0.1022E+07, 0.0000E+00, 0.2012E+05, 0.1996E+07, 0.9970E+00,
TOTP,SL9_2490_2520, 0.9225E+00, 0.2042E+07, 0.1225E+07, 0.0000E+00, 0.3187E+05, 0.9260E+06, 0.1170E+01, 0.1124E+07, 0.8309E+00, 0.3140E+07, 0.9461E+00,
