 seg ,TOTN,TOTP
PL0_5000_0001, -999.0000,    0.9106
PL0_4510_0001,    1.0989,    1.1874
JB3_6820_7053,    0.8009,    0.7320
EM2_3980_0001,    0.9101,    1.0118
EL1_5430_0001,    0.7798,    0.9899
EL0_4560_4562,    0.9988,    1.0001
EL0_4561_4562,    0.9988,    1.0001
EL0_4562_0001, -999.0000, -999.0000
WU0_3021_3020,    1.0510,    1.0839
WU2_3020_3320,    1.0510,    1.0839
WM0_3881_3880,    0.9850,    0.9713
WM1_3882_3880,    0.9850,    0.9713
WM3_3880_4060,    0.9850,    0.9713
WM1_3660_3910,    0.9931,    0.7618
PL1_5370_5470, -999.0000,    0.9771
PL1_5230_0001,    1.0512,    0.9996
PL1_4540_0001, -999.0000,    1.0403
PL1_4460_4780,    0.9966,    0.8613
PL0_5540_5490, -999.0000,    0.9745
PL0_5070_0001,    0.9038,    0.9980
PL0_5010_5130,    0.9954,   -0.1007
XL1_4690_0001,    0.9657,    1.6541
XL0_5320_0001,    0.6707,    0.9964
