 seg ,TOTN,TOTP
GY0_3800_3801,    1.0144,    1.0957
GY0_4240_3951,    3.3918,    0.6479
GY0_4530_4532,    1.0495,    1.1760
GY0_4531_4532,    1.0264,    0.9812
GY0_4532_3951,    1.0264,    0.9812
GY0_3951_3952,    1.0264,    0.9812
