 seg ,TOTN,TOTP
SW5_1540_1400,    1.7881,    1.2708
SW6_1400_1330,    1.7881,    1.2708
SW6_1330_1230,    1.7881,    1.2708
SW6_1230_1440,    1.7881,    1.2708
SU2_0560_0590,    1.2881,    1.0036
SU3_0590_0540,    1.2881,    1.0036
SU2_0620_0580,    1.2881,    1.0036
SU1_0840_0831,    1.2881,    1.0036
SW6_1440_1470,    1.7881,    1.2708
SW7_1470_1340,    1.7881,    1.2708
SW7_1340_1320,    1.7881,    1.2708
SW7_1320_1300,    1.7881,    1.2708
SU2_0740_0741,    1.2881,    1.0036
SU2_0280_0430,    1.2881,    1.0036
SU2_0120_0260,    1.2881,    1.0036
SW7_1300_1410,    1.7881,    1.2708
SW7_1410_1460,    1.7881,    1.2708
SW7_1460_1640,    1.7881,    1.2708
SU2_0360_0460,    1.2881,    1.0036
SU3_0240_0350,    1.2881,    1.0036
SU2_0570_0580,    1.2881,    1.0036
SU4_0580_0630,    1.2881,    1.0036
SW7_1640_1680,    2.0555,   -0.3676
SW7_1680_1760,    2.0555,   -0.3676
SU2_0920_0830,    1.2881,    1.0036
SU2_0741_0690,    1.2881,    1.0036
SU1_0200_0270,    1.2881,    1.0036
SU1_0050_0090,    1.2881,    1.0036
SU2_0160_0260,    1.2881,    1.0036
SU4_0630_0650,    1.2881,    1.0036
SU2_0830_0831,    1.2881,    1.0036
SU3_0831_0790,    1.2881,    1.0036
SU3_0790_0770,    1.2881,    1.0036
SU1_0380_0400,    1.2881,    1.0036
SU1_0080_0210,    1.2881,    1.0036
SU4_0260_0350,    1.2881,    1.0036
SU4_0350_0420,    1.2881,    1.0036
SU2_0070_0090,    1.2881,    1.0036
SU3_0090_0170,    1.2881,    1.0036
SU3_0770_0690,    1.2881,    1.0036
SU4_0690_0650,    1.2881,    1.0036
SU5_0650_0530,    1.2881,    1.0036
SU3_0170_0270,    1.2881,    1.0036
SU2_0290_0291,    1.2881,    1.0036
SU1_0060_0190,    1.2881,    1.0036
SU4_0270_0430,    1.2881,    1.0036
SU2_0210_0300,    1.2881,    1.0036
SU2_0130_0250,    1.2881,    1.0036
SU4_0430_0420,    1.2881,    1.0036
SU5_0530_0610,    1.2881,    1.0036
SU5_0610_0600,    1.2881,    1.0036
SU5_0420_0500,    1.2881,    1.0036
SU2_0291_0320,    1.2881,    1.0036
SU3_0010_0190,    1.2881,    1.0036
SU5_0600_0750,    1.2881,    1.0036
SU3_0190_0300,    1.2881,    1.0036
SU4_0300_0310,    1.2881,    1.0036
SU2_0150_0220,    1.2881,    1.0036
SU2_0100_0230,    1.2881,    1.0036
SU2_0320_0340,    1.2881,    1.0036
SU2_0040_0180,    1.2881,    1.0036
SU2_0020_0140,    1.2881,    1.0036
SU2_0030_0140,    1.2881,    1.0036
SU3_0140_0180,    1.2881,    1.0036
SU3_0180_0230,    1.2881,    1.0036
SU4_0230_0220,    1.2881,    1.0036
SU4_0220_0250,    1.2881,    1.0036
SU4_0250_0340,    1.2881,    1.0036
SU5_0340_0310,    1.2881,    1.0036
SU5_0310_0400,    1.2881,    1.0036
SU5_0400_0460,    1.2881,    1.0036
SU5_0460_0480,    1.2881,    1.0036
SU6_0480_0520,    1.2881,    1.0036
SU6_0520_0500,    1.2881,    1.0036
SU6_0500_0550,    1.2881,    1.0036
SU7_0550_0540,    1.2881,    1.0036
SU7_0540_0720,    1.2881,    1.0036
SU7_0720_0750,    1.2881,    1.0036
SU7_0750_0850,    1.2881,    1.0036
SU7_0850_0730,    1.2881,    1.0036
SU7_0730_0860,    1.8420,    1.2865
SU7_0860_0960,    1.8420,    1.2865
SU7_0960_0950,    1.8420,    1.2865
SU7_0950_1010,    1.8420,    1.2865
SU7_1010_0980,    1.8420,    1.2865
SU7_0980_1120,    1.8420,    1.2865
SU7_1120_1140,    1.8420,    1.2865
SU7_1140_1420,    1.8420,    1.2865
SU7_1420_1590,    1.8420,    1.2865
SU8_1590_1620,    1.8420,    1.2865
SU8_1620_1610,    1.8420,    1.2865
SU8_1610_1530,    1.8420,    1.2865
SU8_1530_1760,    2.0555,   -0.3676
SL8_1760_1780,    2.0555,   -0.3676
SL8_1780_1880,    2.0555,   -0.3676
SL8_1880_2030,    2.0555,   -0.3676
SL8_2030_2080,    2.0555,   -0.3676
SL8_2080_2050,    2.0555,   -0.3676
SL9_2050_2270,    2.0555,   -0.3676
SL9_2270_2380,    2.0555,   -0.3676
SL9_2380_2310,    2.0555,   -0.3676
SL9_2310_2430,    2.0555,   -0.3676
SL9_2430_2490,    2.0555,   -0.3676
SL9_2490_2520,    2.0555,   -0.3676
SL9_2520_2700,    2.0555,   -0.3676
SL9_2700_2720,    2.0555,   -0.3676
SL9_2720_0001,    2.0555,   -0.3676
