 LoadType,Station,OutBias,EOS,PS,Sep,Atdep,Inload,InBias,Inload2, etc
TOTN,GY0_3800_3801, 0.8882E+00, 0.2621E+06, 0.2179E+02, 0.6713E+04, 0.1495E+04,
TOTN,GY0_4240_3951, 0.3947E+00, 0.1434E+06, 0.0000E+00, 0.6584E+04, 0.6023E+05,
TOTN,GY0_4530_4532, 0.8814E+00, 0.2081E+06, 0.3415E+04, 0.8688E+04, 0.3737E+04,
TOTN,GY0_3951_3952, 0.8148E+00, 0.9671E+06, 0.1017E+04, 0.2687E+05, 0.1308E+05, 0.5485E+05, 0.3947E+00, 0.1830E+06, 0.8814E+00,
TOTP,GY0_3800_3801, 0.8690E+00, 0.2287E+05, 0.1136E+02, 0.0000E+00, 0.7141E+02,
TOTP,GY0_4240_3951, 0.1631E+01, 0.1123E+05, 0.0000E+00, 0.0000E+00, 0.2841E+04,
TOTP,GY0_4530_4532, 0.8175E+00, 0.1926E+05, 0.1096E+02, 0.0000E+00, 0.1774E+03,
TOTP,GY0_3951_3952, 0.9648E+00, 0.4986E+05, 0.3568E+02, 0.0000E+00, 0.6238E+03, 0.9124E+04, 0.1631E+01, 0.2034E+05, 0.8175E+00,
