 LoadType,Station,OutBias,EOS,PS,Sep,Atdep,Inload,InBias,Inload2, etc
TOTN,JB3_6820_7053, 0.1154E+01, 0.5227E+06, 0.1609E+06, 0.6928E+05, 0.9150E+04,
TOTN,EM2_3980_0001, 0.1080E+01, 0.4834E+06, 0.5324E+04, 0.3541E+05, 0.1344E+04,
TOTN,EL1_5430_0001, 0.9923E+00, 0.1450E+06, 0.4891E+01, 0.7635E+04, 0.8987E+02,
TOTN,EL0_4562_0003, 0.9937E+00, 0.7005E+06, 0.1377E+05, 0.1558E+05, 0.2012E+03,
TOTN,WU2_3020_3320, 0.8884E+00, 0.1483E+07, 0.1055E+05, 0.7775E+05, 0.1824E+05,
TOTN,WM3_3880_4060, 0.9926E+00, 0.1821E+07, 0.1084E+06, 0.2368E+06, 0.3301E+05,
TOTN,WM1_3660_3910, 0.9576E+00, 0.2083E+06, 0.5359E+04, 0.3395E+05, 0.2286E+03,
TOTN,PL1_5230_0001, 0.9760E+00, 0.2146E+06, 0.7678E+03, 0.4839E+05, 0.1155E+04,
TOTN,PL1_4460_4780, 0.9694E+00, 0.3951E+06, 0.7782E+04, 0.2127E+05, 0.1871E+04,
TOTN,PL0_5070_0001, 0.1147E+01, 0.7940E+05, 0.1254E+04, 0.1843E+05, 0.5549E+03,
TOTN,PL0_5010_5130, 0.9915E+00, 0.1041E+06, 0.6855E+04, 0.0000E+00, 0.1014E+03,
TOTN,XL1_4690_0001, 0.1037E+01, 0.2248E+06, 0.0000E+00, 0.4153E+05, 0.2069E+04,
TOTN,XL0_5320_0001, 0.1533E+01, 0.1346E+05, 0.0000E+00, 0.4927E+04, 0.7375E+02,
TOTP,PL0_5000_0001, 0.1103E+01, 0.8715E+04, 0.2253E+03, 0.0000E+00, 0.8509E+02,
TOTP,JB3_6820_7053, 0.1286E+01, 0.3919E+05, 0.7233E+04, 0.0000E+00, 0.4195E+03,
TOTP,EM2_3980_0001, 0.1523E+01, 0.3903E+05, 0.5219E+03, 0.0000E+00, 0.5663E+02,
TOTP,EL1_5430_0001, 0.1297E+01, 0.7178E+04, 0.6367E+00, 0.0000E+00, 0.3686E+01,
TOTP,EL0_4562_0003, 0.8750E+00, 0.2535E+05, 0.8663E+02, 0.0000E+00, 0.7797E+01,
TOTP,WU2_3020_3320, 0.1041E+01, 0.5100E+05, 0.5371E+03, 0.0000E+00, 0.7162E+03,
TOTP,WM3_3880_4060, 0.1062E+01, 0.9540E+05, 0.1720E+05, 0.0000E+00, 0.1317E+04,
TOTP,WM1_3660_3910, 0.1232E+01, 0.7829E+04, 0.2870E+04, 0.0000E+00, 0.9255E+01,
TOTP,PL1_5370_5470, 0.1018E+01, 0.2687E+05, 0.5609E+02, 0.0000E+00, 0.1392E+03,
TOTP,PL1_5230_0001, 0.1000E+01, 0.1646E+05, 0.3949E+03, 0.0000E+00, 0.4886E+02,
TOTP,PL1_4540_0001, 0.1062E+01, 0.3953E+05, 0.1983E+04, 0.0000E+00, 0.4961E+02,
TOTP,PL1_4460_4780, 0.1143E+01, 0.1235E+05, 0.4002E+04, 0.0000E+00, 0.7154E+02,
TOTP,PL0_5540_5490, 0.9908E+00, 0.4856E+03, 0.0000E+00, 0.0000E+00, 0.1335E+00,
TOTP,PL0_5070_0001, 0.1013E+01, 0.1647E+05, 0.2003E+03, 0.0000E+00, 0.2183E+02,
TOTP,PL0_5010_5130, 0.2686E+01, 0.4936E+04, 0.3671E+04, 0.0000E+00, 0.3784E+01,
TOTP,XL1_4690_0001, 0.6826E+00, 0.7340E+05, 0.0000E+00, 0.0000E+00, 0.8259E+02,
TOTP,XL0_5320_0001, 0.9905E+00, 0.1887E+04, 0.0000E+00, 0.0000E+00, 0.3323E+01,
