landseg,SORGN,UORGN,LROGN,AORGN
F51001,     0.000,    88.959,     4.369,     1.047
A51131,     0.000,    39.023,     2.407,     0.722
F51131,     0.000,    41.649,     2.608,     0.725
F10005,     0.000,    69.545,    10.033,     1.714
A24041,     0.000,    53.388,     2.364,     0.598
F24041,     0.000,    53.689,     2.399,     0.598
A24035,     0.000,    51.583,     5.269,     0.713
F24035,     0.000,    54.819,     2.610,     0.636
A24015,     0.000,    69.933,     9.446,     1.187
A10003,     0.000,    53.791,     2.559,     0.768
F24015,     0.000,    74.011,     3.756,     1.035
A24029,     0.000,    57.191,     2.417,     0.654
F24029,     0.000,    57.193,     2.414,     0.654
A42029,     0.000,   134.139,    13.785,     1.769
A51041,     0.000,   131.363,    12.148,     1.010
A51145,     0.000,   100.408,     6.320,     0.726
A51570,     0.000,    30.377,    16.656,     1.018
A51149,     0.000,   101.419,    21.140,     1.796
A51670,     0.000,    32.981,    17.158,     1.686
F51149,     0.000,    68.119,     8.217,     1.180
F51670,     0.000,    33.318,    17.325,     1.691
A51007,     0.000,   197.345,     4.371,     0.893
A51135,     0.000,   173.596,     9.466,     0.956
A51147,     0.000,   111.908,     7.079,     0.684
A51011,     0.000,   113.907,    13.299,     0.778
A51029,     0.000,   153.734,     9.575,     0.813
A51049,     0.000,   189.421,     7.344,     0.940
F51011,     0.000,    98.749,    10.351,     0.664
F51147,     0.000,    68.397,     1.800,     0.779
F51145,     0.000,    68.361,     2.525,     0.793
A51053,     0.000,   157.951,     5.309,     0.838
A51730,     0.000,    41.231,    22.094,     1.585
F51053,     0.000,   135.407,     1.193,     0.944
F51730,     0.000,    27.753,    13.113,     1.465
A51036,     0.000,    82.398,     8.979,     1.137
A51087,     0.000,    76.213,    10.720,     1.176
A51760,     0.000,    31.655,    14.805,     1.466
F51041,     0.000,   105.692,     4.681,     0.817
F51087,     0.000,    76.206,    10.715,     1.175
F51760,     0.000,    28.215,    10.772,     1.478
A51181,     0.000,    89.723,    11.777,     1.270
F51181,     0.000,    68.951,     6.965,     1.064
A51550,     0.000,    78.256,    14.672,     1.136
A51710,     0.000,    30.127,    15.505,     1.103
A51810,     0.000,    84.418,    12.928,     1.271
F51710,     0.000,    30.072,    15.432,     1.103
A51740,     0.000,    30.309,    15.338,     1.225
F51550,     0.000,    78.363,    14.690,     1.137
F51740,     0.000,    30.322,    15.327,     1.225
A51800,     0.000,    73.308,     4.706,     0.833
A51093,     0.000,    68.429,    24.688,     1.800
A51700,     0.000,    27.556,    14.516,     1.367
F51700,     0.000,    27.552,    14.513,     1.367
F51810,     0.000,    84.487,    12.961,     1.272
F51800,     0.000,    76.251,     3.527,     0.869
A51085,     0.000,   114.795,    14.651,     0.952
F51085,     0.000,    76.234,     9.330,     0.971
B51003,     0.000,   104.703,    20.957,     1.190
F51003,     0.000,   118.956,    20.839,     1.153
A51125,     0.000,   101.021,    21.389,     1.352
B51125,     0.000,    82.878,    14.140,     1.056
F51125,     0.000,   101.927,    19.102,     1.279
A51009,     0.000,   111.990,    27.019,     1.647
B51009,     0.000,    72.897,    11.176,     1.010
F51009,     0.000,   100.276,    23.064,     1.479
A51540,     0.000,    48.708,    16.501,     1.159
F51540,     0.000,    36.155,     9.642,     0.979
A51031,     0.000,   108.144,    11.209,     0.714
A51023,     0.000,   130.018,     7.694,     1.480
A51163,     0.000,   134.176,    14.685,     1.751
F51023,     0.000,   129.179,     7.432,     1.524
F51163,     0.000,   135.490,    11.367,     1.585
A51161,     0.000,   171.389,     9.594,     1.743
F51161,     0.000,   174.566,     4.473,     1.575
A51015,     0.000,   167.407,    27.144,     3.369
B51015,     0.000,   185.251,    11.509,     2.085
B51163,     0.000,   136.850,    16.868,     1.849
F51015,     0.000,   190.854,     5.470,     1.853
C51015,     0.000,   190.514,     6.170,     1.788
A51045,     0.000,   121.344,    16.065,     2.312
A51071,     0.012,    93.499,    13.582,     2.136
F51045,     0.000,   121.441,    15.990,     2.305
F51071,     0.017,    92.739,    13.487,     2.135
B51017,     0.000,   117.691,    10.018,     1.938
F51017,     0.000,   108.224,     7.237,     1.687
A51678,     0.000,    73.294,    22.423,     1.972
A51017,     0.000,   118.526,    12.437,     1.889
A51091,     0.000,   106.817,    10.608,     1.994
B51091,     0.000,   139.453,    16.054,     2.302
A51530,     0.000,    95.530,    17.662,     2.120
F51530,     0.000,    95.903,    17.626,     2.096
A51121,     0.000,   141.174,    15.026,     2.317
F51121,     0.000,   142.719,     9.484,     2.000
A51005,     0.000,    77.587,     6.095,     1.479
A54063,     0.000,    80.859,    22.647,     2.216
F51005,     0.000,    77.472,     6.092,     1.476
F54063,     0.000,    86.657,    24.386,     2.132
F51091,     0.000,    65.570,     2.008,     1.826
A51580,     0.000,    72.646,    10.571,     1.698
F51580,     0.000,    51.585,     5.500,     1.568
B51023,     0.000,   126.052,     8.959,     1.548
A51019,     0.000,   129.857,    17.797,     0.908
B51019,     0.000,   130.639,    16.713,     0.892
F51019,     0.000,   128.777,    17.615,     0.905
A51680,     0.000,    44.725,    18.723,     1.135
A11001,     0.000,    32.617,    12.299,     1.139
F11001,     0.000,    24.717,    17.972,     1.308
A51059,     0.000,   149.804,    17.532,     1.498
A51510,     0.000,    80.033,    51.685,     1.613
A51610,     0.000,    81.861,    51.976,     1.812
F51510,     0.000,    67.842,    32.469,     1.273
A51600,     0.000,    33.951,    13.080,     1.609
F51059,     0.000,    98.996,     3.923,     1.268
A51153,     0.000,    91.840,     6.742,     0.828
F51153,     0.000,    90.903,     6.584,     0.823
A24017,     0.000,    46.707,     2.825,     0.611
F24017,     0.000,    47.296,     1.640,     0.580
A51179,     0.000,   128.814,     9.068,     0.907
F51179,     0.000,   128.824,     9.079,     0.906
A51193,     0.000,   107.236,    12.493,     0.865
F51193,     0.000,    77.711,     7.148,     0.823
F51013,     0.000,    39.541,    12.986,     1.282
A51107,     0.000,   111.313,    16.848,     1.011
A51683,     0.000,    31.499,    11.170,     1.396
A51685,     0.000,    31.549,    11.787,     1.280
F51107,     0.000,    83.759,     7.784,     0.816
A51013,     0.000,    38.877,    12.791,     1.288
A24021,     0.000,    68.950,     8.266,     0.760
A42001,     0.000,   139.060,     6.917,     0.884
B42001,     0.000,   110.869,     7.971,     0.951
F42001,     0.000,   140.095,     6.006,     0.857
B24021,     0.000,    65.400,    10.963,     0.903
F24021,     0.000,    67.394,     9.641,     0.805
A51069,     0.000,   128.114,    11.063,     1.555
B51171,     0.000,   185.220,     6.397,     2.319
F51069,     0.000,   113.597,     7.887,     1.543
F51171,     0.000,   184.080,     7.988,     2.446
A24043,     0.000,    61.839,    47.814,     2.810
A42055,     0.000,   114.404,    26.570,     2.467
F24043,     0.000,    97.100,    22.092,     1.681
F42055,     0.000,   133.922,    12.008,     1.557
A51820,     0.000,    61.701,    19.813,     2.339
F51820,     0.000,    58.942,    18.535,     2.281
A51165,     0.000,   217.842,    54.065,     6.680
A54031,     0.000,   148.673,     9.017,     2.299
B51165,     0.000,   256.956,    13.836,     3.314
F51165,     0.000,   249.871,    18.624,     3.259
F54031,     0.000,   147.901,    10.865,     2.423
A51171,     0.000,   170.659,    18.611,     2.841
A51187,     0.000,   119.672,    10.214,     1.451
F51187,     0.000,   118.578,    12.308,     1.565
A51043,     0.000,   128.453,    12.249,     1.582
A51840,     0.000,    75.939,    17.780,     1.918
A51660,     0.000,   106.724,    31.650,     2.926
F51660,     0.000,    83.723,    19.659,     2.498
B42041,     0.000,    86.979,    28.316,     2.289
B42055,     0.000,   128.550,    14.033,     1.695
A54003,     0.000,    82.689,    21.856,     1.971
A54037,     0.000,   101.805,    22.796,     2.163
F54003,     0.000,    79.801,    17.675,     1.860
A51139,     0.000,   208.752,    41.750,     5.794
F51139,     0.000,   207.066,    42.957,     5.893
A51790,     0.000,    91.420,    28.953,     2.130
F51790,     0.000,    47.233,    12.009,     1.540
A42099,     0.000,    99.722,    18.299,     1.779
A54065,     0.000,    64.149,    19.562,     1.780
A42057,     0.000,    81.899,    21.600,     1.464
C51165,     0.000,   243.136,    21.330,     3.809
A54027,     0.000,    75.830,    23.932,     2.103
A24001,     0.000,    65.776,    19.790,     1.529
C42009,     0.000,    73.503,    20.264,     1.290
F24001,     0.000,    63.483,    20.421,     1.717
F54027,     0.000,    80.053,    25.073,     2.105
B51139,     0.000,   223.020,    28.323,     4.326
B51187,     0.000,   117.578,     9.997,     1.451
F51043,     0.000,   128.097,    12.250,     1.849
F54037,     0.000,   106.438,    17.206,     2.009
A42009,     0.000,    70.721,    23.747,     1.837
A54071,     0.000,   132.380,    16.413,     2.331
F54071,     0.000,   143.714,    13.328,     2.167
A54023,     0.000,   113.316,    19.886,     2.383
A54057,     0.000,    68.221,    26.409,     2.245
B54023,     0.000,   110.568,    23.128,     2.306
B54057,     0.000,    71.075,    26.602,     2.121
B54071,     0.000,   123.913,    19.662,     2.591
B54031,     0.000,   154.163,    12.891,     2.530
A42111,     0.000,    46.261,    24.919,     1.647
B24001,     0.000,    59.166,    25.525,     2.051
B42009,     0.000,    50.612,    18.958,     1.698
A24023,     0.000,    37.237,    23.246,     1.669
F54023,     0.000,   113.847,    18.326,     2.340
A54077,     0.000,    39.675,    14.905,     1.397
A54093,     0.000,    27.126,    14.762,     1.612
F24023,     0.000,    37.678,    21.492,     1.620
F54057,     0.000,    39.155,    13.931,     1.760
F54065,     0.000,    32.038,    10.196,     1.366
A42071,     0.000,   130.251,    43.059,     4.479
A42133,     0.000,   123.724,    12.890,     1.523
A42075,     0.000,   108.878,    58.968,     5.148
A42011,     0.000,   123.545,     8.173,     1.361
F42133,     0.000,   121.786,    11.028,     1.627
F42075,     0.000,   178.706,     5.329,     1.718
F42071,     0.000,   184.269,     7.873,     2.056
A42041,     0.000,   107.981,    12.214,     1.461
F42041,     0.000,    75.720,    36.347,     2.687
F42011,     0.000,   116.194,     5.759,     1.273
A42107,     0.000,   102.009,    19.403,     1.811
F42107,     0.000,   102.757,    18.477,     1.718
A42067,     0.000,   138.441,    10.011,     1.663
A42043,     0.000,   132.803,    12.609,     1.365
F42043,     0.000,   133.997,     9.828,     1.283
A42087,     0.000,   110.333,    19.322,     2.022
A42027,     0.000,    83.347,    31.751,     1.685
A42109,     0.000,   126.941,    14.496,     1.992
F42087,     0.000,    92.744,    13.801,     1.709
A42097,     0.000,   108.667,    21.742,     2.044
A42037,     0.000,    40.562,    18.556,     1.532
A42061,     0.000,    77.013,    22.352,     1.617
A42119,     0.000,   109.516,    15.284,     1.740
B42043,     0.000,   138.350,    10.041,     1.317
A42013,     0.000,    93.353,    24.546,     1.787
A42021,     0.000,    33.022,    22.933,     1.313
B42027,     0.000,    72.406,    30.632,     1.697
B42119,     0.000,   117.004,    15.735,     1.772
A42093,     0.000,    52.063,    14.528,     1.287
B42081,     0.000,    69.137,    24.311,     1.914
A42025,     0.000,    28.651,    18.494,     2.821
A42079,     0.000,    56.368,    25.041,     2.406
F42013,     0.000,    88.646,    22.602,     1.762
F42021,     0.000,    32.859,    22.822,     1.320
A42113,     0.000,    32.204,    22.471,     2.898
B42079,     0.000,    27.624,    18.214,     2.174
B42035,     0.000,    82.365,    27.210,     1.645
A42081,     0.000,    39.575,    20.113,     1.874
F42061,     0.000,    79.819,    25.084,     1.802
A42115,     0.000,    32.792,    25.374,     2.313
A42127,     0.000,    28.885,    25.986,     2.151
A42117,     0.000,    38.495,    25.204,     1.680
F42009,     0.000,    40.944,    14.926,     1.511
B42015,     0.000,    40.604,    22.396,     1.761
B42131,     0.000,    33.308,    20.594,     2.147
A42131,     0.000,    63.373,    26.494,     2.328
A42069,     0.000,    57.381,    31.312,     3.030
F42069,     0.000,    56.407,    30.640,     3.038
A42035,     0.000,    75.350,    27.884,     1.667
A42015,     0.000,    43.183,    22.219,     1.719
A42105,     0.000,    32.675,    22.795,     1.215
A42023,     0.000,   256.338,    17.076,     1.171
A36015,     0.000,    48.573,     7.506,     0.888
A36101,     0.000,    44.639,     9.118,     0.807
F42117,     0.000,    33.707,    21.356,     1.324
A36097,     0.000,    46.858,     9.244,     0.935
A36107,     0.000,    56.349,     8.592,     0.974
A36109,     0.000,    54.295,     8.618,     0.965
A42033,     0.000,    46.788,    26.097,     1.339
F42027,     0.000,    76.182,    28.704,     1.660
A36051,     0.000,    56.432,     9.558,     0.743
A36069,     0.000,    55.704,    13.780,     1.216
A36123,     0.000,    50.297,    11.953,     1.100
F36101,     0.000,    44.749,     8.999,     0.782
A36007,     0.000,    51.219,     9.546,     1.104
A42047,     0.000,    26.554,    22.277,     1.170
A36023,     0.000,    66.258,    11.921,     1.212
A42083,     0.000,    25.349,    22.222,     1.141
A42063,     0.000,    40.486,    22.672,     1.377
A42065,     0.000,    28.016,    18.773,     1.327
F42033,     0.000,    30.086,    22.762,     1.267
A36003,     0.000,    41.001,     8.023,     0.766
F36003,     0.000,    41.447,     8.284,     0.775
A36017,     0.000,    62.679,    10.520,     1.215
A36053,     0.000,    68.010,    11.541,     1.255
F42035,     0.000,    50.754,    20.168,     1.493
F42081,     0.000,    33.527,    18.110,     1.792
A36067,     0.000,    63.894,    10.583,     1.439
F36007,     0.000,    52.020,    10.719,     1.182
F42119,     0.000,   109.298,    14.354,     1.658
A36065,     0.000,    67.814,    11.379,     1.529
A36025,     0.000,    59.943,    10.023,     1.599
A36077,     0.000,    63.175,     9.958,     1.380
F36025,     0.000,    61.108,    10.521,     1.634
A36043,     0.000,    67.552,     9.716,     1.605
F36015,     0.000,    46.984,     7.404,     0.886
A36095,     0.000,    52.976,    10.793,     1.591
F42115,     0.000,    33.859,    19.744,     2.119
F42079,     0.000,    28.821,    15.714,     2.101
F42097,     0.000,   109.669,    19.085,     1.908
end
