landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,    53.046,     2.554,     0.531
A24009,     0.000,    42.532,     4.041,     1.038
F24009,     0.000,    42.455,     4.124,     1.038
F24037,     0.000,    53.622,     1.296,     0.537
A24033,     0.000,    50.050,     5.778,     1.003
F24033,     0.000,    51.313,     3.773,     0.969
A24003,     0.000,    53.703,     2.349,     1.079
F24003,     0.000,    53.753,     2.319,     1.078
A24027,     0.000,    58.929,     9.845,     1.227
F24027,     0.000,    57.302,    11.443,     1.280
A24031,     0.000,    59.553,    11.587,     1.279
F24031,     0.000,    56.291,    14.980,     1.427
A51073,     0.000,    76.114,     8.180,     0.952
A51115,     0.000,    75.603,     9.572,     0.917
A51119,     0.000,    76.742,     9.057,     1.059
A51199,     0.000,   178.343,     9.871,     1.547
F51199,     0.000,   178.340,     9.879,     1.547
A51095,     0.000,    75.278,    11.321,     1.250
A51097,     0.000,   104.673,    17.129,     1.292
A51127,     0.000,    77.933,    11.180,     1.115
A51830,     0.000,    30.318,    14.680,     1.380
F51095,     0.000,    75.137,    11.278,     1.248
F51830,     0.000,    30.443,    14.754,     1.381
A51650,     0.000,    29.272,    15.600,     0.914
A51735,     0.000,    29.114,    14.748,     1.898
F51650,     0.000,    29.239,    15.578,     0.914
F51735,     0.000,    29.291,    14.876,     1.897
A51101,     0.000,   118.497,    17.511,     1.233
A51033,     0.000,   115.081,    16.379,     1.171
F51033,     0.000,    95.388,    11.446,     1.017
A51177,     0.000,    78.592,     6.014,     0.748
F51177,     0.000,    77.449,     5.843,     0.744
F51101,     0.000,    87.955,     8.065,     0.990
A51109,     0.000,   103.013,     5.872,     0.824
A51003,     0.000,   118.818,    22.079,     1.175
A51065,     0.000,   124.345,    17.382,     1.000
A51075,     0.000,   109.330,    10.815,     0.781
A51103,     0.000,    66.457,     6.187,     0.890
A51133,     0.000,    73.443,     5.210,     0.873
A51057,     0.000,   125.384,    20.955,     1.456
A51159,     0.000,    98.950,    15.498,     1.203
F51159,     0.000,    70.283,     7.680,     0.976
A51099,     0.000,    92.997,    10.510,     1.128
A51630,     0.000,    56.939,    19.406,     1.148
F51057,     0.000,   102.321,    12.287,     1.151
F51099,     0.000,    91.756,    10.183,     1.120
F51630,     0.000,    37.234,    10.576,     1.105
A51047,     0.000,   137.237,    20.047,     1.122
A51061,     0.000,    87.419,     8.421,     0.794
A51157,     0.000,   100.321,    16.662,     1.010
B51061,     0.000,   122.571,    23.081,     1.318
B51157,     0.000,    86.851,    13.281,     0.884
F51061,     0.000,   125.574,    14.785,     0.940
F51157,     0.000,    96.772,    16.316,     1.005
A51113,     0.000,   161.796,    23.621,     1.272
B51113,     0.000,   151.544,    21.470,     1.219
F51113,     0.000,   161.188,    22.566,     1.240
A51079,     0.000,   160.671,    21.361,     1.450
B51079,     0.000,   124.165,    14.103,     1.119
F51079,     0.000,   161.387,    21.399,     1.377
A51137,     0.000,   139.169,    16.037,     1.027
F51137,     0.000,   140.507,    15.238,     0.966
A24005,     0.000,    61.871,    13.176,     1.304
A24510,     0.000,    38.266,    17.323,     1.310
F24005,     0.000,    61.667,    13.270,     1.329
F24510,     0.000,    38.086,    17.215,     1.306
A24013,     0.000,    68.296,     9.646,     1.085
F24013,     0.000,    61.290,     4.791,     0.951
A24025,     0.000,    63.275,     9.542,     1.053
F24025,     0.000,    64.324,     6.804,     0.969
A10001,     0.000,    54.583,     7.262,     1.026
A10005,     0.000,    66.965,    14.401,     1.841
A24011,     0.000,    63.973,     1.992,     0.951
A24019,     0.000,    49.271,     1.361,     0.626
A24045,     0.000,   137.261,     6.583,     1.522
F24019,     0.000,    49.185,     1.370,     0.626
A24047,     0.000,    87.646,     4.849,     1.023
F24045,     0.000,   140.111,     2.757,     1.324
A24039,     0.000,   130.861,     2.944,     1.027
A51001,     0.000,    89.512,     4.701,     1.059
F24039,     0.000,   131.086,     2.826,     1.026
F51001,     0.000,    89.533,     4.703,     1.059
A51131,     0.000,    39.133,     2.554,     0.738
F51131,     0.000,    41.775,     2.745,     0.748
F10005,     0.000,    73.292,     8.696,     1.556
A24041,     0.000,    53.659,     2.498,     0.639
F24041,     0.000,    53.951,     2.530,     0.641
A24035,     0.000,    53.229,     4.662,     0.717
F24035,     0.000,    55.231,     2.604,     0.671
A24015,     0.000,    71.779,     8.800,     1.141
A10003,     0.000,    54.019,     2.671,     0.811
F24015,     0.000,    74.175,     4.083,     1.001
A24029,     0.000,    57.561,     2.413,     0.671
F24029,     0.000,    57.563,     2.412,     0.671
A42029,     0.000,   134.870,    14.366,     1.648
A51041,     0.000,   131.660,    12.648,     1.094
A51145,     0.000,   100.558,     7.146,     0.776
A51570,     0.000,    35.102,    18.621,     0.858
A51149,     0.000,   104.288,    22.082,     1.696
A51670,     0.000,    38.418,    19.285,     1.404
F51149,     0.000,    69.390,    10.551,     1.227
F51670,     0.000,    38.783,    19.445,     1.406
A51007,     0.000,   197.202,     5.098,     0.978
A51135,     0.000,   173.989,     9.915,     1.057
A51147,     0.000,   111.621,     8.297,     0.753
A51011,     0.000,   114.433,    13.775,     0.850
A51029,     0.000,   154.157,     9.935,     0.904
A51049,     0.000,   189.790,     7.628,     1.037
F51011,     0.000,    98.726,    11.118,     0.736
F51147,     0.000,    72.922,     2.503,     0.717
F51145,     0.000,    72.925,     3.032,     0.738
A51053,     0.000,   157.852,     5.960,     0.926
A51730,     0.000,    45.811,    23.991,     1.308
