landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,    53.747,     1.696,     0.816
A24009,     0.000,    43.284,     2.551,     1.426
F24009,     0.000,    43.267,     2.603,     1.423
F24037,     0.000,    53.871,     0.899,     0.751
A24033,     0.000,    52.011,     3.639,     1.436
F24033,     0.000,    52.651,     2.295,     1.337
A24003,     0.000,    54.228,     1.529,     1.405
F24003,     0.000,    54.217,     1.518,     1.405
A24027,     0.000,    60.091,     8.347,     1.644
F24027,     0.000,    59.158,     9.435,     1.698
A24031,     0.000,    61.190,     9.706,     1.688
F24031,     0.000,    59.459,    12.110,     1.886
A51073,     0.000,    86.643,     8.897,     1.495
A51115,     0.000,    85.664,    10.047,     1.446
A51119,     0.000,    87.118,     9.494,     1.626
A51199,     0.000,   177.805,     7.718,     2.121
F51199,     0.000,   177.804,     7.723,     2.121
A51095,     0.000,    79.034,    12.649,     1.684
A51097,     0.000,   105.372,    15.203,     1.920
A51127,     0.000,    90.538,    13.361,     1.627
A51830,     0.000,    36.814,    15.789,     1.390
F51095,     0.000,    78.918,    12.616,     1.682
F51830,     0.000,    36.951,    15.858,     1.392
A51650,     0.000,    40.492,    18.961,     1.003
A51735,     0.000,    40.593,    17.720,     2.315
F51650,     0.000,    40.446,    18.931,     1.002
F51735,     0.000,    40.870,    17.885,     2.318
A51101,     0.000,   119.076,    15.834,     1.844
A51033,     0.000,   115.068,    14.980,     1.745
F51033,     0.000,    94.384,    11.158,     1.492
A51177,     0.000,    83.562,     7.165,     0.973
F51177,     0.000,    83.035,     7.043,     0.967
F51101,     0.000,    88.974,     8.219,     1.414
A51109,     0.000,   114.282,     6.631,     1.180
A51003,     0.000,   120.061,    19.839,     1.711
A51065,     0.000,   124.867,    15.603,     1.546
A51075,     0.000,   120.692,    10.746,     1.111
A51103,     0.000,    72.690,     5.086,     1.123
A51133,     0.000,    79.802,     5.854,     1.162
A51057,     0.000,   125.856,    19.273,     2.070
A51159,     0.000,   100.995,    13.064,     1.708
F51159,     0.000,    83.642,     7.999,     1.415
A51099,     0.000,    92.506,     9.627,     1.634
A51630,     0.000,    74.081,    21.192,     1.494
F51057,     0.000,   101.886,    12.207,     1.655
F51099,     0.000,    91.115,     9.380,     1.617
F51630,     0.000,    45.879,    11.290,     1.210
A51047,     0.000,   137.400,    18.649,     1.648
A51061,     0.000,    97.575,    10.224,     1.156
A51157,     0.000,   108.336,    17.444,     1.536
B51061,     0.000,   126.026,    22.604,     1.875
B51157,     0.000,    98.153,    15.212,     1.388
F51061,     0.000,   131.093,    14.268,     1.477
F51157,     0.000,   105.731,    17.486,     1.532
A51113,     0.000,   162.173,    22.154,     1.784
B51113,     0.000,   156.732,    21.112,     1.757
F51113,     0.000,   161.405,    21.112,     1.740
A51079,     0.000,   161.640,    19.361,     2.057
B51079,     0.000,   136.609,    15.002,     1.658
F51079,     0.000,   162.268,    19.438,     1.962
A51137,     0.000,   139.445,    14.454,     1.536
F51137,     0.000,   141.051,    13.667,     1.448
A24005,     0.000,    64.147,    10.781,     1.684
A24510,     0.000,    40.338,    17.137,     1.785
F24005,     0.000,    64.011,    10.863,     1.690
F24510,     0.000,    40.228,    17.055,     1.782
A24013,     0.000,    68.939,     8.696,     1.463
F24013,     0.000,    61.657,     4.219,     1.258
A24025,     0.000,    64.138,     8.532,     1.369
F24025,     0.000,    64.736,     6.163,     1.270
A10001,     0.000,    57.636,     4.593,     1.515
A10005,     0.000,    73.763,     8.413,     2.697
A24011,     0.000,    64.773,     0.955,     1.266
A24019,     0.000,    49.548,     0.876,     0.875
A24045,     0.000,   140.485,     2.481,     2.257
F24019,     0.000,    49.417,     0.902,     0.877
A24047,     0.000,    90.190,     2.617,     1.456
F24045,     0.000,   141.992,     0.346,     1.850
A24039,     0.000,   132.694,     0.723,     1.447
A51001,     0.000,    90.613,     3.293,     1.522
F24039,     0.000,   132.873,     0.644,     1.447
F51001,     0.000,    90.632,     3.296,     1.523
A51131,     0.000,    39.268,     1.954,     1.024
F51131,     0.000,    41.974,     2.152,     1.044
