TABLE->,PHOS-CMAX,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#4,PHOS-SVALPM#4,PHOS-SVALPM#4
VARS->,CMAX,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1
A10001,50,1.000000,100.0000,1.5,20.00000,0.010772,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10003,50,1.000000,100.0000,1.5,20.00000,0.111612,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10005,50,1.000000,100.0000,1.5,20.00000,0.117227,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A11001,50,1.000000,100.0000,1.5,20.00000,0.010000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24001,50,1.000000,90.98858,1.5,20.00000,0.274759,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24003,50,1.000000,100.0000,1.5,20.00000,0.013392,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24005,50,1.000000,100.0000,1.5,20.00000,0.020539,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24009,50,1.000000,100.0000,1.5,20.00000,0.088611,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24011,50,1.000000,19.90158,1.5,20.00000,1.256181,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24013,50,1.000000,99.71097,1.5,20.00000,0.250725,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24015,50,1.000000,34.73886,1.5,20.00000,0.719656,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24017,50,1.000000,100.0000,1.5,20.00000,0.245695,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24019,50,1.000000,15.21145,1.5,20.00000,1.643498,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24021,50,1.000000,87.40408,1.5,20.00000,0.286028,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24023,50,1.000000,37.26319,1.5,20.00000,0.670903,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24025,50,1.000000,100.0000,1.5,20.00000,0.045077,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24027,50,1.000000,100.0000,1.5,20.00000,0.014174,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24029,50,1.000000,100.0000,1.5,20.00000,0.249958,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24031,50,1.000000,100.0000,1.5,20.00000,0.030831,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24033,50,1.000000,100.0000,1.5,20.00000,0.026119,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24035,50,1.000000,100.0000,1.5,20.00000,0.013817,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24037,50,1.000000,81.76412,1.5,20.00000,0.305758,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
