TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,0.019000,1,0.03,0.3,0,50,68.32400,5,0.5,2,0,550,14.10650,5,1,8,0,300,0.580000,6,0.5,1,0,100,0,0,0,0,na,na
A10003,0.002000,1,0.03,0.3,0,50,177.5620,5,0.5,2,0,550,5.111500,5,1,8,0,300,0.263500,6,0.5,1,0,100,0,0,0,0,na,na
A10005,0.083000,1,0.03,0.3,0,50,97.86300,5,0.5,2,0,550,37.37800,5,1,8,0,300,1.961500,6,0.5,1,0,100,0,0,0,0,na,na
A11001,2.021500,1,0.03,0.3,0,50,104.0760,5,0.5,2,0,550,41.45750,5,1,8,0,300,2.335500,6,0.5,1,0,100,0,0,0,0,na,na
A24001,0.181500,1,0.03,0.3,0,50,248.9920,5,0.5,2,0,550,60.59800,5,1,8,0,300,3.173000,6,0.5,1,0,100,0,0,0,0,na,na
A24003,0.001000,1,0.03,0.3,0,50,155.7175,5,0.5,2,0,550,3.930000,5,1,8,0,300,0.208000,6,0.5,1,0,100,0,0,0,0,na,na
A24005,0.730500,1,0.03,0.3,0,50,107.4130,5,0.5,2,0,550,42.92900,5,1,8,0,300,2.278500,6,0.5,1,0,100,0,0,0,0,na,na
A24009,0.193500,1,0.03,0.3,0,50,77.82000,5,0.5,2,0,550,7.149500,5,1,8,0,300,0.317500,6,0.5,1,0,100,0,0,0,0,na,na
A24011,0.,1,0.03,0.3,0,50,212.2120,5,0.5,2,0,550,3.193500,5,1,8,0,300,0.156500,6,0.5,1,0,100,0,0,0,0,na,na
A24013,0.054500,1,0.03,0.3,0,50,238.8035,5,0.5,2,0,550,28.46050,5,1,8,0,300,1.444500,6,0.5,1,0,100,0,0,0,0,na,na
A24015,0.014500,1,0.03,0.3,0,50,195.5550,5,0.5,2,0,550,23.83200,5,1,8,0,300,1.155000,6,0.5,1,0,100,0,0,0,0,na,na
