TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,0.075500,1,0.03,0.3,0,50,112.3665,5,0.5,2,0,550,16.97100,5,1,8,0,300,1.099000,6,0.5,1,0,100,0,0,0,0,na,na
A10003,0.006000,1,0.03,0.3,0,50,183.5355,5,0.5,2,0,550,9.224501,5,1,8,0,300,0.600000,6,0.5,1,0,100,0,0,0,0,na,na
A10005,0.134000,1,0.03,0.3,0,50,144.3895,5,0.5,2,0,550,31.28800,5,1,8,0,300,3.070000,6,0.5,1,0,100,0,0,0,0,na,na
A11001,1.370500,1,0.03,0.3,0,50,105.2350,5,0.5,2,0,550,40.30150,5,1,8,0,300,2.969000,6,0.5,1,0,100,0,0,0,0,na,na
A24001,0.319000,1,0.03,0.3,0,50,252.6635,5,0.5,2,0,550,68.71150,5,1,8,0,300,4.309500,6,0.5,1,0,100,0,0,0,0,na,na
A24003,0.002000,1,0.03,0.3,0,50,168.8130,5,0.5,2,0,550,7.054000,5,1,8,0,300,0.532500,6,0.5,1,0,100,0,0,0,0,na,na
A24005,0.708400,1,0.03,0.3,0,50,155.5905,5,0.5,2,0,550,40.79550,5,1,8,0,300,3.244000,6,0.5,1,0,100,0,0,0,0,na,na
A24009,0.193000,1,0.03,0.3,0,50,105.0970,5,0.5,2,0,550,11.08600,5,1,8,0,300,0.764000,6,0.5,1,0,100,0,0,0,0,na,na
A24011,0.,1,0.03,0.3,0,50,228.0970,5,0.5,2,0,550,6.265000,5,1,8,0,300,0.407000,6,0.5,1,0,100,0,0,0,0,na,na
A24013,0.172000,1,0.03,0.3,0,50,248.3220,5,0.5,2,0,550,31.95600,5,1,8,0,300,2.423000,6,0.5,1,0,100,0,0,0,0,na,na
A24015,0.052000,1,0.03,0.3,0,50,234.2650,5,0.5,2,0,550,27.00500,5,1,8,0,300,2.120000,6,0.5,1,0,100,0,0,0,0,na,na
A24017,0.004500,1,0.03,0.3,0,50,148.9605,5,0.5,2,0,550,9.980000,5,1,8,0,300,0.489500,6,0.5,1,0,100,0,0,0,0,na,na
A24019,0.,1,0.03,0.3,0,50,155.0765,5,0.5,2,0,550,5.139500,5,1,8,0,300,0.258000,6,0.5,1,0,100,0,0,0,0,na,na
A24021,0.211000,1,0.03,0.3,0,50,208.2900,5,0.5,2,0,550,25.61650,5,1,8,0,300,1.691000,6,0.5,1,0,100,0,0,0,0,na,na
A24023,0.500500,1,0.03,0.3,0,50,256.4250,5,0.5,2,0,550,82.02700,5,1,8,0,300,5.574000,6,0.5,1,0,100,0,0,0,0,na,na
A24025,0.686500,1,0.03,0.3,0,50,195.9065,5,0.5,2,0,550,31.91750,5,1,8,0,300,2.502500,6,0.5,1,0,100,0,0,0,0,na,na
A24027,0.748500,1,0.03,0.3,0,50,174.8090,5,0.5,2,0,550,32.26000,5,1,8,0,300,2.646500,6,0.5,1,0,100,0,0,0,0,na,na
A24029,0.001000,1,0.03,0.3,0,50,202.6585,5,0.5,2,0,550,8.060499,5,1,8,0,300,0.453000,6,0.5,1,0,100,0,0,0,0,na,na
A24031,0.687500,1,0.03,0.3,0,50,164.1710,5,0.5,2,0,550,36.96750,5,1,8,0,300,2.863500,6,0.5,1,0,100,0,0,0,0,na,na
A24033,0.003000,1,0.03,0.3,0,50,112.9755,5,0.5,2,0,550,13.94650,5,1,8,0,300,0.868000,6,0.5,1,0,100,0,0,0,0,na,na
A24035,0.020000,1,0.03,0.3,0,50,152.8050,5,0.5,2,0,550,13.05450,5,1,8,0,300,0.794500,6,0.5,1,0,100,0,0,0,0,na,na
A24037,0.001000,1,0.03,0.3,0,50,162.5210,5,0.5,2,0,550,6.735500,5,1,8,0,300,0.293500,6,0.5,1,0,100,0,0,0,0,na,na
A24039,0.357500,1,0.03,0.3,0,50,432.1195,5,0.5,2,0,550,6.306000,5,1,8,0,300,0.285000,6,0.5,1,0,100,0,0,0,0,na,na
A24041,0.000500,1,0.03,0.3,0,50,187.8690,5,0.5,2,0,550,8.453500,5,1,8,0,300,0.512500,6,0.5,1,0,100,0,0,0,0,na,na
A24043,1.441000,1,0.03,0.3,0,50,175.3800,5,0.5,2,0,550,125.9270,5,1,8,0,300,7.839499,6,0.5,1,0,100,0,0,0,0,na,na
A24045,0.453000,1,0.03,0.3,0,50,461.2165,5,0.5,2,0,550,13.85100,5,1,8,0,300,0.816000,6,0.5,1,0,100,0,0,0,0,na,na
A24047,0.115000,1,0.03,0.3,0,50,305.4320,5,0.5,2,0,550,11.15450,5,1,8,0,300,0.628500,6,0.5,1,0,100,0,0,0,0,na,na
A24510,0.946500,1,0.03,0.3,0,50,123.9755,5,0.5,2,0,550,62.25650,5,1,8,0,300,4.838500,6,0.5,1,0,100,0,0,0,0,na,na
A36003,0.042000,1,0.03,0.3,0,50,292.2420,5,0.5,2,0,550,24.95500,5,1,8,0,300,1.584500,6,0.5,1,0,100,0,0,0,0,na,na
A36007,0.002000,1,0.03,0.3,0,50,319.8085,5,0.5,2,0,550,32.35150,5,1,8,0,300,2.634500,6,0.5,1,0,100,0,0,0,0,na,na
A36015,0.,1,0.03,0.3,0,50,292.2485,5,0.5,2,0,550,23.47250,5,1,8,0,300,1.621500,6,0.5,1,0,100,0,0,0,0,na,na
