TABLE->,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4
VARS->,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
A51023,0.644006,0.592488,0.798569,1.081932,1.288014,1.107694,1.107694,1.107694,1.339535,1.339535,0.978890,0.644006,0.644006,0.592488,0.798569,1.081932,1.288014,1.107694,1.107694,1.107694,1.339535,1.339535,0.978890,0.644006,0.257604,0.257604,0.257604,0.257604,0.257604,0.257604,0.257604,0.257604,0.257604,0.257604,0.257604,0.257604,0,0,0,0,0,0,0,0,0,0,0,0
A51025,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A51027,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A51029,1.137395,1.046403,1.410372,1.910826,2.274794,1.956321,1.956321,1.956321,2.365784,2.365784,1.728844,1.137395,1.137395,1.046403,1.410372,1.910826,2.274794,1.956321,1.956321,1.956321,2.365784,2.365784,1.728844,1.137395,0.454959,0.454959,0.454959,0.454959,0.454959,0.454959,0.454959,0.454959,0.454959,0.454959,0.454959,0.454959,0,0,0,0,0,0,0,0,0,0,0,0
A51031,0.877905,0.807672,1.088603,1.474884,1.755814,1.509999,1.509999,1.509999,1.826043,1.826043,1.334417,0.877905,0.877905,0.807672,1.088603,1.474884,1.755814,1.509999,1.509999,1.509999,1.826043,1.826043,1.334417,0.877905,0.351162,0.351162,0.351162,0.351162,0.351162,0.351162,0.351162,0.351162,0.351162,0.351162,0.351162,0.351162,0,0,0,0,0,0,0,0,0,0,0,0
A51033,0.848916,0.781004,1.052656,1.426178,1.697829,1.460134,1.460134,1.460134,1.765745,1.765745,1.290353,0.848916,0.848916,0.781004,1.052656,1.426178,1.697829,1.460134,1.460134,1.460134,1.765745,1.765745,1.290353,0.848916,0.339568,0.339568,0.339568,0.339568,0.339568,0.339568,0.339568,0.339568,0.339568,0.339568,0.339568,0.339568,0,0,0,0,0,0,0,0,0,0,0,0
A51035,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A51036,2.476125,2.278030,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.476125,2.476125,2.278030,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.476125,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51037,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A51041,1.063993,0.978874,1.319351,1.787509,2.127987,1.830072,1.830072,1.830072,2.213106,2.213106,1.617272,1.063993,1.063993,0.978874,1.319351,1.787509,2.127987,1.830072,1.830072,1.830072,2.213106,2.213106,1.617272,1.063993,0.425596,0.425596,0.425596,0.425596,0.425596,0.425596,0.425596,0.425596,0.425596,0.425596,0.425596,0.425596,0,0,0,0,0,0,0,0,0,0,0,0
A51043,0.639889,0.588697,0.793461,1.075011,1.279778,1.100607,1.100607,1.100607,1.330968,1.330968,0.972631,0.639889,0.639889,0.588697,0.793461,1.075011,1.279778,1.100607,1.100607,1.100607,1.330968,1.330968,0.972631,0.639889,0.255957,0.255957,0.255957,0.255957,0.255957,0.255957,0.255957,0.255957,0.255957,0.255957,0.255957,0.255957,0,0,0,0,0,0,0,0,0,0,0,0
A51045,0.697009,0.641248,0.864293,1.170977,1.394022,1.198856,1.198856,1.198856,1.449781,1.449781,1.059453,0.697009,0.697009,0.641248,0.864293,1.170977,1.394022,1.198856,1.198856,1.198856,1.449781,1.449781,1.059453,0.697009,0.278805,0.278805,0.278805,0.278805,0.278805,0.278805,0.278805,0.278805,0.278805,0.278805,0.278805,0.278805,0,0,0,0,0,0,0,0,0,0,0,0
A51047,0.805351,0.740924,0.998637,1.352993,1.610705,1.385206,1.385206,1.385206,1.675133,1.675133,1.224135,0.805351,0.805351,0.740924,0.998637,1.352993,1.610705,1.385206,1.385206,1.385206,1.675133,1.675133,1.224135,0.805351,0.322141,0.322141,0.322141,0.322141,0.322141,0.322141,0.322141,0.322141,0.322141,0.322141,0.322141,0.322141,0,0,0,0,0,0,0,0,0,0,0,0
A51049,2.299201,2.115268,2.851010,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.299201,2.299201,2.115268,2.851010,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.299201,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51051,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A51053,1.457474,1.340875,1.807267,2.448559,2.914950,2.506856,2.506856,2.506856,3.000000,3.000000,2.215361,1.457474,1.457474,1.340875,1.807267,2.448559,2.914950,2.506856,2.506856,2.506856,3.000000,3.000000,2.215361,1.457474,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51057,0.834860,0.768071,1.035225,1.402564,1.669717,1.435958,1.435958,1.435958,1.736507,1.736507,1.268987,0.834860,0.834860,0.768071,1.035225,1.402564,1.669717,1.435958,1.435958,1.435958,1.736507,1.736507,1.268987,0.834860,0.333943,0.333943,0.333943,0.333943,0.333943,0.333943,0.333943,0.333943,0.333943,0.333943,0.333943,0.333943,0,0,0,0,0,0,0,0,0,0,0,0
A51059,0.676297,0.622194,0.838609,1.136183,1.352597,1.163232,1.163232,1.163232,1.406700,1.406700,1.027972,0.676297,0.676297,0.622194,0.838609,1.136183,1.352597,1.163232,1.163232,1.163232,1.406700,1.406700,1.027972,0.676297,0.270521,0.270521,0.270521,0.270521,0.270521,0.270521,0.270521,0.270521,0.270521,0.270521,0.270521,0.270521,0,0,0,0,0,0,0,0,0,0,0,0
A51061,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51063,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A51065,0.778832,0.716527,0.965750,1.308437,1.557665,1.339589,1.339589,1.339589,1.619970,1.619970,1.183824,0.778832,0.778832,0.716527,0.965750,1.308437,1.557665,1.339589,1.339589,1.339589,1.619970,1.619970,1.183824,0.778832,0.311532,0.311532,0.311532,0.311532,0.311532,0.311532,0.311532,0.311532,0.311532,0.311532,0.311532,0.311532,0,0,0,0,0,0,0,0,0,0,0,0
A51067,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A51069,0.543464,0.499986,0.673894,0.913018,1.086927,0.934758,0.934758,0.934758,1.130402,1.130402,0.826064,0.543464,0.543464,0.499986,0.673894,0.913018,1.086927,0.934758,0.934758,0.934758,1.130402,1.130402,0.826064,0.543464,0.217384,0.217384,0.217384,0.217384,0.217384,0.217384,0.217384,0.217384,0.217384,0.217384,0.217384,0.217384,0,0,0,0,0,0,0,0,0,0,0,0
A51071,1.163080,1.070034,1.442221,1.953974,2.326161,2.000495,2.000495,2.000495,2.419208,2.419208,1.767879,1.163080,1.163080,1.070034,1.442221,1.953974,2.326161,2.000495,2.000495,2.000495,2.419208,2.419208,1.767879,1.163080,0.465233,0.465233,0.465233,0.465233,0.465233,0.465233,0.465233,0.465233,0.465233,0.465233,0.465233,0.465233,0,0,0,0,0,0,0,0,0,0,0,0
A51073,2.438420,2.243346,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.438420,2.438420,2.243346,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.438420,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51075,2.139843,1.968655,2.653397,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.139843,2.139843,1.968655,2.653397,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.139843,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51077,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A51079,0.668164,0.614710,0.828520,1.122514,1.336326,1.149240,1.149240,1.149240,1.389780,1.389780,1.015607,0.668164,0.668164,0.614710,0.828520,1.122514,1.336326,1.149240,1.149240,1.149240,1.389780,1.389780,1.015607,0.668164,0.267266,0.267266,0.267266,0.267266,0.267266,0.267266,0.267266,0.267266,0.267266,0.267266,0.267266,0.267266,0,0,0,0,0,0,0,0,0,0,0,0
A51081,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A51083,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A51085,1.042983,0.959545,1.293304,1.752218,2.085970,1.793936,1.793936,1.793936,2.169410,2.169410,1.585338,1.042983,1.042983,0.959545,1.293304,1.752218,2.085970,1.793936,1.793936,1.793936,2.169410,2.169410,1.585338,1.042983,0.417194,0.417194,0.417194,0.417194,0.417194,0.417194,0.417194,0.417194,0.417194,0.417194,0.417194,0.417194,0,0,0,0,0,0,0,0,0,0,0,0
A51087,1.878138,1.727889,2.328892,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.854775,1.878138,1.878138,1.727889,2.328892,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.854775,1.878138,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51089,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A51091,1.770536,1.628895,2.195467,2.974498,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.691217,1.770536,1.770536,1.628895,2.195467,2.974498,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.691217,1.770536,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51093,0.719783,0.662202,0.892530,1.209236,1.439566,1.238027,1.238027,1.238027,1.497150,1.497150,1.094070,0.719783,0.719783,0.662202,0.892530,1.209236,1.439566,1.238027,1.238027,1.238027,1.497150,1.497150,1.094070,0.719783,0.261804,0.261804,0.261804,0.261804,0.261804,0.261804,0.261804,0.261804,0.261804,0.261804,0.261804,0.261804,0,0,0,0,0,0,0,0,0,0,0,0
A51095,3.000000,2.800153,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.800153,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51097,0.697624,0.641814,0.865057,1.172009,1.395251,1.199914,1.199914,1.199914,1.451061,1.451061,1.060390,0.697624,0.697624,0.641814,0.865057,1.172009,1.395251,1.199914,1.199914,1.199914,1.451061,1.451061,1.060390,0.697624,0.279051,0.279051,0.279051,0.279051,0.279051,0.279051,0.279051,0.279051,0.279051,0.279051,0.279051,0.279051,0,0,0,0,0,0,0,0,0,0,0,0
A51099,1.502158,1.381988,1.862677,2.523627,2.949476,2.583717,2.583717,2.583717,2.949476,2.949476,2.283285,1.502158,1.502158,1.381988,1.862677,2.523627,2.949476,2.583717,2.583717,2.583717,2.949476,2.949476,2.283285,1.502158,0.491579,0.491579,0.491579,0.491579,0.491579,0.491579,0.491579,0.491579,0.491579,0.491579,0.491579,0.491579,0,0,0,0,0,0,0,0,0,0,0,0
A51101,0.748025,0.688183,0.927552,1.256685,1.496051,1.286606,1.286606,1.286606,1.555894,1.555894,1.137000,0.748025,0.748025,0.688183,0.927552,1.256685,1.496051,1.286606,1.286606,1.286606,1.555894,1.555894,1.137000,0.748025,0.299212,0.299212,0.299212,0.299212,0.299212,0.299212,0.299212,0.299212,0.299212,0.299212,0.299212,0.299212,0,0,0,0,0,0,0,0,0,0,0,0
A51103,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51105,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A51107,1.171905,1.078150,1.453158,1.968801,2.343809,2.015673,2.015673,2.015673,2.437558,2.437558,1.781294,1.171905,1.171905,1.078150,1.453158,1.968801,2.343809,2.015673,2.015673,2.015673,2.437558,2.437558,1.781294,1.171905,0.468763,0.468763,0.468763,0.468763,0.468763,0.468763,0.468763,0.468763,0.468763,0.468763,0.468763,0.468763,0,0,0,0,0,0,0,0,0,0,0,0
A51109,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51111,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A51113,0.840372,0.773143,1.042060,1.411824,1.680746,1.445439,1.445439,1.445439,1.747975,1.747975,1.277366,0.840372,0.840372,0.773143,1.042060,1.411824,1.680746,1.445439,1.445439,1.445439,1.747975,1.747975,1.277366,0.840372,0.336149,0.336149,0.336149,0.336149,0.336149,0.336149,0.336149,0.336149,0.336149,0.336149,0.336149,0.336149,0,0,0,0,0,0,0,0,0,0,0,0
A51115,2.368036,2.178592,2.936360,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.368036,2.368036,2.178592,2.936360,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.368036,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51117,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A51119,1.746445,1.606727,2.165593,2.934030,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.654597,1.746445,1.746445,1.606727,2.165593,2.934030,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.654597,1.746445,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51121,0.688240,0.633180,0.853417,1.156244,1.376482,1.183772,1.183772,1.183772,1.431539,1.431539,1.046125,0.688240,0.688240,0.633180,0.853417,1.156244,1.376482,1.183772,1.183772,1.183772,1.431539,1.431539,1.046125,0.688240,0.275295,0.275295,0.275295,0.275295,0.275295,0.275295,0.275295,0.275295,0.275295,0.275295,0.275295,0.275295,0,0,0,0,0,0,0,0,0,0,0,0
A51125,1.239563,1.140397,1.537058,2.082464,2.479130,2.132047,2.132047,2.132047,2.578295,2.578295,1.884136,1.239563,1.239563,1.140397,1.537058,2.082464,2.479130,2.132047,2.132047,2.132047,2.578295,2.578295,1.884136,1.239563,0.495825,0.495825,0.495825,0.495825,0.495825,0.495825,0.495825,0.495825,0.495825,0.495825,0.495825,0.495825,0,0,0,0,0,0,0,0,0,0,0,0
A51127,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51131,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51133,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51135,0.978448,0.900171,1.213277,1.643793,1.956895,1.682928,1.682928,1.682928,2.035169,2.035169,1.487239,0.978448,0.978448,0.900171,1.213277,1.643793,1.956895,1.682928,1.682928,1.682928,2.035169,2.035169,1.487239,0.978448,0.391380,0.391380,0.391380,0.391380,0.391380,0.391380,0.391380,0.391380,0.391380,0.391380,0.391380,0.391380,0,0,0,0,0,0,0,0,0,0,0,0
A51137,0.754354,0.694006,0.935397,1.267311,1.508706,1.297489,1.297489,1.297489,1.569053,1.569053,1.146617,0.754354,0.754354,0.694006,0.935397,1.267311,1.508706,1.297489,1.297489,1.297489,1.569053,1.569053,1.146617,0.754354,0.301742,0.301742,0.301742,0.301742,0.301742,0.301742,0.301742,0.301742,0.301742,0.301742,0.301742,0.301742,0,0,0,0,0,0,0,0,0,0,0,0
A51139,0.223677,0.205783,0.277361,0.375780,0.447357,0.384727,0.384727,0.384727,0.465251,0.465251,0.339991,0.223677,0.223677,0.205783,0.277361,0.375780,0.447357,0.384727,0.384727,0.384727,0.465251,0.465251,0.339991,0.223677,0.086737,0.086737,0.086737,0.086737,0.086737,0.086737,0.086737,0.086737,0.086737,0.086737,0.086737,0.086737,0,0,0,0,0,0,0,0,0,0,0,0
A51141,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A51143,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A51145,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51147,2.314588,2.129418,2.870090,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.314588,2.314588,2.129418,2.870090,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.314588,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51149,0.800516,0.736475,0.992640,1.344866,1.601029,1.376885,1.376885,1.376885,1.665073,1.665073,1.216784,0.800516,0.800516,0.736475,0.992640,1.344866,1.601029,1.376885,1.376885,1.376885,1.665073,1.665073,1.216784,0.800516,0.320206,0.320206,0.320206,0.320206,0.320206,0.320206,0.320206,0.320206,0.320206,0.320206,0.320206,0.320206,0,0,0,0,0,0,0,0,0,0,0,0
A51153,2.384834,2.194053,2.957193,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.384834,2.384834,2.194053,2.957193,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.384834,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51155,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A51157,1.365149,1.255936,1.692788,2.293452,2.730300,2.348059,2.348059,2.348059,2.839512,2.839512,2.075026,1.365149,1.365149,1.255936,1.692788,2.293452,2.730300,2.348059,2.348059,2.348059,2.839512,2.839512,2.075026,1.365149,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,0
A51159,1.137527,1.046527,1.410533,1.911047,2.275060,1.956547,1.956547,1.956547,2.366059,2.366059,1.729045,1.137527,1.137527,1.046527,1.410533,1.911047,2.275060,1.956547,1.956547,1.956547,2.366059,2.366059,1.729045,1.137527,0.455010,0.455010,0.455010,0.455010,0.455010,0.455010,0.455010,0.455010,0.455010,0.455010,0.455010,0.455010,0,0,0,0,0,0,0,0,0,0,0,0
A51161,0.717952,0.660516,0.890260,1.206158,1.435903,1.234876,1.234876,1.234876,1.493340,1.493340,1.091286,0.717952,0.717952,0.660516,0.890260,1.206158,1.435903,1.234876,1.234876,1.234876,1.493340,1.493340,1.091286,0.717952,0.287181,0.287181,0.287181,0.287181,0.287181,0.287181,0.287181,0.287181,0.287181,0.287181,0.287181,0.287181,0,0,0,0,0,0,0,0,0,0,0,0
