TABLE->,PHOS-CMAX,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#4,PHOS-SVALPM#4,PHOS-SVALPM#4
VARS->,CMAX,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1
A10001,50,1.000000,100.0000,1.5,20.00000,0.025933,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10003,50,1.000000,100.0000,1.5,20.00000,0.157915,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10005,50,1.000000,100.0000,1.5,20.00000,0.189928,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A11001,50,1.000000,100.0000,1.5,20.00000,0.012259,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24001,50,1.000000,73.14169,1.5,20.00000,0.341802,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24003,50,1.000000,100.0000,1.5,20.00000,0.034395,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24005,50,1.000000,100.0000,1.5,20.00000,0.045471,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24009,50,1.000000,100.0000,1.5,20.00000,0.131331,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24011,50,1.000000,21.81883,1.5,20.00000,1.145799,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24013,50,1.000000,90.94868,1.5,20.00000,0.274880,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24015,50,1.000000,42.98120,1.5,20.00000,0.581650,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24017,50,1.000000,91.87775,1.5,20.00000,0.272100,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24019,50,1.000000,16.52704,1.5,20.00000,1.512672,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24021,50,1.000000,82.44008,1.5,20.00000,0.303251,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24023,50,1.000000,34.76924,1.5,20.00000,0.719026,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24025,50,1.000000,100.0000,1.5,20.00000,0.082331,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24027,50,1.000000,100.0000,1.5,20.00000,0.037607,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24029,50,1.000000,97.49699,1.5,20.00000,0.256418,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24031,50,1.000000,100.0000,1.5,20.00000,0.063346,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24033,50,1.000000,100.0000,1.5,20.00000,0.050660,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
