TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,0.004500,1,0.03,0.3,0,50,40.27800,5,0.5,2,0,550,11.80700,5,1,8,0,300,0.360000,6,0.5,1,0,100,0,0,0,0,na,na
A10003,0.001000,1,0.03,0.3,0,50,169.6890,5,0.5,2,0,550,1.615500,5,1,8,0,300,0.066500,6,0.5,1,0,100,0,0,0,0,na,na
A10005,0.077000,1,0.03,0.3,0,50,66.44051,5,0.5,2,0,550,60.14400,5,1,8,0,300,3.129500,6,0.5,1,0,100,0,0,0,0,na,na
A11001,2.450000,1,0.03,0.3,0,50,102.9885,5,0.5,2,0,550,42.20800,5,1,8,0,300,2.416000,6,0.5,1,0,100,0,0,0,0,na,na
A24001,0.080500,1,0.03,0.3,0,50,246.0570,5,0.5,2,0,550,43.75650,5,1,8,0,300,1.917000,6,0.5,1,0,100,0,0,0,0,na,na
A24003,0.,1,0.03,0.3,0,50,122.1500,5,0.5,2,0,550,1.495500,5,1,8,0,300,0.080500,6,0.5,1,0,100,0,0,0,0,na,na
A24005,0.849000,1,0.03,0.3,0,50,56.37950,5,0.5,2,0,550,44.58150,5,1,8,0,300,2.053500,6,0.5,1,0,100,0,0,0,0,na,na
A24009,0.237000,1,0.03,0.3,0,50,40.72650,5,0.5,2,0,550,3.226000,5,1,8,0,300,0.103000,6,0.5,1,0,100,0,0,0,0,na,na
A24011,0.,1,0.03,0.3,0,50,178.0190,5,0.5,2,0,550,1.322000,5,1,8,0,300,0.084000,6,0.5,1,0,100,0,0,0,0,na,na
A24013,0.027500,1,0.03,0.3,0,50,218.4665,5,0.5,2,0,550,17.93450,5,1,8,0,300,0.726000,6,0.5,1,0,100,0,0,0,0,na,na
A24015,0.007500,1,0.03,0.3,0,50,121.4155,5,0.5,2,0,550,16.62650,5,1,8,0,300,0.613000,6,0.5,1,0,100,0,0,0,0,na,na
A24017,0.001000,1,0.03,0.3,0,50,128.7325,5,0.5,2,0,550,1.638000,5,1,8,0,300,0.065000,6,0.5,1,0,100,0,0,0,0,na,na
A24019,0.,1,0.03,0.3,0,50,146.0730,5,0.5,2,0,550,0.732000,5,1,8,0,300,0.075000,6,0.5,1,0,100,0,0,0,0,na,na
A24021,0.085000,1,0.03,0.3,0,50,152.5465,5,0.5,2,0,550,13.03450,5,1,8,0,300,0.437000,6,0.5,1,0,100,0,0,0,0,na,na
