TABLE->,PHOS-CMAX,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#4,PHOS-SVALPM#4,PHOS-SVALPM#4
VARS->,CMAX,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1
A10001,50,1.000000,100.0000,1.5,20.00000,0.016672,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10003,50,1.000000,100.0000,1.5,20.00000,0.131394,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10005,50,1.000000,100.0000,1.5,20.00000,0.144947,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A11001,50,1.000000,100.0000,1.5,20.00000,0.010000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24001,50,1.000000,82.66771,1.5,20.00000,0.302415,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24003,50,1.000000,100.0000,1.5,20.00000,0.021302,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24005,50,1.000000,100.0000,1.5,20.00000,0.030601,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24009,50,1.000000,100.0000,1.5,20.00000,0.107528,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24011,50,1.000000,20.92007,1.5,20.00000,1.195024,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24013,50,1.000000,95.55149,1.5,20.00000,0.261639,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24015,50,1.000000,38.12159,1.5,20.00000,0.655797,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24017,50,1.000000,98.00311,1.5,20.00000,0.255093,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24019,50,1.000000,15.80479,1.5,20.00000,1.581798,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24021,50,1.000000,85.37335,1.5,20.00000,0.292832,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
