TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.109570,0.100000,0.,10.00000,0.109570,na,na,0.061843,0.007651,0.,10.00000,0.061843,na,na,0.006184,0.002626,0.000352,0.266349,0.006184,na,na,0.000100,0.002626,0.000352,0.190474,0.000100,2.728463,2402.543,0.0001,1.07,50000.00,3746.031,0.0001,1.07,3.624357,17.20745,0.0001,1.07,3.624357,17.20745,0.0001,1.07,0.096905,0.019381,0,0,1.07,20
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.068304,0.003247,0.,10.00000,0.068304,na,na,0.044369,0.000195,0.,10.00000,0.044369,na,na,0.004437,0.002484,0.000381,0.198832,0.004437,na,na,0.000100,0.002484,0.000381,0.158642,0.000100,2.173342,1016.926,0.0001,1.07,50000.00,8850.201,0.0001,1.07,5.705513,30.53433,0.0001,1.07,5.705513,30.53433,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.194038,0.100000,0.,10.00000,0.194038,na,na,0.106372,0.008826,0.,10.00000,0.106372,na,na,0.010637,0.001315,0.000894,0.316754,0.010637,na,na,0.000100,0.001315,0.000894,0.078388,0.000100,0.930884,29981.49,0.0001,1.07,50000.00,300.1852,0.0001,1.07,5.700611,21.85131,0.0001,1.07,5.700611,21.85131,0.0001,1.07,0.045907,0.009182,0,0,1.07,20
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.005974,0.,4.567979,1.000000,na,na,0.000100,0.000358,0.,2.283990,1.000000,na,na,0.000100,0.000102,0.010000,0.193569,0.200000,na,na,0.000100,0.000102,0.010000,0.071067,0.000100,906.2881,12027.78,0.0001,1.07,1103.402,748.2678,0.0001,1.07,4.899947,17.97588,0.0001,1.07,4.899947,17.97588,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.172655,0.000434,0.,10.00000,0.172655,na,na,0.172655,0.000100,0.,10.00000,0.172655,na,na,0.024630,0.000465,0.002196,0.620817,0.024630,na,na,0.000100,0.000465,0.002196,0.350541,0.000100,4.446051,2390.951,0.0001,1.07,50000.00,3764.193,0.0001,1.07,6.569963,13.09484,0.0001,1.07,6.569963,13.09484,0.0001,1.07,3.465396,0.693079,0,0,1.07,20
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.084117,0.010429,0.,10.00000,0.084117,na,na,0.063084,0.000625,0.,9.669418,0.063084,na,na,0.006308,0.004764,0.000355,0.174314,0.006308,na,na,0.000100,0.004764,0.000355,0.029052,0.000100,1.502396,655.6854,0.0001,1.07,50000.00,13726.09,0.0001,1.07,4.092577,26.42086,0.0001,1.07,4.092577,26.42086,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.153700,0.048156,0.,10.00000,0.153700,na,na,0.143232,0.002885,0.,10.00000,0.143232,na,na,0.014323,0.000409,0.002458,0.283412,0.014323,na,na,0.000100,0.000409,0.002458,0.124577,0.000100,20.79025,413.0925,0.0001,1.07,42276.29,21786.89,0.0001,1.07,7.965433,26.05155,0.0001,1.07,7.965433,26.05155,0.0001,1.07,0.248211,0.049642,0,0,1.07,20
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.101867,0.037009,0.,10.00000,0.101867,na,na,0.083291,0.002218,0.,8.984377,0.083291,na,na,0.008329,0.003039,0.000313,0.234977,0.008329,na,na,0.000100,0.003039,0.000313,0.172500,0.000100,12.18407,253.9568,0.0001,1.07,47860.78,35439.08,0.0001,1.07,3.591976,17.71021,0.0001,1.07,3.591976,17.71021,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.045321,0.010924,0.,10.00000,0.045321,na,na,0.022233,0.000655,0.,9.887330,0.022233,na,na,0.002223,0.004706,0.000213,0.262505,0.002223,na,na,0.000100,0.004706,0.000213,0.119828,0.000100,0.221926,3134.646,0.0001,1.07,50000.00,2871.139,0.0001,1.07,3.379847,19.01417,0.0001,1.07,3.379847,19.01417,0.0001,1.07,0.5,0.1,0,0,1.07,20
