landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,    49.969,     3.396,     0.511
A24009,     0.000,    38.300,     5.623,     1.025
F24009,     0.000,    38.062,     5.837,     1.028
F24037,     0.000,    52.895,     1.110,     0.520
A24033,     0.000,    42.537,     9.568,     0.978
F24033,     0.000,    46.874,     5.047,     0.926
A24003,     0.000,    51.313,     2.694,     1.118
F24003,     0.000,    51.489,     2.615,     1.118
A24027,     0.000,    54.434,    11.693,     1.173
F24027,     0.000,    49.258,    15.424,     1.310
A24031,     0.000,    53.651,    14.244,     1.256
F24031,     0.000,    47.691,    20.232,     1.515
A51073,     0.000,    77.998,     5.465,     0.897
A51115,     0.000,    77.530,     7.275,     0.811
A51119,     0.000,    78.531,     6.207,     0.974
A51199,     0.000,   178.023,     8.916,     1.364
F51199,     0.000,   178.013,     8.930,     1.364
A51095,     0.000,    81.453,     9.183,     1.168
A51097,     0.000,   102.957,    17.044,     1.136
A51127,     0.000,    76.709,     8.085,     1.072
A51830,     0.000,    23.319,    11.737,     1.599
F51095,     0.000,    81.250,     9.156,     1.168
F51830,     0.000,    23.326,    11.768,     1.598
A51650,     0.000,    23.542,    12.604,     1.140
A51735,     0.000,    23.320,    11.488,     2.528
F51650,     0.000,    23.543,    12.588,     1.140
F51735,     0.000,    23.347,    11.570,     2.527
A51101,     0.000,   116.764,    17.427,     1.066
A51033,     0.000,   113.592,    16.204,     1.020
F51033,     0.000,    96.906,     9.757,     0.894
A51177,     0.000,    80.919,     4.939,     0.793
F51177,     0.000,    79.377,     4.797,     0.795
F51101,     0.000,    88.951,     5.811,     0.936
A51109,     0.000,   101.143,     4.623,     0.889
A51003,     0.000,   116.919,    22.355,     0.963
A51065,     0.000,   120.101,    17.606,     0.805
A51075,     0.000,   112.192,     8.865,     0.665
A51103,     0.000,    65.663,     5.040,     0.808
A51133,     0.000,    72.710,     4.249,     0.918
A51057,     0.000,   124.199,    20.741,     1.320
A51159,     0.000,   101.236,    14.494,     0.942
F51159,     0.000,    66.023,     5.533,     0.935
A51099,     0.000,    94.368,     9.729,     1.004
A51630,     0.000,    39.071,    15.627,     1.169
F51057,     0.000,   107.505,    10.562,     1.041
F51099,     0.000,    92.808,     9.165,     0.995
F51630,     0.000,    32.329,     8.844,     1.033
A51047,     0.000,   135.814,    19.913,     0.943
A51061,     0.000,    83.728,     6.574,     0.794
A51157,     0.000,   102.129,    14.074,     0.814
B51061,     0.000,   122.471,    21.963,     1.169
B51157,     0.000,    90.281,     9.685,     0.759
F51061,     0.000,   123.976,    13.704,     0.774
F51157,     0.000,    99.669,    13.149,     0.808
A51113,     0.000,   160.599,    23.403,     1.081
B51113,     0.000,   150.789,    20.216,     1.013
F51113,     0.000,   159.962,    22.461,     1.039
A51079,     0.000,   156.440,    20.623,     1.274
B51079,     0.000,   125.246,    11.148,     0.995
F51079,     0.000,   159.575,    21.116,     1.206
A51137,     0.000,   137.564,    15.901,     0.832
F51137,     0.000,   138.887,    15.077,     0.777
A24005,     0.000,    52.774,    18.399,     1.403
A24510,     0.000,    33.042,    14.443,     1.344
F24005,     0.000,    52.328,    18.758,     1.457
F24510,     0.000,    34.849,    15.331,     1.418
A24013,     0.000,    66.977,     9.802,     0.979
F24013,     0.000,    61.109,     4.296,     0.886
A24025,     0.000,    60.868,    10.620,     0.972
F24025,     0.000,    64.010,     6.510,     0.846
A10001,     0.000,    46.683,    11.623,     0.981
A10005,     0.000,    48.966,    25.028,     2.306
A24011,     0.000,    61.260,     2.603,     0.969
A24019,     0.000,    48.734,     1.270,     0.638
A24045,     0.000,   128.327,     9.938,     1.391
F24019,     0.000,    48.712,     1.256,     0.637
A24047,     0.000,    82.737,     6.391,     0.918
F24045,     0.000,   135.962,     3.686,     1.319
A24039,     0.000,   126.773,     4.129,     0.972
A51001,     0.000,    88.396,     4.186,     0.990
F24039,     0.000,   127.265,     3.865,     0.972
F51001,     0.000,    88.418,     4.187,     0.990
A51131,     0.000,    38.911,     2.169,     0.691
F51131,     0.000,    41.527,     2.350,     0.689
F10005,     0.000,    62.250,    13.813,     1.649
A24041,     0.000,    53.019,     2.284,     0.570
F24041,     0.000,    53.347,     2.320,     0.570
A24035,     0.000,    48.826,     6.338,     0.629
F24035,     0.000,    53.769,     2.888,     0.609
A24015,     0.000,    65.936,    11.218,     1.073
A10003,     0.000,    53.454,     2.458,     0.732
F24015,     0.000,    73.910,     3.613,     0.954
A24029,     0.000,    56.143,     2.594,     0.630
F24029,     0.000,    56.149,     2.590,     0.630
A42029,     0.000,   130.207,    15.581,     1.690
A51041,     0.000,   130.306,    12.349,     0.880
A51145,     0.000,    99.996,     6.034,     0.720
A51570,     0.000,    27.948,    15.332,     1.086
A51149,     0.000,   101.051,    20.959,     1.676
A51670,     0.000,    30.218,    15.743,     1.804
F51149,     0.000,    71.569,     7.305,     1.112
F51670,     0.000,    30.531,    15.921,     1.807
A51007,     0.000,   197.286,     4.348,     0.916
A51135,     0.000,   172.970,     9.435,     0.905
A51147,     0.000,   112.312,     6.256,     0.680
A51011,     0.000,   103.888,    12.229,     0.602
A51029,     0.000,   152.924,     9.695,     0.764
A51049,     0.000,   188.888,     7.522,     0.934
F51011,     0.000,    98.605,    10.013,     0.585
F51147,     0.000,    64.536,     1.649,     0.816
F51145,     0.000,    65.317,     2.336,     0.817
A51053,     0.000,   158.160,     5.071,     0.837
A51730,     0.000,    31.869,    18.386,     1.586
F51053,     0.000,   135.286,     1.323,     0.972
F51730,     0.000,    25.881,    12.406,     1.580
A51036,     0.000,    84.361,     8.380,     1.024
A51087,     0.000,    80.475,     9.182,     1.080
A51760,     0.000,    28.847,    14.094,     1.569
F51041,     0.000,   105.363,     4.290,     0.792
F51087,     0.000,    80.469,     9.180,     1.079
F51760,     0.000,    27.122,    10.491,     1.487
A51181,     0.000,    90.063,    11.315,     1.098
F51181,     0.000,    69.318,     6.737,     0.945
A51550,     0.000,    82.774,    13.246,     0.914
A51710,     0.000,    28.051,    14.200,     1.173
