TABLE->,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#1,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#2,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#3,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4,MON-NITUPT#4
A24031,0.523592,0.481705,0.649254,0.879635,1.047184,0.900578,0.900578,0.900578,1.089071,1.089071,0.795860,0.523592,0.523592,0.481705,0.649254,0.879635,1.047184,0.900578,0.900578,0.900578,1.089071,1.089071,0.795860,0.523592,0.209437,0.209437,0.209437,0.209437,0.209437,0.209437,0.209437,0.209437,0.209437,0.209437,0.209437,0.209437,0,0,0,0,0,0,0,0,0,0,0,0
A24033,0.715470,0.658233,0.887183,1.201990,1.430940,1.230609,1.230609,1.230609,1.488178,1.488178,1.087515,0.715470,0.715470,0.658233,0.887183,1.201990,1.430940,1.230609,1.230609,1.230609,1.488178,1.488178,1.087515,0.715470,0.286188,0.286188,0.286188,0.286188,0.286188,0.286188,0.286188,0.286188,0.286188,0.286188,0.286188,0.286188,0,0,0,0,0,0,0,0,0,0,0,0
A24035,0.846307,0.778603,1.049421,1.421796,1.692615,1.455649,1.455649,1.455649,1.760319,1.760319,1.286387,0.846307,0.846307,0.778603,1.049421,1.421796,1.692615,1.455649,1.455649,1.455649,1.760319,1.760319,1.286387,0.846307,0.338523,0.338523,0.338523,0.338523,0.338523,0.338523,0.338523,0.338523,0.338523,0.338523,0.338523,0.338523,0,0,0,0,0,0,0,0,0,0,0,0
A24037,0.786548,0.723624,0.975320,1.321401,1.573097,1.352863,1.352863,1.352863,1.636020,1.636020,1.195553,0.786548,0.786548,0.723624,0.975320,1.321401,1.573097,1.352863,1.352863,1.352863,1.636020,1.636020,1.195553,0.786548,0.314619,0.314619,0.314619,0.314619,0.314619,0.314619,0.314619,0.314619,0.314619,0.314619,0.314619,0.314619,0,0,0,0,0,0,0,0,0,0,0,0
A24039,0.870107,0.800498,1.078932,1.461779,1.740213,1.496583,1.496583,1.496583,1.809822,1.809822,1.322562,0.870107,0.870107,0.800498,1.078932,1.461779,1.740213,1.496583,1.496583,1.496583,1.809822,1.809822,1.322562,0.870107,0.348043,0.348043,0.348043,0.348043,0.348043,0.348043,0.348043,0.348043,0.348043,0.348043,0.348043,0.348043,0,0,0,0,0,0,0,0,0,0,0,0
A24041,0.894910,0.823317,1.109688,1.503448,1.789819,1.539244,1.539244,1.539244,1.861412,1.861412,1.360262,0.894910,0.894910,0.823317,1.109688,1.503448,1.789819,1.539244,1.539244,1.539244,1.861412,1.861412,1.360262,0.894910,0.357964,0.357964,0.357964,0.357964,0.357964,0.357964,0.357964,0.357964,0.357964,0.357964,0.357964,0.357964,0,0,0,0,0,0,0,0,0,0,0,0
A24043,0.391996,0.360636,0.486075,0.658553,0.783992,0.674233,0.674233,0.674233,0.815351,0.815351,0.595834,0.391996,0.391996,0.360636,0.486075,0.658553,0.783992,0.674233,0.674233,0.674233,0.815351,0.815351,0.595834,0.391996,0.156798,0.156798,0.156798,0.156798,0.156798,0.156798,0.156798,0.156798,0.156798,0.156798,0.156798,0.156798,0,0,0,0,0,0,0,0,0,0,0,0
A24045,0.805823,0.741357,0.999220,1.353782,1.611645,1.386015,1.386015,1.386015,1.676111,1.676111,1.224850,0.805823,0.805823,0.741357,0.999220,1.353782,1.611645,1.386015,1.386015,1.386015,1.676111,1.676111,1.224850,0.805823,0.322329,0.322329,0.322329,0.322329,0.322329,0.322329,0.322329,0.322329,0.322329,0.322329,0.322329,0.322329,0,0,0,0,0,0,0,0,0,0,0,0
A24047,1.002807,0.922582,1.243480,1.684715,2.005614,1.724828,1.724828,1.724828,2.085838,2.085838,1.524266,1.002807,1.002807,0.922582,1.243480,1.684715,2.005614,1.724828,1.724828,1.724828,2.085838,2.085838,1.524266,1.002807,0.401123,0.401123,0.401123,0.401123,0.401123,0.401123,0.401123,0.401123,0.401123,0.401123,0.401123,0.401123,0,0,0,0,0,0,0,0,0,0,0,0
A24510,0.250000,0.230000,0.310000,0.420000,0.500000,0.430000,0.430000,0.430000,0.520000,0.520000,0.380000,0.250000,0.250000,0.230000,0.310000,0.420000,0.500000,0.430000,0.430000,0.430000,0.520000,0.520000,0.380000,0.250000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0,0,0,0,0,0,0,0,0,0,0,0
A36003,0.879597,0.809229,1.090700,1.477723,1.759194,1.512907,1.512907,1.512907,1.829562,1.829562,1.336987,0.879597,0.879597,0.809229,1.090700,1.477723,1.759194,1.512907,1.512907,1.512907,1.829562,1.829562,1.336987,0.879597,0.351839,0.351839,0.351839,0.351839,0.351839,0.351839,0.351839,0.351839,0.351839,0.351839,0.351839,0.351839,0,0,0,0,0,0,0,0,0,0,0,0
A36007,0.876716,0.806579,1.087128,1.472883,1.753432,1.507951,1.507951,1.507951,1.823569,1.823569,1.332608,0.876716,0.876716,0.806579,1.087128,1.472883,1.753432,1.507951,1.507951,1.507951,1.823569,1.823569,1.332608,0.876716,0.350686,0.350686,0.350686,0.350686,0.350686,0.350686,0.350686,0.350686,0.350686,0.350686,0.350686,0.350686,0,0,0,0,0,0,0,0,0,0,0,0
A36015,0.799420,0.735466,0.991280,1.343025,1.598839,1.375002,1.375002,1.375002,1.662793,1.662793,1.215118,0.799420,0.799420,0.735466,0.991280,1.343025,1.598839,1.375002,1.375002,1.375002,1.662793,1.662793,1.215118,0.799420,0.319768,0.319768,0.319768,0.319768,0.319768,0.319768,0.319768,0.319768,0.319768,0.319768,0.319768,0.319768,0,0,0,0,0,0,0,0,0,0,0,0
A36017,0.975842,0.897775,1.210044,1.639415,1.951684,1.678448,1.678448,1.678448,2.029751,2.029751,1.483280,0.975842,0.975842,0.897775,1.210044,1.639415,1.951684,1.678448,1.678448,1.678448,2.029751,2.029751,1.483280,0.975842,0.390337,0.390337,0.390337,0.390337,0.390337,0.390337,0.390337,0.390337,0.390337,0.390337,0.390337,0.390337,0,0,0,0,0,0,0,0,0,0,0,0
A36023,1.074219,0.988282,1.332032,1.804688,2.148438,1.847657,1.847657,1.847657,2.234376,2.234376,1.632813,1.074219,1.074219,0.988282,1.332032,1.804688,2.148438,1.847657,1.847657,1.847657,2.234376,2.234376,1.632813,1.074219,0.429688,0.429688,0.429688,0.429688,0.429688,0.429688,0.429688,0.429688,0.429688,0.429688,0.429688,0.429688,0,0,0,0,0,0,0,0,0,0,0,0
A36025,0.989734,0.910555,1.227270,1.662752,1.979467,1.702342,1.702342,1.702342,2.058646,2.058646,1.504395,0.989734,0.989734,0.910555,1.227270,1.662752,1.979467,1.702342,1.702342,1.702342,2.058646,2.058646,1.504395,0.989734,0.395893,0.395893,0.395893,0.395893,0.395893,0.395893,0.395893,0.395893,0.395893,0.395893,0.395893,0.395893,0,0,0,0,0,0,0,0,0,0,0,0
A36043,1.105021,1.016619,1.370226,1.856435,2.210041,1.900635,1.900635,1.900635,2.298443,2.298443,1.679631,1.105021,1.105021,1.016619,1.370226,1.856435,2.210041,1.900635,1.900635,1.900635,2.298443,2.298443,1.679631,1.105021,0.442008,0.442008,0.442008,0.442008,0.442008,0.442008,0.442008,0.442008,0.442008,0.442008,0.442008,0.442008,0,0,0,0,0,0,0,0,0,0,0,0
A36051,0.865638,0.796387,1.073391,1.454272,1.731276,1.488897,1.488897,1.488897,1.800527,1.800527,1.315770,0.865638,0.865638,0.796387,1.073391,1.454272,1.731276,1.488897,1.488897,1.488897,1.800527,1.800527,1.315770,0.865638,0.346255,0.346255,0.346255,0.346255,0.346255,0.346255,0.346255,0.346255,0.346255,0.346255,0.346255,0.346255,0,0,0,0,0,0,0,0,0,0,0,0
A36053,1.031836,0.949290,1.279477,1.733485,2.063673,1.774759,1.774759,1.774759,2.146220,2.146220,1.568391,1.031836,1.031836,0.949290,1.279477,1.733485,2.063673,1.774759,1.774759,1.774759,2.146220,2.146220,1.568391,1.031836,0.412735,0.412735,0.412735,0.412735,0.412735,0.412735,0.412735,0.412735,0.412735,0.412735,0.412735,0.412735,0,0,0,0,0,0,0,0,0,0,0,0
A36065,1.027239,0.945060,1.273776,1.725761,2.054477,1.766851,1.766851,1.766851,2.136657,2.136657,1.561403,1.027239,1.027239,0.945060,1.273776,1.725761,2.054477,1.766851,1.766851,1.766851,2.136657,2.136657,1.561403,1.027239,0.410895,0.410895,0.410895,0.410895,0.410895,0.410895,0.410895,0.410895,0.410895,0.410895,0.410895,0.410895,0,0,0,0,0,0,0,0,0,0,0,0
A36067,0.980934,0.902460,1.216359,1.647969,1.961869,1.687207,1.687207,1.687207,2.040343,2.040343,1.491020,0.980934,0.980934,0.902460,1.216359,1.647969,1.961869,1.687207,1.687207,1.687207,2.040343,2.040343,1.491020,0.980934,0.392374,0.392374,0.392374,0.392374,0.392374,0.392374,0.392374,0.392374,0.392374,0.392374,0.392374,0.392374,0,0,0,0,0,0,0,0,0,0,0,0
A36069,0.702037,0.645874,0.870526,1.179422,1.404074,1.207504,1.207504,1.207504,1.460237,1.460237,1.067096,0.702037,0.702037,0.645874,0.870526,1.179422,1.404074,1.207504,1.207504,1.207504,1.460237,1.460237,1.067096,0.702037,0.280815,0.280815,0.280815,0.280815,0.280815,0.280815,0.280815,0.280815,0.280815,0.280815,0.280815,0.280815,0,0,0,0,0,0,0,0,0,0,0,0
A36077,0.988715,0.909618,1.226006,1.661041,1.977430,1.700590,1.700590,1.700590,2.056527,2.056527,1.502846,0.988715,0.988715,0.909618,1.226006,1.661041,1.977430,1.700590,1.700590,1.700590,2.056527,2.056527,1.502846,0.988715,0.395486,0.395486,0.395486,0.395486,0.395486,0.395486,0.395486,0.395486,0.395486,0.395486,0.395486,0.395486,0,0,0,0,0,0,0,0,0,0,0,0
A36095,0.912794,0.839771,1.131865,1.533495,1.825589,1.570006,1.570006,1.570006,1.898612,1.898612,1.387447,0.912794,0.912794,0.839771,1.131865,1.533495,1.825589,1.570006,1.570006,1.570006,1.898612,1.898612,1.387447,0.912794,0.365118,0.365118,0.365118,0.365118,0.365118,0.365118,0.365118,0.365118,0.365118,0.365118,0.365118,0.365118,0,0,0,0,0,0,0,0,0,0,0,0
A36097,0.856644,0.788113,1.062239,1.439162,1.713289,1.473428,1.473428,1.473428,1.781820,1.781820,1.302099,0.856644,0.856644,0.788113,1.062239,1.439162,1.713289,1.473428,1.473428,1.473428,1.781820,1.781820,1.302099,0.856644,0.342658,0.342658,0.342658,0.342658,0.342658,0.342658,0.342658,0.342658,0.342658,0.342658,0.342658,0.342658,0,0,0,0,0,0,0,0,0,0,0,0
A36101,0.850624,0.782574,1.054774,1.429048,1.701248,1.463073,1.463073,1.463073,1.769297,1.769297,1.292948,0.850624,0.850624,0.782574,1.054774,1.429048,1.701248,1.463073,1.463073,1.463073,1.769297,1.769297,1.292948,0.850624,0.340250,0.340250,0.340250,0.340250,0.340250,0.340250,0.340250,0.340250,0.340250,0.340250,0.340250,0.340250,0,0,0,0,0,0,0,0,0,0,0,0
A36107,0.874018,0.804097,1.083783,1.468351,1.748036,1.503311,1.503311,1.503311,1.817958,1.817958,1.328508,0.874018,0.874018,0.804097,1.083783,1.468351,1.748036,1.503311,1.503311,1.503311,1.817958,1.817958,1.328508,0.874018,0.349607,0.349607,0.349607,0.349607,0.349607,0.349607,0.349607,0.349607,0.349607,0.349607,0.349607,0.349607,0,0,0,0,0,0,0,0,0,0,0,0
A36109,0.915992,0.842713,1.135831,1.538867,1.831985,1.575507,1.575507,1.575507,1.905264,1.905264,1.392308,0.915992,0.915992,0.842713,1.135831,1.538867,1.831985,1.575507,1.575507,1.575507,1.905264,1.905264,1.392308,0.915992,0.366397,0.366397,0.366397,0.366397,0.366397,0.366397,0.366397,0.366397,0.366397,0.366397,0.366397,0.366397,0,0,0,0,0,0,0,0,0,0,0,0
A36123,0.726292,0.668189,0.900603,1.220171,1.452585,1.249223,1.249223,1.249223,1.510688,1.510688,1.103964,0.726292,0.726292,0.668189,0.900603,1.220171,1.452585,1.249223,1.249223,1.249223,1.510688,1.510688,1.103964,0.726292,0.290517,0.290517,0.290517,0.290517,0.290517,0.290517,0.290517,0.290517,0.290517,0.290517,0.290517,0.290517,0,0,0,0,0,0,0,0,0,0,0,0
A37001,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A37005,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A37009,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A37033,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A37067,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A37077,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A37081,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A37131,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A37135,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A37145,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A37157,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A37169,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A37171,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A37181,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A37185,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A37189,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.25,0.23,0.31,0.42,0.5,0.43,0.43,0.43,0.52,0.52,0.38,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
A42001,0.416447,0.383131,0.516394,0.699630,0.832893,0.716288,0.716288,0.716288,0.866209,0.866209,0.632999,0.416447,0.416447,0.383131,0.516394,0.699630,0.832893,0.716288,0.716288,0.716288,0.866209,0.866209,0.632999,0.416447,0.166579,0.166579,0.166579,0.166579,0.166579,0.166579,0.166579,0.166579,0.166579,0.166579,0.166579,0.166579,0,0,0,0,0,0,0,0,0,0,0,0
