landseg,SORGN,UORGN,LROGN,AORGN
F51800,     0.000,    43.104,     1.154,     0.832
A51085,     0.000,   113.759,    13.545,     0.818
F51085,     0.000,    76.475,     8.625,     0.903
B51003,     0.000,   103.749,    20.312,     0.916
F51003,     0.000,   115.659,    20.960,     0.905
A51125,     0.000,   102.324,    19.933,     1.135
B51125,     0.000,    88.013,    12.906,     0.881
F51125,     0.000,   103.629,    18.714,     1.044
A51009,     0.000,   111.046,    27.403,     1.489
B51009,     0.000,    74.593,    10.460,     0.866
F51009,     0.000,   101.189,    21.969,     1.305
A51540,     0.000,    36.952,    13.249,     0.975
F51540,     0.000,    30.398,     7.686,     0.787
A51031,     0.000,   103.868,    11.178,     0.583
A51023,     0.000,   129.533,     7.574,     1.380
A51163,     0.000,   133.415,    14.711,     1.587
F51023,     0.000,   128.689,     7.268,     1.424
F51163,     0.000,   134.691,    11.323,     1.436
A51161,     0.000,   167.740,    10.862,     1.624
F51161,     0.000,   174.140,     4.269,     1.554
A51015,     0.000,   154.503,    36.308,     3.326
B51015,     0.000,   183.996,    11.413,     1.939
B51163,     0.000,   136.095,    16.995,     1.679
F51015,     0.000,   190.995,     5.045,     1.855
C51015,     0.000,   190.607,     5.726,     1.794
A51045,     0.000,   120.181,    16.287,     2.094
A51071,     0.003,    96.233,    11.793,     1.861
F51045,     0.000,   120.288,    16.205,     2.088
F51071,     0.012,    95.507,    11.629,     1.859
B51017,     0.000,   117.220,    10.057,     1.833
F51017,     0.000,   108.041,     7.090,     1.645
A51678,     0.000,    69.422,    22.454,     2.028
A51017,     0.000,   118.085,    12.392,     1.719
A51091,     0.000,   110.355,     9.546,     1.891
B51091,     0.000,   138.790,    15.983,     2.089
A51530,     0.000,    93.199,    17.464,     2.001
F51530,     0.000,    93.626,    17.423,     1.978
A51121,     0.000,   140.573,    15.239,     2.140
F51121,     0.000,   142.031,     9.498,     1.868
A51005,     0.000,    77.331,     5.973,     1.446
A54063,     0.000,    80.616,    22.695,     1.939
F51005,     0.000,    77.244,     5.947,     1.445
F54063,     0.000,    86.447,    24.367,     1.839
F51091,     0.000,    61.469,     1.574,     1.881
A51580,     0.000,    65.913,    10.196,     1.707
F51580,     0.000,    44.675,     4.835,     1.589
B51023,     0.000,   125.722,     9.032,     1.467
A51019,     0.000,   127.937,    18.375,     0.734
B51019,     0.000,   128.741,    17.272,     0.727
F51019,     0.000,   127.279,    18.244,     0.771
A51680,     0.000,    38.179,    17.542,     1.159
A11001,     0.000,    32.158,    12.803,     1.091
F11001,     0.000,    20.256,    20.911,     1.238
A51059,     0.000,   147.959,    17.954,     1.288
A51510,     0.000,    73.888,    55.775,     1.575
A51610,     0.000,    79.152,    54.823,     1.716
F51510,     0.000,    56.732,    28.337,     1.303
A51600,     0.000,    30.543,    11.712,     1.452
F51059,     0.000,    98.654,     3.656,     1.320
A51153,     0.000,    95.041,     5.615,     0.889
F51153,     0.000,    93.832,     5.525,     0.891
A24017,     0.000,    45.370,     3.180,     0.578
F24017,     0.000,    47.099,     1.441,     0.562
A51179,     0.000,   128.514,     8.871,     0.858
F51179,     0.000,   128.520,     8.884,     0.857
A51193,     0.000,   108.200,    11.528,     0.738
F51193,     0.000,    77.884,     6.539,     0.799
F51013,     0.000,    37.040,    11.864,     1.130
A51107,     0.000,   110.940,    15.956,     0.812
A51683,     0.000,    28.780,     9.912,     1.265
A51685,     0.000,    28.754,    10.516,     1.148
F51107,     0.000,    85.257,     7.242,     0.743
A51013,     0.000,    36.719,    11.772,     1.136
A24021,     0.000,    66.088,     9.425,     0.642
A42001,     0.000,   138.515,     6.810,     0.835
B42001,     0.000,   110.441,     7.512,     0.831
F42001,     0.000,   139.620,     5.866,     0.822
B24021,     0.000,    62.945,    12.112,     0.759
F24021,     0.000,    62.984,    11.594,     0.682
A51069,     0.000,   127.695,    10.981,     1.407
B51171,     0.000,   182.380,     7.416,     2.310
F51069,     0.000,   112.872,     7.752,     1.451
F51171,     0.000,   177.350,    10.719,     2.359
A24043,     0.000,    51.059,    56.179,     2.365
A42055,     0.000,    96.817,    37.655,     2.432
F24043,     0.000,    96.816,    22.296,     1.462
F42055,     0.000,   126.328,    15.564,     1.458
A51820,     0.000,    47.457,    16.506,     2.219
F51820,     0.000,    44.811,    15.193,     2.172
A51165,     0.000,   226.393,    57.697,     4.622
A54031,     0.000,    89.425,     6.998,     2.155
B51165,     0.000,   262.071,    11.790,     2.685
F51165,     0.000,   258.780,    19.948,     3.299
F54031,     0.000,    86.173,     8.979,     2.205
A51171,     0.000,   161.286,    24.036,     2.729
A51187,     0.000,   118.827,    10.508,     1.298
F51187,     0.000,   116.619,    13.336,     1.424
A51043,     0.000,   127.179,    12.750,     1.391
A51840,     0.000,    69.894,    17.761,     1.839
A51660,     0.000,   105.784,    32.898,     2.789
F51660,     0.000,    79.485,    19.960,     2.508
B42041,     0.000,    68.005,    39.743,     2.378
B42055,     0.000,   121.400,    17.505,     1.564
A54003,     0.000,    81.628,    22.555,     1.768
A54037,     0.000,    70.457,    20.444,     1.772
F54003,     0.000,    79.249,    17.877,     1.623
A51139,     0.000,   212.392,    48.287,     4.623
F51139,     0.000,   210.997,    49.492,     4.647
A51790,     0.000,    84.568,    28.107,     2.014
F51790,     0.000,    42.753,    11.118,     1.426
A42099,     0.000,    99.380,    18.243,     1.492
A54065,     0.000,    63.882,    19.595,     1.537
A42057,     0.000,    81.597,    21.385,     1.155
C51165,     0.000,   250.704,    22.864,     3.768
A54027,     0.000,    75.269,    24.290,     1.818
A24001,     0.000,    65.577,    19.544,     1.238
C42009,     0.000,    73.380,    19.882,     1.002
F24001,     0.000,    63.242,    20.413,     1.472
F54027,     0.000,    79.447,    25.453,     1.850
B51139,     0.000,   226.500,    33.384,     4.238
B51187,     0.000,   117.040,    10.044,     1.295
F51043,     0.000,   126.740,    12.892,     1.653
F54037,     0.000,   105.633,    17.455,     1.692
A42009,     0.000,    70.531,    23.906,     1.698
A54071,     0.000,    91.905,    12.744,     1.954
F54071,     0.000,   143.635,    13.169,     1.919
A54023,     0.000,   113.351,    19.809,     2.105
A54057,     0.000,    68.053,    26.603,     2.078
B54023,     0.000,    69.043,    18.850,     1.793
B54057,     0.000,    70.551,    26.913,     1.862
B54071,     0.000,    87.861,    16.121,     2.158
B54031,     0.000,   136.863,    19.029,     2.483
A42111,     0.000,    45.780,    25.070,     1.576
B24001,     0.000,    58.883,    25.781,     1.957
B42009,     0.000,    50.413,    18.950,     1.497
A24023,     0.000,    37.044,    23.372,     1.620
F54023,     0.000,   113.844,    18.232,     2.047
A54077,     0.000,    39.580,    14.698,     1.155
A54093,     0.000,    26.928,    14.284,     1.350
F24023,     0.000,    37.511,    21.594,     1.531
F54057,     0.000,    39.146,    13.521,     1.495
F54065,     0.000,    31.785,     9.852,     1.159
A42071,     0.000,   127.891,    54.220,     3.358
A42133,     0.000,   110.971,    18.953,     1.538
A42075,     0.000,   103.280,    72.157,     3.366
A42011,     0.000,   123.182,     7.761,     1.186
F42133,     0.000,   121.307,    10.787,     1.381
F42075,     0.000,   175.192,     6.370,     1.609
F42071,     0.000,   169.532,    12.234,     1.814
A42041,     0.000,   105.200,    13.402,     1.268
F42041,     0.000,    57.460,    48.826,     2.521
F42011,     0.000,   115.956,     5.300,     1.169
A42107,     0.000,   100.901,    19.381,     1.578
F42107,     0.000,   101.666,    18.281,     1.432
A42067,     0.000,   104.602,     6.675,     1.418
A42043,     0.000,   131.043,    12.885,     1.130
F42043,     0.000,   133.562,     9.578,     1.068
A42087,     0.000,   110.103,    19.306,     1.776
A42027,     0.000,    83.094,    32.026,     1.560
A42109,     0.000,   126.738,    14.160,     1.695
F42087,     0.000,    92.550,    13.441,     1.430
A42097,     0.000,   108.411,    21.818,     1.793
A42037,     0.000,    40.412,    18.560,     1.349
A42061,     0.000,    76.868,    22.169,     1.311
A42119,     0.000,   109.263,    15.038,     1.453
B42043,     0.000,   137.634,     9.836,     1.109
A42013,     0.000,    92.892,    24.740,     1.553
A42021,     0.000,    32.745,    23.069,     1.257
B42027,     0.000,    72.117,    30.816,     1.612
B42119,     0.000,   116.660,    15.506,     1.480
A42093,     0.000,    51.726,    14.079,     1.062
B42081,     0.000,    68.893,    24.544,     1.813
A42025,     0.000,    28.443,    18.604,     2.642
A42079,     0.000,    56.017,    25.325,     2.315
F42013,     0.000,    88.201,    22.659,     1.486
F42021,     0.000,    32.586,    22.966,     1.254
A42113,     0.000,    32.157,    22.571,     2.793
B42079,     0.000,    27.463,    18.285,     2.017
B42035,     0.000,    81.965,    27.569,     1.547
A42081,     0.000,    39.458,    20.228,     1.746
F42061,     0.000,    79.611,    25.250,     1.619
A42115,     0.000,    32.937,    25.387,     2.209
A42127,     0.000,    28.853,    26.015,     2.061
A42117,     0.000,    38.216,    25.356,     1.546
F42009,     0.000,    40.874,    14.728,     1.298
B42015,     0.000,    40.363,    22.506,     1.598
B42131,     0.000,    33.251,    20.698,     1.982
A42131,     0.000,    63.201,    26.725,     2.193
A42069,     0.000,    56.913,    31.680,     2.934
F42069,     0.000,    55.949,    30.870,     2.959
A42035,     0.000,    74.972,    28.169,     1.589
A42015,     0.000,    42.912,    22.288,     1.515
A42105,     0.000,    32.507,    22.911,     1.113
A42023,     0.000,   256.068,    17.395,     0.840
A36015,     0.000,    48.582,     7.298,     0.768
A36101,     0.000,    44.555,     8.874,     0.665
F42117,     0.000,    33.499,    21.067,     1.040
A36097,     0.000,    46.586,     9.069,     0.783
A36107,     0.000,    56.160,     8.488,     0.818
A36109,     0.000,    54.117,     8.470,     0.803
A42033,     0.000,    46.558,    26.307,     1.258
F42027,     0.000,    75.978,    28.930,     1.578
A36051,     0.000,    56.388,     9.351,     0.595
A36069,     0.000,    55.546,    13.515,     1.006
A36123,     0.000,    50.004,    11.701,     0.904
F36101,     0.000,    44.668,     8.748,     0.645
A36007,     0.000,    51.110,     9.436,     0.928
A42047,     0.000,    26.515,    22.271,     1.099
A36023,     0.000,    66.206,    11.969,     1.091
A42083,     0.000,    25.284,    22.234,     1.054
A42063,     0.000,    40.242,    22.845,     1.295
A42065,     0.000,    27.865,    18.822,     1.196
F42033,     0.000,    29.880,    22.825,     1.199
A36003,     0.000,    40.961,     7.808,     0.642
F36003,     0.000,    41.404,     8.066,     0.646
A36017,     0.000,    62.476,    10.494,     1.053
A36053,     0.000,    67.978,    11.582,     1.133
F42035,     0.000,    50.689,    20.217,     1.334
F42081,     0.000,    33.523,    18.136,     1.613
A36067,     0.000,    63.829,    10.568,     1.288
F36007,     0.000,    51.880,    10.718,     1.016
F42119,     0.000,   109.066,    14.027,     1.374
A36065,     0.000,    67.763,    11.469,     1.414
A36025,     0.000,    59.626,     9.964,     1.414
A36077,     0.000,    62.937,     9.877,     1.201
F36025,     0.000,    60.790,    10.518,     1.460
A36043,     0.000,    67.535,     9.736,     1.447
F36015,     0.000,    46.992,     7.189,     0.766
A36095,     0.000,    52.958,    10.796,     1.434
F42115,     0.000,    33.847,    19.627,     1.858
F42079,     0.000,    28.795,    15.672,     1.871
F42097,     0.000,   109.452,    18.964,     1.621
end
