TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.101725,0.100000,0.,10.00000,0.101725,na,na,0.057415,0.078286,0.,10.00000,0.057415,na,na,0.005741,0.019056,0.000030,1.818784,0.005741,na,na,0.000100,0.019056,0.000030,1.300665,0.000100,1.322460,2638.122,0.0001,1.07,50000.00,3411.517,0.0001,1.07,1.440678,23.49981,0.0001,1.07,1.440678,23.49981,0.0001,1.07,0.044178,0.008836,0,0,1.07,20
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.003746,0.006763,0.,10.00000,0.003746,na,na,0.002433,0.000407,0.,10.00000,0.002433,na,na,0.000243,0.072869,0.100E-04,0.844437,0.000243,na,na,0.000100,0.072869,0.100E-04,0.673750,0.000100,0.564735,954.2039,0.0001,1.07,50000.00,9431.944,0.0001,1.07,0.504834,36.12719,0.0001,1.07,0.504834,36.12719,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.415357,0.100000,0.,10.00000,0.415357,na,na,0.227699,0.041154,0.,10.00000,0.227699,na,na,0.022769,0.001845,0.000517,1.791397,0.022769,na,na,0.000100,0.001845,0.000517,0.443321,0.000100,0.100000,50000.00,0.0001,1.07,50000.00,111.4638,0.0001,1.07,9.980896,31.47708,0.0001,1.07,9.980896,31.47708,0.0001,1.07,0.045907,0.009182,0,0,1.07,20
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.007256,0.,4.514522,1.000000,na,na,0.000100,0.000435,0.,2.257261,1.000000,na,na,0.000100,0.000112,0.009170,0.157943,0.200000,na,na,0.000100,0.000112,0.009170,0.057987,0.000100,1915.199,20214.06,0.0001,1.07,522.1390,445.2345,0.0001,1.07,6.828434,23.97810,0.0001,1.07,6.828434,23.97810,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.075272,0.000100,0.,10.00000,0.075272,na,na,0.075272,0.000100,0.,10.00000,0.075272,na,na,0.010738,0.003777,0.000205,1.594929,0.010738,na,na,0.000100,0.003777,0.000205,0.900567,0.000100,1.989924,2596.999,0.0001,1.07,50000.00,3465.540,0.0001,1.07,4.865296,16.11109,0.0001,1.07,4.865296,16.11109,0.0001,1.07,3.465396,0.693079,0,0,1.07,20
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.013393,0.053779,0.,10.00000,0.013393,na,na,0.010044,0.003224,0.,10.00000,0.010044,na,na,0.001004,0.100000,0.100E-04,0.541281,0.001004,na,na,0.000100,0.100000,0.100E-04,0.090212,0.000100,0.250742,632.0165,0.0001,1.07,50000.00,14240.13,0.0001,1.07,0.400147,32.34785,0.0001,1.07,0.400147,32.34785,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.117747,0.100000,0.,10.00000,0.117747,na,na,0.109728,0.038775,0.,10.00000,0.109728,na,na,0.010973,0.002147,0.000363,0.958245,0.010973,na,na,0.000100,0.002147,0.000363,0.421207,0.000100,28.09712,382.6653,0.0001,1.07,31282.02,23519.25,0.0001,1.07,9.165542,35.64533,0.0001,1.07,9.165542,35.64533,0.0001,1.07,0.248211,0.049642,0,0,1.07,20
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.048217,0.100000,0.,10.00000,0.048217,na,na,0.039424,0.025681,0.,10.00000,0.039424,na,na,0.003943,0.063783,0.100E-04,1.366919,0.003943,na,na,0.000100,0.063783,0.100E-04,1.003475,0.000100,14.33741,232.8990,0.0001,1.07,40672.57,38643.32,0.0001,1.07,0.512029,22.38110,0.0001,1.07,0.512029,22.38110,0.0001,1.07,0.239550,0.047910,0,0,1.07,20
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.003044,0.041577,0.,10.00000,0.003044,na,na,0.001493,0.002494,0.,10.00000,0.001493,na,na,0.000149,0.100000,0.100E-04,0.924487,0.000149,na,na,0.000100,0.100000,0.100E-04,0.422009,0.000100,0.100000,4390.170,0.0001,1.07,50000.00,2050.035,0.0001,1.07,0.243860,25.51623,0.0001,1.07,0.243860,25.51623,0.0001,1.07,0.5,0.1,0,0,1.07,20
