TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.029134,0.200000,0,0.002913,0.029134,0.500000,0.000200,0.100E-06
A10003,1,0,0,1,0,1,0,1,0,0.025871,0.200000,0,0.002587,0.025871,0.500000,0.000200,0.100E-06
A10005,1,0,0,1,0,1,0,1,0,0.037781,0.200000,0,0.003778,0.037781,0.500000,0.000200,0.100E-06
A11001,1,0,0,1,0,1,0,1,0,0.012693,0.200000,0,0.001269,0.012693,0.500000,0.000200,0.100E-06
A24001,1,0,0,1,0,1,0,1,0,0.013767,0.200000,0,0.001377,0.013767,0.500000,0.000200,0.100E-06
A24003,1,0,0,1,0,1,0,1,0,0.018989,0.200000,0,0.001899,0.018989,0.500000,0.000200,0.100E-06
A24005,1,0,0,1,0,1,0,1,0,0.022584,0.200000,0,0.002258,0.022584,0.500000,0.000200,0.100E-06
A24009,1,0,0,1,0,1,0,1,0,0.015315,0.200000,0,0.001532,0.015315,0.500000,0.000200,0.100E-06
A24011,1,0,0,1,0,1,0,1,0,0.028468,0.200000,0,0.002847,0.028468,0.500000,0.000200,0.100E-06
A24013,1,0,0,1,0,1,0,1,0,0.024510,0.200000,0,0.002451,0.024510,0.500000,0.000200,0.100E-06
A24015,1,0,0,1,0,1,0,1,0,0.023493,0.200000,0,0.002349,0.023493,0.500000,0.000200,0.100E-06
A24017,1,0,0,1,0,1,0,1,0,0.016636,0.200000,0,0.001664,0.016636,0.500000,0.000200,0.100E-06
A24019,1,0,0,1,0,1,0,1,0,0.017784,0.200000,0,0.001778,0.017784,0.500000,0.000200,0.100E-06
A24021,1,0,0,1,0,1,0,1,0,0.027077,0.200000,0,0.002708,0.027077,0.500000,0.000200,0.100E-06
A24023,1,0,0,1,0,1,0,1,0,0.017827,0.200000,0,0.001783,0.017827,0.500000,0.000200,0.100E-06
A24025,1,0,0,1,0,1,0,1,0,0.022973,0.200000,0,0.002297,0.022973,0.500000,0.000200,0.100E-06
A24027,1,0,0,1,0,1,0,1,0,0.022142,0.200000,0,0.002214,0.022142,0.500000,0.000200,0.100E-06
A24029,1,0,0,1,0,1,0,1,0,0.020553,0.200000,0,0.002055,0.020553,0.500000,0.000200,0.100E-06
A24031,1,0,0,1,0,1,0,1,0,0.022762,0.200000,0,0.002276,0.022762,0.500000,0.000200,0.100E-06
A24033,1,0,0,1,0,1,0,1,0,0.019636,0.200000,0,0.001964,0.019636,0.500000,0.000200,0.100E-06
A24035,1,0,0,1,0,1,0,1,0,0.022112,0.200000,0,0.002211,0.022112,0.500000,0.000200,0.100E-06
A24037,1,0,0,1,0,1,0,1,0,0.017997,0.200000,0,0.001800,0.017997,0.500000,0.000200,0.100E-06
A24039,1,0,0,1,0,1,0,1,0,0.038690,0.200000,0,0.003869,0.038690,0.500000,0.000200,0.100E-06
A24041,1,0,0,1,0,1,0,1,0,0.020268,0.200000,0,0.002027,0.020268,0.500000,0.000200,0.100E-06
A24043,1,0,0,1,0,1,0,1,0,0.022855,0.200000,0,0.002285,0.022855,0.500000,0.000200,0.100E-06
A24045,1,0,0,1,0,1,0,1,0,0.049142,0.200000,0,0.004914,0.049142,0.500000,0.000200,0.100E-06
A24047,1,0,0,1,0,1,0,1,0,0.026844,0.200000,0,0.002684,0.026844,0.500000,0.000200,0.100E-06
A24510,1,0,0,1,0,1,0,1,0,0.012945,0.200000,0,0.001295,0.012945,0.500000,0.000200,0.100E-06
A36003,1,0,0,1,0,1,0,1,0,0.014247,0.200000,0,0.001425,0.014247,0.500000,0.000200,0.100E-06
A36007,1,0,0,1,0,1,0,1,0,0.013838,0.200000,0,0.001384,0.013838,0.500000,0.000200,0.100E-06
A36015,1,0,0,1,0,1,0,1,0,0.013214,0.200000,0,0.001321,0.013214,0.500000,0.000200,0.100E-06
A36017,1,0,0,1,0,1,0,1,0,0.013838,0.200000,0,0.001384,0.013838,0.500000,0.000200,0.100E-06
A36023,1,0,0,1,0,1,0,1,0,0.014370,0.200000,0,0.001437,0.014370,0.500000,0.000200,0.100E-06
A36025,1,0,0,1,0,1,0,1,0,0.013238,0.200000,0,0.001324,0.013238,0.500000,0.000200,0.100E-06
A36043,1,0,0,1,0,1,0,1,0,0.014101,0.200000,0,0.001410,0.014101,0.500000,0.000200,0.100E-06
A36051,1,0,0,1,0,1,0,1,0,0.016803,0.200000,0,0.001680,0.016803,0.500000,0.000200,0.100E-06
A36053,1,0,0,1,0,1,0,1,0,0.015762,0.200000,0,0.001576,0.015762,0.500000,0.000200,0.100E-06
A36065,1,0,0,1,0,1,0,1,0,0.014868,0.200000,0,0.001487,0.014868,0.500000,0.000200,0.100E-06
A36067,1,0,0,1,0,1,0,1,0,0.020137,0.200000,0,0.002014,0.020137,0.500000,0.000200,0.100E-06
A36069,1,0,0,1,0,1,0,1,0,0.018918,0.200000,0,0.001892,0.018918,0.500000,0.000200,0.100E-06
A36077,1,0,0,1,0,1,0,1,0,0.013488,0.200000,0,0.001349,0.013488,0.500000,0.000200,0.100E-06
A36095,1,0,0,1,0,1,0,1,0,0.014340,0.200000,0,0.001434,0.014340,0.500000,0.000200,0.100E-06
A36097,1,0,0,1,0,1,0,1,0,0.013595,0.200000,0,0.001359,0.013595,0.500000,0.000200,0.100E-06
A36101,1,0,0,1,0,1,0,1,0,0.013318,0.200000,0,0.001332,0.013318,0.500000,0.000200,0.100E-06
A36107,1,0,0,1,0,1,0,1,0,0.013956,0.200000,0,0.001396,0.013956,0.500000,0.000200,0.100E-06
A36109,1,0,0,1,0,1,0,1,0,0.016918,0.200000,0,0.001692,0.016918,0.500000,0.000200,0.100E-06
A36123,1,0,0,1,0,1,0,1,0,0.016879,0.200000,0,0.001688,0.016879,0.500000,0.000200,0.100E-06
A37001,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37005,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37009,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37033,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37067,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37077,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37081,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37131,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37135,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37145,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37157,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37169,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37171,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37181,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37185,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37189,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A42001,1,0,0,1,0,1,0,1,0,0.021592,0.200000,0,0.002159,0.021592,0.500000,0.000200,0.100E-06
A42009,1,0,0,1,0,1,0,1,0,0.019222,0.200000,0,0.001922,0.019222,0.500000,0.000200,0.100E-06
A42011,1,0,0,1,0,1,0,1,0,0.034405,0.200000,0,0.003441,0.034405,0.500000,0.000200,0.100E-06
A42013,1,0,0,1,0,1,0,1,0,0.034123,0.200000,0,0.003412,0.034123,0.500000,0.000200,0.100E-06
A42015,1,0,0,1,0,1,0,1,0,0.019833,0.200000,0,0.001983,0.019833,0.500000,0.000200,0.100E-06
A42021,1,0,0,1,0,1,0,1,0,0.020019,0.200000,0,0.002002,0.020019,0.500000,0.000200,0.100E-06
A42023,1,0,0,1,0,1,0,1,0,0.040373,0.200000,0,0.004037,0.040373,0.500000,0.000200,0.100E-06
A42025,1,0,0,1,0,1,0,1,0,0.019879,0.200000,0,0.001988,0.019879,0.500000,0.000200,0.100E-06
A42027,1,0,0,1,0,1,0,1,0,0.021227,0.200000,0,0.002123,0.021227,0.500000,0.000200,0.100E-06
A42029,1,0,0,1,0,1,0,1,0,0.027910,0.200000,0,0.002791,0.027910,0.500000,0.000200,0.100E-06
A42033,1,0,0,1,0,1,0,1,0,0.017945,0.200000,0,0.001795,0.017945,0.500000,0.000200,0.100E-06
A42035,1,0,0,1,0,1,0,1,0,0.026748,0.200000,0,0.002675,0.026748,0.500000,0.000200,0.100E-06
A42037,1,0,0,1,0,1,0,1,0,0.020249,0.200000,0,0.002025,0.020249,0.500000,0.000200,0.100E-06
A42041,1,0,0,1,0,1,0,1,0,0.028847,0.200000,0,0.002885,0.028847,0.500000,0.000200,0.100E-06
