cell,lseg,rseg,weight***
9104,N24041,EM0_4875_0000,0.047619048
9105,N24041,EM0_4875_0000,0.047619048
9139,N24041,EM0_4875_0000,0.047619048
9169,N24041,EM0_4875_0000,0.047619048
9199,N24041,EM0_4875_0000,0.047619048
9233,N24041,EM0_4875_0000,0.047619048
9235,N24041,EM0_4875_0000,0.047619048
9236,N24041,EM0_4875_0000,0.047619048
9264,N24041,EM0_4875_0000,0.047619048
9265,N24041,EM0_4875_0000,0.047619048
9289,N24041,EM0_4875_0000,0.047619048
9290,N24041,EM0_4875_0000,0.047619048
9318,N24041,EM0_4875_0000,0.047619048
9342,N24041,EM0_4875_0000,0.047619048
9365,N24041,EM0_4875_0000,0.166666667
9386,N24041,EM0_4875_0000,0.166666667
