cell,rseg,weight***
JB3_7053_0001,JB3_7053_0001,1
JB0_7052_0001,JB0_7052_0001,1
JB0_7051_0001,JB0_7051_0001,1
JL7_7070_0001,JL7_7070_0001,1
JA2_7290_0001,JA2_7290_0001,1
JA5_7480_0001,JA5_7480_0001,1
JB2_7800_0001,JB2_7800_0001,1
JB1_8090_0001,JB1_8090_0001,1
