cell,lseg,rseg,weight***
8934,N10001,EM3_4326_0000,0.1
8935,N10001,EM3_4326_0000,0.1
8936,N10001,EM3_4326_0000,0.1
8937,N10001,EM3_4326_0000,0.1
8938,N10001,EM3_4326_0000,0.6
11055,N10003,DE0_2990_0000,0.1
11056,N10003,DE0_2990_0000,0.1
11057,N10003,DE0_2990_0000,0.1
11058,N10003,DE0_2990_0000,0.1
11059,N10003,DE0_2990_0000,0.1
11060,N10003,DE0_2990_0000,0.1
11061,N10003,DE0_2990_0000,0.1
11062,N10003,DE0_2990_0000,0.1
11063,N10003,DE0_2990_0000,0.1
11064,N10003,DE0_2990_0000,0.1
11030,N10003,EU0_3010_0000,0.111111111
11035,N10003,EU0_3010_0000,0.111111111
11038,N10003,EU0_3010_0000,0.111111111
11041,N10003,EU0_3010_0000,0.111111111
11044,N10003,EU0_3010_0000,0.111111111
11047,N10003,EU0_3010_0000,0.111111111
11049,N10003,EU0_3010_0000,0.111111111
11050,N10003,EU0_3010_0000,0.111111111
11051,N10003,EU0_3010_0000,0.111111111
11051,N10003,EU0_3011_0000,0.2
11052,N10003,EU0_3011_0000,0.2
11053,N10003,EU0_3011_0000,0.2
11054,N10003,EU0_3011_0000,0.2
11055,N10003,EU0_3011_0000,0.2
10982,N10003,EU0_3201_0000,1
10733,N10003,EU0_3361_0000,1
11048,N10003,EU1_2981_0000,1
11043,N10003,EU1_2983_0000,0.8
11046,N10003,EU1_2983_0000,0.2
8123,N10005,EL0_4591_0000,1
8055,N10005,EL0_4594_0000,1
8055,N10005,EL0_4597_0000,0.5
8125,N10005,EL0_4597_0000,0.5
8213,N10005,EL0_4631_0000,1
8184,N10005,EL0_4632_0000,1
8185,N10005,EL0_4633_0000,0.083333333
8214,N10005,EL0_4633_0000,0.916666667
8123,N10005,EL2_4630_0000,0.049986357
8124,N10005,EL2_4630_0000,0.049986357
8125,N10005,EL2_4630_0000,0.099972713
8184,N10005,EL2_4630_0000,0.199945426
8213,N10005,EL2_4630_0000,0.599836279
8123,N10005,EL2_4634_0000,0.5
8125,N10005,EL2_4634_0000,0.5
6444,N11001,PL2_4810_0000,0.090027051
6445,N11001,PL2_4810_0000,0.090027051
6446,N11001,PL2_4810_0000,0.090027051
6447,N11001,PL2_4810_0000,0.090027051
6448,N11001,PL2_4810_0000,0.090027051
6449,N11001,PL2_4810_0000,0.090027051
6450,N11001,PL2_4810_0000,0.090027051
6451,N11001,PL2_4810_0000,0.090027051
6444,N11001,PL2_4811_0000,0.890341328
6450,N11001,PL2_4945_0000,0.638897889
6449,N11001,PL2_4945_0000,0.006851452
5985,N11001,PL2_4945_0000,0.210682146
5828,N11001,PL7_4910_0000,0.175085746
5983,N11001,PL7_4910_0000,0.175085746
5984,N11001,PL7_4910_0000,0.175085746
5985,N11001,PL7_4910_0000,0.175085746
5987,N11001,PL7_4940_0000,0.029948677
6139,N11001,PL7_4940_0000,0.119794707
6289,N11001,PL7_4940_0000,0.059897353
6451,N11001,PL7_4940_0000,0.08984603
5988,N11001,PL7_4942_0000,0.019035531
5989,N11001,PL7_4942_0000,0.019035531
6452,N11001,PL7_4960_0000,0.047798311
6453,N11001,PL7_4960_0000,0.047798311
6454,N11001,PL7_4960_0000,0.047798311
6455,N11001,PL7_4960_0000,0.047798311
6456,N11001,PL7_4960_0000,0.047798311
6604,N11001,PL7_4960_0000,0.238991553
6708,N11001,PL7_4960_0000,0.238991553
9930,N24003,WL0_4390_0000,1
9930,N24003,WL0_4391_0000,0.05
9931,N24003,WL0_4391_0000,0.1
9932,N24003,WL0_4391_0000,0.2
9955,N24003,WL0_4391_0000,0.6
9956,N24003,WL0_4391_0000,0.025
9977,N24003,WL0_4391_0000,0.025
9899,N24003,WL0_4392_0000,0.142857143
9930,N24003,WL0_4392_0000,0.142857143
9931,N24003,WL0_4392_0000,0.142857143
9932,N24003,WL0_4392_0000,0.142857143
9933,N24003,WL0_4392_0000,0.142857143
9934,N24003,WL0_4392_0000,0.142857143
9935,N24003,WL0_4392_0000,0.142857143
10001,N24003,WL0_4393_0000,0.333333333
10020,N24003,WL0_4393_0000,0.333333333
10040,N24003,WL0_4393_0000,0.333333333
9775,N24003,WL0_4394_0000,0.2
9788,N24003,WL0_4394_0000,0.2
9822,N24003,WL0_4394_0000,0.2
9868,N24003,WL0_4394_0000,0.2
9900,N24003,WL0_4394_0000,0.2
9720,N24003,WL0_4420_0000,0.966674267
9720,N24003,WL0_4421_0000,0.666666667
9721,N24003,WL0_4421_0000,0.333333333
9697,N24003,WL0_4422_0000,0.6
9721,N24003,WL0_4422_0000,0.2
9722,N24003,WL0_4422_0000,0.2
9698,N24003,WL0_4423_0000,0.091353396
9699,N24003,WL0_4423_0000,0.091353396
9723,N24003,WL0_4423_0000,0.182706792
9724,N24003,WL0_4423_0000,0.182706792
9725,N24003,WL0_4423_0000,0.182706792
9726,N24003,WL0_4423_0000,0.091353396
9743,N24003,WL0_4423_0000,0.091353396
9759,N24003,WL0_4424_0000,0.380898385
9760,N24003,WL0_4424_0000,0.095224596
9762,N24003,WL0_4424_0000,0.095224596
9774,N24003,WL0_4424_0000,0.380898385
9627,N24003,WL0_4425_0000,0.333333333
9652,N24003,WL0_4425_0000,0.333333333
9677,N24003,WL0_4425_0000,0.333333333
