cell,lseg,rseg,weight***
9484,N24003,WL0_4772_0000,0.05
10102,N24003,WM0_3961_0000,0.362643669
10127,N24003,WM0_3961_0000,0.362643669
10103,N24003,WM0_3962_0000,0.372744401
10104,N24003,WM0_3962_0000,0.1863722
10128,N24003,WM0_3962_0000,0.062124067
10130,N24003,WM0_3962_0000,0.031062034
10132,N24003,WM0_3962_0000,0.031062034
10159,N24003,WM0_3962_0000,0.062124067
10081,N24003,WM0_3963_0000,0.5625
10105,N24003,WM0_3963_0000,0.0375
10133,N24003,WM0_3963_0000,0.03
10134,N24003,WM0_3963_0000,0.03
10135,N24003,WM0_3963_0000,0.03
10136,N24003,WM0_3963_0000,0.03
10137,N24003,WM0_3963_0000,0.03
10060,N24003,WM0_3966_0000,0.25
10082,N24003,WM0_3966_0000,0.25
10106,N24003,WM0_3966_0000,0.25
7964,N24003,XL3_4710_0000,0.249926317
7965,N24003,XL3_4710_0000,0.249926317
7966,N24003,XL3_4710_0000,0.249926317
7966,N24003,XL3_4711_0000,0.375
7967,N24003,XL3_4711_0000,0.375
7967,N24003,XL3_4712_0000,0.25
7968,N24003,XL3_4712_0000,0.25
7969,N24003,XL3_4712_0000,0.25
7970,N24003,XL3_4713_0000,0.45
7971,N24003,XL3_4713_0000,0.3
7974,N24003,XL3_4950_0000,0.375
7975,N24003,XL3_4950_0000,0.375
10362,N24005,WM0_3741_0000,0.749279577
10362,N24005,WM0_3742_0000,0.149908375
10363,N24005,WM0_3742_0000,0.149908375
10364,N24005,WM0_3742_0000,0.149908375
10365,N24005,WM0_3742_0000,0.149908375
10366,N24005,WM0_3742_0000,0.149908375
10362,N24005,WM0_3743_0000,0.75
10342,N24005,WM0_3744_0000,0.75
10387,N24005,WM0_3745_0000,0.75
10261,N24005,WM0_3964_0000,0.040007067
10263,N24005,WM0_3964_0000,0.040007067
10264,N24005,WM0_3964_0000,0.040007067
10265,N24005,WM0_3964_0000,0.040007067
10267,N24005,WM0_3964_0000,0.040007067
10295,N24005,WM0_3964_0000,0.040007067
10296,N24005,WM0_3964_0000,0.093349822
10297,N24005,WM0_3964_0000,0.093349822
10320,N24005,WM0_3964_0000,0.040007067
10321,N24005,WM0_3964_0000,0.280049465
10298,N24005,WM0_3965_0000,0.530699724
10322,N24005,WM0_3965_0000,0.176899908
10510,N24005,WU0_3540_0000,0.152131168
10512,N24005,WU0_3540_0000,0.030426233
10513,N24005,WU0_3540_0000,0.030426233
10532,N24005,WU0_3540_0000,0.091278701
10533,N24005,WU0_3540_0000,0.060852467
10547,N24005,WU0_3540_0000,0.060852467
10562,N24005,WU0_3540_0000,0.060852467
10575,N24005,WU0_3540_0000,0.060852467
10576,N24005,WU0_3540_0000,0.060852467
10472,N24005,WU0_3541_0000,0.129655603
10473,N24005,WU0_3541_0000,0.129655603
10474,N24005,WU0_3541_0000,0.129655603
10493,N24005,WU0_3541_0000,0.129655603
10573,N24005,WU0_3671_0000,0.5625
10574,N24005,WU0_3671_0000,0.1875
10445,N24005,WU0_3820_0000,0.1875
10446,N24005,WU0_3820_0000,0.075
10447,N24005,WU0_3820_0000,0.075
10448,N24005,WU0_3820_0000,0.15
10470,N24005,WU0_3820_0000,0.1875
10471,N24005,WU0_3820_0000,0.075
10404,N24005,WU0_3821_0000,0.1875
10405,N24005,WU0_3821_0000,0.1875
10424,N24005,WU0_3821_0000,0.1875
10449,N24005,WU0_3821_0000,0.1875
8939,N24009,WL0_4772_0000,0.020587809
8990,N24009,WL0_4772_0000,0.020587809
9047,N24009,WL0_4772_0000,0.020587809
9082,N24009,WL0_4772_0000,0.020587809
9117,N24009,WL0_4772_0000,0.617634266
9148,N24009,WL0_4772_0000,0.020587809
9178,N24009,WL0_4772_0000,0.020587809
8692,N24009,WL0_4920_0000,0.035714286
8719,N24009,WL0_4920_0000,0.035714286
8748,N24009,WL0_4920_0000,0.035714286
8773,N24009,WL0_4920_0000,0.035714286
8799,N24009,WL0_4920_0000,0.035714286
8825,N24009,WL0_4920_0000,0.5
8851,N24009,WL0_4920_0000,0.035714286
8881,N24009,WL0_4920_0000,0.035714286
8628,N24009,WL0_4921_0000,0.735
8662,N24009,WL0_4921_0000,0.015
8340,N24009,WL0_4922_0000,0.057692308
8360,N24009,WL0_4922_0000,0.057692308
8381,N24009,WL0_4922_0000,0.057692308
8402,N24009,WL0_4922_0000,0.057692308
8422,N24009,WL0_4922_0000,0.057692308
8442,N24009,WL0_4922_0000,0.057692308
8462,N24009,WL0_4922_0000,0.057692308
8482,N24009,WL0_4922_0000,0.057692308
8502,N24009,WL0_4922_0000,0.057692308
8523,N24009,WL0_4922_0000,0.057692308
8545,N24009,WL0_4922_0000,0.057692308
8569,N24009,WL0_4922_0000,0.057692308
8597,N24009,WL0_4922_0000,0.057692308
8299,N24009,WL0_4923_0000,0.375
8320,N24009,WL0_4923_0000,0.375
8154,N24009,WL0_4925_0000,0.09375
8155,N24009,WL0_4925_0000,0.09375
8156,N24009,WL0_4925_0000,0.09375
8157,N24009,WL0_4925_0000,0.09375
8190,N24009,WL0_4925_0000,0.09375
8221,N24009,WL0_4925_0000,0.09375
8248,N24009,WL0_4925_0000,0.09375
8274,N24009,WL0_4925_0000,0.09375
8143,N24009,XL0_4954_0000,0.071771651
8144,N24009,XL0_4954_0000,0.011041793
8145,N24009,XL0_4954_0000,0.011041793
8146,N24009,XL0_4954_0000,0.011041793
8147,N24009,XL0_4954_0000,0.011041793
8148,N24009,XL0_4954_0000,0.011041793
8149,N24009,XL0_4954_0000,0.011041793
8150,N24009,XL0_4954_0000,0.011041793
8152,N24009,XL0_4954_0000,0.011041793
8153,N24009,XL0_4954_0000,0.011041793
8189,N24009,XL0_4954_0000,0.011041793
8217,N24009,XL0_4954_0000,0.011041793
8218,N24009,XL0_4954_0000,0.011041793
8219,N24009,XL0_4954_0000,0.011041793
8220,N24009,XL0_4954_0000,0.287086604
8246,N24009,XL0_4954_0000,0.071771651
8247,N24009,XL0_4954_0000,0.143543302
8057,N24009,XL0_5341_0000,0.375
8058,N24009,XL0_5341_0000,0.375
8215,N24009,XL0_5342_0000,0.75
8059,N24009,XL0_5343_0000,0.075
8060,N24009,XL0_5343_0000,0.3
8061,N24009,XL0_5343_0000,0.075
8062,N24009,XL0_5343_0000,0.075
8063,N24009,XL0_5343_0000,0.075
8126,N24009,XL0_5343_0000,0.075
8127,N24009,XL0_5343_0000,0.075
8186,N24009,XL0_5345_0000,0.075
8215,N24009,XL0_5345_0000,0.675
8129,N24009,XL0_5346_0000,0.075
8130,N24009,XL0_5346_0000,0.075
8131,N24009,XL0_5346_0000,0.075
8132,N24009,XL0_5346_0000,0.075
8133,N24009,XL0_5346_0000,0.075
8134,N24009,XL0_5346_0000,0.375
8135,N24009,XL0_5348_0000,0.025
8136,N24009,XL0_5348_0000,0.025
8137,N24009,XL0_5348_0000,0.025
8138,N24009,XL0_5348_0000,0.025
8140,N24009,XL0_5348_0000,0.025
8141,N24009,XL0_5348_0000,0.025
8187,N24009,XL0_5348_0000,0.0375
8188,N24009,XL0_5348_0000,0.075
8216,N24009,XL0_5348_0000,0.0375
8245,N24009,XL0_5348_0000,0.15
8273,N24009,XL0_5348_0000,0.3
8056,N24009,XL0_5350_0000,0.75
7972,N24009,XL3_4713_0000,0.375
7973,N24009,XL3_4713_0000,0.375
7974,N24009,XL3_4950_0000,0.15
7975,N24009,XL3_4950_0000,0.15
7976,N24009,XL3_4950_0000,0.15
7977,N24009,XL3_4950_0000,0.15
7978,N24009,XL3_4950_0000,0.15
7979,N24009,XL3_4951_0000,0.25
7980,N24009,XL3_4951_0000,0.25
7981,N24009,XL3_4951_0000,0.25
7982,N24009,XL3_4952_0000,0.675
8056,N24009,XL3_4952_0000,0.075
8123,N24011,EL0_4591_0000,0.75
8184,N24011,EL2_4630_0000,0.75
8923,N24011,EM0_4322_0000,0.75
8924,N24011,EM0_4323_0000,0.75
8928,N24011,EM0_4324_0000,0.36
8929,N24011,EM0_4324_0000,0.375
8989,N24011,EM0_4324_0000,0.015
8930,N24011,EM0_4327_0000,0.75
9042,N24011,EM2_4101_0000,0.15
9043,N24011,EM2_4101_0000,0.15
9044,N24011,EM2_4101_0000,0.15
9045,N24011,EM2_4101_0000,0.15
9046,N24011,EM2_4101_0000,0.15
8938,N24011,EM3_4320_0000,0.75
8934,N24011,EM3_4321_0000,0.075
8935,N24011,EM3_4321_0000,0.15
8936,N24011,EM3_4321_0000,0.45
8937,N24011,EM3_4321_0000,0.075
8930,N24011,EM3_4325_0000,0.075
8931,N24011,EM3_4325_0000,0.075
8932,N24011,EM3_4325_0000,0.075
8933,N24011,EM3_4325_0000,0.45
8934,N24011,EM3_4325_0000,0.075
8924,N24011,EM4_4740_0000,0.15
8925,N24011,EM4_4740_0000,0.15
8926,N24011,EM4_4740_0000,0.15
8927,N24011,EM4_4740_0000,0.15
8928,N24011,EM4_4740_0000,0.15
10983,N24015,EU0_2940_0000,0.0075
10984,N24015,EU0_2940_0000,0.0075
10985,N24015,EU0_2940_0000,0.015
10986,N24015,EU0_2940_0000,0.0075
10987,N24015,EU0_2940_0000,0.0075
10998,N24015,EU0_2940_0000,0.705
10956,N24015,EU0_2941_0000,0.75
11048,N24015,EU0_2985_0000,0.75
11030,N24015,EU0_3010_0000,0.073638755
11035,N24015,EU0_3010_0000,0.073638755
11038,N24015,EU0_3010_0000,0.073638755
11041,N24015,EU0_3010_0000,0.073638755
11044,N24015,EU0_3010_0000,0.073638755
11047,N24015,EU0_3010_0000,0.073638755
11049,N24015,EU0_3010_0000,0.073638755
11050,N24015,EU0_3010_0000,0.073638755
11051,N24015,EU0_3010_0000,0.073638755
11051,N24015,EU0_3011_0000,0.75
10999,N24015,EU0_3050_0000,0.0375
11008,N24015,EU0_3050_0000,0.0375
11012,N24015,EU0_3050_0000,0.0375
11017,N24015,EU0_3050_0000,0.0375
11019,N24015,EU0_3050_0000,0.0375
11020,N24015,EU0_3050_0000,0.0375
11026,N24015,EU0_3050_0000,0.15
11027,N24015,EU0_3050_0000,0.075
11031,N24015,EU0_3050_0000,0.15
11032,N24015,EU0_3050_0000,0.15
10997,N24015,EU0_3130_0000,0.03508076
11007,N24015,EU0_3130_0000,0.03508076
11016,N24015,EU0_3130_0000,0.140323037
11025,N24015,EU0_3130_0000,0.49113063
10825,N24015,EU0_3131_0000,0.0525
10846,N24015,EU0_3131_0000,0.0525
10874,N24015,EU0_3131_0000,0.0525
10901,N24015,EU0_3131_0000,0.0525
10931,N24015,EU0_3131_0000,0.0525
10948,N24015,EU0_3131_0000,0.0525
10968,N24015,EU0_3131_0000,0.0525
10994,N24015,EU0_3131_0000,0.075
11003,N24015,EU0_3131_0000,0.15
11004,N24015,EU0_3131_0000,0.0525
11013,N24015,EU0_3131_0000,0.0525
11021,N24015,EU0_3131_0000,0.0525
10955,N24015,EU0_3200_0000,0.75
10979,N24015,EU0_3201_0000,0.1875
10980,N24015,EU0_3201_0000,0.1875
10981,N24015,EU0_3201_0000,0.1875
10982,N24015,EU0_3201_0000,0.1875
10972,N24015,EU0_3202_0000,0.075
10973,N24015,EU0_3202_0000,0.075
10974,N24015,EU0_3202_0000,0.075
10975,N24015,EU0_3202_0000,0.075
10976,N24015,EU0_3202_0000,0.075
10977,N24015,EU0_3202_0000,0.075
10978,N24015,EU0_3202_0000,0.225
10979,N24015,EU0_3202_0000,0.075
10952,N24015,EU0_3203_0000,0.036869846
10953,N24015,EU0_3203_0000,0.036869846
10954,N24015,EU0_3203_0000,0.036869846
10955,N24015,EU0_3203_0000,0.036869846
10975,N24015,EU0_3203_0000,0.036869846
10976,N24015,EU0_3203_0000,0.479307988
10977,N24015,EU0_3203_0000,0.036869846
10978,N24015,EU0_3203_0000,0.036869846
10829,N24015,EU0_3300_0000,0.225
10849,N24015,EU0_3300_0000,0.075
10877,N24015,EU0_3300_0000,0.075
10905,N24015,EU0_3300_0000,0.075
10906,N24015,EU0_3300_0000,0.225
10934,N24015,EU0_3300_0000,0.075
10757,N24015,EU0_3301_0000,0.083333333
10770,N24015,EU0_3301_0000,0.083333333
10791,N24015,EU0_3301_0000,0.5
10807,N24015,EU0_3301_0000,0.083333333
10824,N24015,EU0_3302_0000,0.0675
10845,N24015,EU0_3302_0000,0.0675
10873,N24015,EU0_3302_0000,0.0675
10900,N24015,EU0_3302_0000,0.0675
10929,N24015,EU0_3302_0000,0.0675
10930,N24015,EU0_3302_0000,0.0675
10947,N24015,EU0_3302_0000,0.0675
10967,N24015,EU0_3302_0000,0.0675
10992,N24015,EU0_3302_0000,0.075
10993,N24015,EU0_3302_0000,0.0675
11002,N24015,EU0_3302_0000,0.0675
10727,N24015,EU0_3360_0000,0.045
10728,N24015,EU0_3360_0000,0.045
10729,N24015,EU0_3360_0000,0.045
10730,N24015,EU0_3360_0000,0.045
10731,N24015,EU0_3360_0000,0.045
10745,N24015,EU0_3360_0000,0.525
10733,N24015,EU0_3361_0000,0.75
10731,N24015,EU0_3362_0000,0.075
10732,N24015,EU0_3362_0000,0.3375
10733,N24015,EU0_3362_0000,0.3375
10721,N24015,EU0_3363_0000,0.071157371
10722,N24015,EU0_3363_0000,0.071157371
10723,N24015,EU0_3363_0000,0.071157371
10724,N24015,EU0_3363_0000,0.071157371
10725,N24015,EU0_3363_0000,0.071157371
10726,N24015,EU0_3363_0000,0.213472114
10727,N24015,EU0_3363_0000,0.071157371
10744,N24015,EU0_3363_0000,0.071157371
10757,N24015,EU0_3364_0000,0.75
11048,N24015,EU1_2980_0000,0.75
11048,N24015,EU1_2981_0000,0.75
11046,N24015,EU1_2982_0000,0.149926916
11048,N24015,EU1_2982_0000,0.599707665
11043,N24015,EU1_2983_0000,0.6
11046,N24015,EU1_2983_0000,0.15
11023,N24015,EU1_2984_0000,0.045
11028,N24015,EU1_2984_0000,0.045
11029,N24015,EU1_2984_0000,0.045
11033,N24015,EU1_2984_0000,0.045
11034,N24015,EU1_2984_0000,0.045
11036,N24015,EU1_2984_0000,0.075
11037,N24015,EU1_2984_0000,0.045
11039,N24015,EU1_2984_0000,0.075
11040,N24015,EU1_2984_0000,0.045
11042,N24015,EU1_2984_0000,0.075
11043,N24015,EU1_2984_0000,0.045
11045,N24015,EU1_2984_0000,0.075
11046,N24015,EU1_2984_0000,0.045
11048,N24015,EU1_2984_0000,0.045
10882,N24015,SL9_2970_0000,0.066559651
10883,N24015,SL9_2970_0000,0.066559651
10908,N24015,SL9_2970_0000,0.066559651
10909,N24015,SL9_2970_0000,0.066559651
10910,N24015,SL9_2970_0000,0.066559651
10911,N24015,SL9_2970_0000,0.066559651
10912,N24015,SL9_2970_0000,0.066559651
10913,N24015,SL9_2970_0000,0.066559651
10914,N24015,SL9_2970_0000,0.066559651
10915,N24015,SL9_2970_0000,0.066559651
10935,N24015,SL9_2970_0000,0.066559651
10878,N24015,SL9_2971_0000,0.375
10907,N24015,SL9_2971_0000,0.375
6469,N24017,PL0_5290_0000,0.05206968
6470,N24017,PL0_5290_0000,0.104139359
6471,N24017,PL0_5290_0000,0.104139359
6472,N24017,PL0_5290_0000,0.104139359
6473,N24017,PL0_5290_0000,0.05206968
6473,N24017,PL0_5390_0000,0.066958549
6474,N24017,PL0_5390_0000,0.267834194
6475,N24017,PL0_5390_0000,0.200875646
6476,N24017,PL0_5390_0000,0.02678342
6477,N24017,PL0_5390_0000,0.02678342
6478,N24017,PL0_5390_0000,0.02678342
6479,N24017,PL0_5390_0000,0.02678342
6480,N24017,PL0_5390_0000,0.02678342
6482,N24017,PL0_5391_0000,0.0669583
6483,N24017,PL0_5391_0000,0.0669583
6485,N24017,PL0_5391_0000,0.0669583
6610,N24017,PL0_5391_0000,0.468708099
6486,N24017,PL0_5392_0000,0.098658232
6487,N24017,PL0_5392_0000,0.098658232
6488,N24017,PL0_5392_0000,0.098658232
6489,N24017,PL0_5392_0000,0.098658232
6490,N24017,PL0_5392_0000,0.098658232
6491,N24017,PL0_5392_0000,0.098658232
6492,N24017,PL0_5392_0000,0.098658232
6915,N24017,PL0_5440_0000,0.749193687
6914,N24017,PL0_5450_0000,0.74711084
6611,N24017,PL0_5580_0000,0.147441101
6711,N24017,PL0_5580_0000,0.147441101
6787,N24017,PL0_5580_0000,0.147441101
6788,N24017,PL0_5580_0000,0.147441101
6789,N24017,PL0_5580_0000,0.147441101
6609,N24017,PL0_5581_0000,0.115464845
6710,N24017,PL0_5581_0000,0.115464845
6786,N24017,PL0_5581_0000,0.115464845
6853,N24017,PL0_5581_0000,0.115464845
6914,N24017,PL0_5581_0000,0.115464845
6787,N24017,PL0_5582_0000,0.75
6789,N24017,PL0_5583_0000,0.75
6712,N24017,PL0_5584_0000,0.181879823
6790,N24017,PL0_5584_0000,0.181879823
6854,N24017,PL0_5584_0000,0.181879823
6915,N24017,PL0_5584_0000,0.181879823
6787,N24017,PL0_5585_0000,0.75
6855,N24017,PL0_5670_0000,0.15
6916,N24017,PL0_5670_0000,0.15
6972,N24017,PL0_5670_0000,0.15
7025,N24017,PL0_5670_0000,0.15
7072,N24017,PL0_5670_0000,0.15
7118,N24017,PL0_5671_0000,0.375
7119,N24017,PL0_5671_0000,0.375
6196,N24017,PL0_5790_0000,0.057692308
6197,N24017,PL0_5790_0000,0.057692308
6345,N24017,PL0_5790_0000,0.057692308
6346,N24017,PL0_5790_0000,0.057692308
6509,N24017,PL0_5790_0000,0.057692308
6616,N24017,PL0_5790_0000,0.057692308
6617,N24017,PL0_5790_0000,0.057692308
6618,N24017,PL0_5790_0000,0.057692308
6619,N24017,PL0_5790_0000,0.057692308
6620,N24017,PL0_5790_0000,0.057692308
6621,N24017,PL0_5790_0000,0.057692308
6713,N24017,PL0_5790_0000,0.057692308
6791,N24017,PL0_5790_0000,0.057692308
6345,N24017,PL0_5791_0000,0.25
6508,N24017,PL0_5791_0000,0.25
6615,N24017,PL0_5791_0000,0.25
6504,N24017,PL0_5860_0000,0.079326311
6612,N24017,PL0_5860_0000,0.079326311
6613,N24017,PL0_5860_0000,0.079326311
6493,N24017,PL0_5930_0000,0.074704982
6494,N24017,PL0_5930_0000,0.074704982
6495,N24017,PL0_5930_0000,0.074704982
6496,N24017,PL0_5930_0000,0.074704982
6497,N24017,PL0_5930_0000,0.074704982
6498,N24017,PL0_5930_0000,0.074704982
6499,N24017,PL0_5930_0000,0.074704982
6500,N24017,PL0_5930_0000,0.074704982
6501,N24017,PL0_5930_0000,0.074704982
6502,N24017,PL0_5930_0000,0.074704982
7118,N24017,PL2_5800_0000,0.75
7891,N24017,XL0_5340_0000,0.25
7892,N24017,XL0_5340_0000,0.25
7893,N24017,XL0_5340_0000,0.25
8123,N24019,EL0_4591_0000,0.75
8053,N24019,EL0_4592_0000,0.75
7816,N24019,EL0_4593_0000,0.1875
7885,N24019,EL0_4593_0000,0.1875
7961,N24019,EL0_4593_0000,0.1875
8053,N24019,EL0_4593_0000,0.1875
7609,N24019,EL0_4598_0000,0.075
7655,N24019,EL0_4598_0000,0.225
7698,N24019,EL0_4598_0000,0.15
7740,N24019,EL0_4598_0000,0.075
7779,N24019,EL0_4598_0000,0.15
7816,N24019,EL0_4598_0000,0.075
8117,N24019,EL0_4892_0000,0.045408194
8177,N24019,EL0_4892_0000,0.045408194
8179,N24019,EL0_4892_0000,0.045408194
8208,N24019,EL0_4892_0000,0.045408194
8209,N24019,EL0_4892_0000,0.045408194
8210,N24019,EL0_4892_0000,0.045408194
8238,N24019,EL0_4892_0000,0.045408194
8239,N24019,EL0_4892_0000,0.045408194
8240,N24019,EL0_4892_0000,0.045408194
8266,N24019,EL0_4892_0000,0.045408194
8268,N24019,EL0_4892_0000,0.045408194
8294,N24019,EL0_4892_0000,0.045408194
8318,N24019,EL0_4892_0000,0.045408194
8338,N24019,EL0_4892_0000,0.045408194
8358,N24019,EL0_4892_0000,0.045408194
8051,N24019,EL0_5151_0000,0.745892099
8359,N24019,EL0_5262_0000,0.75
7882,N24019,EL0_5280_0000,0.041989544
7958,N24019,EL0_5280_0000,0.041989544
8050,N24019,EL0_5280_0000,0.33591635
7960,N24019,EL0_5281_0000,0.075
8052,N24019,EL0_5281_0000,0.675
7608,N24019,EL0_5282_0000,0.01875
7654,N24019,EL0_5282_0000,0.01875
7697,N24019,EL0_5282_0000,0.0375
7739,N24019,EL0_5282_0000,0.0375
7778,N24019,EL0_5282_0000,0.3
7815,N24019,EL0_5282_0000,0.3
7884,N24019,EL0_5282_0000,0.0375
7693,N24019,EL0_5283_0000,0.140071301
7736,N24019,EL0_5283_0000,0.046690433
7775,N24019,EL0_5283_0000,0.140071301
7813,N24019,EL0_5283_0000,0.093380867
7882,N24019,EL0_5283_0000,0.046690433
7647,N24019,EL0_5284_0000,0.024448448
7648,N24019,EL0_5284_0000,0.024448448
7688,N24019,EL0_5284_0000,0.024448448
7692,N24019,EL0_5284_0000,0.024448448
7732,N24019,EL0_5284_0000,0.024448448
7735,N24019,EL0_5284_0000,0.024448448
7772,N24019,EL0_5284_0000,0.024448448
7774,N24019,EL0_5284_0000,0.024448448
7807,N24019,EL0_5284_0000,0.024448448
7808,N24019,EL0_5284_0000,0.024448448
7812,N24019,EL0_5284_0000,0.024448448
7876,N24019,EL0_5284_0000,0.024448448
7879,N24019,EL0_5284_0000,0.024448448
