cell,lseg,rseg,weight***
5D,N24005,WU0_3540_0000,0.081136623
5D,N24005,WU0_3541_0000,0.172874137
5D,N24005,WU0_3541_0000,0.172874137
5D,N24005,WU0_3541_0000,0.172874137
5D,N24005,WU0_3541_0000,0.172874137
5D,N24005,WU0_3671_0000,0.75
5D,N24005,WU0_3671_0000,0.25
5D,N24005,WU0_3820_0000,0.25
5D,N24005,WU0_3820_0000,0.1
5D,N24005,WU0_3820_0000,0.1
5D,N24005,WU0_3820_0000,0.2
5D,N24005,WU0_3820_0000,0.25
5D,N24005,WU0_3820_0000,0.1
5D,N24005,WU0_3821_0000,0.25
5D,N24005,WU0_3821_0000,0.25
5D,N24005,WU0_3821_0000,0.25
5D,N24005,WU0_3821_0000,0.25
5D,N24009,WL0_4772_0000,0.027450412
5D,N24009,WL0_4772_0000,0.027450412
5D,N24009,WL0_4772_0000,0.027450412
5D,N24009,WL0_4772_0000,0.027450412
5D,N24009,WL0_4772_0000,0.823512354
5D,N24009,WL0_4772_0000,0.027450412
5D,N24009,WL0_4772_0000,0.027450412
5D,N24009,WL0_4920_0000,0.047619048
5D,N24009,WL0_4920_0000,0.047619048
5D,N24009,WL0_4920_0000,0.047619048
5D,N24009,WL0_4920_0000,0.047619048
5D,N24009,WL0_4920_0000,0.047619048
5D,N24009,WL0_4920_0000,0.666666667
5D,N24009,WL0_4920_0000,0.047619048
5D,N24009,WL0_4920_0000,0.047619048
5D,N24009,WL0_4921_0000,0.98
5D,N24009,WL0_4921_0000,0.02
5D,N24009,WL0_4922_0000,0.076923077
5D,N24009,WL0_4922_0000,0.076923077
5D,N24009,WL0_4922_0000,0.076923077
5D,N24009,WL0_4922_0000,0.076923077
5D,N24009,WL0_4922_0000,0.076923077
5D,N24009,WL0_4922_0000,0.076923077
5D,N24009,WL0_4922_0000,0.076923077
5D,N24009,WL0_4922_0000,0.076923077
5D,N24009,WL0_4922_0000,0.076923077
5D,N24009,WL0_4922_0000,0.076923077
5D,N24009,WL0_4922_0000,0.076923077
5D,N24009,WL0_4922_0000,0.076923077
5D,N24009,WL0_4922_0000,0.076923077
5D,N24009,WL0_4923_0000,0.5
5D,N24009,WL0_4923_0000,0.5
5D,N24009,WL0_4925_0000,0.125
5D,N24009,WL0_4925_0000,0.125
5D,N24009,WL0_4925_0000,0.125
5D,N24009,WL0_4925_0000,0.125
5D,N24009,WL0_4925_0000,0.125
5D,N24009,WL0_4925_0000,0.125
5D,N24009,WL0_4925_0000,0.125
5D,N24009,WL0_4925_0000,0.125
6D,N24009,XL0_4954_0000,0.095695535
6D,N24009,XL0_4954_0000,0.01472239
6D,N24009,XL0_4954_0000,0.01472239
6D,N24009,XL0_4954_0000,0.01472239
6D,N24009,XL0_4954_0000,0.01472239
6D,N24009,XL0_4954_0000,0.01472239
6D,N24009,XL0_4954_0000,0.01472239
6D,N24009,XL0_4954_0000,0.01472239
6D,N24009,XL0_4954_0000,0.01472239
6D,N24009,XL0_4954_0000,0.01472239
6D,N24009,XL0_4954_0000,0.01472239
6D,N24009,XL0_4954_0000,0.01472239
6D,N24009,XL0_4954_0000,0.01472239
6D,N24009,XL0_4954_0000,0.01472239
6D,N24009,XL0_4954_0000,0.382782139
6D,N24009,XL0_4954_0000,0.095695535
6D,N24009,XL0_4954_0000,0.191391069
6D,N24009,XL0_5341_0000,0.5
6D,N24009,XL0_5341_0000,0.5
6D,N24009,XL0_5342_0000,1
6D,N24009,XL0_5343_0000,0.1
6D,N24009,XL0_5343_0000,0.4
6D,N24009,XL0_5343_0000,0.1
6D,N24009,XL0_5343_0000,0.1
6D,N24009,XL0_5343_0000,0.1
6D,N24009,XL0_5343_0000,0.1
6D,N24009,XL0_5343_0000,0.1
6D,N24009,XL0_5345_0000,0.1
6D,N24009,XL0_5345_0000,0.9
6D,N24009,XL0_5346_0000,0.1
6D,N24009,XL0_5346_0000,0.1
6D,N24009,XL0_5346_0000,0.1
6D,N24009,XL0_5346_0000,0.1
6D,N24009,XL0_5346_0000,0.1
6D,N24009,XL0_5346_0000,0.5
6D,N24009,XL0_5348_0000,0.033333333
6D,N24009,XL0_5348_0000,0.033333333
6D,N24009,XL0_5348_0000,0.033333333
6D,N24009,XL0_5348_0000,0.033333333
6D,N24009,XL0_5348_0000,0.033333333
6D,N24009,XL0_5348_0000,0.033333333
6D,N24009,XL0_5348_0000,0.05
6D,N24009,XL0_5348_0000,0.1
6D,N24009,XL0_5348_0000,0.05
6D,N24009,XL0_5348_0000,0.2
6D,N24009,XL0_5348_0000,0.4
6D,N24009,XL0_5350_0000,1
6D,N24009,XL3_4713_0000,0.5
6D,N24009,XL3_4713_0000,0.5
6D,N24009,XL3_4950_0000,0.2
6D,N24009,XL3_4950_0000,0.2
6D,N24009,XL3_4950_0000,0.2
6D,N24009,XL3_4950_0000,0.2
6D,N24009,XL3_4950_0000,0.2
6D,N24009,XL3_4951_0000,0.333333333
6D,N24009,XL3_4951_0000,0.333333333
6D,N24009,XL3_4951_0000,0.333333333
6D,N24009,XL3_4952_0000,0.9
6D,N24009,XL3_4952_0000,0.1
1D,N24011,EL0_4591_0000,1
1D,N24011,EL2_4630_0000,1
2D,N24011,EM0_4322_0000,1
2D,N24011,EM0_4323_0000,1
2D,N24011,EM0_4324_0000,0.48
2D,N24011,EM0_4324_0000,0.5
2D,N24011,EM0_4324_0000,0.02
2D,N24011,EM0_4327_0000,1
2D,N24011,EM2_4101_0000,0.2
2D,N24011,EM2_4101_0000,0.2
2D,N24011,EM2_4101_0000,0.2
2D,N24011,EM2_4101_0000,0.2
2D,N24011,EM2_4101_0000,0.2
2D,N24011,EM3_4320_0000,1
2D,N24011,EM3_4321_0000,0.1
2D,N24011,EM3_4321_0000,0.2
2D,N24011,EM3_4321_0000,0.6
2D,N24011,EM3_4321_0000,0.1
2D,N24011,EM3_4325_0000,0.1
2D,N24011,EM3_4325_0000,0.1
2D,N24011,EM3_4325_0000,0.1
2D,N24011,EM3_4325_0000,0.6
2D,N24011,EM3_4325_0000,0.1
2D,N24011,EM4_4740_0000,0.2
2D,N24011,EM4_4740_0000,0.2
2D,N24011,EM4_4740_0000,0.2
2D,N24011,EM4_4740_0000,0.2
2D,N24011,EM4_4740_0000,0.2
4D,N24015,EU0_2940_0000,0.01
4D,N24015,EU0_2940_0000,0.01
4D,N24015,EU0_2940_0000,0.02
4D,N24015,EU0_2940_0000,0.01
4D,N24015,EU0_2940_0000,0.01
4D,N24015,EU0_2940_0000,0.94
4D,N24015,EU0_2941_0000,1
4D,N24015,EU0_2985_0000,1
4D,N24015,EU0_3010_0000,0.098185006
4D,N24015,EU0_3010_0000,0.098185006
4D,N24015,EU0_3010_0000,0.098185006
4D,N24015,EU0_3010_0000,0.098185006
4D,N24015,EU0_3010_0000,0.098185006
4D,N24015,EU0_3010_0000,0.098185006
4D,N24015,EU0_3010_0000,0.098185006
4D,N24015,EU0_3010_0000,0.098185006
4D,N24015,EU0_3010_0000,0.098185006
4D,N24015,EU0_3011_0000,1
4D,N24015,EU0_3050_0000,0.05
4D,N24015,EU0_3050_0000,0.05
4D,N24015,EU0_3050_0000,0.05
4D,N24015,EU0_3050_0000,0.05
4D,N24015,EU0_3050_0000,0.05
4D,N24015,EU0_3050_0000,0.05
4D,N24015,EU0_3050_0000,0.2
4D,N24015,EU0_3050_0000,0.1
4D,N24015,EU0_3050_0000,0.2
4D,N24015,EU0_3050_0000,0.2
4D,N24015,EU0_3130_0000,0.046774346
4D,N24015,EU0_3130_0000,0.046774346
4D,N24015,EU0_3130_0000,0.187097383
4D,N24015,EU0_3130_0000,0.65484084
4D,N24015,EU0_3131_0000,0.07
4D,N24015,EU0_3131_0000,0.07
4D,N24015,EU0_3131_0000,0.07
4D,N24015,EU0_3131_0000,0.07
4D,N24015,EU0_3131_0000,0.07
4D,N24015,EU0_3131_0000,0.07
4D,N24015,EU0_3131_0000,0.07
4D,N24015,EU0_3131_0000,0.1
4D,N24015,EU0_3131_0000,0.2
4D,N24015,EU0_3131_0000,0.07
4D,N24015,EU0_3131_0000,0.07
4D,N24015,EU0_3131_0000,0.07
4D,N24015,EU0_3200_0000,1
4D,N24015,EU0_3201_0000,0.25
4D,N24015,EU0_3201_0000,0.25
4D,N24015,EU0_3201_0000,0.25
4D,N24015,EU0_3201_0000,0.25
4D,N24015,EU0_3202_0000,0.1
4D,N24015,EU0_3202_0000,0.1
4D,N24015,EU0_3202_0000,0.1
4D,N24015,EU0_3202_0000,0.1
4D,N24015,EU0_3202_0000,0.1
4D,N24015,EU0_3202_0000,0.1
4D,N24015,EU0_3202_0000,0.3
4D,N24015,EU0_3202_0000,0.1
4D,N24015,EU0_3203_0000,0.049159794
4D,N24015,EU0_3203_0000,0.049159794
4D,N24015,EU0_3203_0000,0.049159794
4D,N24015,EU0_3203_0000,0.049159794
4D,N24015,EU0_3203_0000,0.049159794
4D,N24015,EU0_3203_0000,0.639077317
4D,N24015,EU0_3203_0000,0.049159794
4D,N24015,EU0_3203_0000,0.049159794
4D,N24015,EU0_3300_0000,0.3
4D,N24015,EU0_3300_0000,0.1
4D,N24015,EU0_3300_0000,0.1
4D,N24015,EU0_3300_0000,0.1
4D,N24015,EU0_3300_0000,0.3
4D,N24015,EU0_3300_0000,0.1
4D,N24015,EU0_3301_0000,0.111111111
4D,N24015,EU0_3301_0000,0.111111111
4D,N24015,EU0_3301_0000,0.666666667
4D,N24015,EU0_3301_0000,0.111111111
4D,N24015,EU0_3302_0000,0.09
4D,N24015,EU0_3302_0000,0.09
4D,N24015,EU0_3302_0000,0.09
4D,N24015,EU0_3302_0000,0.09
4D,N24015,EU0_3302_0000,0.09
4D,N24015,EU0_3302_0000,0.09
4D,N24015,EU0_3302_0000,0.09
4D,N24015,EU0_3302_0000,0.09
4D,N24015,EU0_3302_0000,0.1
4D,N24015,EU0_3302_0000,0.09
4D,N24015,EU0_3302_0000,0.09
4D,N24015,EU0_3360_0000,0.06
4D,N24015,EU0_3360_0000,0.06
4D,N24015,EU0_3360_0000,0.06
4D,N24015,EU0_3360_0000,0.06
4D,N24015,EU0_3360_0000,0.06
4D,N24015,EU0_3360_0000,0.7
4D,N24015,EU0_3361_0000,1
4D,N24015,EU0_3362_0000,0.1
4D,N24015,EU0_3362_0000,0.45
4D,N24015,EU0_3362_0000,0.45
4D,N24015,EU0_3363_0000,0.094876495
4D,N24015,EU0_3363_0000,0.094876495
4D,N24015,EU0_3363_0000,0.094876495
4D,N24015,EU0_3363_0000,0.094876495
4D,N24015,EU0_3363_0000,0.094876495
4D,N24015,EU0_3363_0000,0.284629485
4D,N24015,EU0_3363_0000,0.094876495
4D,N24015,EU0_3363_0000,0.094876495
4D,N24015,EU0_3364_0000,1
4D,N24015,EU1_2980_0000,1
4D,N24015,EU1_2981_0000,1
4D,N24015,EU1_2982_0000,0.199902555
4D,N24015,EU1_2982_0000,0.79961022
4D,N24015,EU1_2983_0000,0.8
4D,N24015,EU1_2983_0000,0.2
4D,N24015,EU1_2984_0000,0.06
4D,N24015,EU1_2984_0000,0.06
4D,N24015,EU1_2984_0000,0.06
4D,N24015,EU1_2984_0000,0.06
4D,N24015,EU1_2984_0000,0.06
4D,N24015,EU1_2984_0000,0.1
4D,N24015,EU1_2984_0000,0.06
4D,N24015,EU1_2984_0000,0.1
4D,N24015,EU1_2984_0000,0.06
4D,N24015,EU1_2984_0000,0.1
4D,N24015,EU1_2984_0000,0.06
4D,N24015,EU1_2984_0000,0.1
4D,N24015,EU1_2984_0000,0.06
4D,N24015,EU1_2984_0000,0.06
5D,N24015,SL9_2970_0000,0.088746201
5D,N24015,SL9_2970_0000,0.088746201
5D,N24015,SL9_2970_0000,0.088746201
5D,N24015,SL9_2970_0000,0.088746201
5D,N24015,SL9_2970_0000,0.088746201
5D,N24015,SL9_2970_0000,0.088746201
5D,N24015,SL9_2970_0000,0.088746201
5D,N24015,SL9_2970_0000,0.088746201
5D,N24015,SL9_2970_0000,0.088746201
5D,N24015,SL9_2970_0000,0.088746201
5D,N24015,SL9_2970_0000,0.088746201
5D,N24015,SL9_2971_0000,0.5
5D,N24015,SL9_2971_0000,0.5
7D,N24017,PL0_5290_0000,0.06942624
7D,N24017,PL0_5290_0000,0.138852479
7D,N24017,PL0_5290_0000,0.138852479
7D,N24017,PL0_5290_0000,0.138852479
7D,N24017,PL0_5290_0000,0.06942624
7D,N24017,PL0_5390_0000,0.089278065
7D,N24017,PL0_5390_0000,0.357112259
7D,N24017,PL0_5390_0000,0.267834194
7D,N24017,PL0_5390_0000,0.035711226
7D,N24017,PL0_5390_0000,0.035711226
7D,N24017,PL0_5390_0000,0.035711226
7D,N24017,PL0_5390_0000,0.035711226
7D,N24017,PL0_5390_0000,0.035711226
7D,N24017,PL0_5391_0000,0.089277733
7D,N24017,PL0_5391_0000,0.089277733
7D,N24017,PL0_5391_0000,0.089277733
7D,N24017,PL0_5391_0000,0.624944132
7D,N24017,PL0_5392_0000,0.131544309
7D,N24017,PL0_5392_0000,0.131544309
7D,N24017,PL0_5392_0000,0.131544309
7D,N24017,PL0_5392_0000,0.131544309
7D,N24017,PL0_5392_0000,0.131544309
7D,N24017,PL0_5392_0000,0.131544309
7D,N24017,PL0_5392_0000,0.131544309
7D,N24017,PL0_5440_0000,0.998924916
7D,N24017,PL0_5450_0000,0.996147787
7D,N24017,PL0_5580_0000,0.196588135
7D,N24017,PL0_5580_0000,0.196588135
7D,N24017,PL0_5580_0000,0.196588135
7D,N24017,PL0_5580_0000,0.196588135
7D,N24017,PL0_5580_0000,0.196588135
7D,N24017,PL0_5581_0000,0.153953126
7D,N24017,PL0_5581_0000,0.153953126
7D,N24017,PL0_5581_0000,0.153953126
7D,N24017,PL0_5581_0000,0.153953126
7D,N24017,PL0_5581_0000,0.153953126
7D,N24017,PL0_5582_0000,1
7D,N24017,PL0_5583_0000,1
7D,N24017,PL0_5584_0000,0.24250643
7D,N24017,PL0_5584_0000,0.24250643
7D,N24017,PL0_5584_0000,0.24250643
7D,N24017,PL0_5584_0000,0.24250643
7D,N24017,PL0_5585_0000,1
7D,N24017,PL0_5670_0000,0.2
7D,N24017,PL0_5670_0000,0.2
7D,N24017,PL0_5670_0000,0.2
7D,N24017,PL0_5670_0000,0.2
7D,N24017,PL0_5670_0000,0.2
7D,N24017,PL0_5671_0000,0.5
7D,N24017,PL0_5671_0000,0.5
7D,N24017,PL0_5790_0000,0.076923077
7D,N24017,PL0_5790_0000,0.076923077
7D,N24017,PL0_5790_0000,0.076923077
7D,N24017,PL0_5790_0000,0.076923077
7D,N24017,PL0_5790_0000,0.076923077
7D,N24017,PL0_5790_0000,0.076923077
7D,N24017,PL0_5790_0000,0.076923077
7D,N24017,PL0_5790_0000,0.076923077
7D,N24017,PL0_5790_0000,0.076923077
7D,N24017,PL0_5790_0000,0.076923077
7D,N24017,PL0_5790_0000,0.076923077
7D,N24017,PL0_5790_0000,0.076923077
7D,N24017,PL0_5790_0000,0.076923077
7D,N24017,PL0_5791_0000,0.333333333
7D,N24017,PL0_5791_0000,0.333333333
7D,N24017,PL0_5791_0000,0.333333333
7D,N24017,PL0_5860_0000,0.105768415
7D,N24017,PL0_5860_0000,0.105768415
7D,N24017,PL0_5860_0000,0.105768415
7D,N24017,PL0_5930_0000,0.099606643
7D,N24017,PL0_5930_0000,0.099606643
7D,N24017,PL0_5930_0000,0.099606643
7D,N24017,PL0_5930_0000,0.099606643
7D,N24017,PL0_5930_0000,0.099606643
7D,N24017,PL0_5930_0000,0.099606643
7D,N24017,PL0_5930_0000,0.099606643
7D,N24017,PL0_5930_0000,0.099606643
7D,N24017,PL0_5930_0000,0.099606643
7D,N24017,PL0_5930_0000,0.099606643
7D,N24017,PL2_5800_0000,1
6D,N24017,XL0_5340_0000,0.333333333
6D,N24017,XL0_5340_0000,0.333333333
6D,N24017,XL0_5340_0000,0.333333333
1D,N24019,EL0_4591_0000,1
1D,N24019,EL0_4592_0000,1
1D,N24019,EL0_4593_0000,0.25
1D,N24019,EL0_4593_0000,0.25
1D,N24019,EL0_4593_0000,0.25
1D,N24019,EL0_4593_0000,0.25
1D,N24019,EL0_4598_0000,0.1
1D,N24019,EL0_4598_0000,0.3
1D,N24019,EL0_4598_0000,0.2
1D,N24019,EL0_4598_0000,0.1
1D,N24019,EL0_4598_0000,0.2
1D,N24019,EL0_4598_0000,0.1
1D,N24019,EL0_4892_0000,0.060544258
1D,N24019,EL0_4892_0000,0.060544258
1D,N24019,EL0_4892_0000,0.060544258
1D,N24019,EL0_4892_0000,0.060544258
1D,N24019,EL0_4892_0000,0.060544258
1D,N24019,EL0_4892_0000,0.060544258
1D,N24019,EL0_4892_0000,0.060544258
1D,N24019,EL0_4892_0000,0.060544258
1D,N24019,EL0_4892_0000,0.060544258
1D,N24019,EL0_4892_0000,0.060544258
1D,N24019,EL0_4892_0000,0.060544258
1D,N24019,EL0_4892_0000,0.060544258
1D,N24019,EL0_4892_0000,0.060544258
1D,N24019,EL0_4892_0000,0.060544258
1D,N24019,EL0_4892_0000,0.060544258
1D,N24019,EL0_5151_0000,0.994522799
1D,N24019,EL0_5262_0000,1
1D,N24019,EL0_5280_0000,0.055986058
1D,N24019,EL0_5280_0000,0.055986058
1D,N24019,EL0_5280_0000,0.447888466
1D,N24019,EL0_5281_0000,0.1
1D,N24019,EL0_5281_0000,0.9
1D,N24019,EL0_5282_0000,0.025
1D,N24019,EL0_5282_0000,0.025
1D,N24019,EL0_5282_0000,0.05
1D,N24019,EL0_5282_0000,0.05
1D,N24019,EL0_5282_0000,0.4
1D,N24019,EL0_5282_0000,0.4
1D,N24019,EL0_5282_0000,0.05
1D,N24019,EL0_5283_0000,0.186761734
1D,N24019,EL0_5283_0000,0.062253911
1D,N24019,EL0_5283_0000,0.186761734
1D,N24019,EL0_5283_0000,0.124507823
1D,N24019,EL0_5283_0000,0.062253911
1D,N24019,EL0_5284_0000,0.03259793
1D,N24019,EL0_5284_0000,0.03259793
1D,N24019,EL0_5284_0000,0.03259793
1D,N24019,EL0_5284_0000,0.03259793
1D,N24019,EL0_5284_0000,0.03259793
1D,N24019,EL0_5284_0000,0.03259793
1D,N24019,EL0_5284_0000,0.03259793
1D,N24019,EL0_5284_0000,0.03259793
1D,N24019,EL0_5284_0000,0.03259793
1D,N24019,EL0_5284_0000,0.03259793
1D,N24019,EL0_5284_0000,0.03259793
1D,N24019,EL0_5284_0000,0.03259793
1D,N24019,EL0_5284_0000,0.03259793
1D,N24019,EL0_5284_0000,0.03259793
1D,N24019,EL0_5284_0000,0.03259793
