TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.000039,0.005036,0,0.388E-05,0.000039,0.500000,0.504E-05,0.139E-05
A10003,1,0,0,1,0,1,0,1,0,0.000017,0.002154,0,0.166E-05,0.000017,0.500000,0.215E-05,0.102E-05
A10005,1,0,0,1,0,1,0,1,0,0.000037,0.004841,0,0.372E-05,0.000037,0.500000,0.484E-05,0.943E-06
A11001,1,0,0,1,0,1,0,1,0,0.000039,0.005137,0,0.396E-05,0.000039,0.500000,0.513E-05,0.175E-05
A24001,1,0,0,1,0,1,0,1,0,0.000030,0.003834,0,0.295E-05,0.000030,0.500000,0.383E-05,0.275E-05
A24003,1,0,0,1,0,1,0,1,0,0.000017,0.002209,0,0.170E-05,0.000017,0.500000,0.221E-05,0.112E-05
A24005,1,0,0,1,0,1,0,1,0,0.000039,0.005023,0,0.387E-05,0.000039,0.500000,0.503E-05,0.110E-05
A24009,1,0,0,1,0,1,0,1,0,0.000021,0.002703,0,0.208E-05,0.000021,0.500000,0.270E-05,0.138E-05
A24011,1,0,0,1,0,1,0,1,0,0.000014,0.001837,0,0.142E-05,0.000014,0.500000,0.184E-05,0.120E-05
A24013,1,0,0,1,0,1,0,1,0,0.000027,0.003564,0,0.274E-05,0.000027,0.500000,0.356E-05,0.148E-05
A24015,1,0,0,1,0,1,0,1,0,0.000029,0.003752,0,0.289E-05,0.000029,0.500000,0.375E-05,0.137E-05
A24017,1,0,0,1,0,1,0,1,0,0.000016,0.002021,0,0.156E-05,0.000016,0.500000,0.202E-05,0.179E-05
A24019,1,0,0,1,0,1,0,1,0,0.000013,0.001656,0,0.128E-05,0.000013,0.500000,0.166E-05,0.137E-05
A24021,1,0,0,1,0,1,0,1,0,0.000026,0.003432,0,0.264E-05,0.000026,0.500000,0.343E-05,0.148E-05
A24023,1,0,0,1,0,1,0,1,0,0.000013,0.001611,0,0.124E-05,0.000013,0.500000,0.161E-05,0.102E-05
A24025,1,0,0,1,0,1,0,1,0,0.000029,0.003734,0,0.287E-05,0.000029,0.500000,0.374E-05,0.989E-06
A24027,1,0,0,1,0,1,0,1,0,0.000032,0.004126,0,0.318E-05,0.000032,0.500000,0.413E-05,0.127E-05
A24029,1,0,0,1,0,1,0,1,0,0.000017,0.002164,0,0.166E-05,0.000017,0.500000,0.216E-05,0.104E-05
A24031,1,0,0,1,0,1,0,1,0,0.000037,0.004783,0,0.368E-05,0.000037,0.500000,0.478E-05,0.140E-05
A24033,1,0,0,1,0,1,0,1,0,0.000026,0.003380,0,0.260E-05,0.000026,0.500000,0.338E-05,0.171E-05
A24035,1,0,0,1,0,1,0,1,0,0.000026,0.003358,0,0.258E-05,0.000026,0.500000,0.336E-05,0.111E-05
A24037,1,0,0,1,0,1,0,1,0,0.000022,0.002783,0,0.214E-05,0.000022,0.500000,0.278E-05,0.187E-05
A24039,1,0,0,1,0,1,0,1,0,0.000012,0.001589,0,0.122E-05,0.000012,0.500000,0.159E-05,0.140E-05
A24041,1,0,0,1,0,1,0,1,0,0.000014,0.001862,0,0.143E-05,0.000014,0.500000,0.186E-05,0.116E-05
A24043,1,0,0,1,0,1,0,1,0,0.000107,0.013863,0,0.000011,0.000107,0.500000,0.000013,0.110E-05
A24045,1,0,0,1,0,1,0,1,0,0.000018,0.002276,0,0.175E-05,0.000018,0.500000,0.227E-05,0.168E-05
A24047,1,0,0,1,0,1,0,1,0,0.000017,0.002235,0,0.172E-05,0.000017,0.500000,0.224E-05,0.161E-05
A24510,1,0,0,1,0,1,0,1,0,0.000025,0.003275,0,0.252E-05,0.000025,0.500000,0.327E-05,0.955E-06
A36003,1,0,0,1,0,1,0,1,0,0.000017,0.002132,0,0.164E-05,0.000017,0.500000,0.213E-05,0.206E-05
A36007,1,0,0,1,0,1,0,1,0,0.000019,0.002507,0,0.193E-05,0.000019,0.500000,0.251E-05,0.124E-05
A36015,1,0,0,1,0,1,0,1,0,0.000024,0.003162,0,0.244E-05,0.000024,0.500000,0.316E-05,0.227E-05
A36017,1,0,0,1,0,1,0,1,0,0.000017,0.002172,0,0.167E-05,0.000017,0.500000,0.217E-05,0.997E-06
A36023,1,0,0,1,0,1,0,1,0,0.000019,0.002458,0,0.189E-05,0.000019,0.500000,0.246E-05,0.919E-06
A36025,1,0,0,1,0,1,0,1,0,0.000017,0.002165,0,0.167E-05,0.000017,0.500000,0.217E-05,0.116E-05
A36043,1,0,0,1,0,1,0,1,0,0.000015,0.001892,0,0.146E-05,0.000015,0.500000,0.189E-05,0.995E-06
A36051,1,0,0,1,0,1,0,1,0,0.000018,0.002302,0,0.177E-05,0.000018,0.500000,0.230E-05,0.139E-05
A36053,1,0,0,1,0,1,0,1,0,0.000020,0.002630,0,0.202E-05,0.000020,0.500000,0.263E-05,0.930E-06
A36065,1,0,0,1,0,1,0,1,0,0.000018,0.002285,0,0.176E-05,0.000018,0.500000,0.229E-05,0.929E-06
A36067,1,0,0,1,0,1,0,1,0,0.000022,0.002885,0,0.222E-05,0.000022,0.500000,0.288E-05,0.866E-06
A36069,1,0,0,1,0,1,0,1,0,0.000021,0.002695,0,0.208E-05,0.000021,0.500000,0.270E-05,0.147E-05
A36077,1,0,0,1,0,1,0,1,0,0.000018,0.002309,0,0.178E-05,0.000018,0.500000,0.231E-05,0.105E-05
A36095,1,0,0,1,0,1,0,1,0,0.000018,0.002331,0,0.179E-05,0.000018,0.500000,0.233E-05,0.100E-05
