TABLE->,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.010987,0.026734,0,0.001099,0.010987,0.500000,0.000027,0.039320
A10003,1,0,0,1,0,1,0,1,0,0.010323,0.025118,0,0.001032,0.010323,0.500000,0.000025,0.041371
A10005,1,0,0,1,0,1,0,1,0,0.010763,0.026190,0,0.001076,0.010763,0.500000,0.000026,0.027038
A11001,1,0,0,1,0,1,0,1,0,0.010823,0.026335,0,0.001082,0.010823,0.500000,0.000026,0.050271
A24001,1,0,0,1,0,1,0,1,0,0.010300,0.025063,0,0.001030,0.010300,0.500000,0.000025,0.088443
A24003,1,0,0,1,0,1,0,1,0,0.010456,0.025442,0,0.001046,0.010456,0.500000,0.000025,0.043242
A24005,1,0,0,1,0,1,0,1,0,0.011060,0.026913,0,0.001106,0.011060,0.500000,0.000027,0.031865
A24009,1,0,0,1,0,1,0,1,0,0.010835,0.026364,0,0.001084,0.010835,0.500000,0.000026,0.044691
A24011,1,0,0,1,0,1,0,1,0,0.010462,0.025458,0,0.001046,0.010462,0.500000,0.000025,0.043465
A24013,1,0,0,1,0,1,0,1,0,0.010590,0.025770,0,0.001059,0.010590,0.500000,0.000026,0.048114
A24015,1,0,0,1,0,1,0,1,0,0.010746,0.026149,0,0.001075,0.010746,0.500000,0.000026,0.043309
A24017,1,0,0,1,0,1,0,1,0,0.010679,0.025986,0,0.001068,0.010679,0.500000,0.000026,0.059815
A24019,1,0,0,1,0,1,0,1,0,0.010366,0.025225,0,0.001037,0.010366,0.500000,0.000025,0.049307
A24021,1,0,0,1,0,1,0,1,0,0.010603,0.025801,0,0.001060,0.010603,0.500000,0.000026,0.048969
A24023,1,0,0,1,0,1,0,1,0,0.010506,0.025564,0,0.001051,0.010506,0.500000,0.000026,0.037466
A24025,1,0,0,1,0,1,0,1,0,0.010839,0.026375,0,0.001084,0.010839,0.500000,0.000026,0.032298
A24027,1,0,0,1,0,1,0,1,0,0.010766,0.026196,0,0.001077,0.010766,0.500000,0.000026,0.039964
A24029,1,0,0,1,0,1,0,1,0,0.010593,0.025776,0,0.001059,0.010593,0.500000,0.000026,0.039496
A24031,1,0,0,1,0,1,0,1,0,0.011019,0.026814,0,0.001102,0.011019,0.500000,0.000027,0.040923
A24033,1,0,0,1,0,1,0,1,0,0.010743,0.026141,0,0.001074,0.010743,0.500000,0.000026,0.050213
A24035,1,0,0,1,0,1,0,1,0,0.011014,0.026802,0,0.001102,0.011014,0.500000,0.000027,0.035896
A24037,1,0,0,1,0,1,0,1,0,0.010485,0.025514,0,0.001049,0.010485,0.500000,0.000026,0.064684
A24039,1,0,0,1,0,1,0,1,0,0.010391,0.025284,0,0.001039,0.010391,0.500000,0.000025,0.049525
A24041,1,0,0,1,0,1,0,1,0,0.010528,0.025619,0,0.001053,0.010528,0.500000,0.000026,0.041788
A24043,1,0,0,1,0,1,0,1,0,0.011270,0.027424,0,0.001127,0.011270,0.500000,0.000027,0.025348
A24045,1,0,0,1,0,1,0,1,0,0.010552,0.025677,0,0.001055,0.010552,0.500000,0.000026,0.050767
A24047,1,0,0,1,0,1,0,1,0,0.010565,0.025709,0,0.001057,0.010565,0.500000,0.000026,0.049397
A24510,1,0,0,1,0,1,0,1,0,0.010591,0.025771,0,0.001059,0.010591,0.500000,0.000026,0.034763
A36003,1,0,0,1,0,1,0,1,0,0.010533,0.025630,0,0.001053,0.010533,0.500000,0.000026,0.076591
A36007,1,0,0,1,0,1,0,1,0,0.010547,0.025665,0,0.001055,0.010547,0.500000,0.000026,0.043610
A36015,1,0,0,1,0,1,0,1,0,0.010451,0.025430,0,0.001045,0.010451,0.500000,0.000025,0.074295
A36017,1,0,0,1,0,1,0,1,0,0.010531,0.025626,0,0.001053,0.010531,0.500000,0.000026,0.035848
A36023,1,0,0,1,0,1,0,1,0,0.010698,0.026031,0,0.001070,0.010698,0.500000,0.000026,0.031675
A36025,1,0,0,1,0,1,0,1,0,0.010724,0.026096,0,0.001073,0.010724,0.500000,0.000026,0.039925
