TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.711562,0.100000,0.,9.489250,0.711562,na,na,0.711562,0.100000,0.,5.748246,0.711562,na,na,0.100807,0.004095,0.000179,1.794968,0.100807,na,na,0.000100,0.004095,0.000179,0.299159,0.000100,7516.422,35463.27,0.0001,1.07,133.0420,253.7837,0.0001,1.07,6.239903,8.176494,0.0001,1.07,6.239903,8.176494,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.518250,0.006613,0.,9.612144,0.518250,na,na,0.518250,0.001322,0.,6.901155,0.518250,na,na,0.108474,0.047240,0.000034,2.480193,0.108474,na,na,0.000100,0.047240,0.000054,0.413367,0.000100,533.2101,7672.091,0.0001,1.07,1875.433,1173.083,0.0001,1.07,1.175063,8.278097,0.0001,1.07,1.175063,8.278097,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.477430,0.100000,0.,8.870949,0.477430,na,na,0.351263,0.081656,0.,4.455818,0.351263,na,na,0.035126,0.000148,0.006773,0.439772,0.035126,na,na,0.000100,0.000148,0.006773,0.073295,0.000100,18605.05,50000.00,0.0001,1.07,53.74884,25.33456,0.0001,1.07,16.93100,15.41326,0.0001,1.07,16.93100,15.41326,0.0001,1.07,0.5,0.1,0,0,1.07,20
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.012533,0.,1.007110,1.000000,na,na,0.000100,0.002504,0.,0.503555,1.000000,na,na,0.000100,0.000176,0.007313,0.037986,0.200000,na,na,0.000100,0.000176,0.007313,0.010000,0.000100,1410.105,38055.02,0.0001,1.07,709.1675,236.4997,0.0001,1.07,6.452945,8.108999,0.0001,1.07,6.452945,8.108999,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.156885,0.014741,0.,7.114614,0.156885,na,na,0.156885,0.002950,0.,5.622740,0.156885,na,na,0.020174,0.019659,0.000072,1.952890,0.020174,na,na,0.000100,0.019659,0.000072,0.325483,0.000100,671.8017,7243.456,0.0001,1.07,1488.535,1242.500,0.0001,1.07,1.332350,6.530770,0.0001,1.07,1.332350,6.530770,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.496904,0.042039,0.,8.604754,0.496904,na,na,0.496904,0.008390,0.,4.451521,0.496904,na,na,0.094480,0.044700,0.000036,0.504502,0.094480,na,na,0.000100,0.044700,0.000057,0.084084,0.000100,701.8039,5077.322,0.0001,1.07,1424.900,1772.588,0.0001,1.07,1.398027,10.28010,0.0001,1.07,1.398027,10.28010,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.471515,0.100000,0.,8.884266,0.471515,na,na,0.471515,0.072886,0.,4.442135,0.471515,na,na,0.062392,0.003671,0.000274,1.967074,0.062392,na,na,0.000100,0.003671,0.000274,0.327843,0.000100,1702.650,4861.749,0.0001,1.07,587.3201,1851.185,0.0001,1.07,9.057880,14.63642,0.0001,1.07,9.057880,14.63642,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.585896,0.100000,0.,7.649016,0.585896,na,na,0.585896,0.022673,0.,3.824508,0.585896,na,na,0.111883,0.038542,0.000042,2.427961,0.111883,na,na,0.000100,0.038542,0.000043,0.404662,0.000100,616.4415,3688.697,0.0001,1.07,1622.214,2439.886,0.0001,1.07,1.091901,7.531802,0.0001,1.07,1.091901,7.531802,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.601632,0.035873,0.,9.373380,0.601632,na,na,0.601632,0.007171,0.,5.461679,0.601632,na,na,0.079656,0.011209,0.000072,1.611450,0.079656,na,na,0.000100,0.011209,0.000072,0.268576,0.000100,1021.873,21147.13,0.0001,1.07,978.5947,425.5898,0.0001,1.07,2.910800,7.021587,0.0001,1.07,2.910800,7.021587,0.0001,1.07,0.5,0.1,0,0,1.07,20
