TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.639184,0.100000,0.,8.591690,0.639184,na,na,0.639184,0.100000,0.,5.204536,0.639184,na,na,0.090553,0.003171,0.000222,4.016561,0.090553,na,na,0.000100,0.003171,0.000222,0.669422,0.000100,26324.75,50000.00,0.0001,1.07,37.98707,86.13989,0.0001,1.07,6.970397,3.177793,0.0001,1.07,6.970397,3.177793,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.701191,0.021905,0.,9.262916,0.701191,na,na,0.701191,0.004380,0.,6.650421,0.701191,na,na,0.146766,0.100000,0.100E-04,5.146619,0.146766,na,na,0.000100,0.100000,0.000013,0.857774,0.000100,778.7974,13007.53,0.0001,1.07,1284.030,691.9066,0.0001,1.07,0.438598,6.307865,0.0001,1.07,0.438598,6.307865,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.337789,0.100000,0.,7.188928,0.337789,na,na,0.248524,0.100000,0.,3.610950,0.248524,na,na,0.024852,0.000100,0.010000,0.397688,0.024852,na,na,0.000100,0.000100,0.010000,0.066281,0.000100,50000.00,30288.25,0.0001,1.07,11.07776,25.75185,0.0001,1.07,16.41754,6.333504,0.0001,1.07,16.41754,6.333504,0.0001,1.07,0.5,0.1,0,0,1.07,20
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.070346,0.,1.141523,1.000000,na,na,0.000100,0.014054,0.,0.570761,1.000000,na,na,0.000100,0.000122,0.010000,0.019873,0.200000,na,na,0.000100,0.000122,0.010000,0.010000,0.000100,6035.521,50000.00,0.0001,1.07,165.6859,101.2740,0.0001,1.07,5.298043,5.043988,0.0001,1.07,5.298043,5.043988,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.139162,0.029717,0.,3.936423,0.139162,na,na,0.139162,0.005948,0.,3.110988,0.139162,na,na,0.017895,0.015688,0.000087,4.586157,0.017895,na,na,0.000100,0.015688,0.000087,0.764363,0.000100,1616.452,13075.17,0.0001,1.07,618.6392,688.3269,0.0001,1.07,1.120248,4.168740,0.0001,1.07,1.120248,4.168740,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.813927,0.100000,0.,9.852088,0.813927,na,na,0.813927,0.033959,0.,5.096808,0.813927,na,na,0.154758,0.070978,0.000021,0.885158,0.154758,na,na,0.000100,0.070978,0.000033,0.147528,0.000100,2332.716,7446.198,0.0001,1.07,428.6848,1208.670,0.0001,1.07,0.760966,6.945277,0.0001,1.07,0.760966,6.945277,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.404244,0.100000,0.,7.955019,0.404244,na,na,0.404244,0.100000,0.,3.977512,0.404244,na,na,0.053490,0.002023,0.000515,1.610150,0.053490,na,na,0.000100,0.002023,0.000515,0.268356,0.000100,19665.10,6807.031,0.0001,1.07,50.85158,1322.162,0.0001,1.07,8.602547,5.595774,0.0001,1.07,8.602547,5.595774,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.996916,0.100000,0.,10.00000,0.996916,na,na,0.996916,0.100000,0.,5.814990,0.996916,na,na,0.190371,0.039702,0.000036,9.805924,0.190371,na,na,0.000100,0.039702,0.000037,1.634329,0.000100,1999.515,4444.243,0.0001,1.07,500.1214,2025.092,0.0001,1.07,1.066538,4.704965,0.0001,1.07,1.066538,4.704965,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.534958,0.087232,0.,7.777808,0.534958,na,na,0.534958,0.017437,0.,4.531971,0.534958,na,na,0.070829,0.007231,0.000108,3.140031,0.070829,na,na,0.000100,0.007231,0.000108,0.523340,0.000100,2923.066,44846.91,0.0001,1.07,342.1064,200.6828,0.0001,1.07,3.198379,5.411911,0.0001,1.07,3.198379,5.411911,0.0001,1.07,0.5,0.1,0,0,1.07,20
